INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
65001;65;651;6516;200070811;CC;7624;65000;297.0;279.0;1.05;6.0;9.0;130.468251791095;1;3;159.773352213928;130.468251791095;17.7923823995771;11.5127180232558;100.484688824509;142.0;;21640.0;;29.5460268921082;21.2999207909888;24.7589740776573;184.994178688421;18.3203244455437;144.385921375629;7.0;1.0;1.0;2.0;1.0;1.0;2.0;5.0;0.0;0.0
65002;65;651;6506;200069300;CA;7624;65302;826.0;780.0;7.24;58.0;33.0;361.0;6;9;423.0;361.0;17.0;45.0;262.0;356.0;;22010.0;;231.445087444513;202.016903749948;410.606594071955;514.0;36.0;396.0;18.0;0.0;2.0;6.0;8.0;4.0;2.0;13.0;3.0;0.0
65003;65;652;6508;246500573;CC;7624;65000;143.0;120.0;9.14;11.0;3.0;60.9852941176471;1;0;306.77506684492;60.9852941176471;244.761363636363;1.02840909090909;41.0073529411765;61.0;;21220.0;;25.7597253398531;14.2874429881685;41.9598306671478;90.4264705882353;6.30882352941177;71.5;5.0;0.0;0.0;0.0;2.0;0.0;3.0;5.0;0.0;0.0
65004;65;651;6516;200070811;CC;7624;65000;409.0;411.0;6.11;14.0;21.0;185.864474369456;5;5;252.265336438421;185.864474369456;54.1422413793103;12.2586206896552;145.868436626444;181.0;;23090.0;;137.81281996117;112.212160546863;131.023101474712;244.395365444482;15.0680126734517;196.937490355336;21.0;2.0;2.0;3.0;11.0;1.0;3.0;16.0;3.0;0.0
65005;65;653;6507;200069300;CA;7624;65000;433.0;391.0;3.69;21.0;10.0;158.0;2;2;175.0;158.0;5.0;12.0;145.0;156.0;;23880.0;;35.4697679794889;21.4397059220306;22.88602421873;280.0;9.0;225.0;8.0;0.0;1.0;2.0;2.0;0.0;3.0;8.0;0.0;0.0
65006;65;652;6508;246500573;CC;7624;65000;269.0;284.0;39.97;18.0;16.0;135.209522385233;4;1;297.499177557646;135.209522385233;146.979310344827;15.3103448275861;99.5795429386738;118.0;;21040.0;;67.3533695105578;50.6965946033493;74.6919068230505;166.460919514981;8.0373175937869;132.677756382782;12.0;1.0;1.0;2.0;6.0;3.0;2.0;8.0;1.0;0.0
65007;65;653;6517;200072106;CC;7624;65000;1379.0;1420.0;6.19;64.0;72.0;619.594456601025;8;14;664.391760903772;619.594456601025;8.76468997227669;36.0326143304708;543.150984682716;596.0;;21850.0;;195.272962060136;138.088763471398;183.255106453897;819.755652808168;53.3092633114513;607.524434719183;24.0;2.0;3.0;6.0;9.0;6.0;4.0;17.0;4.0;0.0
65009;65;652;6515;200070829;CC;7624;65000;171.0;180.0;2.66;5.0;10.0;82.551724137931;1;1;108.766600170989;82.551724137931;17.1404958677686;9.07438016528928;68.7931034482759;74.0;;22780.0;;19.796691799932;10.9391372655494;21.7940666207488;94.3448275862069;9.82758620689655;75.6724137931034;3.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0
65010;65;653;6507;200069300;CA;7624;65000;223.0;238.0;2.98;12.0;13.0;95.0;2;2;101.174757281553;95.0;1.02912621359223;5.14563106796117;91.0;100.0;;24180.0;;31.6978609122785;22.6878324791732;24.3419247492576;118.0;5.0;95.0;7.0;1.0;1.0;1.0;2.0;2.0;2.0;7.0;0.0;0.0
65011;65;651;6506;200069300;CA;7624;65000;130.0;123.0;3.1;8.0;2.0;64.0;1;0;81.0;64.0;7.0;10.0;60.0;64.0;;23510.0;;9.03418803418803;3.03418803418803;8.85623095216609;78.0;2.0;62.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0
65012;65;652;6515;200070829;CC;7622;65000;81.0;94.0;2.85;4.0;2.0;35.7906976744186;1;2;57.3978405315615;35.7906976744186;15.7142857142857;5.89285714285714;31.0813953488372;;;;;13.2527064955894;5.64244186046512;18.0207577734558;51.8023255813954;4.7093023255814;41.4418604651163;3.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
65013;65;653;6513;200072106;CC;7624;65000;57.0;58.0;2.2;4.0;6.0;22.0;1;0;31.0;22.0;2.0;7.0;18.0;;;;;16.893237375232;0.0;15.0769230769231;38.0;1.0;29.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
65014;65;652;6515;200070829;CC;7622;65000;40.0;36.0;1.19;1.0;4.0;19.0;0;0;36.0;19.0;16.0;1.0;14.0;;;;;6.89382432304453;2.01882432304454;10.5648355082507;25.0;1.0;19.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0
65015;65;653;6503;200070795;CC;7624;65000;105.0;130.0;7.46;0.0;8.0;46.2385321100917;0;3;58.828696044518;46.2385321100917;7.34426229508197;5.24590163934426;41.4220183486239;;;;;22.286602991077;6.83706170667337;24.3812223451327;64.5412844036697;4.81651376146789;50.0917431192661;7.0;4.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0
65016;65;652;6504;246500482;CC;7624;65000;183.0;147.0;2.43;11.0;3.0;68.7513812154696;1;1;76.7513812154696;68.7513812154696;4.0;4.0;61.6740331491713;62.0;;23470.0;;10.0883977900552;6.04419889502762;8.30381002880631;107.171270718232;7.07734806629834;87.9613259668508;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
65017;65;652;6508;246500573;CC;7624;65000;249.0;242.0;108.29;21.0;5.0;108.03739125563;3;2;1033.03739125563;108.03739125563;901.0;24.0;70.0205064341741;108.0;;20430.0;;210.703483720369;163.943734106771;196.07633498996;170.009774812181;6.00254692897983;142.014424976707;35.0;0.0;0.0;2.0;31.0;5.0;2.0;22.0;5.0;0.0
65018;65;651;6516;246401756;CC;7624;65000;84.0;87.0;14.9;2.0;6.0;43.0;0;2;123.0;43.0;76.0;4.0;34.0;;;;;37.9490657361469;4.97214235864283;32.6224333005608;49.0;2.0;38.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
65019;65;653;6507;200069300;CA;7624;65000;559.0;514.0;5.1;25.0;29.0;235.522727272727;7;5;259.136060606061;235.522727272727;8.26466666666667;15.3486666666667;202.295454545455;231.0;;23620.0;;43.094231852669;24.493824797038;39.3502363989014;327.386363636364;20.5227272727273;261.909090909091;9.0;1.0;1.0;2.0;3.0;1.0;2.0;8.0;0.0;0.0
65020;65;651;6506;200069300;CA;7624;65302;263.0;254.0;1.93;18.0;11.0;103.532908458775;4;3;122.849575125442;103.532908458775;8.13333333333336;11.1833333333334;86.3229865011726;105.0;;20320.0;;25.558847832737;15.5740975353648;40.1817805307571;175.373383681568;11.1404257816852;140.010445903287;5.0;0.0;1.0;2.0;1.0;1.0;1.0;5.0;0.0;0.0
65021;65;651;6516;200070811;CC;7624;65203;390.0;373.0;15.04;19.0;16.0;173.777545360651;2;2;301.147110578042;173.777545360651;122.315217391304;5.05434782608696;143.195331878951;168.0;;23320.0;;47.0767113966195;20.0023028266812;23.3316259842713;238.228549419707;12.1372107047759;188.007704864344;9.0;0.0;0.0;2.0;5.0;1.0;2.0;7.0;0.0;0.0
65022;65;651;6516;200070811;CC;7624;65203;118.0;107.0;5.01;8.0;3.0;50.719298245614;0;1;116.202478673749;50.719298245614;59.8380786670885;5.64510176104608;38.2982456140351;49.0;;21020.0;;14.7587414008242;2.11926540062012;14.2272540717509;67.280701754386;6.21052631578947;55.8947368421053;3.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0
65023;65;652;6508;246500573;CC;7624;65000;13.0;11.0;5.82;0.0;2.0;7.0;0;1;30.0;7.0;23.0;0.0;5.0;;;;;1.0;0.0;0.916666666666667;8.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
65024;65;652;6514;246500482;CC;7624;65000;105.0;117.0;2.62;5.0;9.0;50.5188679245283;1;4;70.8005580653733;50.5188679245283;13.1830985915492;7.09859154929575;46.5566037735849;50.0;;25700.0;;96.371127115653;82.1521580262305;140.628182544084;61.4150943396226;4.95283018867925;52.5;4.0;0.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;0.0
65025;65;651;6516;200070811;CC;7624;65203;2911.0;3048.0;3.05;107.0;361.0;1544.9430971035;14;60;2392.4813387751;1544.9430971035;471.646882084072;375.891359587522;793.209412187811;1582.0;51.0;20920.0;13.0;1654.56638091611;1370.55052061432;1633.53540365745;1539.76477690629;171.919115480063;1175.50347187829;169.0;2.0;12.0;12.0;114.0;36.0;29.0;119.0;31.0;0.259
65026;65;653;6503;200070795;CC;7622;65000;75.0;64.0;5.55;3.0;5.0;35.9154929577465;0;1;52.5493391115926;35.9154929577465;11.4357692307692;5.19807692307693;27.4647887323944;;;;;9.49086486792239;6.32185078341535;6.15883958970401;39.0845070422535;2.11267605633803;29.5774647887324;3.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
65028;65;652;6515;200070787;CC;7624;65000;206.0;213.0;8.34;7.0;13.0;100.302302753802;1;4;116.433450294786;100.302302753802;6.04918032786885;10.0819672131148;73.5629347287098;85.0;;21570.0;;31.3895682318533;11.4713623215341;54.2290937770379;116.817305616862;2.87876274209872;75.9245837770655;9.0;3.0;1.0;0.0;1.0;0.0;4.0;8.0;0.0;0.0
65029;65;651;6516;200070811;CC;7624;65203;482.0;506.0;24.66;26.0;25.0;220.0;5;3;388.0;220.0;127.0;41.0;188.0;219.0;;21670.0;;70.9426447152598;34.9465221729233;68.4703661799684;292.0;18.0;210.0;13.0;1.0;2.0;3.0;3.0;1.0;4.0;11.0;0.0;0.0
65031;65;652;6508;246500573;CC;7624;65000;792.0;819.0;11.07;41.0;45.0;379.192464475229;5;6;1150.01921303996;379.192464475229;687.909130193223;82.9176183715046;215.549860197452;360.0;;19910.0;;568.595759339489;444.057002594099;587.273971915873;476.406673725399;38.1815261566788;387.355879279486;79.0;1.0;5.0;10.0;51.0;14.0;12.0;62.0;11.0;0.0
65032;65;651;6516;200070811;CC;7624;65203;700.0;719.0;100.55;21.0;61.0;307.057898591131;5;5;835.932340056725;307.057898591131;472.102608765898;56.7718326996966;242.575739886993;302.0;;20400.0;;384.358079649109;302.918808572783;431.537286323081;394.566080691286;16.3764212581937;229.269897614711;33.0;2.0;2.0;2.0;22.0;5.0;5.0;22.0;5.0;0.0
65033;65;651;6506;200069300;CA;7624;65000;113.0;109.0;4.79;8.0;6.0;52.0782608695652;2;0;84.9094297007341;52.0782608695652;24.0761904761905;8.75497835497836;35.3739130434783;47.0;;22320.0;;8.84347826086957;2.94782608695652;10.7215909090909;77.6260869565217;5.89565217391304;59.9391304347826;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
65034;65;652;6514;200070787;CC;7624;65000;19.0;26.0;0.98;1.0;0.0;9.95238095238095;0;1;34.9523809523809;9.95238095238095;25.0;0.0;8.14285714285714;;;;;0.904761904761905;0.0;4.97321428571429;9.04761904761905;0.0;6.33333333333333;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
