INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
39001;39;391;3917;200010650;CA;2712;39000;859.0;791.0;7.12;42.0;35.0;338.46701705984;7;5;365.84432564344;338.46701705984;4.05589756794084;23.3214110156598;286.129485196499;336.0;;22630.0;;65.6067731182842;52.4038303897446;66.0677180802848;511.39386565104;27.4465108579804;401.731513302486;8.0;0.0;3.0;3.0;0.0;0.0;2.0;6.0;1.0;0.0
39002;39;391;3901;200071595;CC;2713;39000;61.0;55.0;4.22;2.0;5.0;30.5;0;2;34.5;30.5;2.0;2.0;30.5;;;;;3.05;2.03333333333333;2.0;28.4666666666667;5.08333333333333;25.4166666666667;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
39003;39;391;3903;200071595;CC;2713;39000;46.0;36.0;1.52;5.0;3.0;23.0;0;1;24.0;23.0;1.0;0.0;18.0;;;;;5.00318090509828;3.00318090509828;4.98702444624384;29.0;0.0;20.0;4.0;0.0;0.0;1.0;2.0;0.0;1.0;3.0;0.0;0.0
39004;39;391;3901;200071595;CC;2713;39000;53.0;65.0;4.63;1.0;2.0;20.0;0;2;27.0;20.0;5.0;2.0;18.0;;;;;9.06861142753841;0.0;12.233140896921;34.0;1.0;26.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
39006;39;391;3901;200071595;CC;2713;39000;444.0;422.0;6.97;23.0;7.0;187.880902234404;3;4;215.005902234404;187.880902234404;15.0694444444444;12.0555555555556;149.764816850037;177.0;;23060.0;;34.9354402324409;20.0051979581547;38.9499017607879;274.228206066687;9.96503332881785;211.262901857786;6.0;1.0;0.0;1.0;2.0;1.0;2.0;5.0;0.0;0.0
39007;39;392;3909;200090579;CC;2713;39000;151.0;154.0;5.86;7.0;6.0;68.6363636363636;3;1;85.6363636363636;68.6363636363636;15.0;2.0;51.9675324675325;67.0;;21650.0;;14.8176957017149;6.95268433242764;22.8929823554364;102.954545454545;4.9025974025974;73.538961038961;4.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
39008;39;391;3902;200010650;CA;2712;39000;444.0;415.0;6.77;35.0;10.0;163.705758677004;1;3;176.852651332372;163.705758677004;6.0677966101695;7.07909604519775;134.428312913495;158.0;;24010.0;;83.0618138139671;70.9219199534025;68.271570390952;272.941060624821;17.1831920604502;234.645613570243;9.0;1.0;0.0;1.0;1.0;0.0;6.0;5.0;4.0;0.0
39009;39;392;3904;200069623;CC;2713;39000;509.0;542.0;12.48;27.0;27.0;217.170202651537;6;4;274.18715180408;217.170202651537;35.3898305084746;21.6271186440678;167.9873288321;216.0;;22220.0;;110.902797855279;82.6691034038224;109.29860526158;314.101472955867;17.4532328519859;237.020899560365;19.0;5.0;2.0;4.0;3.0;1.0;5.0;15.0;2.0;0.0
39010;39;392;3913;200090579;CC;2713;39000;93.0;90.0;10.54;7.0;4.0;42.4565217391304;1;0;61.562582345191;42.4565217391304;12.7373737373737;6.36868686868687;34.3695652173913;;;;;16.181598218837;8.13337667992818;16.5482770244506;57.6195652173913;5.05434782608696;39.4239130434783;5.0;2.0;0.0;2.0;0.0;0.0;1.0;4.0;0.0;0.0
39011;39;391;3917;243901089;CC;2712;39000;404.0;381.0;15.69;26.0;20.0;189.891516602271;5;4;237.480499653118;189.891516602271;25.9576271186441;21.6313559322034;163.706695537302;193.0;;20610.0;;68.7467812598309;45.389505277598;69.9101943549037;236.418589775425;20.3422521081854;180.204729884087;14.0;3.0;0.0;3.0;5.0;3.0;3.0;12.0;1.0;0.0
