INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
55001;55;552;5510;200066108;CC;4401;55000;290.0;297.0;13.67;12.0;16.0;125.157894736842;1;6;157.491228070175;125.157894736842;13.7171717171717;18.6161616161616;100.736842105263;124.0;;22060.0;;83.523241438957;69.2908440175871;91.6214395503752;180.105263157895;14.2456140350877;139.40350877193;14.0;2.0;6.0;0.0;5.0;4.0;1.0;12.0;2.0;0.0
55002;55;553;5504;245501242;CC;4426;55000;103.0;116.0;9.68;1.0;4.0;51.0;0;0;56.0892857142857;51.0;1.01785714285714;4.07142857142856;39.0;;;;;21.9042118791671;7.95726610016132;26.0955666482635;70.0;3.0;48.0;7.0;3.0;0.0;0.0;3.0;0.0;1.0;6.0;1.0;0.0
55004;55;553;5514;200066132;CC;4421;55000;77.0;82.0;9.11;5.0;4.0;39.9259259259259;1;1;51.2592592592593;39.9259259259259;9.06666666666667;2.26666666666667;32.320987654321;;;;;5.81735683460609;1.00945291619492;14.1391528379408;40.8765432098765;0.950617283950617;32.320987654321;3.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0
55005;55;552;5510;200066108;CC;4401;55000;36.0;44.0;11.17;0.0;4.0;18.0;0;0;24.0;18.0;1.0;5.0;17.0;;;;;5.0;0.0;6.09544573643412;19.0;0.0;14.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
55007;55;553;5508;200066165;CC;4426;55000;241.0;247.0;6.34;20.0;9.0;98.0;2;3;123.0;98.0;15.0;10.0;81.0;99.0;;22520.0;;23.1561386166032;16.1429342692856;21.6817540501249;145.0;16.0;117.0;4.0;0.0;1.0;0.0;1.0;1.0;2.0;4.0;0.0;0.0
55008;55;553;5505;200066173;CC;4426;55000;146.0;174.0;14.74;8.0;13.0;62.8476821192053;1;2;78.8476821192053;62.8476821192053;7.0;9.0;57.046357615894;62.0;;20350.0;;30.2669464206813;10.8847967108045;41.0446660383815;92.8211920529801;7.73509933774834;74.4503311258278;5.0;2.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;0.0
55009;55;553;5508;200066165;CC;4426;55000;538.0;596.0;13.3;27.0;28.0;233.512768067813;9;6;258.697953252998;233.512768067813;2.01481481481482;23.1703703703704;181.921084282393;228.0;;21480.0;;157.808931104115;141.889632130229;149.184444543907;335.237725117127;18.9147557056887;250.466103956078;16.0;3.0;0.0;6.0;3.0;0.0;4.0;12.0;4.0;0.0
55010;55;551;5501;200066108;CC;4427;00460;2662.0;2734.0;21.58;156.0;132.0;1237.92663354987;24;24;1361.33848540173;1237.92663354987;19.6337037037037;103.778148148148;928.699273977842;1179.0;58.0;21780.0;10.0;737.585595722131;656.844071269071;852.681754395999;1599.03095147115;113.925869316011;1193.17004203286;57.0;1.0;18.0;5.0;25.0;10.0;8.0;36.0;15.0;0.205
55011;55;551;5512;245501184;CC;4401;55000;257.0;248.0;4.32;19.0;19.0;108.86122557794;2;2;119.86122557794;108.86122557794;1.0;10.0;88.8685829884967;107.0;;21570.0;;30.2411738182002;22.2618166364232;19.9883159144967;155.39363878433;8.98269457220417;115.500193182803;9.0;1.0;2.0;3.0;2.0;0.0;1.0;8.0;1.0;0.0
55012;55;552;5513;200034874;CC;4426;55000;414.0;394.0;32.89;32.0;22.0;170.701421800948;5;0;225.211932311458;170.701421800948;37.7380457380457;16.7724647724648;148.137440758294;165.0;;20670.0;;61.1623205617876;40.5800793280689;66.8971126259326;254.090047393365;19.6208530805687;187.379146919431;8.0;3.0;0.0;1.0;2.0;2.0;2.0;7.0;0.0;0.0
