INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
82001;82;627.0;611.0;8.03;35.0;26.0;269.052949973095;6;10;296.704989715935;269.052949973095;8.19319696084158;19.4588427819987;219.49401845272;260.0;;20570.0;;99.6158222933016;60.7471306965872;101.758173106037;388.669327434652;39.9079130140366;288.296838074085;11.0;5.0;1.0;1.0;1.0;0.0;3.0;8.0;2.0;0.0
82002;82;3294.0;3182.0;21.6;246.0;132.0;1390.21267422153;35;30;1515.43856243881;1390.21267422153;22.5817175473792;102.644170669906;979.492728841087;1402.0;48.0;20430.0;14.0;651.288251711859;507.843431568854;693.323696608162;1946.06772885457;175.173705629442;1445.48189492775;85.0;12.0;9.0;11.0;40.0;18.0;13.0;62.0;17.0;0.232
82005;82;1504.0;1137.0;22.91;114.0;43.0;587.63432402371;15;6;645.431739731363;587.63432402371;11.3530637997174;46.4443519079347;421.716606236266;578.0;;23140.0;;178.058244890595;111.660918144336;157.039210712171;938.212658721502;84.2340157369737;783.378119098764;29.0;4.0;3.0;4.0;12.0;3.0;6.0;25.0;3.0;0.0
82006;82;84.0;64.0;3.68;1.0;6.0;30.5454545454545;0;0;35.5454545454545;30.5454545454545;1.0;4.0;29.4545454545455;;;;;15.5022131478953;4.28816365165032;9.27866688469958;42.5454545454545;5.45454545454545;36.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0
82008;82;914.0;942.0;15.6;58.0;57.0;427.0;5;12;565.0;427.0;58.0;80.0;295.0;411.0;;20750.0;;203.213088474017;139.748545738027;224.235380865968;530.0;64.0;391.0;33.0;4.0;6.0;2.0;15.0;4.0;6.0;26.0;3.0;0.0
82010;82;260.0;273.0;11.67;17.0;18.0;111.768063207799;5;0;151.239327575615;111.768063207799;26.9122257053292;12.5590386624869;77.3778899130919;94.0;;20180.0;;32.1766025983642;19.4306660695339;45.5465997723401;146.082550961281;9.67223623913648;104.169527258357;6.0;3.0;0.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0
82011;82;941.0;903.0;11.35;70.0;30.0;357.871247374798;12;3;382.324771290308;357.871247374798;7.13227780869036;17.3212461068194;308.70160942763;346.0;;20800.0;;70.8578606675634;46.3862701421162;90.2309988363102;596.479987616691;59.2055191097839;471.461003906419;9.0;3.0;0.0;2.0;2.0;0.0;2.0;7.0;0.0;0.0
82012;82;564.0;523.0;8.2;34.0;31.0;208.0;4;6;241.0;208.0;2.0;31.0;184.0;206.0;;19620.0;;107.885750392981;82.8857503929812;98.8993871902017;327.0;22.0;255.0;12.0;4.0;2.0;2.0;2.0;0.0;2.0;7.0;3.0;0.0
82013;82;3773.0;3772.0;46.16;199.0;500.0;1621.0;36;97;2108.0;1621.0;112.0;375.0;1054.0;1633.0;43.0;19370.0;19.0;1742.03712316464;1476.58073952893;1697.99834049176;2079.0;212.0;1476.0;159.0;7.0;12.0;11.0;91.0;38.0;38.0;113.0;33.0;0.261
82014;82;257.0;320.0;11.81;18.0;9.0;106.753061388636;4;4;124.891522927098;106.753061388636;13.1;5.03846153846155;89.2254481484979;106.0;;21990.0;;26.1308632263026;11.7572600804128;26.5319099781035;160.645414387025;19.0020244134181;123.582689664536;6.0;0.0;0.0;3.0;1.0;0.0;2.0;6.0;0.0;0.0
