INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
88001;88;881;8804;200068369;CC;4407;88000;58.0;76.0;4.49;5.0;6.0;27.1290322580645;1;0;35.1290322580645;27.1290322580645;2.0;6.0;23.3870967741935;;;;;2.80645161290323;0.0;10.1333333333333;33.6774193548387;0.935483870967742;27.1290322580645;3.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
88002;88;881;8804;200068369;CC;4407;88000;75.0;57.0;5.84;2.0;3.0;29.1044776119403;1;1;33.2378109452736;29.1044776119403;2.06666666666666;2.06666666666666;24.6268656716418;;;;;5.0664439688919;0.0;5.13393906887542;38.0597014925373;3.35820895522388;33.5820895522388;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
88003;88;882;8817;200068682;CC;4407;88000;62.0;72.0;5.77;1.0;4.0;28.0;1;2;44.0;28.0;9.0;7.0;23.0;;;;;4.0;2.0;5.57142857142856;39.0;1.0;28.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
88004;88;882;8804;200068773;CC;4404;88000;133.0;167.0;9.03;7.0;18.0;66.5;2;3;96.5;66.5;25.0;5.0;59.0070422535211;66.0;;21850.0;;6.62771830985915;2.88123943661972;13.249345771526;73.056338028169;4.6830985915493;51.5140845070422;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0
88005;88;883;8811;200071066;CA;4417;88000;203.0;227.0;13.21;13.0;14.0;104.809729821638;2;1;223.809729821638;104.809729821638;102.0;17.0;83.8326562452919;102.0;;19920.0;;50.7540044838094;37.2084029574537;48.7697045972807;119.368002793554;16.2017761562435;81.6717960086618;7.0;0.0;1.0;2.0;2.0;1.0;2.0;6.0;0.0;0.0
88006;88;881;8809;200068369;CC;4407;88000;290.0;302.0;6.76;22.0;16.0;133.759434505786;3;5;154.149044895397;133.759434505786;8.15584415584416;12.2337662337662;110.541459851258;136.0;;21730.0;;77.1249072075717;63.9201294679028;63.10922722759;190.629264043418;14.0659688121483;146.015918480827;7.0;2.0;0.0;1.0;3.0;1.0;1.0;4.0;2.0;0.0
88007;88;882;8804;200068773;CC;4407;88000;48.0;56.0;5.56;1.0;5.0;26.0;1;1;46.0;26.0;12.0;8.0;22.0;;;;;13.9757967784611;4.99166979433415;17.470588235294;28.0;2.0;23.0;4.0;2.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
88008;88;881;8811;200005957;CC;4407;88000;168.0;160.0;5.93;7.0;5.0;70.4191616766467;0;2;78.4191616766467;70.4191616766467;0.0;8.0;43.2574850299401;64.0;;18980.0;;67.6151260023639;54.8481621487427;41.4543933140289;102.610778443114;11.0658682634731;77.4610778443114;12.0;2.0;3.0;2.0;3.0;1.0;2.0;9.0;3.0;0.0
88009;88;883;8807;200071066;CA;4417;88402;3368.0;3385.0;24.23;177.0;188.0;1514.66732699917;31;34;1873.91239708708;1514.66732699917;179.110789929868;180.134280158039;1056.22344529062;1542.0;52.0;20650.0;10.0;695.707131891867;547.801572802652;629.641228104234;2121.51232686329;244.1090599973;1607.69863330905;76.0;3.0;9.0;15.0;35.0;14.0;14.0;56.0;12.0;0.203
88010;88;882;8809;200068559;CC;4407;88000;198.0;185.0;11.21;12.0;9.0;84.4263959390863;2;4;106.426395939086;84.4263959390863;7.0;15.0;72.3654822335025;84.0;;19080.0;;25.1085826511753;17.0679735141195;35.1297379120926;120.609137055838;15.0761421319797;90.4568527918782;4.0;1.0;0.0;2.0;1.0;0.0;0.0;3.0;1.0;0.0
88011;88;881;8805;200068757;CA;4407;88105;1634.0;1662.0;17.5;97.0;76.0;767.065427007265;15;19;868.208929779236;767.065427007265;24.2744406652729;76.8690621066976;486.60699623425;741.0;;21770.0;;1093.47904861142;1023.37952061044;1134.77666043456;1082.53386544586;116.376093791461;834.992175621;46.0;0.0;11.0;3.0;23.0;7.0;9.0;33.0;9.0;0.0
88012;88;881;8806;200068757;CA;4407;88105;1105.0;1110.0;13.93;38.0;72.0;527.989739531008;11;13;593.514921146617;527.989739531008;7.28057573506767;58.2446058805414;410.176017733993;513.0;;22340.0;;94.6953108963391;70.7563708813729;102.567734119227;676.50585636903;56.0878900943287;507.39520585819;13.0;0.0;1.0;4.0;6.0;1.0;2.0;8.0;2.0;0.0
88013;88;882;8809;200068559;CC;4412;88000;86.0;94.0;8.51;4.0;7.0;35.752808988764;0;0;46.752808988764;35.752808988764;8.0;3.0;31.8876404494382;;;;;4.8314606741573;1.93258426966292;6.5581395348837;43.4831460674157;2.89887640449438;26.0898876404494;3.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0
88014;88;883;8807;200071066;CA;4417;88000;183.0;177.0;17.0;11.0;11.0;74.8176795580111;1;4;122.209346224678;74.8176795580111;39.3249999999999;8.06666666666664;67.7403314917127;69.0;;20640.0;;28.9208997216329;14.7662035890362;24.0278866111593;112.226519337017;7.07734806629834;88.9723756906077;3.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0
88015;88;882;8810;200068559;CC;4404;88000;206.0;231.0;14.61;14.0;19.0;106.474215173153;4;2;145.926269967673;106.474215173153;8.87671232876713;30.5753424657534;96.6195233665244;103.0;;21300.0;;33.6346015537617;17.9812823016472;41.2894065731422;115.544574315104;13.7279726449756;88.1348336526567;7.0;2.0;1.0;0.0;2.0;1.0;2.0;6.0;1.0;0.0
88016;88;882;8804;200068773;CC;4407;88000;212.0;253.0;16.08;8.0;18.0;106.522167487685;2;4;145.124318025319;106.522167487685;19.7499374843711;18.8522130532633;91.9014778325123;102.0;;20780.0;;21.6181363909216;9.12622850369443;23.1454097260847;124.275862068966;7.31034482758621;90.8571428571429;4.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0;0.0
88017;88;882;8817;200068682;CC;4407;88000;166.0;154.0;4.44;15.0;5.0;61.7439024390244;2;1;76.7439024390244;61.7439024390244;7.0;8.0;50.609756097561;61.0;;19980.0;;17.0926312193716;10.0287713436597;16.0163152753627;94.1341463414634;7.08536585365854;72.8780487804878;5.0;2.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0
88019;88;882;8810;200068559;CC;4404;88000;149.0;174.0;15.86;12.0;6.0;78.0;0;0;95.0;78.0;13.0;4.0;68.0;79.0;;20420.0;;11.0163249132675;5.96808510638298;9.26627218934913;87.0;6.0;67.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
88020;88;882;8810;200068559;CC;4412;88000;188.0;168.0;11.09;14.0;15.0;78.1684210526316;1;2;87.8691786283892;78.1684210526316;0.970075757575758;8.73068181818182;51.4526315789474;76.0;;23960.0;;9.90759805583364;5.9784781178422;6.67051203541633;111.810526315789;9.89473684210526;91.0315789473684;3.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0
88021;88;881;8813;200005957;CC;4407;88000;283.0;283.0;17.42;14.0;9.0;101.516353845577;1;0;112.695215634195;101.516353845577;3.04878048780489;8.13008130081304;76.3548523613337;99.0;;18570.0;;25.0294018213855;16.9984776436525;40.0362189872079;173.777890194441;20.0521312138918;120.789318278032;8.0;1.0;1.0;1.0;3.0;1.0;2.0;8.0;0.0;0.0
88022;88;882;8817;200068682;CC;4407;88000;234.0;218.0;8.25;3.0;12.0;91.3421052631579;1;1;107.502105263158;91.3421052631579;2.02;14.14;75.9473684210526;89.0;;20820.0;;107.641004299479;93.3448263945225;123.172231990794;157.026315789474;14.3684210526316;110.842105263158;10.0;3.0;1.0;2.0;3.0;2.0;1.0;7.0;2.0;0.0
88023;88;881;8803;200068369;CC;4407;88000;81.0;88.0;6.92;4.0;4.0;33.906976744186;0;0;37.906976744186;33.906976744186;3.0;1.0;26.3720930232558;;;;;16.3708380443142;11.6033961838491;12.5659665089651;56.5116279069767;4.7093023255814;39.5581395348837;3.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0
88024;88;881;8803;200068369;CC;4407;88000;114.0;107.0;4.57;10.0;1.0;41.0810810810811;2;0;42.0816222066222;41.0810810810811;0.0;1.00054112554113;34.9189189189189;44.0;;20780.0;;6.05867255517709;5.03164552815006;12.1089474433047;74.972972972973;6.16216216216216;55.4594594594595;3.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0
88025;88;882;8810;200068559;CC;4404;88000;69.0;78.0;10.89;5.0;5.0;29.0;2;0;34.0;29.0;2.0;3.0;21.0;;;;;16.8277206415754;6.89468302902136;17.8504935319296;31.0;1.0;20.0;4.0;2.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0
88026;88;881;8802;200068757;CA;4407;88000;1009.0;1075.0;10.0;72.0;33.0;428.652490094326;5;1;478.973689237795;428.652490094326;14.0899357601713;36.2312633832977;362.13443578497;435.0;;24440.0;;82.0624199726493;66.1404609796176;122.502997834362;626.660352060112;45.879560927729;486.838988797174;20.0;3.0;5.0;1.0;9.0;4.0;2.0;17.0;3.0;0.0
