INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
17002;17;133.0;131.0;5.36;8.0;8.0;58.5597014925373;0;1;71.5597014925373;58.5597014925373;7.0;6.0;46.6492537313433;54.0;;18970.0;;8.93519646664636;2.97761194029851;12.0297072601541;68.4850746268657;2.97761194029851;50.6194029850746;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
17003;17;4143.0;3733.0;16.76;202.0;244.0;1790.65282745265;40;51;1972.12371611455;1790.65282745265;51.4167517875382;130.054136874361;1331.70767310807;1874.0;58.0;22200.0;8.0;1765.91057806982;1489.01152055683;1614.79911878318;2408.83314897904;172.028523847594;1842.09655088342;127.0;6.0;12.0;16.0;79.0;22.0;14.0;93.0;24.0;0.205
17004;17;207.0;245.0;1.19;5.0;14.0;119.190732047195;1;3;459.352022369776;119.190732047195;328.225806451613;11.9354838709677;56.6145615582544;103.0;;20280.0;;82.7397819008814;58.2245583288304;165.579269429337;95.9835563830155;12.6214684246458;65.5426398690868;28.0;0.0;2.0;0.0;23.0;6.0;3.0;10.0;1.0;0.0
17006;17;252.0;281.0;7.65;20.0;13.0;107.998550712163;1;2;124.998550712163;107.998550712163;8.0;9.0;95.9382282639164;102.0;;22540.0;;56.9455130535924;34.0687058424131;55.6416376510338;150.636416287535;2.92906506913251;123.729866163164;15.0;5.0;1.0;3.0;4.0;2.0;2.0;12.0;0.0;0.0
17008;17;2272.0;2081.0;28.63;151.0;63.0;928.0;28;8;1031.0;928.0;35.0;68.0;771.0;926.0;62.0;23140.0;;317.254472216072;220.415800312556;370.949720240264;1436.0;87.0;1106.0;54.0;7.0;2.0;17.0;21.0;10.0;7.0;43.0;3.0;0.191
17009;17;1147.0;888.0;10.74;111.0;19.0;422.508433312029;25;2;459.789913758176;422.508433312029;12.0616554384592;25.2198250076873;327.811112358893;444.0;;23580.0;;100.906735550549;65.5728089122435;87.0147555038122;737.908224285669;64.0404604020488;649.561333974104;13.0;3.0;1.0;2.0;4.0;1.0;3.0;9.0;2.0;0.0
17010;17;4050.0;3795.0;7.86;145.0;303.0;1924.0;21;46;2309.0;1924.0;234.0;151.0;1334.0;1827.0;66.0;25480.0;8.0;1602.2623010463;1391.33936783382;1500.4994200195;2262.0;194.0;1645.0;190.0;6.0;7.0;5.0;164.0;99.0;8.0;139.0;34.0;0.265
17011;17;394.0;358.0;8.81;20.0;14.0;166.0;5;3;192.0;166.0;10.0;16.0;125.0;160.0;;20200.0;;41.0500343594553;19.0117545569008;31.7529151888315;226.0;25.0;184.0;5.0;0.0;0.0;3.0;1.0;0.0;1.0;4.0;0.0;0.0
17013;17;340.0;363.0;18.63;18.0;29.0;159.200308629815;5;1;208.913900862825;159.200308629815;23.3349514563107;26.378640776699;124.22154217162;158.0;;20460.0;;57.2138390500311;38.1305851505957;54.4979669629502;206.297778917891;17.4727982943714;156.59531795421;12.0;5.0;0.0;1.0;4.0;1.0;2.0;8.0;1.0;0.0
17015;17;760.0;710.0;21.74;39.0;47.0;345.993164848995;5;8;496.589359352166;345.993164848995;115.038759689923;35.5574348132488;246.452250849078;330.0;;19640.0;;98.2836573786634;54.9861251308666;100.331368461437;487.185056534016;49.3252454763932;368.492915523746;20.0;6.0;0.0;6.0;6.0;1.0;2.0;11.0;0.0;0.0
17016;17;782.0;779.0;4.48;44.0;103.0;370.0;4;22;443.0;370.0;17.0;56.0;238.0;347.0;;20130.0;;425.913220029058;364.886566488808;438.657928477914;409.0;50.0;320.0;54.0;13.0;5.0;5.0;24.0;9.0;7.0;41.0;9.0;0.0
17017;17;670.0;694.0;16.61;46.0;42.0;293.563964771901;9;2;398.645419870146;293.563964771901;55.0912483039346;49.990206794311;243.093689387181;301.0;;18580.0;;77.8288012137494;45.1694745690002;87.3015607539542;403.726991695462;49.9805158086232;295.243411245059;11.0;3.0;2.0;0.0;4.0;3.0;2.0;10.0;0.0;0.0
17018;17;855.0;824.0;15.7;55.0;31.0;328.0;10;6;394.0;328.0;33.0;33.0;273.0;317.0;;21910.0;;69.530908882687;48.3577789534738;79.7036036197189;555.0;33.0;437.0;14.0;2.0;0.0;4.0;4.0;0.0;4.0;12.0;1.0;0.0
