INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
69001;69;391.0;344.0;10.65;33.0;8.0;148.41974554108;7;1;176.413610571755;148.41974554108;14.5153374233129;13.478527607362;128.630787841681;141.0;;23290.0;;29.768399325901;13.2416091774383;33.8329975735796;263.394160924464;13.4213700038847;212.732734050305;7.0;2.0;0.0;2.0;1.0;0.0;2.0;5.0;0.0;0.0
69002;69;245.0;249.0;12.95;6.0;16.0;118.031977289544;2;5;193.031977289544;118.031977289544;51.0;24.0;96.0020085973238;113.0;;20190.0;;45.8244451293283;17.9989316129901;42.9635999272581;145.30595274526;5.98602629411863;125.383595131355;9.0;4.0;1.0;1.0;1.0;0.0;2.0;8.0;0.0;0.0
69003;69;2947.0;2804.0;2.57;205.0;460.0;1075.53683533056;31;72;1206.18462294118;1075.53683533056;25.0408259587021;105.606961651917;608.59168793001;1003.0;67.0;25080.0;11.0;939.242004368248;825.339892518938;1027.29394981675;1645.40292274126;126.016577436552;1253.83751209442;49.0;0.0;2.0;6.0;33.0;9.0;8.0;34.0;6.0;0.317
69004;69;768.0;746.0;3.61;46.0;206.0;260.755921511111;12;24;294.862839750105;260.755921511111;10.0314465408805;24.0754716981132;218.537702789203;252.0;;26330.0;;155.017882747983;131.061806008331;199.208995627976;404.991525886972;14.0018903294844;331.978983254928;12.0;1.0;0.0;2.0;5.0;0.0;4.0;8.0;2.0;0.0
69005;69;584.0;542.0;4.55;28.0;11.0;213.0491912637;10;6;224.0491912637;213.0491912637;0.0;11.0;170.966624412349;201.0;;24730.0;;412.36221278646;370.203909642833;395.403140435015;390.551682611286;18.9557874470398;313.849470269407;40.0;0.0;5.0;7.0;24.0;11.0;4.0;29.0;9.0;0.0
69006;69;4919.0;5032.0;38.44;279.0;401.0;2226.39469789784;50;58;2675.50670671165;2226.39469789784;84.5861182519282;364.525890561881;1236.29554551214;2109.0;47.0;20180.0;14.0;1905.0498033175;1637.25592316482;1964.10299782095;2788.29287265132;281.010761967991;2076.12390767754;162.0;6.0;21.0;13.0;97.0;45.0;25.0;112.0;38.0;0.234
69007;69;2749.0;2696.0;15.57;176.0;154.0;1154.07483519222;32;24;1277.87042375691;1154.07483519222;26.600704980843;97.1948835838494;746.280282345601;1147.0;69.0;25420.0;;1029.24436410593;823.357210150368;918.505338325419;1711.23616875777;84.181200927518;1343.07985090342;119.0;31.0;10.0;14.0;57.0;20.0;7.0;103.0;10.0;0.284
69008;69;668.0;606.0;11.84;53.0;15.0;252.911534208142;2;2;297.815643797183;252.911534208142;22.4520547945206;22.4520547945206;211.084824283121;248.0;;23190.0;;81.4515099473873;36.3913512363778;74.6439839696407;379.539138264217;15.3089247482393;324.346359897162;11.0;6.0;0.0;0.0;3.0;0.0;2.0;11.0;0.0;0.0
69009;69;7538.0;6588.0;15.23;601.0;383.0;2878.56013212648;110;81;3104.31126235609;2878.56013212648;60.6972378447519;165.053892384852;1734.75025360274;2836.0;63.0;23720.0;9.0;2231.95502292234;1902.51687688378;2129.46962885897;4582.05264010046;346.97233243385;3676.84034414498;242.0;8.0;16.0;30.0;158.0;59.0;30.0;174.0;42.0;0.243
69010;69;6410.0;6271.0;3.36;533.0;315.0;2771.25136208038;77;56;3160.73387983377;2771.25136208038;41.9128168710998;347.569700882291;1373.75769558033;2709.0;58.0;22250.0;14.0;3187.8496533386;2760.64058863271;3075.90152425509;4083.96809118676;391.09419988534;3100.87543549396;290.0;1.0;16.0;16.0;216.0;71.0;41.0;225.0;42.0;0.237
69012;69;611.0;623.0;23.1;46.0;18.0;249.985957254273;14;6;283.985957254273;249.985957254273;22.0;12.0;203.814510401316;238.0;;21860.0;;85.9219917177053;36.9596979121655;77.8865497899844;389.912067643281;15.8354015274493;310.455269571518;16.0;3.0;1.0;3.0;7.0;1.0;2.0;16.0;0.0;0.0
69013;69;3897.0;3428.0;17.52;262.0;185.0;1497.27654870818;58;47;1600.74906282317;1497.27654870818;14.4861519760983;88.9863621388895;1164.90384525582;1544.0;63.0;24170.0;9.0;3101.1315713297;2732.89252794795;2876.39777018937;2341.04955235129;175.513378005429;1830.87356066679;268.0;8.0;42.0;33.0;162.0;82.0;23.0;188.0;68.0;0.236
69014;69;1129.0;1115.0;16.64;79.0;27.0;396.26414290456;12;6;466.825265149049;396.26414290456;42.3366733466935;28.2244488977956;335.803911633662;384.0;;22010.0;;441.765186672381;360.220677629064;451.474201583248;707.553926125051;23.9703570545156;472.327375231745;25.0;4.0;0.0;5.0;12.0;4.0;4.0;19.0;3.0;0.0
69017;69;745.0;659.0;7.35;32.0;29.0;293.498677203073;2;5;347.181666893795;293.498677203073;30.3865979381444;23.2963917525774;231.944412933599;289.0;;24850.0;;139.633955849553;92.6703124439638;110.366080720199;439.766196936691;24.5984356375905;329.680625924011;21.0;4.0;0.0;4.0;10.0;4.0;3.0;18.0;2.0;0.0
69018;69;2148.0;2039.0;17.85;155.0;330.0;958.019798039678;25;81;1220.2591355138;958.019798039678;74.6373498964802;187.601987577639;526.451064480576;886.0;;20250.0;;968.165466350103;796.472822909412;919.176683524743;1220.62919556705;140.399762289412;990.185251477616;94.0;9.0;7.0;9.0;52.0;15.0;17.0;67.0;16.0;0.0
69019;69;13314.0;12031.0;22.86;964.0;647.0;5527.13359355883;170;140;5971.6552600814;5527.13359355883;59.8779135234979;384.643752999073;2758.66502473607;5410.0;53.0;20980.0;13.0;6596.44843867922;5828.12680079548;6141.03792191977;8141.48961518916;773.632124251121;6386.25399879062;509.0;7.0;59.0;45.0;343.0;121.0;55.0;372.0;107.0;0.226
69020;69;681.0;624.0;1.51;53.0;18.0;260.431592021617;5;2;274.671633950338;260.431592021617;4.38155136268342;9.8584905660377;187.871893321011;250.0;;26960.0;;59.2023119788172;43.9581450541633;58.5874112747815;440.2301755694;30.1463920578078;337.537791513526;6.0;0.0;0.0;1.0;2.0;0.0;3.0;6.0;0.0;0.0
69021;69;2340.0;2253.0;14.01;133.0;164.0;967.0;22;20;1113.0;967.0;61.0;85.0;685.0;933.0;61.0;23310.0;;488.666419873936;369.401490653785;475.516338439823;1387.0;71.0;1076.0;72.0;7.0;7.0;9.0;38.0;15.0;11.0;54.0;10.0;0.251
69022;69;558.0;551.0;5.23;42.0;19.0;228.688524590163;12;4;267.070547062073;228.688524590163;20.2010644589001;18.1809580130101;176.852459016392;210.0;;23480.0;;38.424635818826;25.2115210647277;50.6718491689295;349.639344262295;13.2131147540984;284.590163934426;7.0;1.0;0.0;1.0;3.0;1.0;2.0;6.0;0.0;0.0
