INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
24001;24;242;2413;200071819;CC;7523;24000;622.0;654.0;27.62;16.0;57.0;309.012952421303;5;10;544.938149271698;309.012952421303;198.779527559056;37.1456692913387;257.855274658668;287.0;;19560.0;;69.4839485571748;31.0706365220075;99.8789572067579;310.104080790861;27.2802432273077;211.284740403387;12.0;0.0;2.0;2.0;5.0;0.0;3.0;11.0;0.0;0.0
24002;24;243;2422;200040392;CA;7523;24000;1772.0;1718.0;37.22;95.0;162.0;737.0;17;34;860.0;737.0;53.0;70.0;594.0;745.0;;21860.0;;254.717114881736;172.860199653501;223.582191927609;1032.0;76.0;790.0;30.0;4.0;3.0;6.0;9.0;6.0;8.0;22.0;4.0;0.0
24004;24;244;2405;200041150;CC;7523;24000;296.0;345.0;21.95;10.0;17.0;155.841307764729;1;4;253.238848748336;155.841307764729;84.344262295082;13.0532786885246;112.517027226976;148.0;;20210.0;;40.3104686762989;20.8543646910738;38.6412516358973;185.055529311559;26.297025068829;150.995820698149;4.0;2.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0
24005;24;241;2408;200034833;CC;7529;24000;385.0;375.0;9.41;15.0;21.0;168.33058858965;3;0;249.991745614444;168.33058858965;73.694214876033;7.96694214876033;128.464049826004;165.0;;20730.0;;72.0368927612041;37.9780459559935;59.5577340663293;208.164316253961;24.0291745096698;156.200217146383;12.0;1.0;0.0;2.0;6.0;0.0;3.0;8.0;0.0;0.0
24006;24;244;2423;200041051;CC;7529;24000;196.0;201.0;7.04;7.0;18.0;92.0934685187988;0;3;177.615690741021;92.0934685187988;61.6555555555555;23.8666666666667;73.4788312649991;91.0;;21730.0;;21.9444044037578;10.0922623082837;30.9989783652298;106.789234771799;8.81745975179989;77.397702265799;7.0;0.0;1.0;3.0;2.0;1.0;1.0;7.0;0.0;0.0
24007;24;243;2416;200040400;CC;7523;24000;500.0;576.0;18.75;12.0;36.0;237.636368430898;2;8;345.263934413303;237.636368430898;86.5043988269796;21.1231671554253;203.150260894731;231.0;;21710.0;;81.3314716676115;49.7972894684744;81.2445812740675;288.626475534052;23.5361336048085;205.000025084798;9.0;1.0;0.0;4.0;2.0;0.0;2.0;6.0;2.0;0.0
24008;24;242;2406;242401024;CC;7517;24000;588.0;637.0;23.13;33.0;61.0;261.827433974196;3;9;387.463317879209;261.827433974196;70.9234828496042;54.712401055409;210.147275395103;259.0;;19170.0;;132.567789471303;93.3713866600867;143.072848527849;348.536291131645;26.7579625966218;274.694418286033;20.0;5.0;1.0;4.0;7.0;2.0;3.0;16.0;2.0;0.0
24009;24;242;2406;242401024;CC;7507;24000;268.0;287.0;11.86;9.0;25.0;136.528301886792;1;10;208.977796836287;136.528301886792;47.9733142233142;24.4761807261807;115.290566037736;130.0;;21280.0;;54.0764111156224;30.8231199077958;57.3170858879092;159.788679245283;8.09056603773585;111.245283018868;9.0;1.0;0.0;5.0;2.0;0.0;1.0;7.0;1.0;0.0
24010;24;243;2417;200040392;CA;7523;24108;1419.0;1493.0;12.12;63.0;114.0;578.911415179602;7;26;668.089414985596;578.911415179602;34.4551362886798;54.7228635173149;483.18407612803;590.0;;21730.0;;538.113183681684;477.434817909684;484.789963566562;835.627860842211;59.7610443313689;608.897229550058;30.0;1.0;3.0;7.0;14.0;3.0;5.0;18.0;9.0;0.0
24011;24;243;2422;200040392;CA;7523;24000;1297.0;1213.0;20.23;58.0;78.0;482.465925994364;12;16;568.162457738149;482.465925994364;39.7876754524717;45.9088562913135;385.520561167507;477.0;;21570.0;;450.441505847534;393.229498470807;509.237493564049;734.221095560247;65.6833273688021;568.308197084095;35.0;2.0;3.0;7.0;18.0;5.0;5.0;24.0;5.0;0.0
24012;24;244;2420;200040830;CC;7529;24000;380.0;338.0;22.9;24.0;12.0;166.741606685466;3;2;264.109467389069;166.741606685466;77.4755020652327;19.8923586383706;125.825005047296;158.0;;19840.0;;47.0257979926512;12.4921275512696;55.3791024311725;225.032766020168;13.6107759056061;169.539950903409;5.0;1.0;0.0;1.0;2.0;1.0;1.0;5.0;0.0;0.0
24014;24;244;2425;200041168;CC;7529;24000;622.0;634.0;17.53;28.0;41.0;282.557025603207;4;5;398.432091361917;282.557025603207;59.5034121463645;56.3716536123453;214.591645430467;273.0;;20000.0;;116.950967442565;77.4315988308202;128.409131002361;368.444384983554;39.7956461474697;289.782245825515;20.0;5.0;2.0;6.0;5.0;2.0;2.0;17.0;1.0;0.0
24015;24;244;2423;200041168;CC;7529;24000;268.0;288.0;6.22;13.0;13.0;137.203629146316;2;3;186.203629146316;137.203629146316;44.0;5.0;104.087591997254;120.0;;20940.0;;43.9827937946282;17.1386907847918;49.113682245673;160.177245256106;15.5009299115912;123.309055234796;9.0;0.0;1.0;2.0;5.0;0.0;1.0;5.0;1.0;0.0
24016;24;242;2413;200071819;CC;7523;24000;821.0;830.0;22.64;23.0;61.0;402.525946377221;7;13;522.191355182253;402.525946377221;73.0700283853732;46.5953804196583;335.770405765158;387.0;;19540.0;;151.811173264371;100.882454192047;185.920423938278;463.309864481626;34.8722973346606;346.736756248618;18.0;2.0;3.0;5.0;6.0;2.0;2.0;10.0;1.0;0.0
24018;24;244;2405;200041150;CC;7529;24000;399.0;400.0;18.63;12.0;21.0;193.0;2;3;327.0;193.0;97.0;37.0;153.0;179.0;;21250.0;;68.6951284011789;40.7970954237071;88.7853402584316;233.0;23.0;171.0;11.0;1.0;1.0;3.0;3.0;0.0;3.0;8.0;1.0;0.0
24019;24;244;2405;200041150;CC;7529;24000;436.0;437.0;20.05;19.0;28.0;206.351332644509;0;6;332.127730160036;206.351332644509;118.732919254658;7.04347826086954;153.209084616579;193.0;;19330.0;;89.2333335421221;43.2081035113157;81.508243391967;256.578964805879;21.9133051154842;177.854227933769;13.0;2.0;0.0;3.0;6.0;4.0;2.0;10.0;1.0;0.0
24020;24;244;2405;200041150;CC;7507;24000;894.0;923.0;17.34;36.0;34.0;403.720407322195;7;3;574.127379283203;403.720407322195;125.776574542649;44.6303974183593;281.217998608729;404.0;;20610.0;;187.61451733903;140.687813951421;190.3580537158;526.66064018002;68.0412646738832;397.067934819645;17.0;1.0;0.0;2.0;10.0;4.0;4.0;10.0;5.0;0.0
24021;24;244;2405;200041150;CC;7507;24000;391.0;445.0;18.34;14.0;31.0;212.147368894863;1;5;320.810949141777;212.147368894863;68.787037037037;39.8765432098765;158.60047060984;202.0;;17930.0;;76.3257112379529;41.3389426210965;88.1154564646484;218.129706642957;34.379905183436;165.748241721771;11.0;2.0;1.0;3.0;3.0;0.0;2.0;10.0;0.0;0.0
24022;24;241;2408;200034833;CC;7504;24000;210.0;220.0;6.06;20.0;9.0;95.0;0;3;160.0;95.0;52.0;13.0;78.0;86.0;;23230.0;;48.8855060381245;27.7829746899006;39.3272581577348;122.0;11.0;93.0;8.0;1.0;0.0;1.0;4.0;1.0;2.0;6.0;1.0;0.0
24023;24;241;2408;200034833;CC;7504;24000;328.0;354.0;8.89;9.0;21.0;155.0;1;4;193.0;155.0;20.0;18.0;129.0;149.0;;22890.0;;485.672025883902;467.714084440755;297.830077971461;198.0;20.0;150.0;6.0;1.0;1.0;0.0;2.0;0.0;2.0;4.0;2.0;0.0
24024;24;241;2419;200040889;CC;7504;24000;48.0;41.0;4.76;1.0;4.0;22.9090909090909;1;1;36.3424242424242;22.9090909090909;10.3333333333333;3.1;17.4545454545455;;;;;5.47040028118005;3.28858209936187;6.83333333333333;25.0909090909091;2.18181818181818;16.3636363636364;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
24025;24;244;2405;200041150;CC;7523;24000;239.0;230.0;22.58;12.0;14.0;116.344980087529;0;1;182.733215381646;116.344980087529;53.3117647058823;13.0764705882353;84.5322360455576;110.0;;18250.0;;30.4739900111014;8.93527055694404;32.559831046412;151.304394092258;27.4040404350097;118.981186218463;5.0;2.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0
24026;24;243;2489;200040392;CA;7523;24000;4410.0;4349.0;103.26;263.0;290.0;1895.90099009906;43;53;2266.11335882718;1895.90099009906;171.413398123432;198.79897060469;1579.58062234799;1914.0;57.0;22050.0;8.0;546.12429507833;383.325165915857;645.508200801085;2654.89269364724;144.516973125884;2064.66195190947;65.0;16.0;3.0;9.0;27.0;8.0;10.0;49.0;7.0;0.206
24027;24;241;2408;200034833;CC;7504;24112;360.0;349.0;10.23;22.0;18.0;161.0;0;1;225.0;161.0;46.0;18.0;135.0;151.0;;20350.0;;44.4542735454651;32.3178104388702;60.4897713126294;206.0;27.0;158.0;9.0;0.0;0.0;3.0;4.0;1.0;2.0;6.0;1.0;0.0
24028;24;241;2408;200034833;CC;7504;24000;1842.0;1932.0;72.71;78.0;202.0;866.860110261078;7;35;1227.63562647286;866.860110261078;222.319321670382;138.456194541403;603.419803972109;793.0;;21300.0;;701.62271435978;466.015762077273;725.477245504623;970.303194445711;98.7623704408052;700.937163957462;84.0;12.0;7.0;14.0;42.0;12.0;9.0;68.0;9.0;0.0
24029;24;243;2424;200069094;CC;7523;24000;525.0;493.0;22.63;17.0;27.0;225.0;3;6;278.0;225.0;22.0;31.0;194.0;221.0;;18580.0;;59.0279500423978;25.9942484980112;66.9680379952668;287.0;19.0;213.0;11.0;3.0;1.0;1.0;4.0;0.0;2.0;10.0;0.0;0.0
24030;24;244;2405;200041150;CC;7507;24106;684.0;716.0;7.97;22.0;45.0;330.724603670632;8;8;411.115801714641;330.724603670632;70.3422982885084;10.0488997555012;263.296187792892;328.0;;20450.0;;31.9926887617154;23.9852452723839;44.2145355284959;388.354210956469;34.6818285286412;269.455700710208;3.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;1.0;0.0
24031;24;243;2412;200069094;CC;7523;24000;255.0;279.0;12.02;13.0;13.0;115.467017726499;1;7;151.857626601628;115.467017726499;23.9138286893706;12.4767801857586;81.9612009138216;115.0;;20550.0;;63.6679270124039;36.0727563536007;55.9730602902358;165.497181498168;24.1007003062315;126.599652785651;9.0;2.0;0.0;1.0;3.0;0.0;3.0;7.0;1.0;0.0
24032;24;243;2424;200040095;CC;7523;24000;371.0;342.0;19.24;16.0;32.0;180.0;3;4;262.254237288136;180.0;54.8361581920904;27.4180790960452;139.0;174.0;;18820.0;;41.650477821123;18.6250198146398;40.1583169995959;228.0;25.0;162.0;9.0;0.0;0.0;3.0;4.0;1.0;2.0;5.0;0.0;0.0
24034;24;243;2412;200069094;CC;7504;24000;273.0;274.0;16.07;10.0;8.0;98.4341317219463;1;1;134.698837604299;98.4341317219463;23.1691176470588;13.0955882352941;80.3543932424052;93.0;;21200.0;;169.215983532982;145.06391885639;165.997728647509;183.605737517824;8.03543932424052;114.410739339306;8.0;0.0;2.0;1.0;0.0;0.0;5.0;5.0;3.0;0.0
24035;24;244;2423;200041051;CC;7529;24000;1350.0;1491.0;30.72;52.0;198.0;649.0;13;29;1106.0;649.0;299.0;158.0;442.0;630.0;;19530.0;;702.539636546884;536.632925311633;806.759752183488;680.0;75.0;499.0;86.0;7.0;6.0;9.0;46.0;17.0;18.0;62.0;13.0;0.0
24036;24;244;2423;200041051;CC;7529;24000;177.0;173.0;5.35;2.0;13.0;93.0;0;3;156.007874015748;93.0;63.007874015748;0.0;74.0;82.0;;19290.0;;14.0217457717755;7.02089354395806;10.9186589859879;91.0;7.0;64.0;5.0;2.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0
24037;24;241;2498;200070647;CA;7504;00555;26693.0;28063.0;56.1;1492.0;2313.0;14015.8991517321;233;437;16870.3579277811;14015.8991517321;760.060086785666;2094.39868926333;7230.98263915353;13849.0;45.0;19090.0;21.0;14970.078673159;12923.7586630658;15409.5134191586;14623.4369209844;2022.15839074993;10389.3371035539;1273.0;25.0;79.0;76.0;898.0;339.0;195.0;928.0;237.0;0.278
24038;24;243;2416;200040400;CC;7523;24000;432.0;455.0;16.73;21.0;29.0;202.098727704945;1;7;292.397997777938;202.098727704945;76.0948905109493;14.2043795620439;146.261394057707;191.0;;19300.0;;184.850431419026;151.352347078674;164.320585596818;247.892050947586;19.8383282879661;200.469813047506;16.0;4.0;0.0;3.0;7.0;2.0;2.0;11.0;3.0;0.0
24039;24;244;2423;200041440;CC;7529;24000;161.0;156.0;16.2;6.0;9.0;77.4038461538462;0;2;130.324200136147;77.4038461538462;34.6017699115045;18.3185840707965;60.8910256410256;78.0;;15660.0;;43.7420886738573;16.1626842362693;36.2283748101942;97.0128205128205;13.4166666666667;77.4038461538462;8.0;3.0;2.0;1.0;1.0;0.0;1.0;4.0;1.0;0.0
24040;24;244;2418;200027217;CC;7529;24000;544.0;554.0;12.74;11.0;39.0;251.336131587589;4;12;351.065128877562;251.336131587589;74.7967479674797;24.9322493224932;210.418428541044;202.0;;20330.0;;113.204695096005;50.6053323246237;134.530441167533;312.917922958193;34.7730343274783;215.636362621307;33.0;0.0;3.0;3.0;25.0;9.0;2.0;18.0;2.0;0.0
24042;24;242;2403;200041572;CC;7523;24000;670.0;626.0;19.43;54.0;33.0;277.432661120236;12;6;336.12108841994;277.432661120236;33.3916913946587;25.2967359050445;234.807399852873;284.0;;20790.0;;74.1595822156175;45.0256123133417;68.4247823727528;409.716170923592;31.3478255834735;350.236593048591;11.0;0.0;0.0;5.0;4.0;1.0;2.0;9.0;1.0;0.0
