INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
75101;75;15917.0;17022.0;1.83;1103.0;642.0;9179.49782845631;162;123;13847.1294419763;9179.49782845631;3252.94418420852;1414.68742931145;3072.95760283209;8488.0;77.0;34720.0;11.0;66048.5013540367;56643.8677211307;57609.5403087032;11246.507626865;934.997839252099;8876.14848340932;6390.0;6.0;161.0;140.0;5849.0;1406.0;234.0;4464.0;1291.0;0.483
75102;75;21595.0;21741.0;0.99;1709.0;505.0;12286.69572776;261;86;17354.7711449667;12286.69572776;3204.59535916584;1863.48005804089;4119.56313308875;11763.0;76.0;32650.0;14.0;65081.7915893024;56887.5075645811;59141.0258304793;16625.9421219126;1378.71292509151;14150.3842027631;6977.0;2.0;341.0;112.0;6277.0;1282.0;245.0;4715.0;1597.0;0.445
75103;75;34025.0;35666.0;1.17;2402.0;1018.0;19747.0070451523;380;200;26209.3378510708;19747.0070451523;4013.99622038732;2448.33458553117;6997.21058337656;18024.0;77.0;33570.0;12.0;32028.940208808;25760.6030056148;32354.2791348696;25128.7646467322;2060.67079787522;20657.362536062;4858.0;3.0;245.0;85.0;4290.0;1195.0;235.0;3612.0;709.0;0.446
75104;75;29131.0;27335.0;1.6;1697.0;1004.0;16303.7667117391;229;162;22910.7183630468;16303.7667117391;4624.88933260687;1982.06231870092;5245.54569817234;14295.0;76.0;31840.0;13.0;41494.4195658831;36024.9653829717;41805.2751623507;20765.2818213307;1837.14610950807;16453.6177411512;3713.0;1.0;106.0;74.0;3337.0;963.0;195.0;2770.0;594.0;0.469
75105;75;58227.0;60273.0;2.54;2829.0;2223.0;31778.9736410494;440;373;39618.890572875;31778.9736410494;5571.90092198001;2268.01600984556;11121.1958401847;26049.0;77.0;34520.0;11.0;53062.8572145921;45838.3076252076;55310.4196308922;39858.7192562836;2601.6871727462;28536.83434316;4715.0;1.0;106.0;110.0;4083.0;649.0;415.0;3542.0;686.0;0.428
75106;75;40303.0;43479.0;2.15;2092.0;1952.0;22355.3976390592;311;324;31493.3200621056;22355.3976390592;7435.18603280003;1702.73639024642;8836.13561366321;18667.0;78.0;40490.0;10.0;45783.8173779477;38730.2942840289;45254.4192650604;26639.8759936306;1786.71847469455;18481.2676574041;6057.0;1.0;147.0;56.0;5481.0;1377.0;372.0;4738.0;840.0;0.538
75107;75;48888.0;56325.0;4.09;2835.0;2475.0;26446.2742665098;459;412;39565.9626422832;26446.2742665098;9700.4341799194;3419.25419585402;10802.4509668821;24228.0;80.0;44400.0;8.0;70490.1724830837;61275.1448252936;72335.8132075634;31856.5830271824;2142.96093424194;23771.2760021279;6747.0;10.0;121.0;105.0;6045.0;931.0;466.0;5368.0;834.0;0.558
75108;75;35655.0;39175.0;3.88;2709.0;1332.0;17554.4505816261;370;210;27299.8937506726;17554.4505816261;6317.03170802553;3428.41146102093;6770.80081125885;17482.0;80.0;43230.0;10.0;183408.484238273;159278.107226015;164324.042617309;24403.7271269011;1540.22962008274;18878.8403248692;21130.0;34.0;365.0;718.0;19218.0;2522.0;795.0;15053.0;3950.0;0.533
75109;75;60026.0;59427.0;2.18;4993.0;1814.0;32287.3635863332;762;287;40661.9542010871;32287.3635863332;5041.1300249381;3333.46058981582;12479.6426444222;29513.0;78.0;35880.0;11.0;122129.742518837;107199.136776158;112984.84316953;43927.0336855181;3458.82441892095;36557.0736860437;11510.0;19.0;322.0;262.0;10393.0;1511.0;514.0;8062.0;2373.0;0.417
75110;75;86472.0;92494.0;2.89;8180.0;2729.0;46073.5701492688;1482;483;59765.8639561402;46073.5701492688;4935.00484159592;8757.2889652755;16884.5656785267;44904.0;73.0;27810.0;17.0;84761.4025121912;72246.6435812696;84738.4566566431;63279.7228808713;6291.02379777809;51627.2066777796;9327.0;1.0;309.0;493.0;8000.0;1589.0;524.0;6604.0;1540.0;0.381
