INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
26001;26;261;2604;242600534;CC;8431;26000;428.0;463.0;19.36;28.0;14.0;203.898447655674;4;5;259.112455437775;203.898447655674;40.1556420233464;15.0583657587549;154.767496198107;209.0;;20620.0;;84.6891935702992;32.7703932780606;94.6079699072892;258.570777867526;16.9880741941615;209.999768973876;16.0;5.0;2.0;5.0;2.0;1.0;2.0;14.0;0.0;0.0
26002;26;263;2612;200040491;CC;8433;26000;1985.0;1778.0;25.62;140.0;56.0;801.327951769403;27;14;907.433516271103;801.327951769403;29.5871285629741;76.5184359387261;586.121245780369;781.0;;22090.0;;722.130037303899;627.284860784414;605.591646267865;1227.36745776648;115.089323838164;949.299083835494;67.0;8.0;10.0;9.0;35.0;15.0;5.0;40.0;19.0;0.0
26003;26;262;2603;242600492;CC;8422;26000;50.0;46.0;6.65;5.0;3.0;22.0;0;1;37.0;22.0;14.0;1.0;21.0;;;;;6.03381360132864;2.01690680066432;5.0;28.0;5.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
26004;26;263;2601;200068781;CA;8431;26000;2546.0;2473.0;28.28;168.0;78.0;1027.45463337873;26;16;1145.70363246881;1027.45463337873;34.5328935395814;83.7161055505005;787.97821960951;1011.0;65.0;23460.0;9.0;1987.98474820886;1742.18156289645;1345.03938878817;1672.99784363878;151.86175088514;1342.08047469746;194.0;8.0;5.0;21.0;139.0;28.0;21.0;124.0;52.0;0.276
26005;26;262;2609;200040459;CA;8422;26000;1791.0;1629.0;28.81;91.0;122.0;711.675358085148;29;24;775.501306109175;711.675358085148;15.6949052518099;48.1310427722169;546.553055002616;725.0;;24950.0;;448.332688449871;369.307689963384;455.854028485262;1110.22687892278;73.639637533607;868.327464313796;37.0;3.0;2.0;3.0;24.0;6.0;5.0;22.0;11.0;0.0
26006;26;261;2607;242600252;CC;8431;26103;2495.0;2471.0;20.17;131.0;94.0;1014.79199706312;15;20;1109.54444979069;1014.79199706312;44.3522119150332;50.4002408125378;801.092036280653;1032.0;61.0;23660.0;;569.347018830723;414.891266985097;537.832995667762;1555.86001259443;113.09475050861;1179.40639443862;72.0;5.0;13.0;12.0;27.0;7.0;15.0;55.0;7.0;0.224
26007;26;261;2607;242600252;CC;8431;26000;104.0;122.0;1.23;8.0;3.0;43.1698113207547;0;0;51.1698113207547;43.1698113207547;3.0;5.0;33.3584905660377;43.0;;22140.0;;31.235409065365;24.3416191422207;42.282682116105;72.6037735849057;1.9622641509434;52.9811320754717;3.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0
26008;26;262;2608;200040459;CA;8422;00553;1370.0;1273.0;1.59;85.0;52.0;599.0;21;7;638.0;599.0;4.0;35.0;418.0;585.0;;21580.0;;136.870258513144;96.3151169948234;139.506326427001;849.0;70.0;675.0;17.0;0.0;3.0;3.0;8.0;3.0;3.0;13.0;3.0;0.0
26009;26;263;2612;200040491;CC;8433;00353;1337.0;1319.0;5.98;94.0;60.0;597.060975609756;22;17;671.484207932988;597.060975609756;12.2187396351575;62.2044926880748;379.58612804878;570.0;;20460.0;;381.767454620918;295.884536266853;343.051760377425;802.391768292683;82.5556402439024;605.074695121951;53.0;0.0;13.0;11.0;26.0;10.0;3.0;42.0;9.0;0.0
26010;26;263;2612;200040491;CC;8433;26105;4063.0;3908.0;36.23;251.0;167.0;1803.98868291553;38;29;2030.17455341111;1803.98868291553;39.0684685401464;187.117401955438;1267.48880155993;1753.0;56.0;22270.0;10.0;1675.2730046199;1456.75501530679;1670.16233082263;2455.8210064089;188.996628271034;1918.45512625446;112.0;6.0;15.0;17.0;59.0;20.0;15.0;83.0;18.0;0.221
