INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
84001;84;843;8410;248400293;CA;53;00754;2851.0;2683.0;6.4;193.0;126.0;1234.82308090288;34;26;1320.65266048246;1234.82308090288;30.2927927927928;55.5367867867868;807.724133730819;1177.0;61.0;23260.0;9.0;567.413125143644;456.968562701835;555.456413620699;1754.64543815548;144.8218384687;1371.01696304714;89.0;6.0;6.0;21.0;45.0;19.0;11.0;68.0;8.0;0.239
84002;84;841;8413;248400285;CC;9301;84000;1046.0;1121.0;17.63;51.0;44.0;464.669187145558;7;13;653.498415388579;464.669187145558;150.67202668096;38.1572015620613;344.052930056711;435.0;;23370.0;;238.646056341286;124.710995323687;198.427427178422;648.5595463138;38.5576559546314;487.40831758034;59.0;18.0;8.0;12.0;18.0;7.0;3.0;46.0;2.0;0.0
84003;84;841;8401;200040624;CC;9306;84303;11037.0;12325.0;44.57;755.0;817.0;5288.76497531163;100;164;6762.43811598048;5288.76497531163;629.91040282509;843.76273784376;2442.32505082517;5080.0;44.0;17730.0;27.0;5836.10454965239;4825.29418096378;6165.24756792131;6227.04168760161;1014.36665230191;4501.18602396053;587.0;15.0;51.0;67.0;395.0;145.0;59.0;445.0;83.0;0.294
84004;84;843;8406;248400053;CA;9305;00754;5778.0;5324.0;15.7;400.0;267.0;2394.0;68;60;2979.0;2394.0;346.0;239.0;1552.0;2334.0;54.0;21050.0;16.0;872.806674474446;640.025906453848;906.063531452899;3508.0;360.0;2688.0;129.0;21.0;9.0;26.0;63.0;18.0;10.0;93.0;18.0;0.279
84005;84;843;8412;200035723;CC;9306;84000;193.0;195.0;28.9;9.0;11.0;95.0;0;0;197.0;95.0;99.0;3.0;69.0;82.0;;20080.0;;31.9107026847488;6.96910162386414;49.450986695191;105.0;14.0;82.0;7.0;0.0;0.0;2.0;4.0;0.0;1.0;5.0;0.0;0.0
84006;84;841;8401;200040624;CC;9306;84000;70.0;74.0;7.5;5.0;7.0;34.0;0;2;60.0;34.0;19.0;7.0;18.0;;;;;29.3481230301499;19.5469290874285;6.02874790976699;40.0;3.0;35.0;5.0;1.0;1.0;0.0;2.0;0.0;1.0;5.0;0.0;0.0
84007;84;842;8499;248400251;CA;53;00754;91143.0;90305.0;64.91;9078.0;4859.0;43330.7470097067;1208;884;54312.1054448646;43330.7470097067;2213.25339046826;8768.10504468959;15546.3861796746;42196.0;46.0;16910.0;31.0;57975.2139034811;51124.4366549025;57325.3041323371;56038.2587413769;9357.35181591937;38077.0291423758;4972.0;32.0;218.0;408.0;3716.0;1111.0;598.0;3436.0;930.0;0.301
84008;84;843;8416;248400053;CA;9305;84000;639.0;682.0;16.04;30.0;27.0;246.47384992046;5;5;471.326685085296;246.47384992046;187.890725274726;36.96210989011;179.754541410407;258.0;;21610.0;;224.908149116181;143.212356620242;286.531953752822;401.58984447321;35.5839052420818;329.166384381811;25.0;7.0;0.0;4.0;9.0;3.0;5.0;16.0;3.0;0.0
84009;84;841;8413;248400285;CC;9301;84000;1614.0;1339.0;27.74;112.0;61.0;676.454777864174;17;13;890.694360151551;676.454777864174;135.959734913144;78.2798473742342;447.922771370996;637.0;;22020.0;;299.900372756639;215.992869316926;232.110946921117;1003.78247049982;114.376757508803;771.921626111164;33.0;4.0;2.0;8.0;15.0;4.0;4.0;23.0;6.0;0.0
84010;84;841;8413;248400285;CC;9301;84201;873.0;706.0;5.9;46.0;23.0;361.88865237154;13;5;447.125711962666;361.88865237154;39.422140060896;45.8149195302305;266.1178808322;349.0;;24600.0;;188.739622408663;130.722496686028;198.989923447164;565.838557227882;34.2990908944685;415.202528930559;21.0;3.0;4.0;1.0;9.0;1.0;4.0;16.0;3.0;0.0
