INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
32001;32;323;3201;200035632;CC;7604;32000;726.0;740.0;32.16;29.0;61.0;384.116343490305;6;16;501.843010156971;384.116343490305;35.2173789173789;82.5092877492878;265.462603878116;379.0;;18080.0;;447.830339205101;356.665016963325;444.496975696069;374.060941828255;38.2105263157895;265.462603878116;38.0;5.0;4.0;3.0;19.0;4.0;7.0;23.0;7.0;0.0
32002;32;321;3205;200042372;CC;7604;32000;79.0;88.0;7.76;4.0;8.0;45.0;0;0;53.0;45.0;7.0;1.0;34.0;;;;;7.03448275862069;2.0;5.09183400267737;51.0;3.0;41.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0
32003;32;321;3210;200066926;CA;7604;32000;46.0;51.0;6.59;0.0;1.0;23.0;1;1;31.0;23.0;6.0;2.0;22.0416666666667;;;;;4.85638202649478;1.98138202649478;7.65630316039285;26.8333333333333;0.958333333333333;19.1666666666667;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
32004;32;323;3201;200030435;CC;7624;32000;136.0;151.0;7.67;5.0;6.0;55.0;1;0;67.0;55.0;6.0;6.0;52.0;51.0;;20020.0;;12.0034820530893;6.00348205308927;13.0184210015492;86.0;7.0;61.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0
32005;32;322;3212;243200409;CC;7604;32000;322.0;293.0;12.2;16.0;11.0;138.909558624748;0;1;167.079255594445;138.909558624748;10.0606060606061;18.109090909091;119.853459516145;139.0;;21700.0;;46.1588403898361;31.0624005039559;59.7649263334917;190.546984365809;17.3089042434161;155.093052498664;8.0;1.0;1.0;1.0;3.0;2.0;2.0;7.0;1.0;0.0
32007;32;322;3211;200034726;CC;7625;32000;223.0;203.0;8.52;8.0;3.0;89.4009009009009;2;1;99.5009009009009;89.4009009009009;4.04;6.06;75.3378378378378;86.0;;25180.0;;14.0452610853708;5.02252252252252;12.9794238683128;144.648648648649;9.04054054054054;111.5;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
32008;32;323;3216;243200508;CC;7624;32000;74.0;81.0;4.83;2.0;4.0;37.0;0;1;43.0;37.0;4.0;2.0;33.0;;;;;4.93447483470824;1.93447483470824;11.1813558435057;37.0;3.0;28.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
32009;32;323;3216;243200425;CC;7604;32000;90.0;95.0;9.33;1.0;2.0;37.1739130434783;0;1;53.0105143506678;37.1739130434783;11.1787773933103;4.65782391387928;32.2826086956522;;;;;11.7391304347826;1.95652173913043;16.3969075931212;54.7826086956522;0.0;37.1739130434783;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
32010;32;323;3203;200072320;CC;7604;32000;96.0;98.0;6.33;2.0;10.0;47.4606741573034;1;0;63.2767661113264;47.4606741573034;5.58215010141988;10.2339418526031;34.5168539325843;;;;;9.70786516853933;5.39325842696629;15.2226544539504;56.0898876404494;2.15730337078652;36.6741573033708;3.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0
32012;32;321;3205;200042372;CC;7604;32000;1107.0;1128.0;38.96;69.0;53.0;501.563002680965;11;16;583.889343007305;501.563002680965;29.0013244331426;53.3250158931977;374.935656836461;502.0;;21690.0;;237.119490706939;167.936159729802;304.708824218977;662.815013404826;36.6032171581769;531.241286863271;28.0;7.0;4.0;2.0;10.0;2.0;5.0;21.0;3.0;0.0
32013;32;321;3299;200066926;CA;7604;32401;22173.0;21962.0;72.48;1236.0;1764.0;11740.5980869272;197;308;13702.1959628884;11740.5980869272;429.092704653652;1532.50517130754;5144.76893118696;10957.0;52.0;20700.0;18.0;16835.3092396577;15079.384608911;16445.9713031537;13253.1587479109;1415.43824853376;9392.78843314737;1303.0;10.0;63.0;66.0;929.0;282.0;235.0;945.0;280.0;0.281
32014;32;321;3210;200066926;CA;7604;32000;115.0;101.0;4.0;8.0;5.0;48.5321100917431;4;0;57.1358836766488;48.5321100917431;3.22641509433963;5.37735849056606;44.3119266055046;52.0;;23060.0;;5.21156054605506;2.11009174311927;2.00715765822329;72.7981651376147;5.27522935779816;64.3577981651376;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
32015;32;323;3203;200072320;CC;7604;32000;89.0;93.0;8.46;5.0;6.0;44.0;0;1;54.0;44.0;6.0;4.0;37.0;;;;;8.0;1.0;10.995966474594;45.0;4.0;32.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0
32016;32;321;3213;200023620;CC;7625;32000;672.0;653.0;21.32;59.0;22.0;254.0;7;3;280.0;254.0;11.0;15.0;220.0;258.0;;26820.0;;60.5789451616907;28.4652881143951;73.6054707739174;430.0;12.0;344.0;8.0;3.0;0.0;1.0;2.0;1.0;2.0;8.0;0.0;0.0
32017;32;323;3201;200030435;CC;7624;32000;133.0;138.0;6.33;7.0;5.0;58.5597014925373;0;4;69.5597014925373;58.5597014925373;4.0;7.0;51.6119402985075;58.0;;22390.0;;25.7960274199799;16.8508269517329;23.9644644254803;70.4701492537313;2.97761194029851;57.5671641791045;7.0;3.0;0.0;1.0;2.0;0.0;1.0;6.0;1.0;0.0
32018;32;321;3203;200042372;CC;7604;32000;213.0;208.0;8.07;14.0;8.0;80.0;1;1;97.0;80.0;6.0;11.0;66.0;78.0;;20680.0;;29.9896152646433;12.988098802715;23.1109821329887;127.0;10.0;99.0;6.0;3.0;1.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0
32019;32;321;3206;200066926;CA;7604;32000;516.0;537.0;10.79;22.0;27.0;236.0;2;2;269.0;236.0;17.0;16.0;197.0;237.0;;23570.0;;32.4623820977276;17.4072538716561;57.6883906193437;297.0;17.0;223.0;9.0;2.0;0.0;2.0;3.0;1.0;2.0;6.0;2.0;0.0
