INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
71001;71;799.0;750.0;7.96;32.0;34.0;334.622623905037;9;8;381.98790887913;334.622623905037;28.2176165803109;19.1476683937824;306.368991381322;324.0;;22790.0;;71.9951763503128;54.9145198261624;88.9574050556933;475.909503382984;27.9645206914554;377.513355046067;11.0;3.0;0.0;3.0;2.0;1.0;3.0;8.0;2.0;0.0
71002;71;1243.0;1182.0;19.53;93.0;38.0;475.871478480247;6;6;505.512040729243;475.871478480247;8.17670682730925;21.4638554216868;425.666294993929;468.0;;22410.0;;112.729234043569;73.1699494666433;120.987647465934;847.38131339617;43.5538600483392;666.431184582627;19.0;4.0;1.0;4.0;7.0;0.0;3.0;18.0;1.0;0.0
71003;71;795.0;814.0;16.42;43.0;42.0;333.619176986791;8;6;397.934447922751;333.619176986791;33.1625615763546;31.1527093596058;275.456254594226;328.0;;22600.0;;128.504507094092;97.7257373788785;111.126475453327;493.905516078049;30.40082424174;388.234405772095;20.0;3.0;3.0;2.0;8.0;2.0;4.0;17.0;3.0;0.0
71004;71;1164.0;1046.0;13.46;87.0;30.0;458.615441799602;13;6;507.484068305626;458.615441799602;22.3981204819277;26.4705060240964;408.761517385932;474.0;;24710.0;;168.879714122027;139.312339022189;162.671658904028;729.293220727317;39.862832671265;579.967096394426;17.0;1.0;3.0;5.0;5.0;0.0;3.0;9.0;5.0;0.0
71005;71;251.0;247.0;6.01;15.0;10.0;108.0;1;1;147.0;108.0;26.0;13.0;98.0;111.0;;23110.0;;22.6141347632251;16.6141347632251;37.3755724687748;156.0;9.0;118.0;7.0;2.0;0.0;0.0;4.0;0.0;1.0;5.0;0.0;0.0
71006;71;185.0;171.0;11.29;8.0;10.0;83.7368421052632;0;3;109.736842105263;83.7368421052632;16.64;9.36;72.0526315789474;81.0;;21250.0;;17.6546396891034;6.94411337331396;14.6115271297596;92.5;9.73684210526316;72.0526315789474;3.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0
71007;71;167.0;160.0;6.47;7.0;5.0;64.8577977340053;0;2;119.348706824914;64.8577977340053;51.4636363636364;3.02727272727273;39.6891001058838;58.0;;21930.0;;21.6336563593813;9.98428395269788;21.7391990035596;105.955558426144;8.71224148665742;67.7912538131847;4.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0
71009;71;719.0;712.0;51.91;24.0;55.0;388.0;7;15;769.0;388.0;326.0;55.0;332.0;328.0;;20090.0;;134.31055230809;64.4148586498522;128.373784388254;355.0;37.0;257.0;18.0;2.0;1.0;3.0;8.0;3.0;4.0;16.0;1.0;0.0
71010;71;864.0;826.0;37.13;43.0;29.0;364.441930690074;6;7;447.995672991133;364.441930690074;22.1467750677506;61.4069672333084;309.96529785402;354.0;;20980.0;;108.504503582204;62.9411930409795;90.2355428582965;524.306280422508;41.7022738237471;397.977845418809;11.0;3.0;1.0;4.0;1.0;0.0;2.0;10.0;0.0;0.0
71011;71;444.0;448.0;25.06;26.0;16.0;197.260336104695;2;5;251.32674734352;197.260336104695;38.3380006966214;15.7284105422036;150.000047246279;190.0;;20730.0;;86.3972820485867;42.3798246194077;92.4387528569296;251.876651814698;11.3013734226648;199.333380579612;8.0;1.0;2.0;1.0;1.0;0.0;3.0;6.0;1.0;0.0
71012;71;331.0;339.0;21.41;16.0;22.0;152.620993838037;2;1;216.914571819688;152.620993838037;40.183486238532;24.1100917431192;117.511426017263;147.0;;20010.0;;73.8230075814442;50.6837138917714;68.0798380470448;195.180798023851;21.0842406577455;152.974726914823;7.0;0.0;2.0;1.0;2.0;0.0;2.0;5.0;2.0;0.0
71014;71;12987.0;13863.0;61.52;683.0;1349.0;6699.74242798726;111;242;8337.54772837677;6699.74242798726;251.62719667239;1386.17810371712;2792.53418544883;6293.0;47.0;19190.0;20.0;7868.94419557836;7130.73435231057;8369.50510527329;7264.13649630045;835.671475141698;5188.66719726193;587.0;18.0;42.0;48.0;390.0;152.0;89.0;422.0;119.0;0.28
71015;71;914.0;981.0;36.98;34.0;41.0;399.351709570355;3;5;472.94732266305;399.351709570355;30.2447725038472;43.3508405888477;359.202153372851;403.0;;22680.0;;97.0868693457196;63.8604560270625;95.6677199802675;577.978947903681;30.7148791291952;407.112069870495;13.0;0.0;1.0;4.0;6.0;0.0;2.0;13.0;0.0;0.0
71016;71;1082.0;1030.0;14.97;64.0;57.0;472.0;14;6;591.0;472.0;47.0;72.0;328.0;458.0;;23610.0;;271.342689810894;203.888999383445;269.735228388382;673.0;34.0;534.0;34.0;12.0;3.0;2.0;13.0;6.0;4.0;27.0;6.0;0.0
71018;71;547.0;552.0;10.73;25.0;17.0;240.671535516294;7;8;321.183539435941;240.671535516294;47.3008023027929;33.2112016168546;196.325301922289;237.0;;19590.0;;95.003185798812;59.0466001735711;111.86819959978;332.42237968235;26.6538122332403;229.854208665851;11.0;1.0;1.0;1.0;6.0;1.0;2.0;8.0;1.0;0.0
71022;71;625.0;658.0;7.97;20.0;25.0;286.0;3;8;339.0;286.0;19.0;34.0;234.0;290.0;;21580.0;;162.983755230708;131.003525265416;163.707920094302;365.0;25.0;293.0;16.0;2.0;2.0;1.0;9.0;5.0;2.0;13.0;3.0;0.0
71023;71;956.0;932.0;27.0;64.0;46.0;397.963138023746;7;2;484.036822234273;397.963138023746;43.5431578947369;42.5305263157895;359.414724089082;405.0;;21020.0;;148.099793641858;93.5016844127669;150.969298738822;587.65031634441;34.3091427409914;474.525048498953;22.0;6.0;2.0;6.0;6.0;2.0;2.0;18.0;3.0;0.0
71024;71;509.0;511.0;12.61;14.0;23.0;221.502788330005;2;1;250.186659297747;221.502788330005;13.3175115207373;15.3663594470045;184.244075955107;218.0;;21800.0;;102.249993003625;74.0466230408085;65.0277124021819;319.726188961556;22.9368340425022;246.379542714128;13.0;2.0;1.0;2.0;7.0;6.0;1.0;13.0;0.0;0.0
71026;71;337.0;340.0;7.82;17.0;23.0;144.138554216867;4;0;170.849397590361;144.138554216867;12.8948899044454;13.8159534690486;125.867469879518;143.0;;23880.0;;21.2039546372112;12.0834727095004;28.4585774581927;204.027108433735;12.1807228915663;170.530120481928;7.0;2.0;0.0;1.0;2.0;1.0;2.0;6.0;0.0;0.0
71027;71;721.0;626.0;10.42;38.0;31.0;307.484793023657;9;3;380.876213935185;307.484793023657;51.2734584450404;22.117962466488;213.052668311218;298.0;;21860.0;;151.916577707944;117.677387518069;152.654793609476;453.497991567704;36.2143076552023;349.934323399917;22.0;1.0;1.0;4.0;14.0;7.0;2.0;14.0;3.0;0.0
71030;71;203.0;210.0;7.22;4.0;16.0;71.4838960660858;0;1;148.110109658319;71.4838960660858;20.8980582524272;55.7281553398058;52.6200901597576;70.0;;22640.0;;107.359941118848;93.3692799993342;100.154802457201;154.333108204198;7.94265511845398;83.3978787437668;8.0;1.0;0.0;1.0;2.0;0.0;4.0;5.0;1.0;0.0
71031;71;59.0;55.0;5.53;3.0;4.0;30.0;1;0;38.0;30.0;6.0;2.0;14.0;;;;;4.99808689711304;4.99808689711304;5.67866800142681;42.0;6.0;33.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0
71032;71;690.0;588.0;5.53;41.0;17.0;292.037302725968;13;3;334.614386059302;292.037302725968;22.2562026515152;20.3208806818182;239.569583931133;285.0;;25130.0;;56.2689148075904;29.4769208888483;57.3784322796086;412.812051649928;18.8091822094692;339.555236728838;9.0;3.0;0.0;1.0;3.0;1.0;2.0;8.0;0.0;0.0
71033;71;861.0;795.0;8.92;38.0;21.0;345.787111622557;10;4;377.76412311681;345.787111622557;10.3151649981461;21.6618464961068;300.210586881475;343.0;;22880.0;;120.048536997476;88.3601873467369;96.5763367089095;531.065592635213;33.6869965477559;433.967779056386;12.0;1.0;4.0;2.0;3.0;1.0;2.0;8.0;3.0;0.0
71034;71;335.0;340.0;11.22;20.0;20.0;149.00391288469;7;4;192.00391288469;149.00391288469;18.0;25.0;120.01099777755;148.0;;26640.0;;55.1112529951713;32.7174247446211;50.4193865448185;232.269856420867;18.6508986246;184.603996962071;13.0;7.0;2.0;0.0;2.0;0.0;2.0;11.0;0.0;0.0
71037;71;84.0;96.0;4.8;2.0;5.0;42.0;1;1;82.0;42.0;32.0;8.0;34.0;;;;;11.9163543695433;4.91635436954333;22.3694300800446;52.0;5.0;40.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0
71038;71;468.0;469.0;21.69;27.0;26.0;192.0;2;3;209.0;192.0;3.0;14.0;170.0;189.0;;22800.0;;63.3706615116407;31.3487306229525;73.0463052863863;289.0;14.0;229.0;14.0;4.0;1.0;2.0;5.0;0.0;2.0;12.0;1.0;0.0
71040;71;6060.0;6515.0;39.95;313.0;350.0;2789.0900040874;50;59;3130.66657326256;2789.0900040874;32.9591426397079;308.617426535447;1887.0857132894;2804.0;51.0;20820.0;11.0;2483.30461916317;2290.91371497174;2429.08155084192;3478.24560716296;318.608566709765;2403.67586172981;123.0;5.0;13.0;18.0;68.0;21.0;19.0;93.0;21.0;0.214
71042;71;318.0;328.0;11.99;9.0;102.0;114.0;2;26;195.0;114.0;60.0;21.0;82.0;105.0;;21640.0;;122.397370249142;107.40268625623;107.367299973414;164.0;10.0;85.0;7.0;0.0;0.0;1.0;2.0;1.0;4.0;5.0;2.0;0.0
71043;71;83.0;88.0;2.28;3.0;8.0;43.0026690383325;0;2;63.0026690383325;43.0026690383325;11.0;9.0;34.0021104024025;;;;;5.94721469815737;2.94702848618068;6.95901639344262;49.9979516682564;4.00024828263558;36.0022345437203;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0
71044;71;296.0;322.0;18.64;14.0;20.0;147.925777216828;1;4;212.925777216828;147.925777216828;55.0;10.0;113.589844672838;138.0;;20490.0;;72.8537419220234;42.334443597143;70.1648337174418;177.064352824773;18.1080735618997;137.574659376102;10.0;5.0;1.0;2.0;0.0;0.0;2.0;9.0;1.0;0.0
71045;71;179.0;149.0;10.21;5.0;15.0;76.5664739884393;0;1;117.49867737827;76.5664739884393;34.1101694915254;6.82203389830508;65.1849710982659;69.0;;17950.0;;24.5633360009933;11.1818331108199;27.8282691574145;100.364161849711;11.3815028901734;69.3236994219653;5.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
71047;71;4713.0;5128.0;55.73;191.0;630.0;2324.0;27;85;3107.0;2324.0;350.0;433.0;1495.0;2397.0;52.0;21010.0;13.0;2940.61093818794;2683.72627911019;3340.77382892691;2405.0;201.0;1772.0;167.0;5.0;14.0;16.0;109.0;36.0;23.0;127.0;26.0;0.216
71048;71;175.0;194.0;11.4;7.0;9.0;81.0;1;1;118.0;81.0;28.0;9.0;69.0;74.0;;20540.0;;20.0;7.0;31.9275306243035;104.0;5.0;79.0;4.0;0.0;0.0;0.0;2.0;1.0;2.0;4.0;0.0;0.0
71050;71;340.0;327.0;11.81;20.0;31.0;129.0;4;7;184.0;129.0;26.0;29.0;110.0;135.0;;22910.0;;63.0336956539942;40.0130633678806;52.6287196912257;189.0;9.0;150.0;9.0;1.0;0.0;3.0;3.0;0.0;2.0;6.0;1.0;0.0
71051;71;130.0;145.0;3.7;7.0;7.0;61.578947368421;1;2;91.5789473684211;61.578947368421;5.0;25.0;46.9172932330827;62.0;;22690.0;;48.1439666427262;32.9033760626273;40.2576029249588;85.0375939849624;3.90977443609023;67.4436090225564;8.0;4.0;0.0;0.0;3.0;1.0;1.0;4.0;3.0;0.0
71052;71;729.0;691.0;16.93;40.0;39.0;308.480045282106;4;6;391.528092745366;308.480045282106;48.6134911980059;34.4345562652542;243.535379169577;299.0;;22520.0;;103.685977848559;65.245224319269;78.8658907818366;434.974940223678;43.6205031795983;319.545859436854;17.0;2.0;0.0;2.0;10.0;4.0;3.0;11.0;2.0;0.0
71054;71;685.0;581.0;14.79;40.0;36.0;295.736278740101;4;5;391.332564719674;295.736278740101;67.540854224698;28.0554317548746;270.681443758136;293.0;;21350.0;;66.4864512106888;42.3202918442212;45.6371983007062;407.092210957613;17.9560341182119;329.336474649294;7.0;3.0;0.0;0.0;1.0;0.0;3.0;6.0;0.0;0.0
71056;71;2354.0;2398.0;24.59;96.0;127.0;1110.90167619836;22;31;1298.42774623727;1110.90167619836;86.1089097117446;101.417160327166;838.435259673603;1095.0;52.0;20390.0;11.0;1751.73510071119;1598.462149397;2046.51504508446;1306.21934854639;99.1697618968758;1006.71962776922;84.0;6.0;15.0;10.0;42.0;21.0;11.0;58.0;19.0;0.218
71058;71;185.0;189.0;10.02;7.0;12.0;80.0;3;1;141.0;80.0;47.0;14.0;70.0;81.0;;24330.0;;32.9891171394662;16.9891171394662;22.9932643832538;105.0;4.0;80.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
71059;71;3538.0;3580.0;28.8;132.0;184.0;1544.0;18;37;1686.0;1544.0;15.0;127.0;1250.0;1580.0;62.0;23130.0;;944.777906828288;855.126575517926;922.830923040616;1951.0;138.0;1385.0;56.0;2.0;3.0;9.0;25.0;7.0;17.0;41.0;13.0;0.215
71061;71;460.0;485.0;5.65;38.0;21.0;199.167594061614;2;2;241.341867920535;199.167594061614;18.0746887966805;24.0995850622407;160.846339224277;191.0;;20420.0;;36.2991476826029;23.7661372245605;20.9176148773468;271.601211118506;19.1481965922475;209.239488097197;9.0;2.0;0.0;1.0;4.0;2.0;2.0;8.0;0.0;0.0
