INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
46001;46;461;4612;244600433;CC;7607;46101;521.0;516.0;21.84;28.0;37.0;257.843952462148;3;4;392.812627160943;257.843952462148;73.5277108433733;61.4409638554216;206.425496258993;231.0;;20540.0;;117.774688754206;72.7181475955379;97.219970314096;304.354706363392;40.8284937612288;213.682427397234;14.0;4.0;2.0;1.0;5.0;0.0;2.0;11.0;2.0;0.0
46002;46;462;4610;200067361;CC;7619;46000;64.0;92.0;3.83;2.0;6.0;30.6849315068493;1;1;35.6849315068493;30.6849315068493;4.0;1.0;24.5479452054795;;;;;12.8175896719413;3.82397602305947;19.4884787980232;39.4520547945205;1.75342465753425;29.8082191780822;3.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
46003;46;463;4610;200066371;CC;7619;46000;691.0;722.0;13.05;39.0;42.0;329.0;4;6;584.0;329.0;225.0;30.0;249.0;309.0;;21220.0;;149.321712171317;92.3453634298686;187.99881898738;404.0;33.0;302.0;30.0;3.0;3.0;4.0;14.0;5.0;6.0;24.0;3.0;0.0
46004;46;462;4611;200067361;CC;7619;46000;221.0;206.0;9.99;9.0;12.0;97.0747663551402;1;1;140.988498052805;97.0747663551402;27.1846910509355;16.7290406467296;73.3224299065421;95.0;;22100.0;;39.3759370330769;24.9955652380559;39.5533759262481;138.383177570093;12.392523364486;105.336448598131;5.0;2.0;2.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0
46005;46;461;4612;244600433;CC;7607;46102;333.0;331.0;5.48;14.0;19.0;158.0;4;4;232.0;158.0;68.0;6.0;132.0;151.0;;21390.0;;73.0913128855575;54.1059031250942;89.5325932103386;182.0;15.0;136.0;15.0;3.0;0.0;1.0;9.0;0.0;2.0;14.0;0.0;0.0
46006;46;463;4609;244600482;CC;7607;46000;383.0;339.0;9.83;20.0;15.0;169.039685122278;3;3;245.993660017676;169.039685122278;55.6903765690377;21.2635983263598;133.626989591821;160.0;;20040.0;;50.5436646121258;24.099620908889;60.002457012123;243.845825423065;18.293444556696;181.924618158238;9.0;2.0;0.0;3.0;2.0;0.0;2.0;5.0;0.0;0.0
46007;46;461;4602;200023737;CA;7607;46000;983.0;1007.0;23.11;42.0;119.0;421.0;15;19;527.0;421.0;63.0;43.0;329.0;409.0;;22180.0;;138.930758495298;102.98363383496;105.686850381323;547.0;37.0;434.0;15.0;0.0;3.0;4.0;5.0;0.0;3.0;9.0;3.0;0.0
46008;46;463;4615;200035327;CC;7607;46000;210.0;212.0;15.05;2.0;20.0;110.779816513761;1;3;187.938640043173;110.779816513761;66.8709803921569;10.2878431372549;94.4036697247706;110.0;;19390.0;;26.885686350204;9.54623680891961;24.3211754152207;113.669724770642;5.77981651376147;78.0275229357798;4.0;0.0;0.0;0.0;3.0;0.0;1.0;4.0;0.0;0.0
46009;46;462;4611;200067361;CC;7611;46000;633.0;693.0;16.49;29.0;94.0;303.689942363082;2;24;427.191674291695;303.689942363082;73.8985773015473;49.603154627066;211.30946190348;294.0;;21890.0;;187.07831774776;140.424503888493;205.075755734462;327.945526951307;25.0235031956642;244.024893081044;28.0;1.0;0.0;2.0;19.0;5.0;6.0;19.0;4.0;0.0
46010;46;461;4613;244600532;CC;7607;46000;370.0;342.0;16.43;18.0;11.0;155.0;3;3;212.0;155.0;50.0;7.0;132.0;141.0;;22330.0;;26.0026819509115;12.9908435774823;24.5416575325443;207.0;17.0;162.0;4.0;0.0;1.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0
46011;46;462;4616;200066371;CC;7619;46000;356.0;343.0;7.15;17.0;23.0;174.112681796205;4;2;268.112681796205;174.112681796205;66.0;28.0;148.793833821073;170.0;;21710.0;;47.2300927373454;23.6391068400348;38.6148090899787;235.85853109443;20.6697640497187;192.3945888542;4.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0
46012;46;462;4616;200067361;CC;7619;46000;553.0;596.0;21.55;28.0;43.0;270.510830324911;3;9;416.183495277782;270.510830324911;60.3774861317819;85.2951788210887;217.606498194947;263.0;;19870.0;;90.6357312765583;47.8468072183143;112.596749552728;301.454873646209;23.9566787003611;232.579422382671;16.0;1.0;2.0;2.0;9.0;6.0;2.0;12.0;2.0;0.0
46013;46;461;4613;244600532;CC;7607;46000;174.0;164.0;21.02;9.0;11.0;88.4419889502762;3;4;146.83105111648;88.4419889502762;46.3085665456099;12.0804956205939;73.060773480663;84.0;;20230.0;;31.7569756546383;21.1823900192792;25.9861460265432;108.629834254144;17.3038674033149;79.7900552486188;4.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;0.0
