INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
83001;83;831;8314;200035319;CA;9304;83108;2784.0;2774.0;22.26;130.0;203.0;1142.444778592;23;53;1467.53475664614;1142.444778592;246.341474053443;78.7485040006906;913.955822873603;1105.0;70.0;27290.0;8.0;478.029411927657;311.1591813918;471.608940461112;1655.0679269833;116.231338343707;1327.22280365123;69.0;1.0;2.0;18.0;41.0;9.0;7.0;53.0;4.0;0.277
83002;83;833;8304;200040210;CC;9308;83000;270.0;270.0;114.33;9.0;14.0;146.52151818662;1;8;324.103598723533;146.52151818662;149.49;28.0920805369128;93.0050369313368;114.0;;17480.0;;85.2040863381744;38.7824615743938;89.7133518089773;154.599707407507;20.5629321045684;110.657593994529;27.0;1.0;0.0;0.0;23.0;3.0;3.0;11.0;1.0;0.0
83003;83;831;8304;248300493;CA;9308;83000;913.0;934.0;82.77;48.0;53.0;442.0;9;11;775.0;442.0;235.0;98.0;321.0;408.0;;21850.0;;127.986115551046;55.2333041234745;137.514772844793;569.0;59.0;448.0;15.0;2.0;0.0;2.0;9.0;1.0;2.0;11.0;1.0;0.0
83004;83;831;8323;248300493;CA;9308;83501;7066.0;7137.0;54.26;463.0;400.0;3068.73332162547;84;86;3982.48161580495;3068.73332162547;491.478226287532;422.270067891941;1958.50137927291;3291.0;53.0;21050.0;18.0;3023.11407041158;2576.60127380077;2374.66212238173;4209.53526283517;494.94281546507;3135.44503505285;300.0;15.0;20.0;61.0;181.0;68.0;23.0;215.0;56.0;0.275
83005;83;833;8304;200040210;CC;9308;83000;288.0;319.0;18.53;12.0;21.0;150.0;2;4;335.0;150.0;166.0;19.0;122.0;149.0;;20990.0;;37.9658052060043;16.9658052060043;40.9576974914134;155.0;20.0;113.0;7.0;0.0;0.0;1.0;4.0;0.0;2.0;1.0;1.0;0.0
83006;83;833;8313;200040202;CC;9301;83000;283.0;228.0;31.85;12.0;7.0;111.0;0;1;149.0;111.0;17.0;21.0;97.0;95.0;;22720.0;;28.9786533887142;10.9842430596322;35.8789180376627;166.0;13.0;127.0;5.0;2.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0
83007;83;833;8304;200040210;CC;9308;83102;2284.0;2122.0;64.15;94.0;238.0;1079.33298596289;23;34;1822.11035631386;1079.33298596289;503.52697747512;239.250392875852;673.972756189795;1053.0;47.0;19530.0;21.0;785.337504658408;546.394035131159;787.981277700416;1283.83875758506;156.812578779106;918.3435166684;100.0;6.0;6.0;8.0;69.0;21.0;11.0;64.0;13.0;0.328
83008;83;831;8311;200004802;CC;9309;83109;2862.0;2628.0;42.9;125.0;221.0;1216.43602378421;24;53;1908.73531599857;1216.43602378421;613.352881698688;78.9464105156727;940.122667466925;1212.0;63.0;23060.0;14.0;381.563727727795;247.392340673646;333.180656127095;1664.94952896187;182.075314750945;1278.53215026683;67.0;0.0;5.0;22.0;35.0;8.0;5.0;48.0;7.0;0.277
83009;83;832;8310;248300394;CA;9318;00757;8403.0;7636.0;8.59;343.0;870.0;4435.38568909505;64;149;11874.0492774286;4435.38568909505;6894.98732009231;543.676268241193;2754.89895487236;5417.0;64.0;24550.0;13.0;2952.81743863378;2205.87406217232;2678.19758973397;4187.331440249;480.039931107257;3011.03436720487;530.0;3.0;25.0;25.0;429.0;134.0;48.0;392.0;39.0;0.356
83010;83;831;8304;248300493;CA;9308;83000;225.0;183.0;27.95;11.0;11.0;104.695386208457;0;0;175.960446449421;104.695386208457;48.8674698795181;22.3975903614458;65.8041025665022;56.0;;16200.0;;56.5248749985521;22.5637239926111;40.8323145165816;137.884091120797;19.6773736970088;115.130484663561;8.0;3.0;0.0;0.0;4.0;1.0;1.0;6.0;0.0;0.0
