INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
47001;47;32602.0;34344.0;11.49;2594.0;2348.0;17369.4674218623;328;409;21791.304327588;17369.4674218623;1045.61158456726;3376.22532115841;5485.42913408201;16150.0;46.0;18410.0;26.0;24895.9035418398;22570.3061226558;24895.7329141608;21097.3386439665;2858.57696239761;15546.2140384644;1593.0;2.0;58.0;46.0;1198.0;340.0;289.0;1149.0;313.0;0.305
47004;47;4421.0;4332.0;28.28;287.0;356.0;1821.4541159542;61;85;2207.53116815976;1821.4541159542;65.8661637621018;320.210888443449;1063.30553570964;1768.0;38.0;17180.0;26.0;1417.00900284287;1184.98755090324;1532.06380077435;2509.30063608237;393.868027112509;1804.73099587164;147.0;16.0;9.0;17.0;82.0;27.0;23.0;99.0;25.0;0.276
47005;47;487.0;502.0;6.4;19.0;37.0;252.0;4;7;331.0;252.0;38.0;41.0;182.0;237.0;;19210.0;;162.345031106352;116.429674698036;147.575799367375;247.0;36.0;195.0;24.0;2.0;2.0;3.0;11.0;3.0;6.0;20.0;2.0;0.0
47006;47;593.0;642.0;10.69;24.0;19.0;253.106060606678;4;7;309.8878989234;253.106060606678;21.1728888638625;35.6089494528596;207.803030303537;247.0;;21900.0;;175.275207104052;121.775029081579;182.903201281936;350.681818181769;31.5454545451705;275.833333333102;35.0;6.0;1.0;8.0;16.0;10.0;4.0;27.0;5.0;0.0
47007;47;164.0;175.0;76.33;8.0;17.0;76.0;0;4;127.917336394948;76.0;43.6105625717567;8.30677382319175;48.0;83.0;;18170.0;;39.7615973426641;23.7696335191981;41.8522378328507;93.0;11.0;57.0;9.0;4.0;0.0;0.0;2.0;0.0;3.0;7.0;1.0;0.0
47009;47;229.0;217.0;9.89;9.0;9.0;100.383561643836;1;1;140.851883182978;100.383561643836;26.9788810260946;13.4894405130473;87.8356164383562;101.0;;19990.0;;175.011904380968;146.268373503447;129.954346659012;146.392694063927;10.4566210045662;118.159817351598;12.0;3.0;3.0;4.0;1.0;0.0;1.0;7.0;2.0;0.0
47010;47;224.0;236.0;9.31;13.0;16.0;98.0;1;4;118.165289256198;98.0;8.06611570247936;12.099173553719;69.0;92.0;;20010.0;;23.0060641985847;11.9757418263953;37.8940050653215;114.0;8.0;91.0;6.0;1.0;0.0;2.0;2.0;0.0;1.0;6.0;0.0;0.0
47011;47;199.0;197.0;13.93;5.0;9.0;87.0;2;1;121.0;87.0;24.0;10.0;76.0;80.0;;20030.0;;30.0606141286122;11.0606141286122;28.562427286987;110.0;8.0;76.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0
47012;47;311.0;307.0;23.24;5.0;18.0;136.141385466423;4;5;167.323738407599;136.141385466423;20.1176470588235;11.0647058823529;118.96043662899;132.0;;21430.0;;29.7229600310628;15.8618924320399;35.209942455907;171.240135594705;11.941020739546;121.407589491329;3.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
47013;47;324.0;328.0;12.14;19.0;14.0;153.0;1;3;181.0;153.0;16.0;12.0;128.0;141.0;;20800.0;;32.0226309288645;20.0092841916653;36.227801633316;194.0;21.0;141.0;7.0;2.0;1.0;1.0;1.0;0.0;2.0;6.0;0.0;0.0
47014;47;202.0;197.0;7.77;8.0;10.0;88.0;3;3;102.0;88.0;4.0;10.0;71.0;83.0;;17380.0;;13.9645390070922;1.9645390070922;16.0;110.0;13.0;83.0;5.0;1.0;0.0;0.0;3.0;0.0;1.0;5.0;0.0;0.0
47015;47;2031.0;2015.0;35.17;123.0;195.0;874.836237101527;14;53;1052.18001590337;874.836237101527;32.8783410138249;144.465437788018;558.730550166034;868.0;;19840.0;;497.652639815079;373.996301038868;529.966838208222;1103.56284421681;104.31408834951;849.143284807057;71.0;6.0;4.0;10.0;37.0;9.0;14.0;55.0;9.0;0.0
47016;47;1154.0;1060.0;13.86;69.0;44.0;455.00836412299;11;8;508.85467150822;455.00836412299;25.3992015968065;28.4471057884233;394.101735596266;456.0;;25330.0;;105.380089421409;66.9755713817995;120.204171768567;732.051954585341;40.6900679552373;568.469943016378;22.0;5.0;0.0;6.0;8.0;1.0;3.0;16.0;3.0;0.0
47017;47;415.0;382.0;11.17;20.0;12.0;162.975043115894;1;0;198.975043115894;162.975043115894;26.0;10.0;145.039812723511;149.0;;21050.0;;47.5540262683407;25.4101922406539;68.9396242558719;251.226694638419;17.0806620178063;196.969864957791;14.0;4.0;0.0;3.0;5.0;4.0;2.0;12.0;0.0;0.0
47018;47;173.0;188.0;5.28;8.0;15.0;81.0628571428571;1;4;112.779671302149;81.0628571428571;21.8053097345133;9.91150442477876;67.2228571428571;84.0;;20740.0;;26.8419248774541;10.0362105917399;30.8705763083869;88.9714285714286;2.96571428571429;65.2457142857143;7.0;1.0;0.0;1.0;3.0;2.0;2.0;7.0;0.0;0.0
47019;47;989.0;975.0;12.2;66.0;28.0;416.892310200455;7;8;448.508345056318;416.892310200455;7.13910464487208;24.47693021099;332.878315968107;407.0;;24130.0;;71.9901079649838;49.7980798019814;82.3443065305226;626.41341171822;52.4736698753425;473.560309458444;11.0;1.0;0.0;2.0;7.0;1.0;1.0;6.0;2.0;0.0
47020;47;184.0;178.0;8.18;6.0;4.0;82.2127659574468;0;0;121.540765957447;82.2127659574468;33.1183157894737;6.20968421052632;69.4893617021277;78.0;;18560.0;;37.8256823792749;18.1190515242409;37.4634219384383;104.723404255319;4.8936170212766;70.468085106383;8.0;5.0;1.0;0.0;1.0;0.0;1.0;6.0;1.0;0.0
47021;47;1511.0;1509.0;38.7;76.0;105.0;706.056738038316;10;19;1190.4461218542;706.056738038316;361.771987494292;122.617396321595;529.542553528737;672.0;;19810.0;;248.384815614276;177.875660096795;306.753029365764;894.203275719369;88.8138441280337;683.791112542984;37.0;6.0;3.0;6.0;14.0;6.0;8.0;25.0;4.0;0.0
47022;47;538.0;529.0;12.21;29.0;28.0;226.242799771366;4;2;267.782945756768;226.242799771366;14.8357664233577;26.7043795620438;171.948662073894;197.0;;21170.0;;120.484760674689;91.4810677381202;101.340593576943;328.039190752172;27.5855605326439;239.388726231088;9.0;2.0;1.0;2.0;2.0;2.0;2.0;7.0;1.0;0.0
47023;47;354.0;339.0;22.48;8.0;15.0;154.163552886475;1;1;200.39330715998;154.163552886475;30.1498397435898;16.0799145299145;113.57331910587;129.0;;20960.0;;94.6546825368199;33.2051251285418;75.3823757750617;209.917382458077;15.1263224823548;156.44430885;11.0;8.0;0.0;0.0;2.0;0.0;1.0;8.0;0.0;0.0
47024;47;1632.0;1594.0;8.17;82.0;61.0;702.58183330058;12;12;762.045791360868;702.58183330058;13.1022280471822;46.3617300131061;584.277787262073;708.0;;22510.0;;187.705580883422;141.121463530852;211.219846044353;963.195036027069;56.7818111043304;757.737388799987;33.0;6.0;2.0;7.0;16.0;5.0;2.0;25.0;4.0;0.0
47025;47;550.0;556.0;23.17;26.0;42.0;273.285240630256;2;9;391.605892804169;273.285240630256;81.2201086956522;37.1005434782609;187.928555947655;238.0;;19380.0;;141.952658122098;78.4392967639142;146.78236943376;337.847585501692;47.0851772795889;237.301115347144;26.0;6.0;1.0;1.0;13.0;4.0;5.0;19.0;1.0;0.0
47026;47;231.0;268.0;15.34;7.0;20.0;105.050691873529;3;0;142.31125525381;105.050691873529;24.169014084507;13.0915492957746;81.3001120355251;103.0;;20140.0;;11.5585450134666;5.89917357488608;8.24615384615384;135.097314732943;13.6692323532205;94.1673050142461;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
47027;47;2997.0;3117.0;12.29;153.0;194.0;1340.0;35;40;1480.0;1340.0;5.0;135.0;1068.0;1321.0;49.0;20430.0;15.0;1179.5531230097;1036.61983977745;1243.12061045735;1631.0;185.0;1146.0;158.0;11.0;7.0;10.0;122.0;82.0;8.0;113.0;33.0;0.236
47028;47;850.0;832.0;14.34;28.0;39.0;349.792026542212;5;10;389.69434016689;349.792026542212;21.4858611825192;18.4164524421593;301.673121812322;342.0;;21080.0;;175.548241278611;107.767504493488;171.465436815811;544.104691223933;32.5601655977232;408.793422049549;25.0;9.0;1.0;4.0;9.0;3.0;2.0;15.0;5.0;0.0
47029;47;495.0;497.0;41.93;13.0;33.0;226.916334661359;1;5;369.701280897918;226.916334661359;99.2406009303744;43.5443453061847;188.770916334665;220.0;;19080.0;;73.7116625879543;37.4071940108836;80.9936940065485;266.083665338646;24.4521912350603;191.727091633467;8.0;0.0;2.0;0.0;4.0;0.0;2.0;8.0;0.0;0.0
47030;47;209.0;216.0;13.56;5.0;15.0;98.0;1;2;148.0;98.0;28.0;22.0;85.0;91.0;;19330.0;;24.0202589202702;4.02025892027025;29.3305119596266;120.0;10.0;101.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0
47031;47;5631.0;5486.0;16.5;320.0;207.0;2326.7917954783;52;49;2653.90617223637;2326.7917954783;59.1047783550419;268.009598403035;1502.33001683164;2343.0;55.0;21560.0;11.0;4152.47736311943;3750.35876158744;3924.9038509551;3436.52895563592;308.154508096156;2574.61277680555;504.0;4.0;33.0;42.0;399.0;231.0;26.0;337.0;128.0;0.246
