INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
43001;43;431;4317;200085728;CC;8410;43000;178.0;189.0;19.65;4.0;24.0;94.1149425287356;1;3;139.350373764167;94.1149425287356;29.83613549571;15.3992957397213;74.6781609195402;87.0;;18990.0;;19.543795401653;8.1799040650183;14.0512679916633;110.48275862069;16.367816091954;86.9540229885057;3.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
43002;43;432;4313;200073419;CA;8419;43401;1473.0;1574.0;1.1;70.0;75.0;757.763829308694;6;13;869.890382981011;757.763829308694;32.0361581920906;80.0903954802264;520.73523851525;722.0;;25390.0;;357.955470397078;296.032501237318;389.846219109252;852.705747337528;62.7484842666685;616.28797106504;37.0;0.0;1.0;2.0;24.0;13.0;10.0;29.0;6.0;0.0
43003;43;432;4311;200073419;CA;8419;43000;874.0;959.0;23.57;40.0;139.0;401.601670114041;6;25;713.160368841057;401.601670114041;169.75954738331;141.799151343706;289.483674892955;394.0;;18750.0;;435.511970280512;361.611378518002;480.933153606632;474.857323921826;22.4731097872408;326.178854829373;42.0;4.0;8.0;6.0;15.0;5.0;9.0;26.0;11.0;0.0
43004;43;432;4308;200073401;CC;8419;43000;119.0;118.0;11.34;1.0;8.0;51.8717948717949;0;1;161.060386524673;51.8717948717949;74.4931513145801;34.6954403382976;47.8034188034188;52.0;;15470.0;;27.373782715875;4.05128205128205;29.2319512089881;72.2136752136752;3.05128205128205;44.7521367521367;4.0;2.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
43005;43;432;4318;244301123;CC;8419;43000;156.0;163.0;24.86;0.0;19.0;85.0;1;3;340.0;85.0;230.0;25.0;74.0;82.0;;18900.0;;35.603542345967;14.9842332439391;35.5510748364296;73.0;1.0;46.0;7.0;1.0;0.0;2.0;2.0;0.0;2.0;6.0;0.0;0.0
43006;43;431;4310;200073393;CC;8419;43000;129.0;149.0;31.13;3.0;11.0;67.0;1;1;139.0;67.0;53.0;19.0;61.0;66.0;;19380.0;;43.9699725634888;17.9587873940353;57.35485092371;77.0;5.0;56.0;9.0;3.0;0.0;0.0;4.0;1.0;2.0;8.0;1.0;0.0
43007;43;433;4319;244301016;CC;8420;43000;602.0;604.0;31.1;38.0;33.0;256.475196910744;6;8;616.435050925341;256.475196910744;216.177007299269;143.782846715328;208.284838197908;264.0;;20300.0;;188.355170278999;137.872227278765;182.766600252078;352.675443145295;17.2052022772694;273.973076069243;16.0;1.0;6.0;2.0;3.0;0.0;4.0;11.0;3.0;0.0
43008;43;432;4318;244301123;CC;8419;43000;143.0;135.0;13.74;13.0;11.0;73.0212765957447;0;2;154.676449009537;73.0212765957447;74.5103448275859;7.14482758620687;57.8085106382979;64.0;;19030.0;;30.2996367865804;4.94502685750242;31.0862737134774;75.0496453900709;2.02836879432624;55.7801418439716;5.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
43009;43;431;4310;200073393;CC;8419;43000;23.0;24.0;5.78;0.0;1.0;12.0;0;1;34.3333333333333;12.0;20.3913043478261;1.94202898550725;10.0;;;;;5.0605944452407;4.0605944452407;4.92217202709405;11.0;5.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
43010;43;432;4315;200073419;CA;8419;43000;1193.0;1241.0;12.15;66.0;33.0;476.918411866966;16;9;580.090078533633;476.918411866966;45.0750000000002;58.0966666666669;407.269732812146;481.0;;22130.0;;123.164839496249;74.023595352501;129.338321706173;730.057300435759;34.4122080145844;572.80585388369;19.0;1.0;1.0;4.0;11.0;2.0;2.0;14.0;4.0;0.0
