INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
92002;92;921;9201;200054781;ME;1109;00851;62760.0;61727.0;9.56;4993.0;2279.0;27320.4483881601;787;426;29480.3329632273;27320.4483881601;483.866018538293;1676.01855652894;15795.1747021923;26524.0;79.0;30670.0;9.0;22527.8512567713;19997.2673939988;22743.411187892;39948.4845181053;2748.6058393207;31245.1723445771;1540.0;1.0;57.0;140.0;1140.0;281.0;202.0;1074.0;316.0;0.3
92004;92;922;9295;200054781;ME;1109;00851;87143.0;86020.0;4.82;9694.0;2885.0;38454.0726771259;1448;519;44253.0517371213;38454.0726771259;1318.41838275762;4480.56067723778;16081.0293487369;37783.0;73.0;26460.0;15.0;22708.4157514971;19400.958077359;23499.612618942;58563.1601263078;5161.9038208576;46691.6775195389;2730.0;1.0;84.0;286.0;2111.0;419.0;248.0;2060.0;370.0;0.351
92007;92;921;9203;200054781;ME;1109;00851;40936.0;38520.0;4.19;4199.0;1479.0;17148.1255246684;623;292;18221.0464296987;17148.1255246684;314.540869269897;758.380035760388;4255.09120104451;16345.0;61.0;20000.0;19.0;11325.8459849727;10170.4610049403;13439.3726934217;27086.2853832854;3208.33967531283;20902.2757819008;800.0;0.0;43.0;107.0;560.0;120.0;90.0;534.0;159.0;0.279
92009;92;922;9211;200054781;ME;1109;00851;28841.0;28561.0;1.92;2383.0;1047.0;12976.1271851027;374;188;14239.2127982416;12976.1271851027;379.588068654837;883.497544484071;6709.59623143496;12861.0;78.0;31120.0;10.0;12241.7861904637;11122.9588192124;12837.3887706821;19187.2274196336;1437.79056107018;15171.313243529;679.0;0.0;21.0;52.0;534.0;106.0;72.0;510.0;93.0;0.322
92012;92;923;9296;200054781;ME;1109;00851;121583.0;116794.0;6.17;10148.0;4458.0;59478.0897220271;1407;758;67556.8225841669;59478.0897220271;3771.60711407581;4307.12574806406;25981.0715921837;56107.0;80.0;33860.0;9.0;89828.7630397574;79361.679569106;81657.7976697559;80778.0705399925;6036.94087722089;65862.175727211;6632.0;7.0;147.0;315.0;5675.0;983.0;488.0;4607.0;1406.0;0.389
92014;92;921;9203;200054781;ME;1109;00851;21050.0;19712.0;1.86;1466.0;821.0;9181.2168962239;237;161;10032.4264171647;9181.2168962239;210.369496186508;640.840024754302;4604.70262534294;8668.0;80.0;32500.0;8.0;5333.37782351773;4487.44325501967;5631.89050749989;13693.5158617738;910.296530451402;10490.5706112565;550.0;0.0;20.0;57.0;403.0;84.0;70.0;419.0;82.0;0.313
92019;92;921;9206;200054781;ME;1109;00851;34021.0;32623.0;6.38;2874.0;1251.0;14615.5809819249;478;238;15826.338914914;14615.5809819249;245.221611410258;965.536321578859;6196.5842589973;13959.0;73.0;25690.0;12.0;7654.91676414137;6788.37869529664;8499.86634046733;22207.6644145724;1998.40269588148;17208.9169257015;518.0;0.0;17.0;51.0;369.0;76.0;81.0;370.0;97.0;0.308
92020;92;921;9207;200054781;ME;1109;00851;36639.0;35964.0;2.92;3270.0;1337.0;16541.7042544034;471;243;18009.6213105115;16541.7042544034;477.134526517221;990.782529590903;8059.31787884123;15950.0;79.0;29190.0;9.0;14819.7925418079;13421.7847546694;13560.6069894403;24643.2132307084;1803.56192940243;19863.8593905071;804.0;0.0;35.0;64.0;609.0;135.0;96.0;575.0;163.0;0.287
92022;92;923;9217;200054781;ME;1109;00851;20771.0;19717.0;3.55;1651.0;736.0;9085.27895916462;265;132;9980.03118749862;9085.27895916462;172.71593708659;722.036291247413;4802.4728501969;9034.0;79.0;31000.0;7.0;3588.18407144074;2915.41817377713;3404.81393278049;13638.1815581892;901.59312035253;10991.917270182;405.0;0.0;10.0;34.0;317.0;69.0;44.0;310.0;49.0;0.307
92023;92;921;9208;200054781;ME;1109;00851;52925.0;52203.0;8.77;4129.0;2525.0;22394.3859460411;728;443;24496.5707131603;22394.3859460411;755.827056303738;1346.35771081545;11397.2622152095;22135.0;74.0;27840.0;11.0;18960.8802686148;16809.7149748799;20087.5210890994;33847.1327362421;2769.8865026308;26781.6085827163;1316.0;0.0;73.0;159.0;953.0;260.0;131.0;962.0;209.0;0.333
