INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
81001;81;812;8115;248100158;CC;7610;81000;226.0;224.0;9.79;9.0;6.0;94.5814977973568;2;3;113.421833931811;94.5814977973568;12.890756302521;5.94957983193277;78.6519823788546;97.0;;26390.0;;24.9569114373072;5.99254806108887;27.0544662342051;124.449339207048;13.9383259911894;105.533039647577;7.0;2.0;0.0;1.0;2.0;1.0;2.0;7.0;0.0;0.0
81002;81;812;8116;248100430;CA;7610;81401;2512.0;2574.0;19.13;118.0;99.0;1109.47083741747;18;23;1303.06836063728;1109.47083741747;57.1764705882354;136.421052631579;956.129637095737;1125.0;45.0;20190.0;11.0;296.131892329525;239.918012904129;370.811046678183;1440.83111736982;138.881976036317;1059.78384756982;48.0;5.0;10.0;12.0;16.0;3.0;5.0;36.0;7.0;0.215
81003;81;811;8113;200034031;CC;7602;81000;928.0;931.0;9.82;39.0;54.0;453.697925137396;9;8;568.108181547653;453.697925137396;42.7794871794872;71.6307692307692;284.122167633758;438.0;;18870.0;;593.403706935847;471.780158352674;525.688398440244;513.553395038889;45.5262892731286;403.631931654855;71.0;2.0;10.0;9.0;37.0;15.0;13.0;54.0;13.0;0.0
81004;81;811;8196;248100737;CA;7602;81502;48902.0;49342.0;44.26;2721.0;3698.0;26005.1202044679;424;716;29588.9264896772;26005.1202044679;1008.70770945341;2575.09857575587;11982.3380949641;23184.0;51.0;20710.0;19.0;30286.2985638097;26624.578637066;29319.8563560762;29712.1268999889;3692.98683676209;19926.1374763102;2225.0;7.0;142.0;144.0;1577.0;522.0;355.0;1615.0;456.0;0.292
81005;81;812;8117;248100745;CC;7610;81000;518.0;524.0;17.15;26.0;27.0;248.0;4;5;339.0;248.0;63.0;28.0;192.0;250.0;;19790.0;;101.959217983148;78.0579298440286;92.3439746715919;297.0;28.0;219.0;16.0;5.0;3.0;1.0;5.0;5.0;2.0;10.0;4.0;0.0
81006;81;812;8115;248100158;CC;7610;81000;198.0;208.0;14.43;9.0;5.0;85.8325123152709;3;1;103.486358469117;85.8325123152709;9.34615384615386;8.30769230769232;75.1034482758621;92.0;;24990.0;;34.4534016351231;10.8912352449434;30.4253854927268;123.871921182266;12.679802955665;101.43842364532;3.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
81007;81;811;8123;200066124;CA;7602;81000;95.0;99.0;6.32;4.0;5.0;42.0;0;2;66.0;42.0;20.0;4.0;38.0;;;;;7.05353316794489;3.03451017866279;10.2699397623649;48.0;3.0;32.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
81008;81;811;8105;200040905;CC;7602;81000;294.0;282.0;10.97;11.0;12.0;138.13340822568;3;1;170.108250992975;138.13340822568;28.880503144654;3.0943396226415;117.457422260351;138.0;;20490.0;;43.0972109662898;20.991746628785;56.9692070225808;170.79659092873;17.2001168839986;134.287950808033;6.0;1.0;0.0;0.0;2.0;1.0;3.0;5.0;1.0;0.0
81009;81;811;8106;200066124;CA;7602;81000;68.0;70.0;4.88;2.0;2.0;32.0;0;1;46.0;32.0;2.0;12.0;20.0;;;;;9.93824377270464;3.99854033299164;12.1436251311342;41.0;1.0;29.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
81010;81;811;8113;200034031;CC;7602;81000;467.0;455.0;30.04;25.0;21.0;212.0;1;0;392.0;212.0;145.0;35.0;168.0;212.0;;19420.0;;66.2390747946454;25.2356220217325;72.6220115640445;281.0;28.0;223.0;15.0;4.0;0.0;0.0;8.0;1.0;3.0;11.0;1.0;0.0
