INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
93001;93;933;9301;200054781;ME;1109;00851;88948.0;77452.0;5.76;9382.0;2455.0;33433.1927928054;1270;471;35736.9022323465;33433.1927928054;191.527589794692;2112.18184974639;7784.27664104769;29263.0;41.0;14640.0;41.0;33501.7265113716;29732.6784455125;29498.229962634;60279.3406351705;9292.93350761834;42331.9682522273;3744.0;0.0;158.0;463.0;2936.0;1739.0;187.0;2866.0;471.0;0.29
93005;93;932;9302;200054781;ME;1112;00851;86969.0;82634.0;16.2;8530.0;2779.0;30418.9212823546;1280;568;32167.9017599092;30418.9212823546;237.006571476874;1511.9739060778;13838.7552684738;29219.0;52.0;17910.0;28.0;27427.1484062263;24848.9270215752;28301.7850169403;55666.3973746709;7468.76710612723;39316.6790360934;2254.0;0.0;97.0;470.0;1459.0;453.0;228.0;1582.0;457.0;0.295
93006;93;931;9303;200054781;ME;1109;00851;36060.0;35984.0;2.57;3321.0;1441.0;14980.8076580522;577;278;16524.6290367009;14980.8076580522;148.920060704262;1394.90131794441;5168.39491497087;15438.0;55.0;17750.0;28.0;13886.0126428996;12297.8378269727;15141.7124372405;24487.46819387;2917.06979495036;18089.9260257751;1194.0;1.0;73.0;210.0;819.0;202.0;91.0;823.0;201.0;0.308
93007;93;932;9304;200054781;ME;1112;00851;57498.0;52797.0;8.05;6382.0;1753.0;20275.7866316488;952;352;21525.153184902;20275.7866316488;246.846964652674;1002.51958860053;8280.40020748671;19084.0;50.0;16570.0;32.0;11717.6198548139;10439.7559800849;11242.6132823275;36776.8748289251;5304.49149075959;25986.9907233089;1208.0;1.0;58.0;323.0;700.0;229.0;126.0;861.0;204.0;0.27
93008;93;931;9395;200054781;ME;1109;00851;54363.0;49802.0;6.77;5893.0;1598.0;19231.5893149797;853;343;20371.4396742754;19231.5893149797;145.622707624248;994.227651671444;5463.89816532261;17760.0;43.0;15500.0;35.0;29502.0471939637;27771.0932030909;28750.3476135823;35286.4844043502;4825.64159236089;22902.0744587603;1654.0;0.0;86.0;359.0;1027.0;304.0;182.0;1061.0;369.0;0.254
93010;93;931;9306;200054781;ME;1109;00851;54587.0;52865.0;5.47;6209.0;1991.0;20268.4826432644;898;342;21616.4260389968;20268.4826432644;145.921983541262;1202.02141219115;8361.48805887947;19564.0;49.0;16680.0;32.0;12625.0079020725;11272.8749705358;12674.8918333813;34851.4617993968;5086.98950084739;24770.5530486551;1038.0;0.0;43.0;275.0;608.0;160.0;112.0;716.0;201.0;0.279
93013;93;932;9307;200054781;ME;1112;00851;15905.0;15708.0;2.08;2005.0;591.0;6280.17541441532;259;104;7014.35635387091;6280.17541441532;95.1881466792187;638.992792776375;2430.39158813876;5689.0;52.0;16950.0;32.0;8465.52406518784;7968.77429557697;8160.88976330792;10339.4639155765;1426.75855181046;7784.8735147816;564.0;0.0;26.0;107.0;386.0;105.0;45.0;390.0;126.0;0.298
93014;93;932;9311;200054781;ME;1109;00851;28782.0;30725.0;3.95;3909.0;630.0;8998.00818790582;462;135;9482.88091647548;8998.00818790582;26.9971436542681;457.875584915394;3106.78184725981;8148.0;39.0;14410.0;42.0;5044.7753756049;4555.18654568995;5103.59330949196;17982.6544883682;2165.62919360592;10883.508745514;534.0;1.0;22.0;167.0;280.0;78.0;64.0;374.0;83.0;0.268
93015;93;932;9320;200054781;ME;1109;00851;4921.0;4713.0;4.14;332.0;179.0;1864.71563949549;61;34;2019.49669031375;1864.71563949549;11.4980209179279;143.283029900332;1546.78710448797;1814.0;77.0;26340.0;6.0;634.870220452461;549.518056263348;725.882351845529;2983.62540953577;194.640710725008;2327.56061642271;89.0;0.0;2.0;26.0;48.0;16.0;13.0;66.0;13.0;0.222
93027;93;933;9307;200054781;ME;1109;00851;45053.0;40678.0;7.52;4867.0;1161.0;15662.0601072017;688;231;16468.044664951;15662.0601072017;121.580452040783;684.404105708566;3940.09604144926;14151.0;39.0;14610.0;41.0;12926.7013914545;11725.119655106;13510.0035430276;30018.0473755298;5317.64195113714;20980.6708686433;1311.0;0.0;102.0;228.0;895.0;363.0;86.0;922.0;234.0;0.263
93029;93;932;9396;200054781;ME;1112;00851;72376.0;68241.0;7.76;8080.0;2573.0;28040.3453004323;1189;518;30356.3990069008;28040.3453004323;294.848529521209;2021.20517694737;12206.1364353722;26608.0;52.0;17810.0;29.0;12781.2851865817;11029.2960512156;12531.6525127048;47020.3474444089;6905.00614023814;34310.0673909545;1806.0;0.0;60.0;591.0;1012.0;320.0;143.0;1362.0;225.0;0.278
93030;93;932;9307;200054781;ME;1112;00851;11073.0;10216.0;3.89;1374.0;265.0;4060.19730416637;206;54;4317.58172522599;4060.19730416637;17.5653980622649;239.819022997363;557.581890780934;3859.0;48.0;16570.0;32.0;2945.40706621502;2552.4381421483;2102.81129594541;7251.40334662414;1128.13007221937;5170.86743651051;112.0;0.0;7.0;14.0;70.0;21.0;21.0;74.0;22.0;0.248
93031;93;933;9397;200054781;ME;1109;00851;54611.0;54857.0;4.57;6125.0;1641.0;20455.5543126402;863;323;22114.4405039428;20455.5543126402;175.351556014963;1483.53463528765;7631.98349158952;18641.0;50.0;16910.0;30.0;9214.64167914378;8166.21020708938;9245.08883491426;35286.0774199781;4584.59669792582;24913.5176130994;1137.0;0.0;44.0;238.0;741.0;209.0;114.0;823.0;162.0;0.271
