INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
44001;44;445;4408;244400537;CC;5205;44000;2067.0;1984.0;61.76;154.0;70.0;854.552226925587;21;17;967.535362914105;854.552226925587;28.7787233178301;84.204412670688;634.379359047111;817.0;42.0;20140.0;11.0;297.133302946604;169.478147108685;320.335691736081;1270.75839561758;71.380244837313;1014.40376113871;47.0;9.0;1.0;9.0;22.0;9.0;6.0;39.0;3.0;0.2
44002;44;442;4407;200067635;CA;5216;44111;4014.0;3516.0;14.58;333.0;196.0;1493.92476064962;43;27;1582.44217358494;1493.92476064962;25.1469923111714;63.370420624152;1207.0120582732;1477.0;62.0;23240.0;6.0;1460.82217924288;1281.4689641696;1373.1652237016;2501.12675024632;111.797018512189;2051.79384769039;110.0;5.0;9.0;15.0;67.0;19.0;14.0;82.0;22.0;0.195
44003;44;445;4401;244400552;CC;5201;44302;11037.0;10255.0;27.58;601.0;527.0;5042.79755434431;105;124;5578.70281942254;5042.79755434431;146.271719580087;389.633545498146;2849.45860116289;5076.0;52.0;21880.0;13.0;12915.4916195025;12131.4685726733;11671.6105000296;6644.54954592421;586.542483593505;4912.83627571326;658.0;3.0;58.0;43.0;468.0;179.0;86.0;437.0;179.0;0.245
44005;44;443;4489;200067346;CA;5217;44211;6895.0;6503.0;76.55;479.0;289.0;2800.0;89;70;3088.0;2800.0;128.0;160.0;2109.0;2816.0;53.0;21650.0;7.0;1780.88191736648;1514.50865533532;1874.82594581427;4254.0;255.0;3419.0;171.0;18.0;16.0;41.0;71.0;19.0;25.0;127.0;31.0;0.196
44006;44;443;4409;244400610;CA;5219;44000;1847.0;1797.0;32.91;104.0;78.0;842.232;23;15;1580.12895662593;842.232;611.599229548445;126.297727077484;665.905066666667;864.0;;21380.0;;247.36594413908;115.489072619838;296.911265233845;1122.976;78.8053333333333;827.456;42.0;8.0;2.0;7.0;19.0;4.0;6.0;28.0;3.0;0.0
44007;44;445;4419;243500741;CA;62;44000;2458.0;2542.0;76.49;150.0;129.0;1090.52565739857;25;17;1345.84298099827;1090.52565739857;98.5082587116934;156.809064888002;812.502708114732;1072.0;42.0;18970.0;16.0;438.035320920796;247.462999448244;457.604714319211;1421.67685862895;127.144092031228;1061.1403957806;64.0;23.0;3.0;10.0;21.0;5.0;7.0;54.0;3.0;0.217
44009;44;442;4429;244400404;ME;5216;44701;9136.0;8361.0;13.74;428.0;308.0;3701.99079853588;83;47;3849.64537898294;3701.99079853588;34.0741339493233;113.580446497744;2766.12278719996;3776.0;71.0;27630.0;5.0;3392.4185993143;2985.23620479635;3048.72260315084;5921.92370355603;360.93238548884;4392.43288442736;313.0;5.0;14.0;21.0;246.0;103.0;27.0;218.0;79.0;0.26
44010;44;443;4402;244400610;CA;5219;44601;2824.0;3008.0;9.27;100.0;281.0;1456.0;20;49;4099.0;1456.0;2505.0;138.0;1074.0;1686.0;62.0;22580.0;10.0;587.93062495716;351.316385629377;570.181121636957;1543.0;154.0;1088.0;123.0;6.0;20.0;18.0;72.0;27.0;7.0;89.0;6.0;0.249
44012;44;443;4420;200067346;CA;5217;44306;3049.0;2611.0;6.09;113.0;292.0;1486.74495330551;22;71;3884.600692616;1486.74495330551;2252.34217038831;145.51356892218;1139.39965583222;1701.0;63.0;23910.0;7.0;649.236866125431;501.842452468183;573.701591808745;1517.76209094861;154.388309191273;1057.26291537813;105.0;4.0;5.0;7.0;73.0;17.0;16.0;75.0;10.0;0.223
44013;44;443;4427;244400644;CA;5219;44000;3183.0;2819.0;17.54;265.0;86.0;1248.12003693444;41;16;1324.8471081453;1248.12003693444;24.1742827102715;52.5527885005902;1035.52816251154;1243.0;61.0;23050.0;;543.435725843487;437.772462346494;488.371692056017;1990.72206832872;124.420129270545;1642.93351800554;48.0;3.0;10.0;9.0;20.0;7.0;6.0;33.0;9.0;0.177
44014;44;442;4428;244400438;CC;5216;44109;3907.0;3554.0;27.54;289.0;93.0;1513.5999728703;52;13;1624.45215489116;1513.5999728703;41.831012083345;69.0211699375192;1230.02782249039;1488.0;62.0;24310.0;5.0;1874.79762028312;1691.72249801295;1546.3438804524;2460.94529096363;132.048303285099;1928.99659900105;133.0;8.0;23.0;21.0;73.0;15.0;8.0;86.0;40.0;0.21
44015;44;445;4403;244400453;CC;5216;44225;9954.0;9543.0;101.72;679.0;617.0;4132.0;99;95;4519.0;4132.0;95.0;292.0;2866.0;4145.0;50.0;21360.0;9.0;3698.8695536892;3211.44358948925;3679.95614437274;5947.0;444.0;4607.0;269.0;18.0;15.0;33.0;160.0;52.0;43.0;202.0;55.0;0.201
44016;44;442;4430;200067866;CC;5216;44000;1054.0;999.0;9.41;87.0;27.0;397.0;20;2;430.0;397.0;8.0;25.0;336.0;401.0;;21220.0;;230.644763348896;193.417666783489;250.18832914527;673.0;29.0;554.0;21.0;3.0;4.0;1.0;9.0;2.0;4.0;13.0;5.0;0.0
44018;44;442;4421;244400404;ME;5216;44701;8008.0;6555.0;13.83;536.0;236.0;3349.50390770389;88;46;3492.90048556831;3349.50390770389;25.790751414463;117.605826449951;2343.35156928428;3342.0;63.0;24290.0;6.0;2156.26675100134;1834.3009265227;1882.29104083712;4985.48467932019;287.653268825207;3945.53057933259;212.0;5.0;25.0;32.0;121.0;38.0;29.0;151.0;46.0;0.213
44019;44;443;4403;200072734;CC;5216;44000;1019.0;896.0;21.29;89.0;17.0;397.335253608741;20;9;437.110949188779;397.335253608741;9.67516919514438;30.1005263848936;352.027513257116;407.0;;22390.0;;115.150463382473;76.429774946404;95.1194639659471;660.207609034649;41.9059597422344;524.497137195191;19.0;4.0;1.0;1.0;7.0;2.0;6.0;13.0;2.0;0.0
44020;44;442;4421;244400404;ME;5216;44701;19903.0;18662.0;31.5;1574.0;848.0;8333.38020947526;258;180;8714.99124278975;8333.38020947526;70.7904073877469;310.820625926741;5508.12420376078;8333.0;61.0;22740.0;10.0;12752.0557488414;11909.3274068937;11495.2651315525;12576.6561107238;1011.94656932201;9598.31673735104;539.0;3.0;48.0;71.0;363.0;81.0;54.0;318.0;171.0;0.225
44021;44;443;4410;200067346;CA;5217;44000;4962.0;4851.0;73.68;300.0;386.0;2022.94240475697;40;72;2374.94240475697;2022.94240475697;208.592592592593;143.407407407407;1619.14568208532;1994.0;53.0;21400.0;8.0;974.577698715893;728.903298746554;978.42837646363;2874.0795243034;189.032289289912;2227.80985964185;131.0;29.0;12.0;20.0;53.0;13.0;17.0;102.0;15.0;0.205
44022;44;442;4407;200067635;CA;5216;44101;2682.0;2677.0;26.45;166.0;186.0;1086.91447401492;20;24;1191.87901302201;1086.91447401492;25.6828127357779;79.2817262713143;908.529858488169;1067.0;54.0;21770.0;;541.965084432762;449.050354721977;591.288442190883;1698.10271356126;78.8312241638324;1321.46633675839;49.0;5.0;5.0;7.0;21.0;5.0;11.0;38.0;9.0;0.188
44023;44;445;4403;244400453;CC;5216;44000;3068.0;3018.0;47.63;229.0;224.0;1236.0;47;33;1384.0;1236.0;32.0;116.0;941.0;1220.0;51.0;21620.0;7.0;970.596114418914;828.620218424233;1055.52363422095;1916.0;113.0;1527.0;67.0;13.0;6.0;11.0;30.0;10.0;7.0;53.0;7.0;0.189
44024;44;442;4421;244400404;ME;5216;44000;2849.0;2640.0;15.31;196.0;64.0;1097.54317129492;25;19;1163.28505013601;1097.54317129492;11.1255487269535;54.6163301141352;922.933209147056;1099.0;66.0;24720.0;;311.853707294701;227.956822485402;312.702747912741;1865.31675729438;96.3846654745418;1475.97083932474;41.0;3.0;6.0;6.0;20.0;6.0;6.0;34.0;3.0;0.185
44025;44;443;4403;200072734;CC;5219;44000;3959.0;3904.0;49.82;283.0;200.0;1530.0;44;29;1682.0;1530.0;55.0;97.0;1249.0;1534.0;52.0;22470.0;5.0;1125.7289487271;927.382227051331;1036.80086840034;2358.0;131.0;1877.0;107.0;10.0;14.0;18.0;55.0;10.0;10.0;77.0;26.0;0.182
44026;44;442;4404;244400404;ME;5216;44701;20365.0;18646.0;43.42;1006.0;813.0;8722.08944746745;188;139;9799.42461492801;8722.08944746745;696.892886244231;380.442281216328;5251.03948943902;8095.0;71.0;26630.0;5.0;18464.3791236726;17274.2338457731;18480.7862258872;13265.0599948981;855.85238412083;9308.91816013116;889.0;16.0;88.0;65.0;642.0;169.0;78.0;546.0;282.0;0.26
44027;44;445;4418;244400503;CC;5216;44000;2421.0;2114.0;16.15;144.0;38.0;832.855038959504;37;5;912.523078237299;832.855038959504;18.552831064692;61.1152082131031;694.272935758555;884.0;63.0;23430.0;;251.468663697859;177.804441508674;227.361875535083;1590.96683128619;95.0034188165475;1248.10968623964;32.0;2.0;5.0;10.0;9.0;3.0;6.0;27.0;2.0;0.194
44028;44;445;4418;244400552;CC;5216;44000;3974.0;3705.0;35.99;242.0;196.0;1605.0;52;42;1776.0;1605.0;38.0;133.0;1279.0;1591.0;65.0;24390.0;6.0;1416.07030366244;1228.40756642314;1468.56663491427;2451.0;160.0;1917.0;109.0;8.0;7.0;17.0;65.0;23.0;12.0;79.0;17.0;0.228
44029;44;442;4430;200067866;CC;5216;44215;6975.0;6595.0;33.9;468.0;282.0;2818.09598582036;76;58;2997.09598582036;2818.09598582036;38.2012195121951;140.798780487805;2216.41316366315;2791.0;58.0;22860.0;6.0;1892.13485228338;1566.33416915172;1981.99132225342;4382.44594713427;225.011533162586;3504.06907579778;209.0;19.0;23.0;32.0;113.0;36.0;22.0;143.0;41.0;0.204
44030;44;443;4409;244400644;CA;5219;44114;4338.0;3965.0;18.05;287.0;229.0;1793.0;47;64;1985.0;1793.0;68.0;124.0;1396.0;1766.0;50.0;21080.0;9.0;490.029680336431;383.371836533134;498.489637471631;2531.0;207.0;1966.0;56.0;1.0;5.0;9.0;31.0;9.0;10.0;40.0;10.0;0.188
44031;44;445;4406;200072726;CC;5205;44000;798.0;825.0;34.5;54.0;41.0;348.331107955276;11;2;422.796666150051;348.331107955276;19.8574821852732;54.6080760095012;268.554175117858;340.0;;19230.0;;170.571238922704;83.0667609103385;171.20656459648;448.224079686585;39.9592799975014;351.505667194817;20.0;5.0;1.0;2.0;9.0;2.0;3.0;18.0;0.0;0.0
