INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
14001;14;1212.0;1211.0;12.0;69.0;38.0;504.208664425679;11;12;639.634866747403;504.208664425679;113.02487562189;22.4013266998341;433.849817468207;501.0;;23120.0;;150.557026964715;100.01269926114;178.925854613645;762.657864639797;48.3660257584039;597.586430856475;27.0;3.0;1.0;10.0;10.0;1.0;3.0;23.0;2.0;0.0
14005;14;1723.0;1778.0;41.16;105.0;47.0;672.983529411765;14;2;719.983529411765;672.983529411765;6.1304347826087;40.8695652173913;609.131176470588;658.0;;22630.0;;181.265484382004;122.106948044609;216.490647772785;1049.00294117647;49.6629411764706;810.823529411765;33.0;11.0;3.0;10.0;7.0;4.0;2.0;24.0;4.0;0.0
14006;14;1046.0;993.0;5.29;50.0;29.0;411.190451564462;15;5;436.355500108152;411.190451564462;8.38834951456312;16.7766990291262;360.060163940754;417.0;;25460.0;;62.3490217435317;47.7309004796175;84.8622462390751;634.292064413479;27.1752439120032;485.008757751802;16.0;2.0;0.0;3.0;8.0;2.0;3.0;11.0;2.0;0.0
14007;14;231.0;200.0;5.62;9.0;8.0;89.5506607929515;4;2;96.8485331333771;89.5506607929515;0.0;7.29787234042553;79.374449339207;80.0;;20630.0;;23.3605226245583;6.0537735661785;27.2821040733462;147.555066079295;5.08810572687225;109.903083700441;5.0;1.0;0.0;1.0;2.0;2.0;1.0;4.0;0.0;0.0
14009;14;1356.0;1329.0;6.06;70.0;45.0;545.0;12;6;606.0;545.0;38.0;23.0;462.0;561.0;;24560.0;;121.414627277254;93.4035131976338;141.267308830896;850.0;56.0;660.0;21.0;4.0;1.0;5.0;9.0;1.0;2.0;17.0;3.0;0.0
14011;14;1894.0;1944.0;46.0;127.0;61.0;710.267168209903;16;8;816.267168209903;710.267168209903;43.0;63.0;616.98450608689;736.0;;21420.0;;243.734758712966;137.713358127519;264.023686740139;1221.49660975251;93.2921038777949;980.152757466845;35.0;12.0;0.0;7.0;10.0;4.0;6.0;26.0;3.0;0.0
14012;14;192.0;130.0;3.91;15.0;9.0;75.5744680851064;3;2;87.7108317214701;75.5744680851064;6.06818181818184;6.06818181818184;58.2127659574468;73.0;;20480.0;;35.1372412766;24.05847333316;22.2098117933834;125.617021276596;8.17021276595745;100.085106382979;5.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;1.0;0.0
14014;14;1206.0;1145.0;5.61;64.0;27.0;460.828758028734;17;12;473.002091362067;460.828758028734;3.32000000000001;8.85333333333336;418.927342874606;494.0;;28450.0;;100.630349170201;60.6228227595896;106.431776649533;803.986467259031;40.2972904674376;557.263598604859;24.0;2.0;1.0;3.0;15.0;1.0;3.0;18.0;1.0;0.0
14015;14;738.0;691.0;4.19;36.0;17.0;291.420485175202;8;4;301.589499259709;291.420485175202;0.0;10.169014084507;256.609164420485;287.0;;32660.0;;51.1928842484362;40.2416144438815;49.607879995414;439.617250673854;18.8975741239892;346.123989218329;16.0;2.0;1.0;3.0;8.0;1.0;2.0;15.0;0.0;0.0
14016;14;484.0;420.0;5.54;29.0;21.0;192.0;5;3;240.0;192.0;37.0;11.0;163.0;187.0;;22100.0;;84.6579310633883;55.5260223799865;103.942607553585;312.0;15.0;250.0;22.0;2.0;1.0;7.0;11.0;4.0;1.0;18.0;1.0;0.0
14020;14;3795.0;3619.0;9.76;215.0;240.0;1588.0;42;54;1665.0;1588.0;12.0;65.0;916.0;1535.0;53.0;20910.0;11.0;1089.56572424688;935.484799784324;1028.7689226817;2255.0;219.0;1699.0;120.0;4.0;13.0;16.0;64.0;19.0;23.0;85.0;25.0;0.222
14021;14;473.0;540.0;1.37;15.0;37.0;258.175890002199;2;5;463.175890002199;258.175890002199;171.0;34.0;156.979363841894;253.0;;23280.0;;203.013179284678;144.817431107961;215.641587589677;277.19447038796;41.7166230818579;212.735840465576;49.0;0.0;1.0;2.0;44.0;18.0;2.0;27.0;4.0;0.0
14022;14;584.0;587.0;2.52;27.0;48.0;297.302160195172;2;14;992.921007531377;297.302160195172;674.417111786044;21.2017355501601;216.832529916027;313.0;;20810.0;;142.226296081284;110.821128361818;139.179124757793;306.241680847796;26.9949330779116;225.415736896892;26.0;5.0;1.0;0.0;17.0;2.0;3.0;17.0;1.0;0.0
14024;14;591.0;485.0;2.62;32.0;23.0;225.731395439123;4;2;476.313806868471;225.731395439123;238.207971358762;12.3744400705851;176.259789362471;231.0;;23580.0;;89.3265860435948;60.6140214264554;97.7613495986719;362.388794188465;30.8867140722512;283.116288932639;15.0;0.0;1.0;3.0;10.0;2.0;1.0;14.0;0.0;0.0
14025;14;308.0;290.0;5.02;16.0;14.0;127.829256839194;4;2;141.829256839194;127.829256839194;8.0;6.0;113.860381340331;125.0;;22440.0;;31.0480105709996;16.0022978111012;40.7560349663105;191.032733419647;6.00145080567197;147.032738411543;7.0;2.0;0.0;1.0;2.0;1.0;2.0;6.0;0.0;0.0
14026;14;1109.0;1030.0;11.31;94.0;30.0;411.0;15;6;461.0;411.0;19.0;31.0;366.0;426.0;;23040.0;;117.366098630081;99.3714548627534;102.348859016268;668.0;33.0;529.0;17.0;1.0;1.0;5.0;6.0;0.0;4.0;14.0;2.0;0.0
14027;14;4595.0;4761.0;69.43;352.0;367.0;1975.40831937554;55;51;2260.78086839514;1975.40831937554;72.0941176470586;213.278431372548;1123.31434484801;1957.0;46.0;20210.0;13.0;1439.96043435074;1257.03227596321;1475.36930957512;2776.54174252531;247.947002965468;2172.47393657821;114.0;11.0;11.0;12.0;64.0;20.0;16.0;85.0;17.0;0.212
14030;14;1696.0;1533.0;3.21;92.0;34.0;669.585168071548;7;2;711.358239175936;669.585168071548;1.07110438729198;40.7019667170952;517.71891322208;661.0;;27060.0;;161.779243224531;124.400299402208;234.745708084997;1106.59538255526;46.0459429444328;821.190322460446;25.0;2.0;2.0;4.0;14.0;3.0;3.0;17.0;3.0;0.0
14033;14;216.0;235.0;11.62;10.0;10.0;94.2545454545455;1;1;169.254545454545;94.2545454545455;66.0;9.0;79.5272727272727;97.0;;21350.0;;22.2479552870383;13.3940482033878;27.8287417920677;128.618181818182;10.8;93.2727272727273;4.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0
14034;14;569.0;538.0;5.62;38.0;23.0;193.916183799042;7;2;206.034410400027;193.916183799042;2.01970443349753;10.0985221674876;181.7741295009;191.0;;24450.0;;66.3070786979067;45.8800781333954;46.9253957893773;363.946954181326;17.3276321432845;295.221865105399;9.0;1.0;0.0;4.0;2.0;0.0;2.0;8.0;0.0;0.0
14035;14;1374.0;1434.0;11.77;109.0;152.0;555.036253041286;8;14;668.48292302966;555.036253041286;33.3868925427668;80.0597774456067;377.765879695059;554.0;;20310.0;;281.871107681837;219.021199715809;361.00660435005;845.510010992544;88.4329878401017;646.651581305131;37.0;2.0;5.0;6.0;19.0;5.0;5.0;27.0;6.0;0.0
14036;14;172.0;148.0;6.44;17.0;4.0;63.3684210526316;9;0;78.7017543859649;63.3684210526316;2.19047619047619;13.1428571428571;50.2923976608187;59.0;;26010.0;;31.3284360409697;19.2712398496348;31.5086935372849;111.649122807018;6.03508771929824;98.5730994152047;7.0;3.0;0.0;1.0;2.0;0.0;1.0;7.0;0.0;0.0
14037;14;565.0;494.0;11.77;44.0;18.0;212.140597925926;7;3;228.212669997998;212.140597925926;6.027027027027;10.045045045045;186.728913258647;205.0;;22910.0;;48.4907769298059;31.7829842806402;39.1114357638511;365.97029545065;23.5993674884378;288.096121194884;6.0;1.0;0.0;2.0;1.0;0.0;2.0;5.0;0.0;0.0
14038;14;789.0;686.0;4.68;48.0;22.0;309.878651883805;12;8;356.452254690544;309.878651883805;31.0490685378266;15.5245342689133;261.642461918603;317.0;;23230.0;;44.4974799116145;31.3316300043783;49.8153444717865;491.943220022096;23.3129038854379;364.314199566261;13.0;5.0;1.0;3.0;3.0;1.0;1.0;11.0;0.0;0.0
