INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
97201;972;1756.0;1830.0;12.3;127.0;94.0;778.0;14;14;966.0;778.0;14.0;174.0;442.0;675.0;;15560.0;;212.495592204238;147.119108870853;278.450942758837;1035.0;232.0;722.0;24.0;4.0;2.0;2.0;10.0;2.0;6.0;17.0;3.0;0.0
97202;972;3494.0;3929.0;25.92;178.0;198.0;1474.70131746334;26;44;2591.21216450396;1474.70131746334;714.978769877441;401.532077163171;1034.68661348983;1425.0;30.0;16320.0;35.0;689.666984587781;477.698959449467;617.893681987959;2164.59118682191;397.608890064804;1552.88763305763;63.0;0.0;4.0;7.0;43.0;8.0;9.0;48.0;8.0;0.323
97203;972;2823.0;3565.0;27.95;162.0;237.0;1333.25940826074;21;60;1719.08260939822;1333.25940826074;56.4069007510925;329.41630038638;924.196686927655;1338.0;24.0;15520.0;37.0;1093.48663235321;942.992726200974;1140.19970339414;1652.85905407861;335.054059389418;1169.24324685785;87.0;18.0;3.0;10.0;38.0;10.0;18.0;55.0;22.0;0.282
97204;972;3461.0;3742.0;36.0;182.0;202.0;1542.39373336956;40;52;2258.99708691293;1542.39373336956;378.366570670898;338.23678287247;991.326228686989;1508.0;43.0;20030.0;20.0;1275.00687903027;1030.98170114914;1226.45147512369;2103.74997778497;267.277218337859;1473.67115872476;86.0;6.0;9.0;4.0;46.0;8.0;21.0;56.0;18.0;0.306
97205;972;4455.0;4464.0;18.44;257.0;157.0;1822.29766879594;37;39;2139.33060400239;1822.29766879594;36.4159452601997;280.616989946245;1057.65456282724;1678.0;53.0;23270.0;17.0;677.71564799186;532.668638600812;621.496862031582;2868.63681336882;346.864298948273;2094.8301473083;94.0;0.0;6.0;20.0;55.0;8.0;13.0;67.0;19.0;0.335
97206;972;5511.0;6063.0;27.34;309.0;219.0;2441.33227012682;50;48;3922.14826867623;2441.33227012682;663.305788017921;817.510210531489;1488.02089002956;2260.0;45.0;20410.0;25.0;1065.81867215752;765.967013967399;1073.49490946981;3644.06243352737;395.454084405186;2450.79730967986;125.0;3.0;15.0;19.0;71.0;13.0;17.0;92.0;19.0;0.365
97207;972;17655.0;17051.0;37.69;1062.0;612.0;7442.85638638242;176;147;8552.38957241385;7442.85638638242;128.650771831283;980.882414200148;4523.81451043088;6408.0;47.0;21950.0;20.0;6301.19352674222;5332.92884227536;5854.51212126076;11701.6257537216;1334.23476787853;8174.76912426738;728.0;19.0;84.0;103.0;470.0;185.0;52.0;536.0;124.0;0.292
97208;972;680.0;813.0;24.28;31.0;64.0;326.565061516025;3;12;448.731981077634;326.565061516025;49.9290888643097;72.2378306972992;221.100104656322;285.0;;17010.0;;117.858056852877;91.2556360541865;127.801054259715;416.931821118478;79.3123773180119;315.169560794058;12.0;1.0;2.0;0.0;4.0;1.0;5.0;11.0;1.0;0.0
97209;972;76512.0;84174.0;44.21;5602.0;4680.0;37286.6651301087;894;1147;46935.5387773408;37286.6651301087;808.596312375554;8840.27733485654;15192.241563208;32460.0;41.0;18680.0;28.0;42159.2124913888;36664.7708407226;43829.2684083212;48149.344747636;8228.87232740466;34649.5275270361;3445.0;3.0;256.0;238.0;2435.0;715.0;513.0;2421.0;629.0;0.326
97210;972;15980.0;18225.0;53.93;963.0;968.0;7117.24857443784;164;270;9509.85151357864;7117.24857443784;531.464269346038;1861.13866979476;4810.05516157118;7191.0;38.0;18240.0;28.0;3863.58482390716;3003.11012534878;4145.22362746286;10000.8481913422;1735.19104660084;7179.64989133752;416.0;40.0;42.0;51.0;216.0;61.0;67.0;305.0;65.0;0.368
97212;972;9689.0;10012.0;54.25;581.0;608.0;4547.09343571824;82;141;5534.86894927462;4547.09343571824;89.6195494145037;898.155964141874;3058.88605860767;3756.0;32.0;17000.0;33.0;1541.64448488198;1226.22724051905;1578.69862077532;5870.87141425012;1333.55139079984;4244.04625415053;144.0;6.0;15.0;23.0;75.0;23.0;25.0;104.0;21.0;0.289
97213;972;40095.0;40040.0;62.32;2856.0;1548.0;18200.6957176172;441;397;21594.0607835353;18200.6957176172;326.187196428279;3067.17786948974;8743.55248754502;15048.0;44.0;20040.0;22.0;25782.7166892045;22888.6909973786;26451.1770499708;25948.5123604489;3882.17905427764;19523.6091497274;2251.0;37.0;197.0;171.0;1668.0;609.0;178.0;1524.0;551.0;0.305
97214;972;6768.0;7177.0;50.33;369.0;509.0;3142.03961532454;70;104;4110.1054553485;3142.03961532454;87.8181391697292;880.247700854227;1975.37381150022;3012.0;21.0;15060.0;39.0;1709.01329087607;1367.10347281702;1996.14993187142;4068.80899684001;732.983956893498;2768.71896080517;179.0;51.0;7.0;11.0;80.0;32.0;30.0;145.0;23.0;0.27
97216;972;3117.0;3481.0;21.63;162.0;208.0;1456.22027290446;24;57;1772.29413044876;1456.22027290446;71.9772150843459;244.096642459956;889.12475633527;1334.0;30.0;16130.0;36.0;683.673201640617;595.05699490573;778.03724105654;1866.35185185186;308.864522417155;1297.23099415205;52.0;8.0;3.0;7.0;20.0;3.0;14.0;37.0;13.0;0.289
97217;972;8751.0;8543.0;31.54;447.0;477.0;3694.60415669621;63;103;5005.16341306392;3694.60415669621;746.463742390942;564.095513976767;2173.18270498307;3284.0;33.0;17350.0;31.0;2968.99369578997;2421.63979772154;2681.15624448106;5534.32882101222;933.402599620834;3712.01460820223;316.0;0.0;37.0;16.0;213.0;74.0;50.0;229.0;57.0;0.299
97218;972;4795.0;5021.0;37.64;269.0;268.0;2157.35256282612;35;76;2736.24683675278;2157.35256282612;98.6637197301086;480.230554196549;1398.60949568938;1845.0;29.0;16440.0;33.0;1172.04436224375;966.242730921172;1225.91718220219;2812.71571906075;485.843653343677;2028.66425277008;91.0;20.0;5.0;5.0;40.0;12.0;21.0;61.0;19.0;0.308
97220;972;11877.0;12359.0;35.78;693.0;646.0;5454.72368476589;100;166;7209.4135159578;5454.72368476589;830.731713564134;923.958117627775;3529.1518688984;4751.0;33.0;17660.0;29.0;1697.38143861189;1312.09200057244;1736.61710465171;7430.7211140344;1715.44078045164;5457.58729964931;190.0;5.0;13.0;54.0;85.0;29.0;33.0;135.0;20.0;0.28
97221;972;11874.0;12737.0;39.38;778.0;508.0;5306.96225470822;100;131;6507.55943077692;5306.96225470822;229.573699339257;971.023476729446;2910.84130203618;4913.0;38.0;18330.0;28.0;3137.02567879683;2509.41657982631;3106.12069935119;7466.22069556448;1261.46998301861;5167.13653670787;359.0;7.0;33.0;32.0;241.0;84.0;46.0;268.0;51.0;0.318
97222;972;21913.0;23296.0;47.3;1514.0;955.0;9578.3768757197;212;241;11909.193726193;9578.3768757197;884.798729958139;1446.01812051517;5783.87825042468;8655.0;37.0;18180.0;28.0;4761.91038786874;3807.28811692371;4592.40785854332;14103.6336189694;2859.94456831433;10368.6279287106;469.0;22.0;55.0;71.0;255.0;88.0;66.0;338.0;82.0;0.32
97223;972;9890.0;9524.0;23.46;514.0;496.0;4307.05784137153;72;118;4655.17783860924;4307.05784137153;37.7332864138773;310.38671082383;2721.94335689398;3546.0;36.0;17900.0;29.0;1491.89372322761;1169.54439652274;1520.13808308782;6213.88643398646;999.120220345399;4328.56763277161;141.0;16.0;12.0;19.0;67.0;25.0;27.0;100.0;26.0;0.295
97224;972;15883.0;16885.0;43.29;971.0;719.0;7074.77661045674;161;155;8137.66644341325;7074.77661045674;87.785745457816;975.104087498696;4399.68835640456;6031.0;42.0;19110.0;25.0;2389.60309662226;1906.84239201001;2409.8402532908;9875.24741914773;1703.15104345274;7211.21690870518;252.0;15.0;22.0;49.0;121.0;33.0;45.0;174.0;50.0;0.314
97225;972;4121.0;4285.0;38.72;328.0;269.0;1936.0;52;77;2524.0;1936.0;85.0;503.0;903.0;1802.0;24.0;15030.0;40.0;1508.15368831904;1233.90920485186;1570.88471095046;2470.0;462.0;1670.0;150.0;8.0;15.0;10.0;95.0;39.0;22.0;105.0;27.0;0.318
