INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
23001;23;232;2301;200067189;CC;7511;23000;1410.0;1497.0;33.74;58.0;171.0;655.0;7;27;983.0;655.0;114.0;214.0;419.0;644.0;;20050.0;;771.925840771553;663.125919730484;900.528045928878;833.0;63.0;605.0;50.0;4.0;7.0;6.0;25.0;6.0;8.0;37.0;12.0;0.0
23002;23;232;2314;200034825;CA;7511;23000;1075.0;1109.0;33.14;42.0;298.0;414.337344841564;8;46;540.730201984421;414.337344841564;49.0479744136461;77.3448827292111;348.915658813949;398.0;;21390.0;;362.438596816848;306.942572763464;344.33604379418;489.752342993214;35.3069416656974;384.124829858767;17.0;2.0;4.0;3.0;5.0;4.0;3.0;14.0;3.0;0.0
23003;23;231;2302;200044014;CC;7511;23000;139.0;147.0;9.54;4.0;13.0;70.4788732394366;0;0;94.2388732394366;70.4788732394366;9.9;13.86;54.8169014084507;68.0;;18600.0;;14.7180082900857;3.92927589571946;14.9954486134302;80.2676056338028;7.83098591549296;59.7112676056338;3.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
23004;23;232;2314;200034825;CA;7511;23000;555.0;560.0;29.5;52.0;38.0;250.414364640886;2;5;403.760611614251;250.414364640886;97.0545866920036;56.2916602813621;204.419889502764;254.0;;20470.0;;46.3602159394819;20.3636463053032;57.5803267924402;321.961325966851;24.5303867403315;258.591160220995;7.0;1.0;2.0;0.0;1.0;1.0;3.0;7.0;0.0;0.0
23005;23;231;2308;200067593;CC;7511;23000;198.0;186.0;20.5;4.0;16.0;82.4870082367734;1;5;163.487008236773;82.4870082367734;51.0;30.0;64.3801039896768;77.0;;17670.0;;62.1686951705394;39.0538513066865;57.3222491830365;130.602078635807;13.0772086229031;84.4723228000096;3.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0
23006;23;232;2311;242320000;CC;7511;23000;212.0;232.0;22.56;8.0;18.0;114.889825597657;1;6;219.79025849809;114.889825597657;83.7186147186147;21.1818181818182;100.43681939615;117.0;;20810.0;;35.3430135023788;10.7314754892063;27.9881706939941;117.99115833209;16.2726827982471;77.6140447472811;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
23007;23;232;2301;200067189;CC;7511;23000;236.0;260.0;21.69;3.0;17.0;120.957194679075;0;3;239.957194679075;120.957194679075;80.0;39.0;106.953266717633;115.0;;19970.0;;32.6064520145158;10.8583399818606;34.9594268827082;142.555766164592;6.83823828701144;102.048725809806;6.0;0.0;0.0;1.0;3.0;0.0;2.0;5.0;0.0;0.0
23008;23;231;2302;200044014;CC;7511;23102;3248.0;3679.0;19.21;128.0;481.0;1828.95629579239;21;82;2693.00555022925;1828.95629579239;133.769093290111;730.280161146752;801.720574209172;1752.0;41.0;18370.0;25.0;2580.14711655033;2240.0881670846;2709.99836500762;1814.51140060881;257.141532496509;1308.14419009642;246.0;10.0;22.0;9.0;160.0;50.0;45.0;177.0;47.0;0.266
23009;23;231;2308;200067544;CC;7511;23000;93.0;105.0;9.97;6.0;13.0;47.4489795918367;0;3;82.0420028476507;47.4489795918367;20.7558139534884;13.8372093023256;38.9081632653061;;;;;17.0816326530612;3.79591836734694;18.1851417552636;44.6020408163265;4.74489795918367;37.0102040816327;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0
23010;23;232;2311;242320000;CC;7511;23000;118.0;126.0;12.43;4.0;15.0;63.4621848739496;1;1;108.795518207283;63.4621848739496;28.5797101449275;16.7536231884058;50.5714285714286;63.0;;19120.0;;14.939404308406;5.01170352651804;12.38239440848;66.436974789916;2.97478991596639;50.5714285714286;3.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
