INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
90001;90;901;9005;200069052;CA;2705;90000;1171.0;1228.0;4.17;71.0;45.0;507.105237330377;7;10;532.963932982551;507.105237330377;1.98913043478261;23.8695652173913;441.210943186633;493.0;;23800.0;;852.381206853278;782.716553934253;853.53093235559;661.889374217433;49.3650170627893;519.648523850538;80.0;1.0;4.0;8.0;61.0;40.0;6.0;56.0;20.0;0.0
90002;90;901;9008;200069052;CA;2705;90000;356.0;321.0;6.56;27.0;14.0;140.921062619695;5;1;160.281822113366;140.921062619695;5.09493670886075;14.2658227848101;119.590614390861;146.0;;25410.0;;43.5057190153298;31.2901049285882;42.7440834759208;234.17331575145;15.4570981245337;193.933780296534;8.0;2.0;0.0;4.0;1.0;0.0;1.0;7.0;0.0;0.0
90003;90;901;9007;200069060;CC;2705;90103;589.0;635.0;7.69;32.0;21.0;268.169896372809;4;4;291.169896372809;268.169896372809;2.0;21.0;216.96781056267;268.0;;24970.0;;179.908852580788;165.979112893999;163.989377186975;377.77588708511;20.7192391386289;285.625890824747;20.0;0.0;3.0;4.0;11.0;4.0;2.0;13.0;6.0;0.0
90004;90;901;9005;200069052;CA;2705;00558;512.0;392.0;2.73;25.0;9.0;211.012517199701;6;1;215.614667737335;211.012517199701;0.0;4.60215053763439;167.003395369115;202.0;;24620.0;;319.233445496038;265.232807650778;253.646143991178;368.84754328964;16.9536436721792;277.483175908551;40.0;0.0;1.0;8.0;27.0;11.0;4.0;21.0;12.0;0.0
90005;90;901;9007;200069060;CC;2705;90000;453.0;490.0;9.41;19.0;18.0;195.90290501071;1;5;236.066170316832;195.90290501071;15.0612244897959;25.1020408163265;175.465934371818;194.0;;23940.0;;197.839222247355;181.203793214538;169.148472317524;272.759924440224;22.8914789136287;217.358339683033;9.0;0.0;2.0;1.0;4.0;0.0;2.0;7.0;2.0;0.0
90006;90;901;9007;200069060;CC;2705;90000;286.0;304.0;6.48;13.0;11.0;136.957746478873;1;3;175.358517191783;136.957746478873;21.1204238921002;17.2803468208092;118.830985915493;136.0;;22640.0;;22.1662030184819;9.08241543276755;25.7700668845419;171.197183098592;10.0704225352113;132.929577464789;7.0;0.0;0.0;1.0;4.0;1.0;2.0;7.0;0.0;0.0
90007;90;901;9005;200069052;CA;2705;90000;288.0;275.0;4.67;8.0;9.0;119.752577319588;3;1;124.100155667166;119.752577319588;0.0;4.34757834757835;110.845360824742;115.0;;28000.0;;13.8505215738884;10.8814494089399;20.5334296360985;174.185567010309;9.89690721649485;123.711340206186;4.0;0.0;0.0;2.0;0.0;0.0;2.0;4.0;0.0;0.0
90008;90;901;9001;200069052;CA;2705;00558;4659.0;4823.0;4.8;279.0;678.0;1858.73678145544;44;129;2057.11883644821;1858.73678145544;15.028943560058;183.353111432707;1040.26541474727;1825.0;61.0;21820.0;14.0;1999.80491757022;1832.74067909024;2263.34236929269;2632.11169859342;249.090501927493;1869.25146977427;104.0;0.0;11.0;19.0;55.0;19.0;19.0;63.0;32.0;0.282
90009;90;901;9006;249000241;CC;2714;00264;5010.0;5111.0;4.95;323.0;449.0;2182.568725505;47;100;2511.37596210242;2182.568725505;11.1632086499124;317.644027947507;1271.19352139959;2098.0;56.0;21420.0;13.0;1032.99591679859;927.642068557456;1346.7869482967;2997.84074707033;394.510832252373;2296.56291576676;70.0;0.0;12.0;7.0;36.0;11.0;15.0;56.0;11.0;0.26
90010;90;901;9099;200069052;CA;2705;00558;46443.0;50196.0;17.1;3934.0;2313.0;23753.7166389138;490;427;27594.4631262704;23753.7166389138;292.302172094021;3548.4443152626;7838.36830135929;20727.0;49.0;18460.0;25.0;26390.9516010208;24200.901205536;29134.073190395;30214.0303043585;4322.1604792673;20946.0599541951;1659.0;0.0;79.0;123.0;1146.0;327.0;311.0;1168.0;325.0;0.295
90011;90;901;9005;200069052;CA;2705;90000;378.0;378.0;2.74;17.0;9.0;156.0;5;3;170.0;156.0;1.0;13.0;116.0;144.0;;27430.0;;33.059817588985;18.9029697926967;35.2230393270081;233.0;13.0;176.0;5.0;0.0;1.0;1.0;2.0;1.0;1.0;5.0;0.0;0.0
90012;90;901;9008;200069052;CA;2705;90000;1283.0;1104.0;7.8;74.0;28.0;499.601382488485;12;10;522.736011718147;499.601382488485;3.3049470328088;19.8296821968528;408.943932411679;500.0;;26090.0;;1137.03893926973;1071.5762001153;1151.74369335664;764.675883256529;42.3725038402458;607.996159754224;73.0;1.0;4.0;3.0;58.0;41.0;7.0;50.0;19.0;0.0
90013;90;901;9008;200069052;CA;2705;90000;239.0;249.0;1.9;8.0;4.0;92.0;2;2;96.0;92.0;0.0;4.0;74.0;89.0;;25780.0;;49.7838705653108;42.7690323865626;42.3409826469246;166.0;10.0;145.0;7.0;0.0;2.0;1.0;2.0;0.0;2.0;6.0;1.0;0.0
90014;90;901;9008;249000241;CC;2705;90000;488.0;444.0;6.05;32.0;8.0;189.788323475858;4;2;204.766818099514;189.788323475858;2.13978494623656;12.8387096774193;163.555492709895;185.0;;25990.0;;60.3466756503089;53.3209526908889;64.0136804024841;325.868954661846;29.1644281344227;237.82035990401;8.0;1.0;2.0;2.0;1.0;0.0;2.0;6.0;1.0;0.0
90015;90;901;9005;200069052;CA;2705;90000;238.0;287.0;2.29;12.0;14.0;111.873231588788;0;5;118.083757904577;111.873231588788;0.0;6.2105263157895;94.6710225912466;106.0;;24260.0;;168.719768718872;147.819990059687;206.000473997526;162.869322592784;8.80622349265836;120.464347803743;22.0;1.0;3.0;4.0;12.0;6.0;2.0;15.0;7.0;0.0
90016;90;901;9007;200069060;CC;2705;90000;123.0;115.0;0.84;9.0;2.0;49.4016393442623;0;0;49.4016393442623;49.4016393442623;0.0;0.0;47.3852459016393;49.0;;30460.0;;5.98885919969836;3.97246575707541;5.8582133215193;71.5819672131148;4.0327868852459;47.3852459016393;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0
90017;90;901;9005;200069052;CA;2705;00651;1903.0;1965.0;13.71;114.0;62.0;670.865689266309;14;8;722.336277501603;670.865689266309;6.17647058823532;45.294117647059;353.598207693169;652.0;;23150.0;;1641.98088819406;1508.79839981845;1974.27231652629;1394.15362230796;118.658073688165;1155.70246115984;36.0;1.0;7.0;5.0;19.0;7.0;4.0;25.0;8.0;0.0
90018;90;901;9008;249000241;CC;2705;90000;396.0;352.0;3.78;28.0;11.0;148.055321111486;3;2;155.194707076399;148.055321111486;3.05973684210526;4.07964912280701;117.502493508428;141.0;;24750.0;;37.7957844434956;24.4897311054323;36.3548006933402;259.983112174824;9.22673414722732;201.462452383524;8.0;0.0;0.0;2.0;3.0;1.0;3.0;8.0;0.0;0.0
90019;90;901;9008;249000241;CC;2705;90000;270.0;270.0;4.67;26.0;9.0;115.683833858027;7;1;134.826691000884;115.683833858027;6.38095238095241;12.7619047619048;95.6899496486972;120.0;;25130.0;;15.6846631061766;11.4674147767551;10.9357086520221;164.266607481092;16.7688841368831;128.727393209355;5.0;0.0;0.0;1.0;3.0;0.0;1.0;4.0;1.0;0.0
90020;90;901;9005;200069052;CA;2705;90000;275.0;307.0;2.44;10.0;16.0;123.960677044453;2;3;129.960677044453;123.960677044453;0.0;6.0;107.761250763109;119.0;;25320.0;;22.8137549092046;12.2432347292742;17.0111277611278;168.580629100089;12.4648560784824;130.516925448216;4.0;1.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0
90021;90;901;9005;200069052;CA;2705;90000;363.0;299.0;4.17;21.0;9.0;135.710678818521;5;4;143.1317314501;135.710678818521;1.06015037593985;6.3609022556391;109.104812932991;137.0;;26430.0;;19.7025987471246;12.3265707509445;38.9707020226639;237.667034706863;13.855369463152;179.066410395212;5.0;0.0;0.0;1.0;2.0;1.0;2.0;5.0;0.0;0.0
90022;90;901;9005;200069052;CA;2705;00167;2667.0;2735.0;8.67;162.0;175.0;1312.66387195121;23;21;1454.2416015246;1312.66387195121;8.03277898288744;133.544950590504;907.293445121947;1230.0;61.0;23000.0;8.0;448.737700250786;381.314508494363;457.642578136953;1622.54573170732;114.792682926829;1269.99161585366;35.0;0.0;4.0;7.0;19.0;4.0;5.0;28.0;5.0;0.225
90023;90;901;9007;200069060;CC;2705;00558;1164.0;1094.0;9.26;47.0;46.0;423.614138301026;6;15;453.060857370446;423.614138301026;10.1540410584204;19.2926780109989;352.504455826844;417.0;;22880.0;;339.687551612508;311.455875556715;286.783679759536;751.221145247507;40.6961514026501;495.012140163393;16.0;1.0;2.0;2.0;7.0;3.0;4.0;11.0;4.0;0.0
90024;90;901;9008;249000241;CC;2705;90000;141.0;159.0;3.86;5.0;5.0;57.0;0;4;61.0;57.0;0.0;4.0;54.0;56.0;;26140.0;;6.00455062571102;4.00455062571102;13.409874895623;95.0;4.0;70.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
90025;90;901;9008;249000241;CC;2705;90000;344.0;328.0;6.93;21.0;18.0;145.98131538173;3;10;160.348547979353;145.98131538173;2.05246179966044;12.3147707979626;121.207857272218;137.0;;22960.0;;35.4389632158285;28.2908859267874;32.1435164163362;216.773508003842;23.540123504236;166.983602036573;9.0;1.0;0.0;0.0;5.0;1.0;3.0;9.0;0.0;0.0
90026;90;901;9005;200069052;CA;2705;90000;1570.0;1593.0;8.83;73.0;50.0;617.0;8;13;659.0;617.0;7.0;35.0;500.0;603.0;;25740.0;;225.296129142025;181.089833594298;252.887418263339;1006.0;49.0;744.0;28.0;2.0;3.0;6.0;8.0;2.0;9.0;19.0;4.0;0.0
90027;90;901;9006;249000241;CC;2705;90000;116.0;137.0;5.32;4.0;2.0;51.2333333333333;2;1;60.2333333333333;51.2333333333333;5.0;4.0;40.6;54.0;;29200.0;;5.01642538826391;5.01642538826391;6.06814037778414;66.7;6.76666666666667;54.1333333333333;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
90028;90;901;9006;249000241;CC;2705;90000;388.0;424.0;5.82;22.0;14.0;168.0;3;1;193.0;168.0;5.0;20.0;146.0;173.0;;25990.0;;16.1080973930995;12.0191454155664;20.919628546997;251.0;22.0;194.0;5.0;0.0;0.0;1.0;2.0;0.0;2.0;4.0;0.0;0.0
90029;90;901;9001;200069052;CA;2705;00558;1951.0;1965.0;1.35;90.0;81.0;862.164953957138;10;16;923.164953957138;862.164953957138;11.0;50.0;486.163137825357;840.0;;23790.0;;682.792877592811;627.636858596846;612.220598780903;1128.3961347698;109.534414610194;835.734393349964;26.0;0.0;3.0;3.0;16.0;3.0;4.0;13.0;8.0;0.0
90030;90;901;9006;249000241;CC;2705;90000;168.0;165.0;5.41;14.0;12.0;71.0;1;5;92.0;71.0;9.0;12.0;59.0;71.0;;27860.0;;20.2367232794165;13.2280276272426;25.9931197944628;99.0;7.0;85.0;6.0;2.0;0.0;2.0;0.0;0.0;2.0;4.0;1.0;0.0
90031;90;901;9008;200069052;CA;2705;90000;344.0;318.0;2.02;25.0;11.0;133.325443786982;3;4;141.122777120316;133.325443786982;0.0;7.79733333333333;124.165680473373;130.0;;25180.0;;10.1775147928994;5.0887573964497;13.2958059310417;216.781065088757;8.14201183431953;165.89349112426;3.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0
90032;90;901;9001;200069052;CA;2705;00558;3620.0;3644.0;5.65;276.0;165.0;1725.4016232858;28;33;1921.4374882647;1725.4016232858;12.3711953627463;183.664669616157;863.207388748966;1635.0;59.0;21540.0;16.0;1139.76420521968;1020.00843761601;1151.60857802115;2282.63643996642;260.380632521691;1744.65155331655;139.0;0.0;11.0;26.0;93.0;35.0;9.0;102.0;26.0;0.295
90033;90;901;9006;249000241;CC;2705;90301;5667.0;5818.0;9.2;402.0;348.0;2629.0;64;56;3072.0;2629.0;51.0;392.0;1263.0;2564.0;53.0;20860.0;19.0;2372.07626728382;2178.86554323662;2494.8358242136;3476.0;500.0;2561.0;146.0;0.0;13.0;5.0;101.0;35.0;27.0;100.0;35.0;0.292
90034;90;901;9009;200069052;CA;2705;90102;757.0;771.0;3.48;44.0;26.0;302.758398617299;5;3;340.420761290735;302.758398617299;7.12531185713662;30.5370508162998;254.253068987997;315.0;;24440.0;;217.834011755548;177.624079717073;208.478072547103;501.378499802671;33.6757651402263;373.724442255198;28.0;1.0;3.0;7.0;15.0;6.0;2.0;22.0;3.0;0.0
90035;90;901;9005;200069052;CA;2705;90000;797.0;651.0;3.77;55.0;25.0;313.0;9;2;329.0;313.0;4.0;12.0;268.0;313.0;;26400.0;;66.5786139192884;57.7894029416285;66.805728725375;497.0;23.0;407.0;11.0;0.0;3.0;2.0;3.0;2.0;3.0;8.0;1.0;0.0
90036;90;901;9008;200069052;CA;2705;90102;270.0;285.0;2.49;11.0;16.0;97.5878370707767;1;4;104.587837070777;97.5878370707767;4.0;3.0;88.6256887683584;101.0;;25200.0;;124.25374630028;118.277446056051;214.500086365695;175.3921900824;6.97055979076976;117.569922715927;5.0;0.0;2.0;1.0;0.0;0.0;2.0;3.0;2.0;0.0
90037;90;901;9009;200069052;CA;2705;00558;941.0;976.0;5.55;40.0;31.0;392.0;5;5;414.0;392.0;2.0;20.0;361.0;397.0;;24520.0;;45.2554279987885;33.2554279987885;48.2402116054962;554.0;34.0;409.0;8.0;1.0;2.0;0.0;3.0;1.0;2.0;7.0;1.0;0.0
90039;90;901;9001;200069052;CA;2705;00558;3321.0;3160.0;7.01;222.0;149.0;1459.18428036453;44;35;1619.87950072456;1459.18428036453;20.0869025450032;140.608317815022;1005.88360956694;1475.0;67.0;24180.0;9.0;457.033292543886;378.166745525874;424.014110991322;1935.8063832007;139.588659021177;1438.98823053819;52.0;0.0;5.0;11.0;27.0;10.0;9.0;37.0;12.0;0.259
90041;90;901;9007;200069060;CC;2705;90103;1430.0;1471.0;12.53;78.0;56.0;633.77252433853;14;14;690.229584018297;633.77252433853;12.4396911158809;44.0173685638862;472.540794146807;627.0;;23850.0;;232.388487616501;196.91042971459;332.212651216563;868.22403442633;68.273825660617;675.667610102299;23.0;1.0;2.0;2.0;9.0;3.0;9.0;18.0;4.0;0.0
