INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
72012;72;490.0;515.0;16.77;28.0;19.0;202.0;8;1;263.0;202.0;39.0;22.0;171.0;192.0;;23500.0;;51.1456285924211;25.1356477284964;64.6894426856371;310.0;11.0;237.0;6.0;2.0;0.0;1.0;0.0;0.0;3.0;6.0;0.0;0.0
72013;72;2115.0;2157.0;32.03;107.0;142.0;988.17361309478;17;33;1257.02508251495;988.17361309478;150.476568705321;118.374900714853;738.293015770873;992.0;44.0;19620.0;15.0;523.344886940097;457.225946704336;527.368567664254;1206.32707537665;98.8726313641603;861.707614439032;35.0;2.0;9.0;3.0;13.0;6.0;8.0;24.0;7.0;0.221
72016;72;1478.0;1519.0;47.83;86.0;118.0;577.140440150928;21;25;636.324838356222;577.140440150928;16.3267305393914;42.8576676659025;427.649441610727;579.0;;20490.0;;261.845398193153;161.357216302875;255.823439693604;883.209811064181;49.9397146353896;654.790365393609;30.0;10.0;3.0;0.0;13.0;4.0;4.0;22.0;2.0;0.0
72019;72;377.0;372.0;18.72;26.0;11.0;140.202505814366;8;3;178.083458195318;140.202505814366;22.5238095238095;15.3571428571429;110.747061930026;132.0;;20310.0;;61.9062171716356;22.2708783456966;57.1612683063718;241.344322624569;19.3410494130781;204.604820146009;14.0;6.0;0.0;2.0;5.0;0.0;1.0;11.0;0.0;0.0
72020;72;705.0;749.0;20.81;44.0;39.0;297.0;3;3;361.0;297.0;34.0;30.0;248.0;282.0;;22250.0;;73.5841219459106;53.5930236143777;108.250874860383;474.0;31.0;354.0;11.0;2.0;0.0;1.0;6.0;3.0;2.0;10.0;1.0;0.0
72021;72;585.0;587.0;24.56;55.0;26.0;264.0;6;9;341.0;264.0;43.0;34.0;196.0;253.0;;20810.0;;62.6230300586753;26.1121560465672;68.504022123938;382.0;35.0;311.0;13.0;7.0;0.0;0.0;5.0;0.0;1.0;11.0;1.0;0.0
72022;72;1221.0;1238.0;27.46;96.0;45.0;475.291422783002;22;8;545.482074689521;475.291422783002;24.6615803995878;45.5290715069313;335.618044840428;461.0;;20130.0;;1172.52510452238;1120.36398863356;1142.98096572817;736.598588987457;55.2664445096518;579.795245128528;35.0;4.0;3.0;5.0;18.0;5.0;5.0;21.0;10.0;0.0
72023;72;2253.0;2174.0;31.61;129.0;194.0;947.557672295033;18;38;1130.88358502878;947.557672295033;51.0908281389138;132.235084594836;712.145785078222;935.0;45.0;20750.0;11.0;536.998838345169;441.790129081905;508.508118484721;1310.78493042576;84.1175416791972;1032.39592975527;53.0;6.0;1.0;8.0;22.0;6.0;16.0;36.0;11.0;0.2
72024;72;3646.0;3661.0;22.87;255.0;136.0;1513.96509931546;42;21;1629.31469720844;1513.96509931546;46.956473478558;68.3931244144214;1224.69087066637;1534.0;65.0;23440.0;;826.181786111306;705.139658002947;707.617657046046;2261.79548778791;104.497469987633;1731.8096004881;72.0;1.0;9.0;16.0;35.0;10.0;11.0;54.0;14.0;0.219
72025;72;1993.0;2057.0;47.09;117.0;80.0;849.0;14;14;1010.0;849.0;53.0;108.0;671.0;836.0;50.0;20660.0;;321.304314898827;227.281170549344;367.204633058476;1234.0;74.0;985.0;44.0;6.0;5.0;5.0;21.0;6.0;7.0;31.0;5.0;0.249
72026;72;1506.0;1429.0;23.87;114.0;56.0;635.0;18;15;732.0;635.0;46.0;51.0;508.0;636.0;;22020.0;;188.482985471488;141.358160272157;188.544119770678;908.0;53.0;712.0;27.0;1.0;2.0;10.0;12.0;5.0;2.0;21.0;3.0;0.0
72027;72;327.0;364.0;13.49;15.0;15.0;155.955078891571;2;3;232.955078891571;155.955078891571;61.0;16.0;134.877694247822;155.0;;21510.0;;53.4625727917019;32.5360881566654;52.8241812123633;184.56151563878;17.4951662799331;153.796489767224;7.0;1.0;0.0;2.0;2.0;0.0;2.0;7.0;0.0;0.0
72028;72;484.0;486.0;24.68;30.0;23.0;197.221294363257;2;4;272.502063594026;197.221294363257;59.4321862348178;15.8485829959514;174.083507306889;191.0;;20100.0;;96.1168941786614;74.0167185286617;112.521173923538;290.80375782881;26.1628392484343;230.427974947808;18.0;8.0;1.0;0.0;6.0;2.0;3.0;14.0;2.0;0.0
72029;72;1967.0;2006.0;6.64;82.0;238.0;949.0;14;49;1154.0;949.0;41.0;164.0;554.0;892.0;;20160.0;;801.474974659748;695.902522908146;786.596912666034;1022.0;112.0;754.0;80.0;7.0;4.0;5.0;47.0;13.0;17.0;52.0;17.0;0.0
72031;72;529.0;530.0;8.48;49.0;19.0;208.147983553066;9;2;235.147983553066;208.147983553066;9.0;18.0;168.155633413784;198.0;;21020.0;;74.2201144294163;70.2064018732899;75.587648456074;332.570572682827;30.0709418300024;263.465107625302;12.0;0.0;1.0;1.0;8.0;1.0;2.0;8.0;3.0;0.0
72034;72;442.0;450.0;6.73;16.0;14.0;181.812978154208;2;3;195.955110133904;181.812978154208;4.04060913705584;10.1015228426396;165.679134816391;184.0;;23420.0;;86.0767752643771;72.8619258723117;84.6682571472788;246.719478809641;17.8525227343156;200.776967031474;15.0;3.0;6.0;0.0;5.0;3.0;1.0;10.0;2.0;0.0
72035;72;2117.0;2285.0;20.6;75.0;231.0;1068.94585983195;9;39;1371.87356205099;1068.94585983195;70.9830589358148;231.944643283226;757.383499919282;1013.0;54.0;21050.0;11.0;991.491973045982;894.400142001334;1215.20557836683;1111.91555871275;155.706079112371;791.129313144777;63.0;2.0;9.0;4.0;38.0;15.0;10.0;46.0;9.0;0.203
72036;72;309.0;337.0;3.85;22.0;9.0;124.0;3;2;137.0;124.0;1.0;12.0;119.0;127.0;;21580.0;;33.5457124274507;26.1806834083349;49.1759024020073;178.0;8.0;140.0;7.0;1.0;0.0;2.0;3.0;3.0;1.0;5.0;1.0;0.0
72038;72;575.0;622.0;11.76;55.0;24.0;244.926873857402;13;6;309.808730397486;244.926873857402;30.8961221619449;33.9857343781394;203.930530164532;226.0;;20340.0;;151.608051223262;137.905170134621;159.83468300399;365.81352833638;22.0749542961609;282.769652650822;5.0;0.0;1.0;1.0;1.0;0.0;2.0;4.0;1.0;0.0
72039;72;3791.0;3915.0;40.08;208.0;377.0;1800.81391972581;28;58;2202.60083955703;1800.81391972581;97.7050078001487;304.081912031075;1228.19556098153;1791.0;43.0;19790.0;13.0;1309.88860194842;1155.67748272227;1359.20395188503;1987.42001863519;154.789061639353;1486.15376811416;83.0;5.0;9.0;8.0;49.0;20.0;12.0;57.0;15.0;0.209
72042;72;2102.0;2106.0;26.77;126.0;138.0;966.528604292556;24;24;1166.74551628594;966.528604292556;53.8654636327382;146.351448360647;651.786155941146;971.0;45.0;20430.0;13.0;765.681883362534;665.354421412477;876.444818278724;1183.12728472534;108.057120255545;887.788445661663;78.0;10.0;9.0;14.0;35.0;16.0;10.0;59.0;16.0;0.211
72043;72;327.0;314.0;0.36;34.0;16.0;148.0;0;3;182.0;148.0;8.0;26.0;121.0;143.0;;21020.0;;14.0396523659831;9.03965236598314;22.9675679850623;183.0;12.0;147.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0
72044;72;436.0;434.0;12.02;30.0;13.0;168.546296296296;7;1;205.546296296296;168.546296296296;12.6578947368421;24.3421052631579;138.268518518519;167.0;;20970.0;;52.0764786145391;28.8727749108354;45.8180180053385;268.462962962963;11.1018518518519;219.009259259259;8.0;4.0;1.0;1.0;0.0;0.0;2.0;7.0;0.0;0.0
72045;72;829.0;780.0;15.9;80.0;18.0;286.024458357384;8;5;321.470670967237;286.024458357384;11.1402382488108;24.3059743610418;237.300177756859;278.0;;22160.0;;59.7585465224019;32.5009402509421;59.3388155057361;509.868047970696;46.5625600570901;401.572442730624;7.0;0.0;0.0;1.0;5.0;2.0;1.0;5.0;0.0;0.0
72046;72;1544.0;1514.0;18.35;140.0;63.0;647.112850454662;15;11;757.967941838474;647.112850454662;49.934725848564;60.920365535248;491.434373949921;653.0;;21110.0;;268.357884648808;216.161884984516;266.394757978805;937.967173321964;54.0038055016374;763.95907119824;23.0;2.0;2.0;3.0;11.0;3.0;5.0;17.0;5.0;0.0
72047;72;2128.0;2137.0;14.51;141.0;72.0;806.278144744099;15;11;864.034328489682;806.278144744099;27.8822956013159;29.8738881442671;683.235698337742;810.0;61.0;22340.0;;216.195072002452;180.187575972034;258.810756791872;1351.73220803793;53.9661809120071;1048.30920309022;28.0;5.0;4.0;6.0;10.0;2.0;3.0;19.0;5.0;0.184
72048;72;527.0;549.0;9.85;29.0;15.0;204.749855986946;8;7;235.141160334772;204.749855986946;12.1565217391304;18.2347826086957;183.204679205862;209.0;;21310.0;;59.7132363347463;48.6792825747567;77.754993861855;335.530525057611;8.04707464093629;258.100926676165;9.0;2.0;1.0;3.0;2.0;0.0;1.0;9.0;0.0;0.0
72050;72;1521.0;1577.0;16.27;91.0;128.0;702.0;20;26;795.0;702.0;19.0;74.0;426.0;683.0;;18980.0;;1276.30644426514;1157.14331701697;1174.16302538099;870.0;57.0;666.0;82.0;11.0;16.0;6.0;38.0;12.0;11.0;61.0;15.0;0.0
72051;72;3369.0;3288.0;32.52;217.0;118.0;1354.72536143805;32;21;1476.88813662151;1354.72536143805;23.0306871247498;99.1320880587058;1047.71543952433;1358.0;54.0;21960.0;9.0;574.481663977551;464.573969191205;569.292183119336;2061.56170288334;142.576679030264;1593.82258729617;74.0;7.0;8.0;17.0;34.0;10.0;8.0;61.0;9.0;0.197
72052;72;678.0;740.0;22.83;13.0;85.0;333.262945188257;4;5;505.714039139351;333.262945188257;111.525258363582;60.9258355875122;284.788334979056;346.0;;21830.0;;118.119967704411;82.8044599022845;107.661803195179;317.10474178519;21.2076419665255;223.185184504863;12.0;4.0;1.0;0.0;2.0;0.0;5.0;9.0;2.0;0.0
72053;72;1227.0;1248.0;25.83;88.0;53.0;499.282131658325;7;7;575.505689538272;499.282131658325;32.5220513621108;43.7015065178364;393.549990503921;483.0;;22630.0;;215.716104688035;179.427515561231;193.44457350592;763.643041983909;54.2497102682027;587.659104555291;20.0;4.0;3.0;4.0;7.0;2.0;2.0;14.0;4.0;0.0
72054;72;3756.0;3828.0;13.94;248.0;120.0;1357.4208094661;36;19;1429.88345314426;1357.4208094661;29.2188079347423;43.2438357434186;981.857730467383;1328.0;59.0;21750.0;9.0;3867.73745383697;3719.67980614332;4005.76502136819;2418.54521720589;168.803617954211;1914.87785823207;117.0;4.0;22.0;19.0;59.0;18.0;13.0;71.0;41.0;0.203
72056;72;1336.0;1400.0;13.14;80.0;115.0;524.838093049779;9;27;559.900817064116;524.838093049779;6.01075268817204;29.0519713261649;425.557138705927;528.0;;22040.0;;123.098137861312;100.193366731071;162.322629663149;774.544866581481;39.7553978995242;578.024196088105;13.0;1.0;1.0;1.0;7.0;2.0;3.0;11.0;2.0;0.0
72058;72;6552.0;6407.0;35.06;340.0;325.0;2632.00746369434;59;76;2795.26344348315;2632.00746369434;32.2352571557525;131.020722633059;2029.3493543896;2666.0;67.0;24480.0;6.0;1887.2378298629;1651.65209938069;1854.58040928625;3946.72364639257;242.18332830016;2954.96028241779;168.0;4.0;18.0;29.0;100.0;34.0;17.0;115.0;40.0;0.26
72059;72;841.0;874.0;27.74;51.0;32.0;367.240048250905;10;12;441.873225820998;367.240048250905;29.6487965689412;44.9843810011522;256.662243667069;346.0;;20130.0;;161.999841003931;82.0244882111336;184.981151234027;522.45476477684;34.4921592279855;423.036188178528;33.0;12.0;3.0;7.0;6.0;3.0;5.0;25.0;1.0;0.0
72060;72;261.0;268.0;14.43;15.0;18.0;130.77738961831;5;1;192.160474195425;130.77738961831;47.5223880597015;13.8606965174129;92.259709867747;123.0;;18670.0;;39.3043721846111;32.5741720530476;40.9154539762864;163.603930225211;29.3311184323537;116.067902436744;5.0;0.0;1.0;2.0;1.0;0.0;1.0;5.0;0.0;0.0
72061;72;1701.0;1613.0;33.04;153.0;62.0;686.0;23;9;757.0;686.0;13.0;58.0;486.0;674.0;;20820.0;;246.086049964789;201.004418490279;289.168558419809;1055.0;70.0;885.0;31.0;7.0;3.0;6.0;11.0;3.0;4.0;20.0;4.0;0.0
72062;72;858.0;890.0;16.53;53.0;24.0;352.625783562986;5;5;386.052585379787;352.625783562986;16.2069342142067;17.2198676025947;260.943650312437;340.0;;21720.0;;172.774425252701;132.013708921418;169.646541362275;575.199886276804;51.6870670122728;465.143778678275;27.0;6.0;4.0;4.0;9.0;2.0;4.0;20.0;6.0;0.0
72064;72;528.0;545.0;18.65;21.0;29.0;239.075144508671;3;5;301.741811175337;239.075144508671;32.3777777777778;30.2888888888889;206.520231213873;230.0;;21440.0;;64.3959789961366;39.9971350655008;82.2197153817416;299.098265895954;27.4682080924855;235.005780346821;13.0;7.0;1.0;2.0;1.0;1.0;2.0;10.0;1.0;0.0
72065;72;2302.0;2286.0;5.93;114.0;82.0;1002.0;10;13;1064.0;1002.0;2.0;60.0;781.0;992.0;71.0;25510.0;;2425.97660973662;2239.97359955056;2442.26119578587;1331.0;61.0;957.0;266.0;2.0;14.0;19.0;217.0;158.0;14.0;188.0;65.0;0.218
72066;72;426.0;469.0;6.38;47.0;4.0;167.740137932113;7;2;185.834874774218;167.740137932113;10.0526315789474;8.04210526315792;144.615010157386;170.0;;22840.0;;20.031946519033;14.9998687439983;29.0862928856261;263.702760676551;7.94038839085766;213.597412482601;5.0;3.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0
72067;72;990.0;931.0;19.2;85.0;44.0;390.839117282979;14;12;452.765364571482;390.839117282979;29.4403470715835;32.4859002169197;306.85531873415;389.0;;20270.0;;119.750669443519;79.2229591733106;116.850986185004;615.122115613996;40.5968095823477;481.132220922632;7.0;0.0;3.0;2.0;0.0;0.0;2.0;5.0;2.0;0.0
72068;72;1384.0;1460.0;8.3;52.0;240.0;703.47467687922;11;64;958.95096444863;703.47467687922;105.371542732908;150.104744836501;415.828122324481;681.0;;19480.0;;900.006545778196;770.232473647085;866.121719169162;635.491719418808;77.160000030473;454.55570279741;82.0;4.0;7.0;4.0;56.0;23.0;11.0;61.0;15.0;0.0
72070;72;247.0;261.0;7.27;15.0;11.0;109.668;5;2;133.934666666667;109.668;11.6057971014493;12.6608695652174;93.86;113.0;;20460.0;;17.916402793492;9.01199390891331;21.6145401169905;161.044;10.868;122.512;4.0;0.0;0.0;1.0;1.0;0.0;2.0;4.0;0.0;0.0
72071;72;6038.0;6338.0;26.99;271.0;628.0;2897.30133383035;37;93;3602.52361173878;2897.30133383035;208.881016503337;496.341261405091;1741.2268594285;2842.0;43.0;19360.0;20.0;3039.90288230697;2751.03552313717;3389.53637539749;3299.21474993738;500.975032123795;2303.98652346017;225.0;4.0;16.0;10.0;150.0;42.0;45.0;165.0;45.0;0.246
72073;72;1072.0;1078.0;11.19;91.0;24.0;417.0;15;5;438.0;417.0;1.0;20.0;298.0;432.0;;22700.0;;96.2223987940234;55.2724389122325;103.108826089301;698.0;44.0;554.0;13.0;0.0;1.0;2.0;5.0;1.0;5.0;9.0;2.0;0.0
72074;72;210.0;223.0;11.47;8.0;12.0;94.0;4;2;138.669117647059;94.0;27.7941176470588;16.875;85.0;97.0;;20910.0;;14.0323756158951;6.02808377040151;18.4605556551004;117.0;11.0;87.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
72075;72;993.0;958.0;22.79;79.0;34.0;391.722126652425;9;8;457.002904190222;391.722126652425;24.1036717062636;41.1771058315337;327.378879706335;406.0;;21590.0;;102.215197871102;64.081298951984;100.045510693799;628.949216106276;29.0820080003389;502.561696495639;13.0;3.0;1.0;1.0;6.0;0.0;2.0;9.0;2.0;0.0
72076;72;241.0;216.0;2.16;25.0;5.0;85.0;2;2;97.0;85.0;3.0;9.0;80.0;82.0;;21600.0;;6.0;4.0;6.98927821684935;135.0;6.0;112.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
72077;72;426.0;422.0;30.56;24.0;17.0;190.0;2;9;291.0;190.0;59.0;42.0;153.0;194.0;;20480.0;;259.293868560101;229.212544873411;267.754425588847;235.0;22.0;179.0;22.0;10.0;0.0;3.0;6.0;4.0;3.0;13.0;6.0;0.0
72078;72;356.0;382.0;10.38;16.0;19.0;157.080692042454;5;2;205.080692042454;157.080692042454;10.0;38.0;123.986660469021;146.0;;19800.0;;157.574104955399;139.756279512768;161.435708334323;211.565444063301;26.6023676684265;163.419945519014;11.0;5.0;2.0;1.0;1.0;0.0;2.0;9.0;1.0;0.0
72079;72;312.0;316.0;7.99;17.0;14.0;126.0;2;0;142.0;126.0;4.0;12.0;103.0;115.0;;22280.0;;22.9826212710242;13.9685236527796;19.9821613111131;190.0;4.0;150.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0
72080;72;2731.0;2647.0;30.37;146.0;88.0;1145.28271729614;17;22;1246.57901359244;1145.28271729614;30.0901771336554;71.206119162641;893.952630749477;1143.0;63.0;23050.0;;2710.88505426964;2588.55288563623;2950.11714531334;1580.88638369522;91.1360569470215;1211.07519786148;95.0;3.0;7.0;16.0;60.0;22.0;9.0;65.0;25.0;0.211
72083;72;382.0;408.0;14.23;26.0;8.0;145.571470160116;5;1;187.975841744816;145.571470160116;22.1659215101838;20.2384500745156;113.337787481805;136.0;;21560.0;;50.6826988932751;25.7673859383988;63.2671434456796;253.879471823664;15.5969432314411;200.680669577875;11.0;2.0;1.0;1.0;3.0;0.0;4.0;9.0;1.0;0.0
72084;72;1259.0;1272.0;17.82;90.0;44.0;524.0;15;3;613.0;524.0;28.0;61.0;439.0;532.0;;21650.0;;120.05777549731;78.9921363164647;115.637080415256;784.0;47.0;606.0;20.0;2.0;1.0;3.0;11.0;4.0;3.0;16.0;1.0;0.0
72085;72;182.0;202.0;13.6;8.0;13.0;79.0;0;0;139.0;79.0;40.0;20.0;62.0;87.0;;22130.0;;30.0819670057386;11.0963481806541;25.9998523479311;115.0;6.0;91.0;9.0;6.0;1.0;1.0;0.0;0.0;1.0;9.0;0.0;0.0
72086;72;138.0;123.0;5.64;9.0;5.0;56.0;1;2;74.5305164319249;56.0;10.9003037834852;7.63021264843966;50.0;55.0;;20750.0;;14.0623022428807;4.00596421471173;16.2711654078445;82.0;12.0;63.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
72087;72;477.0;546.0;30.8;20.0;26.0;221.0;3;3;297.0;221.0;33.0;43.0;185.0;219.0;;21290.0;;60.0140589438778;41.0002357691029;75.010689354478;293.0;14.0;214.0;15.0;3.0;2.0;2.0;6.0;1.0;2.0;13.0;0.0;0.0
72088;72;334.0;347.0;11.24;23.0;5.0;140.09726443769;3;0;164.327740628166;140.09726443769;16.855983436853;7.37449275362319;110.656534954407;131.0;;21480.0;;71.7728426901474;43.3636705975451;74.518657345481;224.358662613982;18.273556231003;201.009118541033;9.0;2.0;0.0;4.0;2.0;0.0;1.0;8.0;1.0;0.0
72089;72;1863.0;1865.0;17.16;91.0;108.0;901.712195121951;20;18;1014.4583568415;901.712195121951;21.3303549199148;91.4158067996348;562.434146341463;869.0;;19970.0;;653.183081477382;553.688251333845;676.241829195354;994.609756097561;86.8390243902439;745.2;74.0;9.0;4.0;3.0;44.0;13.0;14.0;52.0;17.0;0.0
72090;72;2952.0;2875.0;16.6;213.0;211.0;1393.61365639578;25;18;1581.7148814119;1393.61365639578;52.8716956802063;135.229529335912;870.197348687163;1315.0;46.0;20390.0;12.0;1273.07959124503;1133.66875585246;1210.14698855251;1662.15865517176;154.61524550162;1277.62258242059;91.0;2.0;11.0;10.0;56.0;13.0;12.0;63.0;20.0;0.202
72091;72;133.0;139.0;12.48;6.0;5.0;61.8169014084507;0;1;86.8169014084507;61.8169014084507;15.0;10.0;50.5774647887324;61.0;;21580.0;;18.0111944991105;4.78866181688126;24.8216869898798;92.725352112676;4.6830985915493;60.8802816901408;4.0;2.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
72093;72;903.0;897.0;19.0;43.0;21.0;389.70559738783;9;5;434.911076839884;389.70559738783;10.0456621004566;35.1598173515981;306.809224733932;375.0;;22700.0;;115.280156424631;78.5042295439456;117.423075671644;613.274590511104;38.9482922021133;507.555918263988;12.0;5.0;2.0;1.0;2.0;2.0;2.0;7.0;1.0;0.0
72094;72;615.0;656.0;24.27;55.0;20.0;277.535554921945;9;6;385.534830070271;277.535554921945;49.9996644205214;57.9996107278048;200.585414884147;280.0;;20600.0;;75.6349103593044;49.9186257598474;87.5761247506534;364.728924084469;37.7837957555596;286.12759006376;16.0;6.0;0.0;2.0;6.0;1.0;2.0;13.0;0.0;0.0
72095;72;7779.0;7577.0;3.93;568.0;440.0;3297.28942639944;94;76;3486.25974270114;3297.28942639944;26.3925022767742;162.577814024929;1349.64740843123;3147.0;47.0;18410.0;28.0;2210.35979763232;2055.05588985698;2208.17966110459;4681.73018628615;707.719880211932;3045.11172467758;131.0;0.0;13.0;8.0;82.0;21.0;28.0;79.0;44.0;0.301
72096;72;1656.0;1689.0;27.48;142.0;115.0;584.79747573958;28;26;656.610351223583;584.79747573958;22.2518769105361;49.5609985734667;471.448119815531;577.0;;22710.0;;586.252764018473;505.092211651771;541.126397191664;990.375472853413;52.5104938943869;776.699835091152;38.0;3.0;8.0;3.0;17.0;3.0;7.0;25.0;12.0;0.0
72098;72;505.0;553.0;15.05;28.0;36.0;226.881503986282;8;4;304.881503986282;226.881503986282;50.0;28.0;188.115655603999;209.0;;20220.0;;42.0795917574543;29.4487318776451;58.2968794092492;308.049802257047;34.4244834823414;232.115549247621;10.0;5.0;0.0;1.0;2.0;0.0;2.0;9.0;0.0;0.0
72099;72;638.0;626.0;16.83;51.0;25.0;240.889602266318;6;5;279.165965902682;240.889602266318;13.0945454545455;25.1818181818183;191.26065198718;244.0;;20910.0;;59.2188538791986;38.1409618626873;74.19640474791;402.70173100211;22.0822713409232;319.522631766811;11.0;3.0;1.0;2.0;3.0;2.0;2.0;11.0;0.0;0.0
72100;72;411.0;412.0;19.6;25.0;14.0;166.032475056707;6;1;199.032475056707;166.032475056707;18.0;15.0;117.016901077731;157.0;;21440.0;;51.1287970680198;26.1127807620132;59.0572032258795;271.004961169723;18.0012173250066;222.003335136039;12.0;7.0;0.0;3.0;0.0;0.0;2.0;10.0;0.0;0.0
72101;72;676.0;682.0;19.26;50.0;28.0;262.941212159729;6;6;349.941212159729;262.941212159729;42.0;45.0;226.959792151691;267.0;;20500.0;;65.5277875547818;36.5622913413607;85.6240863381662;434.535219252487;30.0124802412722;352.410247060855;13.0;8.0;0.0;2.0;0.0;0.0;3.0;12.0;0.0;0.0
72102;72;98.0;88.0;8.94;0.0;4.0;41.2631578947368;0;0;57.2631578947368;41.2631578947368;11.0;5.0;35.0736842105263;;;;;7.22105263157895;0.0;8.0;63.9578947368421;5.15789473684211;48.4842105263158;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
72104;72;573.0;599.0;14.66;40.0;24.0;240.048513045521;9;8;296.048513045521;240.048513045521;27.0;29.0;174.414016577419;245.0;;19670.0;;119.580430873311;73.8447317814195;138.831699191733;335.543870256233;31.3449824615327;247.532182654222;17.0;4.0;5.0;2.0;4.0;2.0;2.0;10.0;3.0;0.0
72105;72;490.0;479.0;11.32;27.0;14.0;207.928747641331;4;2;238.928222653609;207.928747641331;19.9996612982438;10.9998137140341;170.689566955932;195.0;;23050.0;;49.391703233512;27.754922249842;42.8087571435954;297.53463005043;21.505065812774;241.274432191286;10.0;1.0;0.0;0.0;6.0;1.0;3.0;8.0;0.0;0.0
