INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
18049;18;468.0;493.0;17.14;17.0;48.0;230.241687675692;2;6;314.242550603689;230.241687675692;49.0005033746648;35.000359553332;205.149990698883;228.0;;21800.0;;46.8690651799968;27.0341242026519;59.9633338995855;250.426415231013;12.7613052420031;184.999722002856;8.0;1.0;1.0;1.0;4.0;1.0;1.0;8.0;0.0;0.0
18050;18;3663.0;3331.0;7.83;187.0;141.0;1565.9337596504;25;24;1624.94433836851;1565.9337596504;8.13939016801496;50.8711885500935;1253.50606770726;1560.0;69.0;24130.0;;1627.78201860226;1527.24215962567;1677.53616042369;2200.75485590907;150.043070712671;1726.1638300642;85.0;0.0;13.0;10.0;50.0;17.0;12.0;53.0;27.0;0.19
18052;18;1023.0;1095.0;47.89;47.0;93.0;490.674201691519;7;13;660.929456946774;490.674201691519;58.087087087087;112.168168168168;335.291186195978;474.0;;18950.0;;207.342661883289;135.090629122391;249.309456413796;570.074596723631;70.7650583511572;418.566917520056;24.0;4.0;3.0;2.0;10.0;5.0;5.0;18.0;3.0;0.0
18053;18;293.0;303.0;21.85;19.0;14.0;145.0;0;1;200.0;145.0;32.0;23.0;109.0;137.0;;20840.0;;37.04095974515;19.0371688554474;43.4880132135103;168.0;17.0;131.0;6.0;2.0;0.0;1.0;1.0;1.0;2.0;5.0;1.0;0.0
18054;18;246.0;252.0;25.66;12.0;18.0;110.828357371806;4;4;167.828357371806;110.828357371806;34.0;23.0;87.8472883046712;111.0;;21770.0;;48.3845523956431;29.4303229866052;47.3083933789595;130.52081255949;15.9325144958642;99.6072084548638;8.0;2.0;2.0;2.0;1.0;1.0;1.0;6.0;1.0;0.0
18055;18;941.0;1022.0;10.97;34.0;74.0;472.541214750542;9;7;567.962436615494;472.541214750542;23.3875543786646;72.0336674862871;377.624728850325;463.0;;20440.0;;149.823877429112;120.955808464154;207.433706417606;595.01409978308;58.1746203904555;466.417570498915;13.0;2.0;3.0;1.0;5.0;2.0;2.0;9.0;2.0;0.0
18056;18;239.0;252.0;17.76;4.0;13.0;117.473801801143;2;3;187.559492590616;117.473801801143;40.6293859649124;29.4563048245615;97.2825366933327;118.0;;20050.0;;25.744753613661;17.7856005905368;25.0518366240994;150.715535678946;14.8739901662633;113.975044232788;8.0;3.0;1.0;1.0;1.0;0.0;2.0;7.0;0.0;0.0
18057;18;1751.0;2005.0;42.48;72.0;269.0;870.834216039599;15;47;1351.23890812171;870.834216039599;184.539589442815;295.865102639296;649.041013901747;852.0;;19440.0;;627.187005818486;505.36902498792;651.464417641029;836.600823221841;108.635218430564;575.707052386541;72.0;7.0;5.0;8.0;37.0;13.0;15.0;58.0;8.0;0.0
18058;18;1457.0;1474.0;21.97;87.0;170.0;674.814450726082;10;28;960.170972940709;674.814450726082;83.3964483937113;201.960073820915;485.999393497907;660.0;;20170.0;;486.210604688316;420.09491219839;488.454821539451;826.375660149652;101.010057279862;619.319880166997;41.0;1.0;5.0;6.0;17.0;5.0;12.0;25.0;12.0;0.0
18059;18;943.0;1068.0;32.8;40.0;135.0;451.0;7;41;684.0;451.0;68.0;165.0;316.0;424.0;;18130.0;;394.915865145023;324.768914187516;507.929702552127;446.0;51.0;327.0;39.0;8.0;0.0;2.0;17.0;3.0;12.0;29.0;6.0;0.0
18061;18;90.0;100.0;16.72;1.0;6.0;41.6842105263158;0;1;65.6842105263158;41.6842105263158;11.0;13.0;31.2631578947368;;;;;11.4470213031443;4.81544235577587;22.1104450396553;54.0;4.73684210526316;45.4736842105263;3.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0
18062;18;268.0;287.0;14.74;16.0;14.0;121.0;1;2;148.0;121.0;8.0;19.0;87.0;114.0;;19850.0;;27.0281392894829;14.0281392894829;26.096499217127;156.0;20.0;115.0;5.0;1.0;0.0;2.0;0.0;0.0;2.0;4.0;0.0;0.0
18063;18;162.0;184.0;24.06;7.0;15.0;82.0384615384615;0;0;98.0384615384615;82.0384615384615;6.22222222222222;9.77777777777778;65.4230769230769;77.0;;20780.0;;14.3300561859798;4.10412638326261;20.6285077860838;110.076923076923;8.30769230769231;75.8076923076923;3.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0
18065;18;823.0;930.0;46.46;29.0;99.0;342.200590838533;4;22;440.418853644769;342.200590838533;32.0712694877506;66.1469933184855;232.097941203568;328.0;;21270.0;;394.523006697804;352.677097769699;412.930415745512;452.573447631695;37.3019209318029;296.380915259823;15.0;2.0;1.0;1.0;4.0;2.0;7.0;9.0;4.0;0.0
18067;18;710.0;717.0;50.11;46.0;50.0;348.0;8;8;479.0;348.0;97.0;34.0;241.0;299.0;;20750.0;;111.725939511398;72.7360962030782;141.794359516092;397.0;32.0;296.0;18.0;1.0;2.0;3.0;9.0;0.0;3.0;13.0;3.0;0.0
18069;18;417.0;404.0;9.51;12.0;18.0;185.460302401177;4;4;207.096666037541;185.460302401177;10.3030303030303;11.3333333333333;158.802366074494;177.0;;22870.0;;53.643439969084;36.2968199142785;59.440435257479;274.389292764683;22.4490227231791;221.27480616202;10.0;2.0;0.0;4.0;2.0;0.0;2.0;8.0;1.0;0.0
18070;18;202.0;215.0;7.45;14.0;13.0;102.928669490906;1;2;163.928669490906;102.928669490906;41.0;20.0;82.8907268530504;97.0;;21320.0;;12.9694646256122;8.01093180203576;18.0428659364932;99.3688322846061;7.96845855839408;74.5125758030607;6.0;2.0;0.0;0.0;1.0;1.0;3.0;5.0;0.0;0.0
18072;18;266.0;271.0;19.61;14.0;20.0;122.139452241806;2;5;165.632251867587;122.139452241806;21.7463998128905;21.7463998128905;92.5911495038842;109.0;;19200.0;;29.6819788895358;14.8362051525186;38.6306017738563;145.808673486358;16.7475660743525;106.402703073722;6.0;3.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;0.0
18073;18;203.0;246.0;36.57;5.0;11.0;106.575;0;0;163.025854700855;106.575;31.6917079022342;24.7591467986205;86.275;102.0;;21460.0;;22.6747559489401;11.1076139913465;30.6300297876624;132.965;9.135;96.425;5.0;2.0;0.0;1.0;1.0;1.0;1.0;5.0;0.0;0.0
18074;18;200.0;198.0;11.62;11.0;15.0;99.0;0;2;167.0;99.0;23.0;45.0;82.0;91.0;;21780.0;;18.9538173889092;6.95381738890925;17.8299706776029;118.0;4.0;84.0;4.0;0.0;1.0;1.0;1.0;0.0;1.0;4.0;0.0;0.0
18075;18;1013.0;1071.0;21.16;45.0;45.0;437.0;10;10;502.0;437.0;22.0;43.0;376.0;443.0;;22030.0;;61.8265985836328;38.811093286161;94.2825715875771;596.0;44.0;451.0;13.0;2.0;1.0;3.0;4.0;0.0;3.0;12.0;1.0;0.0
18076;18;442.0;457.0;21.89;27.0;34.0;190.940332143933;2;8;271.940332143933;190.940332143933;36.0;45.0;153.965021588658;177.0;;19200.0;;41.5523478404381;20.5259903523083;61.956022582617;238.576021652064;27.0951842448707;180.46563196638;5.0;1.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;0.0
18077;18;363.0;365.0;18.36;20.0;27.0;168.0;2;3;254.0;168.0;40.0;46.0;140.0;168.0;;19820.0;;23.4746194380875;12.0140084841447;32.6171418463467;207.0;23.0;166.0;5.0;1.0;1.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0
18079;18;454.0;476.0;18.92;26.0;29.0;234.255707762556;5;5;374.525978032826;234.255707762556;85.2012012012012;55.0690690690691;187.611872146118;216.0;;25200.0;;178.08463873264;131.840101283938;191.335182703109;251.876712328767;13.4748858447488;209.37899543379;34.0;22.0;1.0;1.0;8.0;5.0;2.0;30.0;2.0;0.0
18081;18;401.0;365.0;26.49;37.0;14.0;154.997147627468;5;0;174.213056718377;154.997147627468;2.02272727272726;17.1931818181817;126.639002352107;152.0;;22310.0;;41.3042457130294;30.1099441565933;36.011228516307;249.815833178402;13.3731197664874;200.72305189182;6.0;2.0;0.0;0.0;2.0;1.0;2.0;6.0;0.0;0.0
18082;18;1032.0;1104.0;34.57;72.0;53.0;456.0;8;15;580.0;456.0;56.0;68.0;390.0;458.0;;22580.0;;101.559627550223;58.7050994341002;121.74799527558;635.0;27.0;501.0;22.0;3.0;6.0;2.0;8.0;1.0;3.0;15.0;1.0;0.0
18083;18;750.0;770.0;20.23;23.0;72.0;378.422425032597;5;17;568.755758365931;378.422425032597;109.055855855856;81.2774774774775;253.259452411997;357.0;;18130.0;;179.327902085559;113.92145747035;171.688829852766;375.488917861799;61.6036505867012;272.816166883963;32.0;4.0;3.0;4.0;18.0;9.0;3.0;28.0;3.0;0.0
18084;18;203.0;208.0;22.05;10.0;19.0;104.756861508803;1;3;160.100611508803;104.756861508803;28.175;27.16875;89.6036476692658;101.0;;20890.0;;24.703622457487;8.64489888105464;30.0751873479083;113.781611638052;9.90646578890764;88.7230031007397;5.0;2.0;1.0;0.0;1.0;1.0;1.0;5.0;0.0;0.0
18085;18;240.0;259.0;9.38;13.0;11.0;93.8709677419355;2;3;117.483870967742;93.8709677419355;21.6451612903226;1.96774193548387;85.1612903225807;96.0;;18530.0;;24.9432222900884;15.1458700821028;21.2972783143107;141.290322580645;9.67741935483871;99.6774193548387;6.0;4.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0
18086;18;549.0;565.0;4.84;32.0;27.0;259.0;3;7;298.0;259.0;17.0;22.0;217.0;253.0;;21320.0;;147.702949037277;121.61788929909;119.10522540733;310.0;35.0;235.0;11.0;1.0;4.0;1.0;4.0;0.0;1.0;5.0;4.0;0.0
18087;18;3655.0;4121.0;50.09;180.0;433.0;1659.0;25;94;2035.0;1659.0;57.0;319.0;1200.0;1700.0;48.0;20590.0;12.0;1086.88832333835;948.992802370862;1203.73384618208;1965.0;195.0;1416.0;105.0;10.0;5.0;14.0;51.0;19.0;25.0;80.0;20.0;0.231
18088;18;212.0;217.0;63.79;11.0;19.0;103.125441727956;0;2;179.125441727956;103.125441727956;43.0;33.0;71.0600181544396;95.0;;19150.0;;52.1264885136004;28.9772393605252;46.0255744488033;119.538361077864;3.01447190017045;88.4037721803009;7.0;3.0;1.0;0.0;2.0;0.0;1.0;7.0;0.0;0.0
18089;18;434.0;458.0;41.6;10.0;40.0;198.540633800371;3;4;315.796154305103;198.540633800371;68.5646687697161;48.6908517350158;154.789754965001;197.0;;17970.0;;75.5560065641685;33.7022988226215;110.481422867474;239.925904537727;28.8384684818561;182.183808363469;13.0;5.0;2.0;1.0;3.0;0.0;2.0;9.0;0.0;0.0
18091;18;249.0;228.0;8.3;14.0;10.0;104.324110671937;2;3;136.833369931196;104.324110671937;24.3819444444444;8.12731481481481;80.703557312253;102.0;;21680.0;;72.7509652895156;67.8142063962349;82.5745031193993;137.786561264822;13.7786561264822;109.245059288538;8.0;0.0;1.0;0.0;5.0;2.0;2.0;5.0;3.0;0.0
18092;18;999.0;1049.0;24.48;68.0;31.0;374.117108444962;12;7;439.564356151384;374.117108444962;21.144495412844;44.302752293578;295.158153536744;358.0;;22560.0;;127.514962826886;102.537112146751;87.7736844796523;659.063973492029;39.689988873708;533.767844394953;7.0;1.0;2.0;0.0;1.0;0.0;3.0;7.0;0.0;0.0
18093;18;139.0;153.0;18.51;7.0;8.0;63.7083333333333;1;3;94.7083333333333;63.7083333333333;16.0;15.0;56.9513888888889;62.0;;19690.0;;30.9384212940175;14.5286990717953;32.2494529089466;77.2222222222222;1.93055555555556;59.8472222222222;5.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
18094;18;337.0;339.0;27.46;18.0;27.0;174.599348959562;1;7;252.209257096045;174.599348959562;56.443569553806;21.1663385826773;148.255845694694;162.0;;19470.0;;52.9290933392876;29.3172265167986;46.9843501838467;194.286249942969;18.2773908521095;141.839365792895;11.0;2.0;2.0;2.0;2.0;0.0;3.0;11.0;0.0;0.0
18095;18;180.0;203.0;13.06;13.0;10.0;88.9285714285714;1;3;135.261904761905;88.9285714285714;16.1159420289855;30.2173913043478;75.0;80.0;;18840.0;;12.7709516654114;5.35714285714286;15.044851138868;92.1428571428571;6.42857142857143;71.7857142857143;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0
18096;18;2099.0;2071.0;16.21;139.0;116.0;942.917254926728;16;23;1097.16052563452;942.917254926728;38.5608176769468;115.682453030841;711.594842817251;929.0;53.0;20990.0;12.0;335.630861921746;275.523536214124;408.696479885408;1296.43725294874;146.877270955097;1006.82386457696;36.0;1.0;8.0;8.0;15.0;7.0;4.0;26.0;6.0;0.208
18097;18;1964.0;1994.0;11.08;69.0;132.0;875.523255833518;14;33;928.14882579435;875.523255833518;14.1684226817624;38.4571472790693;753.365558780106;858.0;;23720.0;;539.986225221977;487.95614905164;438.274672378529;1048.82507986371;70.7703747694374;764.426289062593;48.0;1.0;6.0;6.0;30.0;9.0;5.0;31.0;11.0;0.0
18099;18;223.0;253.0;19.66;11.0;18.0;107.611814569438;2;3;174.009404930884;107.611814569438;36.2168674698794;30.1807228915662;79.4280906807009;100.0;;18310.0;;27.1472435534244;12.016159529425;39.9660382951743;129.469126812308;18.9667935463175;94.7820996364738;6.0;2.0;0.0;0.0;2.0;0.0;2.0;5.0;0.0;0.0
18100;18;676.0;695.0;34.66;22.0;51.0;315.815170152738;4;3;459.124693962262;315.815170152738;105.227272727273;38.082251082251;274.713109380858;318.0;;21180.0;;68.5743775327522;43.5332839503749;80.8635796570007;368.099729036028;38.1209788536176;265.799280321753;15.0;1.0;1.0;1.0;7.0;3.0;5.0;14.0;1.0;0.0
18103;18;1432.0;1459.0;31.82;75.0;252.0;685.700043708572;12;29;918.27970731792;685.700043708572;145.113807209251;87.4658564000965;464.493236508008;642.0;;20020.0;;315.983237928736;238.099571372622;331.93316273274;740.761376018325;106.276003620541;533.37798249581;40.0;1.0;2.0;5.0;28.0;9.0;4.0;30.0;6.0;0.0
18104;18;133.0;143.0;17.63;5.0;15.0;59.9007633587786;1;2;119.900763358779;59.9007633587786;38.0;22.0;43.6564885496183;63.0;;19180.0;;21.1435042580505;12.0286822527233;31.8932354329373;69.0381679389313;8.12213740458015;47.7175572519084;4.0;2.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0
18105;18;458.0;493.0;26.22;36.0;20.0;199.562360446588;7;3;259.037850642667;199.562360446588;24.781454248366;34.6940359477124;167.632382775134;202.0;;21530.0;;36.9068165048493;23.8851121893289;51.6747541133378;288.370532695373;13.9722870813128;234.488695374794;7.0;1.0;0.0;2.0;2.0;1.0;2.0;7.0;0.0;0.0
