INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
49002;49;2975.0;2980.0;36.33;209.0;213.0;1255.78447872838;31;50;1429.96332304547;1255.78447872838;51.8622401618321;122.316604155264;853.690977092099;1202.0;46.0;20070.0;14.0;992.907216141999;839.828175264609;999.982299568809;1747.50537634409;125.254791958859;1345.5250116877;95.0;20.0;8.0;12.0;45.0;23.0;10.0;69.0;17.0;0.229
49003;49;1752.0;1778.0;39.42;134.0;67.0;725.728055077458;30;13;863.728055077458;725.728055077458;49.2167832167832;88.7832167832168;548.819277108436;718.0;;20620.0;;338.048416354473;233.018760046736;320.996712559235;1017.22547332186;71.3666092943206;842.327022375215;54.0;13.0;4.0;8.0;18.0;8.0;11.0;44.0;6.0;0.0
49007;49;155850.0;150125.0;42.71;11263.0;7267.0;82587.7108448278;1749;1339;90826.2150284333;82587.7108448278;2381.13011365286;5857.37406995268;26687.4616563986;66424.0;53.0;20420.0;21.0;86636.9739516788;78181.7684509444;81713.755453086;104182.251897141;13427.286360611;70247.2746135172;5063.0;6.0;194.0;171.0;3887.0;1003.0;805.0;3548.0;1093.0;0.3
49008;49;931.0;968.0;40.97;72.0;29.0;348.367678958785;14;5;413.81024923991;348.367678958785;23.5184236947791;41.9241465863454;288.791757049892;349.0;;19300.0;;135.13319194819;85.730279123564;165.802503123138;547.290672451193;46.4490238611714;435.20715835141;27.0;7.0;2.0;5.0;11.0;4.0;2.0;19.0;5.0;0.0
49009;49;460.0;473.0;17.87;42.0;14.0;192.383752349182;6;1;224.106696072126;192.383752349182;10.9047619047619;20.8181818181818;161.637439780573;195.0;;20700.0;;42.7329058449821;20.9084751166032;43.7552745733301;273.616012549444;12.8877339074102;230.983344547905;7.0;2.0;0.0;1.0;2.0;0.0;2.0;7.0;0.0;0.0
49010;49;319.0;302.0;16.78;32.0;9.0;130.0;1;2;151.0;130.0;19.0;2.0;97.0;122.0;;21420.0;;54.9869636036344;22.9967802481791;56.0343604401538;204.0;16.0;155.0;9.0;5.0;0.0;1.0;1.0;0.0;2.0;8.0;1.0;0.0
49011;49;428.0;413.0;6.61;26.0;8.0;169.254210049215;5;1;186.721243016248;169.254210049215;9.24725274725274;8.21978021978021;143.687954376702;165.0;;21930.0;;22.3613603932076;16.3141322985622;25.1566466218248;296.5364890855;27.4140376264861;220.623432239641;3.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0
49012;49;368.0;369.0;5.32;42.0;13.0;148.760482926823;5;7;181.760482926823;148.760482926823;15.0;18.0;113.574472362267;144.0;;20220.0;;61.2630928451441;45.1722839765874;64.0215357700996;207.124675748981;16.0893647605268;165.899827875237;10.0;2.0;0.0;3.0;3.0;1.0;2.0;8.0;0.0;0.0
49015;49;14443.0;12972.0;15.84;831.0;686.0;6705.3130931407;161;128;7012.57119070997;6705.3130931407;67.8186396927177;239.439457876546;4041.86556723246;6607.0;63.0;24440.0;9.0;4795.2892966428;4287.03930402803;4801.10828950483;8237.91844285239;791.351950533711;5961.53192324138;340.0;1.0;37.0;40.0;222.0;72.0;40.0;223.0;97.0;0.256
49017;49;604.0;526.0;13.46;56.0;18.0;217.80149537164;13;1;269.370122822621;217.80149537164;31.972549019608;19.5960784313726;164.388065590174;222.0;;19970.0;;117.326159694609;92.6816107099066;92.6610188891951;375.445976730506;36.2624619869508;297.670534348663;9.0;1.0;1.0;2.0;3.0;1.0;2.0;5.0;3.0;0.0
