INSEE_COM;DEP;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
94001;94;943;9415;200054781;ME;1109;00851;5852.0;5388.0;1.11;565.0;272.0;2378.0;91;46;2646.0;2378.0;35.0;233.0;1484.0;2277.0;71.0;22780.0;14.0;582.907849465939;461.150766032443;562.341076453;3721.0;342.0;2944.0;95.0;0.0;6.0;21.0;56.0;13.0;12.0;78.0;9.0;0.27
94002;94;941;9401;200054781;ME;1109;00851;44805.0;44818.0;3.67;4505.0;1542.0;20682.4981526773;652;275;22668.5230432718;20682.4981526773;200.837911295691;1785.18697929877;6531.55590856202;19547.0;63.0;21140.0;21.0;11950.9652498621;10302.6158720258;11268.7582644301;30531.1201833038;3644.29455765802;23926.0620552136;1277.0;0.0;63.0;249.0;876.0;187.0;89.0;893.0;206.0;0.293
94003;94;943;9402;200054781;ME;1109;00851;21788.0;19746.0;2.33;1868.0;733.0;10036.0066644749;301;118;10922.6251540005;10036.0066644749;197.395287145378;689.223202380205;3144.65157352228;8972.0;66.0;22590.0;18.0;16821.7342861179;15872.6315915289;17187.0794678308;14987.4798492934;1417.14989249212;11300.3477913372;663.0;0.0;21.0;67.0;519.0;143.0;56.0;415.0;172.0;0.301
94004;94;941;9416;200054781;ME;1109;00851;16977.0;16399.0;8.94;1539.0;498.0;6626.9828147434;271;92;6997.48886394874;6626.9828147434;80.242313212643;290.263735992692;2855.09832437856;6489.0;62.0;20320.0;19.0;4858.19831581468;4289.91634261073;5429.682638064;11236.6437415435;1233.47614881945;8268.42915371656;501.0;7.0;24.0;88.0;307.0;65.0;75.0;343.0;105.0;0.263
94011;94;941;9418;200054781;ME;1109;00851;18062.0;16642.0;5.51;1508.0;636.0;7115.07402993871;266;129;7386.46069897701;7115.07402993871;6.37926251529555;265.007406523008;1907.0751393815;6462.0;57.0;18730.0;22.0;9150.03737633183;8644.75186754287;9056.2959291942;11624.9624143512;1557.02107778204;8548.98621263509;588.0;0.0;63.0;81.0;390.0;159.0;54.0;359.0;188.0;0.259
94015;94;942;9422;200054781;ME;1109;00851;17525.0;16423.0;3.35;1224.0;774.0;7072.18452777003;193;144;7759.60820848043;7072.18452777003;215.787780838815;471.635899871586;4747.66887756646;6869.0;79.0;30330.0;8.0;7445.56250612781;6686.34534816274;7510.62726875996;11286.2114712474;799.075020275792;8724.0122589066;457.0;0.0;14.0;59.0;327.0;68.0;57.0;326.0;79.0;0.304
94016;94;943;9402;200054781;ME;1109;00851;30440.0;29462.0;2.74;2403.0;1496.0;13565.2314355012;366;224;14593.116672507;13565.2314355012;202.117570622929;825.767666382848;5002.00101450113;11691.0;70.0;24410.0;15.0;7884.28876228537;7080.35601381623;8359.9058804844;20768.8170642501;1995.54133914733;14936.1557788323;628.0;0.0;24.0;75.0;463.0;74.0;66.0;441.0;117.0;0.304
94017;94;942;9493;200054781;ME;1109;00851;76990.0;75961.0;11.3;7432.0;2724.0;30529.5991007588;1102;478;32593.9914445321;30529.5991007588;293.750017421906;1770.64232635139;13739.8280167606;30452.0;60.0;20250.0;21.0;17878.4639316581;15460.8141297669;17927.4739523476;50481.8497536;5305.9897020414;37443.9841396189;1827.0;0.0;105.0;436.0;1085.0;345.0;201.0;1360.0;287.0;0.293
94018;94;942;9405;200054781;ME;1109;00851;29882.0;30408.0;1.85;2820.0;1007.0;14071.2716662875;408;185;15761.3035296384;14071.2716662875;680.826105296014;1009.20575805498;5526.44562292668;13796.0;77.0;28910.0;9.0;14969.7321285011;13442.1612824868;14991.1795933937;19646.0535586729;1463.21299043026;15740.6266428173;1085.0;1.0;24.0;81.0;884.0;171.0;95.0;823.0;155.0;0.33
94019;94;941;9404;200054781;ME;1109;00851;18039.0;18134.0;5.27;1602.0;658.0;7370.49609092275;253;114;8201.12064903688;7370.49609092275;259.205879351423;571.418678762704;3958.44271820888;7663.0;69.0;22730.0;16.0;5744.63647515092;5162.43911044904;6116.70034777068;11548.5922143302;1197.93743705391;8814.84176652174;574.0;1.0;37.0;116.0;372.0;137.0;48.0;401.0;120.0;0.306
