INSEE_COM;DEP;P19_POP;P13_POP;SUPERF;NAIS1319;DECE1319;P19_MEN;NAISD21;DECESD21;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_RP_PROP;NBMENFISC19;PIMP19;MED19;TP6019;P19_EMPLT;P19_EMPLT_SAL;P13_EMPLT;P19_POP1564;P19_CHOMEUR1564;P19_ACT1564;ETTOT19;ETAZ19;ETBE19;ETFZ19;ETGU19;ETGZ19;ETOQ19;ETTEF119;ETTEFP1019;Indice de Gini
50002;50;4153.0;4072.0;6.5;161.0;233.0;2023.13290866392;25;45;2237.25349598038;2023.13290866392;26.3114281024468;187.809159214017;1283.89246451219;2035.0;59.0;23420.0;10.0;2722.59065488659;2496.25605533909;2545.13941075921;2278.32013432421;146.683825905207;1703.54770855066;201.0;2.0;17.0;21.0;146.0;76.0;15.0;132.0;56.0;0.269
50003;50;2796.0;2799.0;12.35;85.0;366.0;1560.0333676225;17;74;3643.5186704521;1560.0333676225;1979.51490122068;103.970401608913;1107.88535328789;1623.0;62.0;25510.0;8.0;940.841489186536;703.619912697803;972.058210544272;1275.48491490273;107.865457074457;912.831470085823;167.0;24.0;8.0;11.0;112.0;27.0;12.0;127.0;15.0;0.336
50004;50;549.0;534.0;10.17;41.0;29.0;229.309024662289;11;4;277.962734909639;229.309024662289;23.8303886925795;24.8233215547703;168.840702764315;227.0;;19920.0;;69.5604276083959;45.4145463684835;75.5528855816692;321.320521467909;27.1787846770949;246.185389555606;12.0;4.0;1.0;3.0;3.0;1.0;1.0;9.0;0.0;0.0
50006;50;154.0;149.0;3.69;13.0;5.0;61.0;0;1;75.0;61.0;7.0;7.0;51.0;63.0;;21680.0;;15.970953247497;11.970953247497;23.2940521297253;103.0;5.0;80.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0
50008;50;443.0;481.0;2.15;33.0;16.0;179.621867881549;3;1;204.288534548216;179.621867881549;11.8765432098765;12.7901234567901;145.312072892938;182.0;;23440.0;;35.2561846592584;22.1781680177499;21.7425354846492;289.615034168565;16.1457858769932;234.113895216401;7.0;2.0;0.0;2.0;2.0;1.0;1.0;6.0;0.0;0.0
50013;50;386.0;389.0;6.0;21.0;31.0;179.674948825673;5;4;258.990948825673;179.674948825673;46.184;33.132;142.484822632821;178.0;;21630.0;;127.94744889644;107.397368172802;110.382465907613;205.132812631957;18.9120513221525;152.147922125928;22.0;9.0;1.0;1.0;8.0;4.0;3.0;16.0;2.0;0.0
50015;50;651.0;651.0;8.47;37.0;124.0;306.187437347656;9;26;495.837915640519;306.187437347656;170.980223953151;18.6702543397118;228.877652502401;301.0;;21400.0;;109.735562224764;86.2897850970282;138.263268517184;326.514371788243;16.2757441779485;245.153396680349;12.0;2.0;1.0;1.0;6.0;1.0;2.0;9.0;1.0;0.0
50016;50;182.0;185.0;13.2;11.0;17.0;85.4078212290503;4;2;128.746403906216;85.4078212290503;32.251968503937;11.0866141732283;69.1396648044693;82.0;;21870.0;;15.2031357333126;5.060372038956;38.4024108091096;99.6424581005587;9.15083798882682;82.3575418994413;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
50022;50;112.0;136.0;2.44;6.0;11.0;56.0;2;2;89.3793103448275;56.0;19.2183908045976;14.1609195402298;49.1228070175439;59.0;;19150.0;;11.8611386572076;4.94325366695414;16.9079469296736;57.9649122807018;2.94736842105263;40.280701754386;3.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0
50025;50;10264.0;10183.0;10.99;504.0;811.0;5183.5148047124;97;147;5958.05179845612;5183.5148047124;147.946202870747;626.590790872973;2242.38629665531;5038.0;51.0;20900.0;13.0;8650.77862472523;7867.38542961688;8229.50313490874;6010.07679383205;621.28425326029;4444.32470187467;596.0;2.0;33.0;28.0;433.0;175.0;100.0;440.0;127.0;0.278
