INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
21002;21;218.924492854202;6.01258631788215;2.96776817603429;0.0;3.04481814184786;0.0;0.0;212.911906536319;114.927380597143;6.03711800307306;71.3621373963551;9.74372363941476;3.97833184795583
21003;21;1211.89922978186;65.3339751818629;38.6482670089895;3.68078733418942;12.8827556696628;2.76059050064214;3.68078733418955;1146.5652546;591.686563970947;43.2492511767255;394.764441591808;75.4561403508842;20.2443303380419
21004;21;239.0;18.0;10.0;3.0;2.0;0.0;1.0;221.0;106.0;20.0;82.0;7.0;4.0
21005;21;1176.98374428042;45.1231599087547;15.554466927601;3.17360304202805;18.8228439638912;1.09922274620486;3.17360304202805;1131.86058437166;601.850706804989;53.341344482745;347.539654500072;79.1905092617116;24.9050777216231
21006;21;143.192327578753;0.0;0.0;0.0;0.0;0.0;0.0;143.192327578753;61.580448561401;6.95180099942667;50.71502180842;3.9724577139581;1.00046842354
21007;21;174.313901345292;6.08071748878924;1.01345291479821;2.02690582959641;2.02690582959641;0.0;1.01345291479821;168.233183856502;87.1569506726458;8.10762331838567;63.847533632287;8.10762331838565;1.01345291479821
21009;21;147.47191011236;1.96629213483146;1.96629213483146;0.0;0.0;0.0;0.0;145.505617977528;68.8202247191012;2.94943820224719;67.8370786516854;4.91573033707865;0.0
21010;21;120.0;10.0;8.0;1.0;1.0;0.0;0.0;110.0;62.0;6.0;31.0;7.0;2.0
21013;21;332.0;6.0;4.0;0.0;1.0;0.0;0.0;326.0;230.0;8.0;61.0;20.0;2.0
21014;21;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;25.0;1.0;27.0;0.0;0.0
21016;21;743.604572302555;14.6754607157966;5.27063595360516;2.09058590782689;4.16123616092298;1.05547948723319;0.0;728.929111586758;458.898666082575;20.9129268899144;173.813842954712;46.1221092715963;12.4698344500808
21020;21;183.0;5.0;3.0;1.0;1.0;0.0;0.0;178.0;95.0;9.0;56.0;9.0;1.0
21021;21;2141.10276073619;70.5636503067481;41.33013803681;0.0;22.1771472392633;1.00805214723926;2.01610429447849;2070.53911042944;1206.6384202454;64.515337423313;591.726610429435;163.304447852763;16.1288343558282
21022;21;416.609010095046;10.4704666021519;7.34814289015176;1.11124106956126;2.01108264243889;0.0;0.0;406.138543492894;262.899947822153;20.1419817272119;79.4457848994969;24.6904694170217;8.40287896217204
21023;21;1249.2156595181;91.9670407378108;34.3681879350342;2.9600771137595;43.8072404013306;1.96451540066456;5.88015208819453;1157.24861878029;462.343522022466;61.1363904823291;550.185481075969;38.0328876515156;21.6405544790065
21026;21;148.429319371728;4.94764397905759;1.97905759162304;0.0;1.97905759162304;0.0;0.989528795811518;143.48167539267;72.2356020942409;6.92670157068063;49.476439790576;6.92670157068062;2.96858638743455
21027;21;1046.16848206901;40.2953053767524;22.7811939686875;1.09853944876072;11.893474515655;0.0;3.42355799488842;1005.87317669226;566.112443583999;41.6396490175649;261.430881200319;98.7002788267302;20.8126832355238
21028;21;642.0;22.0;13.0;1.0;5.0;0.0;3.0;620.0;293.0;26.0;223.0;38.0;26.0
21029;21;56.2191780821918;0.0;0.0;0.0;0.0;0.0;0.0;56.2191780821918;24.986301369863;0.0;27.0684931506849;2.08219178082192;1.04109589041096
21031;21;421.944531235089;9.26688406270882;4.09888123799984;4.16685956286536;1.00114326184362;0.0;0.0;412.67764717238;264.373652649769;18.3570643272369;92.9762092060612;26.8384676810832;6.06041824196029
21032;21;143.142857142857;2.98214285714286;0.994047619047619;1.98809523809524;0.0;0.0;0.0;140.160714285714;87.4761904761904;3.97619047619048;36.7797619047619;4.9702380952381;0.994047619047619
21035;21;255.63524796781;7.07131245755751;7.07131245755751;0.0;0.0;0.0;0.0;248.563935510252;162.544967214039;17.2004498606216;46.6807347593985;15.0825250453895;4.02997594029189
21036;21;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;36.0;5.0;19.0;3.0;0.0
21038;21;6332.91532899314;482.132721802428;188.356777803226;37.0498649756363;184.47392322078;7.00255131958109;33.7109683257834;5850.78260719071;2838.91273962578;490.256564361023;1708.02212208889;377.098810945129;133.529749393454
21040;21;70.4494382022471;0.0;0.0;0.0;0.0;0.0;0.0;70.4494382022471;42.6966292134831;2.13483146067416;21.3483146067415;1.06741573033708;2.13483146067416
21045;21;183.704636570781;2.91919079470226;2.91919079470226;0.0;0.0;0.0;0.0;180.785445776079;107.539070290593;6.80056816805703;56.8683573866657;7.59449124913639;1.98295868162719
21049;21;34.8292682926829;1.02439024390244;1.02439024390244;0.0;0.0;0.0;0.0;33.8048780487805;15.3658536585366;0.0;14.3414634146341;0.0;2.04878048780488
21050;21;181.248803827751;5.94258373205742;4.95215311004785;0.990430622009569;0.0;0.0;0.0;175.306220095694;93.1004784688994;6.93301435406699;63.3875598086125;4.95215311004785;2.97129186602871
21053;21;169.350175159451;1.02030702626714;0.0;0.0;0.0;0.0;1.02030702626714;168.329868133184;86.7260972327072;4.08122810506857;63.2590356285628;7.14214918387;2.04061405253428
21054;21;17576.3143837521;1404.86214111164;697.750129381519;189.860400620766;288.258529946657;39.6720527391514;127.856779020245;16171.4522426404;7901.45074342981;991.992418154868;5340.33447554707;1029.48379565627;344.220600253185
21056;21;676.375538607266;15.3863599048283;10.2803638869031;1.02925476652763;4.07674125139759;0.0;0.0;660.989178702438;376.713924611368;23.7428285351302;155.094400437437;46.8786888713027;9.27939001583126
21057;21;274.290210112731;9.07628108078684;5.04669514274703;0.0;3.02218945352986;0.0;0.0;265.213929031945;161.414895252785;9.0719645697042;53.3834037415463;18.1709090512518;11.0861966424738
21059;21;717.888268156424;22.7430167597765;11.8659217877095;0.988826815642458;8.89944134078213;0.0;0.988826815642458;695.145251396647;365.865921787709;17.7988826815643;242.262569832402;50.4301675977653;6.92178770949721
21060;21;1288.98835827043;28.0944972943047;18.9271537679968;1.97813018635347;6.18817243360434;1.00104090635017;0.0;1260.89386097612;649.426572401644;33.0235079488504;444.571188820679;95.5752929262116;22.0125622731032
21062;21;186.102454909995;6.98565779635971;1.88089523895055;0.0;5.10476255740916;0.0;0.0;179.116797113635;86.3466153841291;9.83964764888404;70.856175432868;9.3772432441605;1.81878151153447
21063;21;79.1208791208792;0.989010989010989;0.989010989010989;0.0;0.0;0.0;0.0;78.1318681318682;40.5494505494506;3.95604395604396;28.6813186813187;1.97802197802198;0.989010989010989
21067;21;551.40087463557;18.0787172011662;12.0524781341108;1.00437317784255;2.00874635568517;0.0;1.00437317784257;533.322157434404;345.504373177843;19.0830903790087;112.489795918369;36.157434402332;13.0568513119534
21069;21;90.0;6.0;4.0;0.0;1.0;1.0;0.0;84.0;51.0;7.0;21.0;2.0;1.0
21070;21;101.0;1.0;0.0;0.0;0.0;0.0;0.0;100.0;71.0;5.0;12.0;7.0;0.0
21071;21;555.770755047285;11.7961905242038;5.64712668228749;0.976301121797241;4.14869767036027;0.0;1.02406504975879;543.974564523082;334.693753952209;25.7884414664666;136.795948377456;29.0508298375555;7.0751552735385
21072;21;174.115344569087;0.944232771545653;0.944232771545653;0.0;0.0;0.0;0.0;173.171111797541;105.62096448455;1.88846554309131;55.275121282898;9.44232771545653;0.0
21074;21;204.203187250996;14.2231075697211;4.06374501992032;3.04780876494024;4.06374501992032;1.01593625498008;1.01593625498008;189.980079681275;99.5617529880478;5.0796812749004;66.0358565737052;13.207171314741;3.04780876494024
21075;21;59.0;3.0;1.0;1.0;1.0;0.0;0.0;56.0;29.0;2.0;21.0;3.0;0.0
21076;21;643.983431952663;22.5100591715976;16.6378698224852;2.93609467455621;2.93609467455621;0.0;0.0;621.473372781065;373.862721893491;21.5313609467455;172.250887573964;36.2118343195266;4.89349112426035
21079;21;100.676691729323;2.93233082706767;0.977443609022556;0.977443609022556;0.0;0.0;0.977443609022556;97.7443609022558;52.7819548872181;3.90977443609022;35.1879699248121;3.90977443609023;0.977443609022556
21080;21;526.012255702968;13.9028777198556;6.74520016453778;0.960776063392822;5.18283377559475;0.0;1.01406771633028;512.109377983112;268.374283169142;34.9265193186358;149.0520553768;37.3023412453339;10.9026003096009
21085;21;118.815789473684;4.60526315789474;1.84210526315789;1.84210526315789;0.0;0.0;0.0;114.210526315789;54.3421052631579;4.60526315789473;37.7631578947368;7.36842105263158;0.921052631578947
21086;21;1051.36938151488;48.3253074055166;24.5594603309867;1.96622422008664;17.8994345856833;1.96622422008664;1.93396404867339;1003.04407410936;529.560129550427;49.8577038814246;312.094891329431;64.2400956898528;21.3250212145889
21087;21;702.0;34.0;13.0;0.0;10.0;1.0;4.0;668.0;281.0;36.0;272.0;28.0;25.0
21089;21;356.0;7.0;2.0;1.0;4.0;0.0;0.0;349.0;216.0;14.0;93.0;18.0;6.0
21091;21;37.4468085106383;0.0;0.0;0.0;0.0;0.0;0.0;37.4468085106383;16.8510638297872;0.936170212765957;15.9148936170213;0.936170212765957;0.936170212765957
21092;21;181.105263157895;9.73684210526316;4.86842105263158;1.94736842105263;2.92105263157895;0.0;0.0;171.368421052632;121.71052631579;4.86842105263158;34.0789473684211;6.81578947368421;2.92105263157895
21094;21;316.491424423485;4.09692113783716;1.02423028445929;0.0;3.07269085337787;0.0;0.0;312.394503285648;192.850828080828;10.4371718681855;69.4420755958629;29.1508707294232;7.44031942041048
21099;21;264.0;7.0;5.0;1.0;0.0;0.0;1.0;257.0;165.0;10.0;64.0;12.0;1.0
21102;21;124.63309352518;17.3669064748201;4.0863309352518;0.0;11.2374100719424;1.02158273381295;0.0;107.26618705036;46.9928057553957;2.0431654676259;44.9496402877698;3.06474820143885;6.1294964028777
21103;21;1963.57045813994;94.1688479742032;35.3181819856543;6.71463529610476;39.3045039065818;0.985306755010713;9.87307437909402;1869.40161016574;930.408091337473;125.572697631379;583.622131443183;139.894878795491;39.0394286389112
