INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
11001;11;462.690304758433;93.1662717219589;61.4283110254674;7.16663628630453;14.3332725726091;2.04761036751558;0.0;369.524033036474;161.714793500338;30.7141555127337;123.880427234693;22.5237140426714;10.2148390708817
11002;11;134.4;11.2;6.10909090909091;1.01818181818182;3.05454545454546;0.0;1.01818181818182;123.2;72.2909090909091;10.1818181818182;26.4727272727273;8.14545454545455;1.01818181818182
11003;11;170.646766169154;18.5273631840796;4.87562189054727;3.90049751243782;6.82587064676617;0.0;1.95024875621891;152.119402985075;71.1840796019901;11.7014925373134;58.5074626865672;2.92537313432836;1.95024875621891
11004;11;294.423452768699;57.3134274339501;22.7389069851703;1.97828447340006;25.7176981542008;0.977777777769688;0.989142236700031;237.110025334749;94.957654723203;17.8045602606005;84.0770901195026;2.96742671010009;2.96742671010009
11005;11;1020.36722086698;62.316997402659;30.3708612475361;7.55098927055737;19.5133865673335;0.937131986807158;2.88062359585466;958.05022346432;524.072828834014;86.5437318091884;246.64904870134;55.6774455203965;21.223523680417
11006;11;72.0;11.0;2.0;1.0;6.0;0.0;2.0;61.0;19.0;3.0;31.0;3.0;1.0
11007;11;110.0;21.0;7.0;3.0;10.0;0.0;1.0;89.0;33.0;11.0;23.0;7.0;0.0
11008;11;352.975954186303;47.4203107634689;10.7277356062618;1.96424330133519;25.9661015258555;3.83677222827817;0.982121650667596;305.555643422834;109.671303866966;29.6687872980037;123.843712561413;18.5160471090913;9.92958214625549
11009;11;1273.76216445699;116.627182229844;32.2319467633174;9.35835701483139;50.1323818425763;2.06829833902292;9.35150091847739;1157.13498222715;467.382613096814;119.151459758937;398.86176630114;58.1435886557301;43.243158706557
11010;11;227.649138306195;39.6545189966637;18.2596072543405;3.02693228904414;12.3836864565633;0.847420081513268;1.00897742968138;187.994619309531;77.9895933042271;12.9444738489445;72.9081404671798;13.0024492052469;0.0
11011;11;378.868569004923;28.3140696057877;14.6452084167867;0.976347227785783;7.81077782228626;0.0;1.95269445557157;350.554499399135;179.670812224604;20.5032917835014;113.27920073517;13.668861189001;4.88173613892891
11012;11;1773.31151942034;118.120436947116;37.3269434607284;1.03532107473969;57.9822970434291;3.11236420716092;12.4473246882981;1655.19108247323;707.426092935093;158.656507745919;550.682307322215;97.6397099413749;70.4075095964032
11013;11;326.50042801669;31.1349988919868;5.13532659536516;0.0;22.9350230571953;0.0;3.06464923942633;295.365429124703;117.51111916718;27.5954097483647;118.185099877224;15.706899030374;4.06316261856733
11014;11;1274.51238460101;69.1355400497862;25.8707435697576;8.05863509797222;29.2290252413855;0.981323535255536;1.97736517664163;1205.37684455122;542.921242282968;67.6534927112073;448.056495993116;77.6797747664535;35.1628868322875
11015;11;207.149692713461;44.2584202519499;12.0266783264934;5.03406817809205;24.1991001100587;0.995495595321213;2.00307804198457;162.891272461511;60.2509427536593;16.1219388801864;52.4611912914579;9.95182025302375;10.0073757402019
11016;11;78.0;9.0;2.0;1.0;5.0;0.0;1.0;69.0;31.0;2.0;30.0;1.0;1.0
11017;11;70.0533333333333;1.97333333333333;0.0;0.986666666666667;0.986666666666667;0.0;0.0;68.0799999999999;24.6666666666666;1.97333333333333;34.5333333333333;0.0;0.986666666666667
11018;11;1016.47226890756;75.5521008403354;32.2420168067234;3.02268907563034;26.1966386554625;0.0;5.03781512605055;940.920168067221;488.652941176478;52.3932773109254;290.178151260507;50.3630252100831;15.1134453781517
11019;11;55.7419354838709;3.09677419354839;1.03225806451613;0.0;2.06451612903226;0.0;0.0;52.6451612903225;12.3870967741936;3.09677419354839;27.8709677419354;3.09677419354839;1.03225806451613
11021;11;461.295910648884;60.4127375013084;18.3724013638092;6.72867198305424;26.6030300984718;0.99359544846407;4.87173576007257;400.883173147576;154.358121114381;33.3965985593903;162.872371782894;16.7242544028984;11.4184053309383
11022;11;942.0;120.0;43.0;9.0;57.0;2.0;4.0;822.0;320.0;83.0;307.0;35.0;31.0
