INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
97201;972;1456.0;55.0;12.0;21.0;2.0;1.0;6.0;1401.0;487.0;213.0;437.0;113.0;44.0
97202;972;2945.3571862162;55.3115763026715;20.3658276590931;13.6449078620065;10.8615352331248;3.77002041114353;0.928705791997284;2890.04560991353;1165.15708359436;386.934810019518;780.257918994553;194.436168357644;107.122615252677
97203;972;2484.86825689833;57.6753508989363;15.6734395417878;24.1283348643489;8.48406212838607;0.929416227967643;1.85940729026706;2427.1929059994;831.810757200744;312.807960257768;901.12908148887;152.440655584998;38.7418653856157
97204;972;2953.96202605964;56.8149381211375;24.4031254008814;9.69867257619446;12.9416257911456;0.0;3.87956224972613;2897.14708793851;1208.7298512726;258.585519925506;902.789967292666;208.125194657072;63.7586786389871
97205;972;3644.56498151722;71.1089084984178;38.0277868285103;11.0186024783756;6.04145497112124;4.00054881703148;5.01473130527887;3573.45607301881;1757.16761547752;337.867849492035;859.539271410684;299.784344825617;68.9319068930935
97206;972;4538.58520464131;91.2816469090329;41.0932145719356;12.6907176984772;19.9394181521204;2.91054551763177;5.8239761588478;4447.30355773228;2039.97506674366;385.782447549068;1034.79940614593;347.337727558674;126.412692070787
97207;972;14746.9880499622;396.406043936709;131.857143297124;36.1820018148479;16.2557437147804;25.7773597773638;15.833266046372;14350.5820060255;6831.12090653758;1298.05276606369;3282.09364128094;1204.18329087021;192.337622735255
97208;972;610.017708986188;2.94003247994045;0.934720699580205;0.0;2.00531178036025;0.0;0.0;607.077676506248;240.766177177154;80.315033208192;203.889981110036;37.4593667102281;7.77959641933694
97209;972;63969.5884965771;3765.26424070396;1273.74574858533;988.520857303699;394.089893600793;219.696127795611;195.794352932402;60204.3242558732;26035.3844725661;7288.09020207046;15565.1970200924;5152.63492967206;996.785145676037
97210;972;13573.6839564605;175.921780127469;80.0107812832986;29.8445915729327;35.5205081193363;0.0;7.50208075078354;13397.762176333;5555.54417319833;1717.79044632213;3662.8784787582;1043.80862110671;265.942886405419
97212;972;8324.93519620791;116.428043574099;45.9414523239268;30.380968784768;15.9867160883109;7.74967757129808;0.999966134509199;8208.50715263381;2918.52870302336;1308.48675573019;2579.60205939613;611.601935736841;117.988257947309
97213;972;32784.6404298034;1101.55584420329;408.352623473902;278.513927273776;111.873807733042;46.1733813437205;70.0917452293577;31683.0845856001;15494.0255421438;3635.13308853944;6999.22594746536;2741.74491412335;515.258924518793
97214;972;5810.70254900719;91.1911884910263;36.8338797835426;18.6724725195567;8.15442794845174;3.97882519610739;4.82672580690401;5719.51136051617;2054.59745546284;717.424571579604;1824.80648664072;374.345105145166;135.255419366734
97216;972;2712.94444444444;23.2914230019492;6.0760233918129;10.1267056530215;3.03801169590636;0.0;0.0;2689.65302144249;1014.69590643275;300.763157894738;863.807992202717;173.16666666667;61.7729044834308
97217;972;7290.57613789957;248.745181317867;82.2864092432711;38.729898542762;62.1211665077033;10.9213640318838;10.868161352326;7041.83095658171;2764.88346670149;899.746183071961;1954.58021214479;579.878839411598;147.55387240974
97218;972;4106.54920611303;130.247447492134;39.2809762277868;44.4495257314427;6.20225940438758;8.26967920584948;4.13483960292481;3976.3017586209;1567.62963704396;442.427837512965;1287.7675405478;293.573611807661;55.8203346394856
97220;972;10053.4854505949;56.8527076940836;20.303271916368;23.6081438661078;2.49647881121625;2.49647881121625;5.3218924600299;9996.63274290084;3789.43741092019;1701.14936532407;2541.97171215411;714.066036658875;365.620652019526
97221;972;9705.39726923676;210.225614818985;69.7053263929456;55.2742414183557;24.1777062036515;8.56315779097669;4.7271228489958;9495.17165441778;3930.14726015399;1211.21569531676;2310.67127763747;822.440480905038;211.729176962216
97222;972;18064.5924781513;192.103811943469;78.5512596916009;61.5003633783481;13.6387537316737;8.24578566740937;20.6672523186182;17872.4886662078;7576.04588095503;2816.23990047171;4289.01063084493;1584.54561499119;423.370035639689
97223;972;8397.66794067662;93.7590822611534;41.9962555961422;16.6031708170791;8.78991396198243;5.85994264132233;5.85994264132207;8303.90885841546;3363.63041116726;988.376992169643;2396.17101747396;641.663719224777;118.175509933327
97224;972;13439.5506007436;178.570631627765;73.1001257643238;57.539462718526;13.4788795424432;10.1026981121936;8.71698395833012;13260.9799691158;5566.8441581233;1650.67038728743;3782.50562269644;1007.45251501082;189.652309750288
97225;972;3399.0;232.0;97.0;41.0;27.0;13.0;8.0;3167.0;1186.0;422.0;920.0;204.0;60.0
97226;972;3802.0;67.0;25.0;14.0;12.0;2.0;0.0;3735.0;1428.0;406.0;1153.0;255.0;58.0
97227;972;7940.0;149.0;82.0;24.0;17.0;3.0;12.0;7791.0;3665.0;777.0;2029.0;595.0;159.0
97228;972;13321.1332314083;150.346412573454;47.0152883135165;29.069360126238;13.4108268700154;12.7513261246275;17.8856733230583;13170.7868188349;4452.5283988813;1721.25440287608;3768.45299240297;980.409366477937;465.004032220554
97229;972;16612.9827675355;384.13239640628;185.451915570164;95.1915384502847;19.5298586691632;18.6018879004272;29.0117983808009;16228.8503711293;7703.26573963905;1382.11671182183;4314.40922683074;1818.34643582416;149.684095700351
97230;972;9898.65612981238;125.640828624162;46.342975490512;33.0644700395678;21.2148199114702;5.60337638615212;9.16766542763017;9773.01530118821;4176.55759927206;1335.34470041261;2628.56792970812;865.152576186575;156.937497136896
97231;972;5959.92123720951;178.823141431717;86.9506845303945;43.361084436063;28.7590270954574;3.95374641929123;6.9053854092605;5781.09809577779;2782.69994493985;761.756758575751;1325.29323819905;436.225972425971;107.623600477108
97232;972;7318.77356738974;92.8535725854924;35.378902485855;26.795788608333;6.10380992619479;7.78254370885974;3.0516914570027;7225.91999480425;2717.12316441255;962.729800141478;2217.69276852057;498.659133038252;122.656214190008
97233;972;1567.94112271258;17.8030172172736;7.92805458728941;0.0;3.99367077161505;1.01352696764004;3.85423792308907;1550.13810549531;650.26846112979;134.509587245597;498.742456726538;102.907805349361;21.708228181684
97234;972;1443.14782873255;24.5698779364416;11.2851651056073;7.16270123070946;1.05515100597231;0.985712416073112;0.0;1418.57795079611;630.372780306438;204.043204504985;310.71917214381;158.515815643936;18.333724472906
