INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
69001;69;307.335268191819;5.15993048299954;3.08078014926434;1.023265058343;1.0558852753922;0.0;0.0;302.17533770882;197.275481831255;12.3981049455417;57.5144766830095;21.5328373326666;4.16883305946892
69002;69;213.453364417365;3.972031113292;3.972031113292;0.0;0.0;0.0;0.0;209.481333304073;117.402188112211;5.98602629411864;77.1731413547003;5.93634928388372;0.0
69003;69;2424.50496264991;274.838930800164;107.965842845779;26.3755627192785;94.4870064430397;9.86622913972247;21.4911992527454;2149.66603184975;1040.36941837153;99.6410147172734;750.232719151793;163.332744195517;39.0749077322643
69004;69;598.633894268084;22.0342198544011;7.99819888602961;1.00129081283755;10.0185806546586;0.0;1.00537760684044;576.599674413683;313.996317672773;13.0005995166469;207.751555806043;33.8570231458368;3.97675463902452
69005;69;473.001809493547;51.7363323295153;37.7421362347348;3.00236669295585;7.0409358274017;1.95989447571686;0.992365531218911;421.265477164032;260.172717637887;15.9534207540839;95.4639407340593;32.7422668468931;3.98207712998032
69006;69;4110.12740320975;284.896982013494;111.119958717454;44.4229351721086;89.7280495589228;2.95576203221864;23.6958902534695;3825.23042119626;1698.14588480406;236.587826795883;1430.10511105506;218.293365483022;49.4546945768098
69007;69;2276.16291068575;92.4041547004839;41.6480487407232;3.05247439156186;27.5722682401375;4.98534703010655;8.14472988060813;2183.75875598526;1229.61577946155;81.1287265359561;623.670981451837;132.108161768493;38.4561219026991
69008;69;502.474646183535;10.2107060236397;7.14610754650663;1.02153282571101;2.04306565142203;0.0;0.0;492.263940159895;307.982521523343;14.2873919225282;137.170451203521;24.65586860888;3.0741993925456
69009;69;5735.09364203292;554.038425438693;300.148233190193;51.0960936952591;107.174913041146;8.51651823640051;58.5474432137549;5181.05521659423;3057.41364129504;296.941416130898;1213.21872928996;371.288612152404;75.543572291545
69010;69;5152.47896128232;592.874785687534;285.232751129228;69.5436365870227;118.900567220002;24.2173763155278;44.3258670661165;4559.60417559478;2445.28916313867;323.643515504122;1172.20798070547;355.606339760057;68.8327337789445
69012;69;491.757043566843;7.94361577430886;4.95184489322556;0.980037006071132;2.01173387501216;0.0;0.0;483.813427792534;292.659794031927;14.8553645213781;130.075098103707;28.3608722793531;4.90150518909412
69013;69;3105.14439886662;211.419884433387;95.9113550542748;21.5982284413028;64.0550108199127;2.0543406477651;23.689179712873;2893.72451443323;1582.23583445694;153.915149564126;845.019704153424;204.82229932166;44.1391206521262
69014;69;926.084517684109;14.023724195296;3.98128838716781;0.0;4.04071157917014;0.0;0.0;912.060793488813;447.435935044337;23.9703570545157;257.858407274359;48.590445526795;7.01779600854498
69017;69;602.543114285271;37.5242852512313;14.267650250185;2.02386106285476;17.1727014545926;2.02386106285476;2.03621142074426;565.01882903404;295.843466617414;22.5745745747357;164.726219426304;53.4187210137393;8.14560583775503
69018;69;1786.22775815899;95.7582719576651;37.7974148881248;11.7307517664861;35.2312270292052;1.98328078386016;3.98460155946341;1690.46948620132;822.100755126908;129.696425079238;591.199698301191;66.2275950954658;17.5259155952752
69019;69;10373.0851964193;1284.82434648599;625.221900474691;149.569999155543;268.992031335578;44.1004139967585;116.913907760252;9088.26084993327;5029.06352170142;625.981607849751;2237.74402395216;648.866118904466;149.184999710613
69020;69;547.032400915165;25.6836332700503;14.9350404548731;1.0460464624268;2.0920929248536;1.0460464624268;4.29117845266977;521.348767645115;295.809672662532;29.100345595381;121.33570952981;50.3755751969741;14.0130281862358
69021;69;1900.0;82.0;30.0;5.0;31.0;1.0;6.0;1818.0;987.0;67.0;559.0;124.0;26.0
69022;69;439.081967213114;11.1803278688524;8.13114754098355;0.0;3.04918032786885;0.0;0.0;427.901639344261;267.311475409836;13.2131147540984;105.704918032786;32.5245901639347;6.09836065573775
69023;69;1289.36180538398;45.1080245684167;27.0859667354081;5.00599783009683;5.9987498059515;3.00875928131751;2.00427270839286;1244.25378081556;711.824853938551;42.1087102046637;363.850832525848;87.4023088814228;14.0229407983774
69024;69;3374.70683047947;109.300108203869;45.6486052415038;7.93888786808747;47.7737272261901;1.98472196702182;1.98472196702187;3265.4067222756;1754.41334934528;111.144430153227;1032.54234979296;190.533308834098;46.671198849554
69027;69;9770.34411358699;1167.51084831576;487.379686453915;122.638928591352;371.659170225809;43.0268330164873;87.4011078263849;8602.83326527123;4640.12458586506;388.339909295961;2395.71948476339;787.113808762239;180.890687847864
69028;69;5165.93657289649;256.218762732159;154.129872398593;22.0884288578499;55.8493101599128;4.07579920368186;6.30613653677115;4909.71781016433;2842.26989395186;191.506562787834;1195.70230611142;484.206812506623;95.3888259938193
69029;69;33843.1471440538;7688.15736695216;3416.96564501629;1031.28454989704;1493.48969319999;357.517327475199;844.086072337225;26154.9897771016;13534.1259347114;1808.15944981375;6215.20010757661;2864.78459964327;572.267019709416
69030;69;631.801804760095;10.0306883990441;6.03133971629653;0.0;1.99967434137376;0.0;0.0;621.77111636105;383.25152960742;23.1260728286838;154.841704747916;45.4787597843177;6.02056738220594
69031;69;1032.0;32.0;21.0;2.0;5.0;2.0;2.0;1000.0;687.0;40.0;166.0;78.0;9.0
69032;69;1596.56484548442;55.0612568064455;27.9160635409829;4.9797161787184;10.3116051854428;7.00157505292355;1.00688472140533;1541.50358867797;869.095789296768;61.076216411204;456.25648952908;99.1454562285831;19.3556194572126
69033;69;2240.0;81.0;50.0;3.0;20.0;2.0;6.0;2159.0;1344.0;79.0;483.0;188.0;38.0
69034;69;35504.8256437168;3903.14975536445;2026.26580716444;503.409648180924;693.024335007155;205.228917430773;266.789604988732;31601.6758883523;16372.15777875;1545.10005034726;9523.21533252804;2726.77638727757;519.981691121644
69036;69;891.0;36.0;20.0;2.0;9.0;1.0;2.0;855.0;507.0;34.0;209.0;71.0;6.0
69037;69;660.378313253012;26.0939759036145;19.0686746987952;1.00361445783133;3.01084337349398;0.0;2.00722891566265;634.284337349397;384.384337349397;32.1156626506024;153.553012048193;39.1409638554217;8.02891566265061
69038;69;714.448714527736;22.748929758931;8.88479729771534;1.98154325616403;7.98373099602078;0.95855619172729;0.95855619172729;691.699784768805;379.397152723053;35.6201149002333;186.088888694702;45.0398210011273;15.7390421422249
69039;69;536.094375578134;36.486862738585;18.2988518421804;4.06013062376512;12.0938477172931;0.0;0.0;499.607512839549;312.268439886476;34.5867965071992;107.773267190052;24.5831403694614;9.15311626561744
69040;69;4701.65630291611;519.968613625014;255.923920665363;73.8312420003309;106.212401009754;23.7079726209619;31.1959753248653;4181.68768929109;2110.82238794295;245.542098043326;1295.29387136873;341.972478291735;81.1074836702421
69042;69;430.89477555226;9.03166341469157;6.00953280333517;0.988200546316443;2.03393006503996;0.0;0.0;421.863112137569;289.190304457238;10.0315257738745;82.9958572814702;23.616030877831;5.0096674269643
69043;69;7118.13792282323;415.160320285611;222.640299462918;34.398931131049;104.542655961577;10.1005111618159;25.2421767912549;6702.97760253762;3533.03975031433;272.450499891625;1965.85924657214;621.198524636275;135.025697684242
69044;69;4302.0;314.0;162.0;24.0;70.0;25.0;21.0;3988.0;1994.0;173.0;1214.0;409.0;115.0
69045;69;1004.86732443757;35.1919137230724;19.0183983351252;1.98288753485422;11.2078186251172;0.999921693121495;1.98288753485422;969.675410714501;579.778745378833;51.4350575650888;223.30499818201;77.8315625825856;15.1509850969368
69046;69;3724.0;177.0;90.0;19.0;50.0;2.0;13.0;3547.0;1887.0;133.0;1082.0;323.0;57.0
69047;69;887.919399707306;40.1054278566848;18.0644608229456;2.97768373074793;14.1314387362016;2.91929928987279;1.01215076212736;847.813971850621;445.612135015802;36.9844090201917;288.535797877507;52.6512255451061;8.04679059715458
69049;69;2276.0295136133;102.998831951081;50.8802170600647;1.99258256289601;39.1244469071909;0.986611507112848;8.00286315118077;2173.03068166222;1116.98987008569;73.9229414399181;721.111027516071;153.06248000684;61.9951433468845
69050;69;1732.20982490688;98.8232488800109;40.7417611502696;4.97231476952187;26.166729494211;0.0;3.97347999943969;1633.38657602687;896.281432703127;67.7543743341994;480.917972699587;133.267271357691;17.0533663876792
69051;69;895.049999999998;21.45;11.7;2.925;4.87499999999995;0.974999999999998;0.974999999999998;873.599999999998;569.4;39.975;190.124999999998;46.8000000000004;5.85000000000001
69052;69;3310.0;165.0;79.0;10.0;54.0;8.0;9.0;3145.0;1770.0;130.0;904.0;252.0;47.0
69053;69;441.813653136531;18.0332103321033;9.01660516605166;1.00184501845018;8.01476014760148;0.0;0.0;423.780442804428;251.463099630996;19.0350553505535;112.206642066421;26.0479704797048;10.0184501845018
69055;69;1149.66106145926;64.3816746158347;38.1579876962222;7.02628158207917;12.2098250459159;0.0;3.00302490057328;1085.27938684342;636.200069830931;54.2165247474522;254.777729740728;98.1884802386142;21.9115860358037
69056;69;1595.84715780277;108.401145714404;64.5040236780499;3.05871293221404;27.4606154561356;1.0290000558977;8.24972785903988;1487.44601208836;960.391836397183;58.4100557360523;292.913682348878;111.08299756587;29.8084238851389
69057;69;455.0;13.0;10.0;1.0;2.0;0.0;0.0;442.0;270.0;16.0;120.0;29.0;2.0
69058;69;318.825748831964;6.01005142415875;3.9877532747449;0.0;0.0;0.0;2.02229814941385;312.815697407805;182.55710171733;13.5882213411735;90.7058522301759;19.0767724838212;3.85321694803673
69059;69;1231.582237727;77.0086543743193;41.4956848433133;4.01381731689185;22.4966912931195;0.995675644877667;2.03273140685106;1154.57358335268;683.202582232408;59.8726109660992;268.190368898934;113.800438560602;8.01757876539856
69061;69;947.229357798168;16.8440366972478;7.92660550458717;1.9816513761468;3.96330275229362;0.0;2.97247706422017;930.38532110092;545.94495412844;21.7981651376147;269.504587155966;61.4311926605499;14.8623853211009
69062;69;609.0;11.0;4.0;4.0;1.0;1.0;0.0;598.0;368.0;27.0;148.0;44.0;6.0
