INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
41001;41;158.0;1.0;1.0;0.0;0.0;0.0;0.0;157.0;94.0;5.0;47.0;6.0;1.0
41002;41;665.0;14.0;9.0;1.0;3.0;0.0;0.0;651.0;335.0;31.0;221.0;32.0;10.0
41003;41;513.324026933385;15.1221638072196;10.0814425381464;3.02443276144392;2.01628850762928;0.0;0.0;498.201863126165;208.978512572879;21.3173553467316;193.563696732411;64.2608559359969;4.03257701525856
41004;41;219.0;0.0;0.0;0.0;0.0;0.0;0.0;219.0;103.0;5.0;95.0;8.0;2.0
41006;41;360.228340453233;26.0881537633994;22.1248240863508;0.0;0.985988214273247;0.985988214273247;1.99135324850213;334.140186689834;201.910790597997;15.9262667451959;89.4157661347176;18.8292517628394;4.01901021836235
41007;41;564.875114949436;13.2205549858653;5.10291988509711;2.0440560625501;5.0540049381291;0.0;1.01957410008897;551.654559963571;318.960726075835;29.5876799361091;142.906239997962;32.714995883282;10.2106768711539
41008;41;576.650349089158;15.0707619048855;7.04243031219252;2.99580601879114;5.03252557390183;0.0;0.0;561.579587184273;325.441401533465;35.0505949584451;137.128751032785;40.923857529879;7.99074959160301
41009;41;570.906411868724;19.9395965631302;8.93786466521478;1.97141738643087;6.05048325004598;0.0;0.963003511423207;550.966815305594;311.764736631685;11.9030324778043;180.123169048893;36.1890429596705;5.99017517608751
41010;41;823.85292216215;16.8878128540493;12.9034039800152;0.994871621679555;1.01018306580806;0.0;0.0;806.9651093081;409.141662220752;43.6260920465781;212.829955619476;47.5208801598354;4.92206580641268
41013;41;222.072187660928;2.00091843358636;2.00091843358636;0.0;0.0;0.0;0.0;220.071269227341;107.987353307218;15.9861725675846;80.1016052060606;6.99386927281258;2.99950891202775
41014;41;133.353658536585;0.0;0.0;0.0;0.0;0.0;0.0;133.353658536585;80.0121951219512;4.9390243902439;37.5365853658537;6.91463414634146;2.96341463414634
41016;41;809.789814860418;40.0127404985301;17.5225920188019;1.0251758867425;14.1194085462031;0.0;2.16194529410947;769.777074361888;415.985378449647;41.9742672866617;238.699941475161;30.230952185969;13.366080205491
41017;41;544.027755706638;8.00701456426181;5.02590636325067;0.987993160041878;1.99311504096927;0.0;0.0;536.020741142376;276.959062480359;29.5829116696935;174.724893685311;28.0845047629242;6.86801941257616
41018;41;37290.6902517659;7353.55050779728;2863.60084460519;1308.06518691825;1139.93414997859;405.268990537546;773.641943477515;29937.1397439687;13125.5956699808;2327.95066570015;9187.06411432604;3246.65797202135;634.371186767463
41020;41;391.203537288245;4.98612693417444;0.985498523678107;0.993844562498146;3.00678384799819;0.0;0.0;386.21741035407;184.163457606921;21.8166098329586;151.554933137578;14.750278153968;6.93278088180899
41022;41;109.926470588235;4.77941176470588;2.86764705882353;0.0;1.91176470588235;0.0;0.0;105.147058823529;49.7058823529411;10.5147058823529;40.1470588235294;0.0;0.955882352941177
41024;41;151.666666666667;7.77777777777777;2.91666666666667;0.972222222222222;3.88888888888888;0.0;0.0;143.888888888889;76.8055555555556;3.88888888888888;52.5;3.88888888888889;0.972222222222222
41025;41;1127.07967686811;30.7473755148966;9.8557638538665;5.96873833029329;10.9545249523503;1.04555653328593;0.887880989375447;1096.33230135321;472.996758203958;62.1724054052696;488.853667244361;39.3175238443465;13.8730993273494
41026;41;150.178571428571;1.03571428571429;1.03571428571429;0.0;0.0;0.0;0.0;149.142857142857;69.3928571428572;4.14285714285715;52.8214285714285;11.3928571428571;3.10714285714287
41027;41;111.0;1.0;0.0;0.0;1.0;0.0;0.0;110.0;65.0;5.0;27.0;8.0;1.0
41028;41;383.526970954357;5.82572614107885;1.94190871369295;0.970954356846473;2.91286307053942;0.0;0.0;377.701244813278;214.58091286307;13.5933609958506;105.834024896266;26.2157676348548;6.79668049792531
