INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
97302;973;47145.5178069709;20231.5102630998;5616.82636442964;5939.11284849354;1552.67108140506;1463.79212184298;1627.90925449652;26914.0075438711;14155.5204655898;3095.8670265436;3553.37189654711;4105.09962529778;427.866079257412
97304;973;17188.3006325161;7527.04551831699;2853.65662124261;2168.25079602961;399.580906192788;547.47518562177;736.938086287215;9661.25511419912;5135.70395252334;1235.19345731815;669.226758798514;1988.68171565407;220.558120743433
97305;973;10875.1831655821;3687.27151214803;1042.01131122958;1154.69051986117;240.552405498653;272.167451763608;415.761492468209;7187.9116534341;3976.04183785083;890.698741491369;520.564454910085;1238.58655070805;164.117029700898
97306;973;6963.60830439537;3737.81272194966;933.877784998229;630.947554737717;218.259096539625;233.812614139729;699.054844668583;3225.79558244571;1065.32727528665;356.740540628495;148.674633901421;851.217196754121;275.787059955612
97307;973;23259.0281957986;9958.69320429466;2816.47610215713;2694.53394555584;849.24558983924;688.972836989253;946.723005190339;13300.3349915039;6870.44161047181;1584.27439147524;1370.4000844446;2373.12824694306;243.564544671825
97309;973;20052.9234923891;5455.87651971107;1626.01902661401;1203.03596426227;443.440360873251;275.303608010934;485.1104326955;14597.046972678;9017.04786407078;942.383722737706;1966.46709377463;1442.11329843851;241.448366597732
97310;973;2621.69762174405;952.130237825595;625.340883352209;80.8992072480181;89.4394110985277;10.7327293318233;73.9365798414496;1669.56738391846;842.190260475651;191.456398640997;162.99093997735;187.071347678369;107.327293318233
97311;973;27118.4903027883;11566.285872648;2088.30204354376;4218.71352378573;459.480835770921;826.891467380665;801.939336345089;15552.2044301402;5654.46940807448;3708.54163756527;496.861823662318;3520.49024031596;495.445306280628
97312;973;1966.02109889309;684.053293800909;193.588180318892;228.951877012306;52.1993825702185;55.9688675535073;50.6445977794507;1281.96780509218;620.192510546399;153.078630933563;181.222590022819;195.800670788446;27.9387024134863
97313;973;2064.53390639924;593.094555873925;168.514167462592;114.85323145495;39.5396370582622;50.8366762177643;66.8408150270614;1471.43935052532;761.608723336522;146.861509073544;236.296402419616;172.279847182425;32.9496975485512
