INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
40001;40;5360.62700256037;310.08882674805;108.741501765523;19.1334234195756;90.678796219766;12.9235115898718;8.03397858524029;5050.53817581232;1986.23855898001;362.69883177859;1990.95020447607;383.680717751673;99.2732099934203
40002;40;1350.90405600038;77.2424662135451;46.6488567492279;8.15088590667477;13.3003245086542;1.0051523005149;2.03090197657312;1273.66158978683;511.704285115783;68.1361957390398;568.007823628404;68.782693526261;21.2867058793683
40003;40;226.479704797048;3.03321033210333;1.01107011070111;0.0;1.01107011070111;0.0;0.0;223.446494464945;143.571955719557;9.09963099630997;51.5645756457565;10.1107011070111;1.01107011070111
40004;40;1723.19881440948;90.2859097127221;45.6283629730963;9.7081623347014;27.1828545371634;0.970816233470135;4.85408116735064;1632.91290469676;917.421340629276;126.206110351117;412.596899224799;91.2567259461938;29.1244870041039
40006;40;602.099150141642;38.5580736543909;16.8073654390935;1.97733711048159;16.8073654390935;0.0;0.988668555240793;563.541076487251;219.484419263456;42.5127478753541;226.405099150141;24.7167138810198;27.6827195467422
40008;40;89.0;4.0;0.0;0.0;2.0;1.0;0.0;85.0;32.0;9.0;38.0;3.0;2.0
40012;40;213.699619771863;7.87832699619772;2.95437262357414;0.984790874524715;2.95437262357414;0.984790874524715;0.0;205.821292775665;103.403041825095;6.89353612167301;76.8136882129278;5.90874524714829;8.86311787072243
40016;40;205.62215848474;2.03368020413262;0.0;0.0;1.01531790417221;0.0;0.0;203.588478280607;117.410458929397;7.0648580789128;57.839968358554;6.06462604292171;8.11042925005763
40017;40;319.997191810919;6.11119269134769;3.06931036880447;1.00027766567462;1.02770571193588;1.01389894493272;0.0;313.885999119572;166.288070103271;11.249721567826;106.861881038381;18.2848133849374;5.07674574062044
40018;40;320.0;7.0;3.0;1.0;3.0;0.0;0.0;313.0;183.0;11.0;84.0;21.0;3.0
40019;40;951.209423825187;65.0550873422434;29.6408639434089;3.02480545276146;28.4030383712517;0.960992777862653;2.04103994167117;886.154336482944;385.615190326911;66.6205052042212;352.555192943351;31.2005369994563;25.0438428211172
40020;40;522.783999999999;9.91999999999997;2.976;0.992000000000031;3.96799999999995;0.992000000000001;0.991999999999991;512.863999999999;284.704;16.864;168.639999999999;20.8320000000002;4.95999999999999
40021;40;724.763274336284;27.3495575221239;16.6050884955752;0.976769911504425;8.79092920353982;0.0;0.976769911504425;697.41371681416;362.381637168142;43.9546460176991;218.796460176992;41.0243362831858;13.674778761062
40022;40;332.0;11.0;6.0;0.0;3.0;0.0;1.0;321.0;155.0;15.0;113.0;18.0;8.0
40023;40;303.0;10.0;4.0;0.0;5.0;0.0;0.0;293.0;131.0;24.0;111.0;14.0;8.0
40025;40;730.621527753016;22.8838741021705;8.88762157341942;3.89079191705968;4.25079926066753;1.84153438987419;1.10077086674102;707.737653650845;332.174577877187;32.4741913400614;244.511593235402;43.3411203295748;8.77128229047452
40026;40;283.736486713759;5.86388142253258;2.88175606771922;0.0;2.03764505143818;0.0;0.0;277.872605291227;153.543978015286;12.9696602590938;90.7617663784731;14.6305396093007;2.03764505143818
40029;40;241.724348644873;5.37435040892078;2.14152846468378;0.0;3.232821944237;0.0;0.0;236.349998235952;132.245531142124;15.743328707864;66.3942760339456;14.5517060140715;4.22300669505169
40031;40;966.652045732769;23.3563218643306;13.2359724879524;1.02011143254054;8.08012651129717;0.0;0.0;943.295723868438;499.697081183533;48.7953814329176;309.424220515906;37.6675690930875;27.4410500721071
40032;40;167.758293838863;12.7535545023697;7.84834123222748;0.981042654028436;3.92417061611374;0.0;0.0;155.004739336493;88.2938388625592;10.7914691943128;40.2227488151659;7.84834123222748;1.96208530805687
40033;40;122.181818181818;3.87878787878788;1.93939393939394;0.96969696969697;0.96969696969697;0.0;0.0;118.30303030303;54.3030303030303;0.96969696969697;51.3939393939394;4.84848484848485;3.87878787878788
