INSEE_COM;DEP;total;total_immigrés;total_immigrés_actifs;total_immigrés_chômeurs;total_immigrés_retraités;total_immigrés_élèves;total_immigrés_femmes-h._au_foyer;total_français;total_français_actifs;total_français_chômeurs;total_français_retraités;total_français_élèves;total_français_femmes-h._au_foyer
19001;19;329.483724237402;29.2285026094638;8.84517550581982;2.04139058202936;13.2807576555532;0.0;3.99416457896687;300.255221627938;111.804095700258;11.6066369309448;149.638890479498;13.131461079623;6.1725014457019
19002;19;317.506684837854;9.11533428998764;7.08489702789859;1.01688610043443;1.01355116165462;0.0;0.0;308.391350547866;180.84229010489;11.1325300519107;85.1785460942602;19.0819746475908;1.01022716000597
19003;19;207.961038961039;3.10389610389609;1.03463203463203;0.0;2.06926406926406;0.0;0.0;204.857142857143;91.0476190476191;6.2077922077922;92.0822510822511;4.13852813852814;3.1038961038961
19004;19;629.434034876821;18.1470506374369;9.06625219129692;3.02530809793756;2.02011758947824;1.00519637450678;2.02011758947824;611.286984239384;272.118136882439;28.2257606409088;251.531873739366;34.205880471769;8.0634548059869
19005;19;3291.87331986693;158.881686366273;63.5413425064832;12.9068351966294;53.6413378399098;2.9785004299914;5.9570008599828;3132.99163350066;1574.66222408885;152.903437931241;1073.79126017479;213.459197482717;28.7992533482664
19007;19;750.827960386987;64.8112465459626;23.2788979353092;1.01331863196606;31.3991622909928;2.02663726393212;4.05327452786425;686.016713841024;306.022226853751;23.3063285352194;297.915677798022;22.2930099032534;3.03995589589819
19010;19;2553.0;104.0;36.0;12.0;48.0;5.0;1.0;2449.0;969.0;103.0;1140.0;97.0;45.0
19011;19;995.0;76.0;33.0;9.0;19.0;1.0;2.0;919.0;352.0;43.0;458.0;23.0;6.0
19012;19;194.323943661972;9.25352112676057;4.11267605633803;0.0;5.14084507042254;0.0;0.0;185.070422535211;91.5070422535212;3.08450704225352;74.0281690140845;7.19718309859155;1.02816901408451
19013;19;737.634482758619;28.4344827586205;16.2574712643677;2.03218390804597;9.12873563218383;0.0;1.01609195402298;709.199999999999;365.777011494254;41.6597701149426;233.685057471262;43.6919540229887;5.0804597701149
19014;19;198.525822068268;13.9080672145758;1.97698875210499;2.9442767938215;6.01704787928222;0.992765037262129;0.984223714842857;184.617754853693;60.5890947539672;7.96870725630223;97.1710506458269;9.88494376052493;1.00138048326486
19015;19;584.0;45.0;15.0;4.0;18.0;2.0;4.0;539.0;274.0;28.0;180.0;29.0;8.0
19016;19;250.779737720531;14.9689926752511;3.97339194985731;1.00701119868932;6.04206719213594;0.961812766248419;0.970687170941453;235.810745045279;132.203888184572;5.95125714738992;79.6386111712829;7.94620008648223;4.00076199960429
19017;19;79.0;8.0;3.0;3.0;1.0;1.0;0.0;71.0;24.0;5.0;38.0;1.0;2.0
19018;19;144.0;16.0;4.0;0.0;11.0;0.0;0.0;128.0;47.0;4.0;70.0;3.0;0.0
19019;19;1167.95140297902;72.9791339968316;26.6081563341581;3.9489957809734;33.6324689740887;3.86040839359324;2.98104891736296;1094.97226898219;366.109300678516;76.0648220644574;574.890334692284;27.349777019215;15.8096513358671
19020;19;103.0;5.0;2.0;0.0;3.0;0.0;0.0;98.0;36.0;0.0;49.0;10.0;0.0
19022;19;206.424344452191;10.0190419746434;0.0;0.0;8.02049400820101;0.0;1.99854796644236;196.405302477548;93.2910308874741;8.0075137651106;89.1878172816654;1.92167378228731;0.0
19023;19;1057.09532743745;32.1464691506054;17.0972205710228;4.02373414744833;5.02562073847823;1.97579360627967;1.99033718373088;1024.94885828685;480.119741916402;54.1916324858273;399.491031450132;46.8700478367029;19.0443423300804
19024;19;544.0;49.0;26.0;5.0;11.0;2.0;2.0;495.0;202.0;11.0;173.0;13.0;7.0
19025;19;306.0;29.0;8.0;3.0;14.0;2.0;1.0;277.0;155.0;9.0;93.0;14.0;2.0
19028;19;2398.10432184202;77.3922336803961;31.2863901906162;6.69565742039478;28.0145923275724;4.49035197969583;3.00680396554671;2320.71208816163;946.644541101355;117.726549339808;949.57391145524;82.052181994115;26.2436989278683
19029;19;239.878295218822;19.1843548594767;9.08733736635928;0.0;10.0970174931174;0.0;0.0;220.693940359346;106.689355336433;12.096661990034;79.8228055633447;16.0466552699349;4.03222065157165
19030;19;775.0;33.0;15.0;3.0;14.0;0.0;1.0;742.0;392.0;35.0;231.0;46.0;13.0
19031;19;39717.6003452703;4541.2807781034;1783.76449916789;547.739393731836;1389.20790262354;140.793454823908;311.144749161759;35176.3195671669;15206.0401408148;2406.3172517309;12583.7566593926;2777.37197316209;758.81217411847
19033;19;734.093299471081;48.1644854889923;11.7013326441146;1.88452989123547;30.9912567122564;0.0;0.797960570493164;685.928813982088;221.240838656181;17.7520298087987;387.228860960604;17.7168531294064;14.5530593547852
19034;19;198.306501777396;10.3302372488589;4.13209489954355;0.0;6.19814234931532;0.0;0.0;187.976264528538;96.7371866305155;9.29721352397298;67.4795322256466;8.26418979908709;1.03302372488589
19035;19;460.0;14.0;2.0;4.0;5.0;1.0;2.0;446.0;222.0;14.0;172.0;19.0;8.0
