index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
2386;2018-04;973;97302;2018;90;2.0;;79364647200027;752BT;;;1;14223.0;0.0;26.0;33.0;6.0;0.0;0.0;0.0;6.0;59.0;65.0;3.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;3881.0;0.0;0.0;0.0;7.0;2018-04-30;;;;;4.9341700000000515;-52.32714999999996;97302;0120;973020120;H
2387;2018-04;973;97309;2016;10;2.0;CTS  GUYANE;95064036700013;405AR;87AR;93AR;3;11527.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;46.0;0.0;0.0;0.0;14.0;2018-04-30;2017-01-19;2017-09-20;;;4.85730853078134;-52.27664133503167;97309;0103;973090103;H
9244;2017-02;973;97309;2016;10;2.0;CTS  GUYANE;95064036700013;405AR;87AR;93AR;2;11527.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;46.0;0.0;0.0;0.0;14.0;2017-02-28;2017-01-19;;;;4.85730853078134;-52.27664133503167;97309;0103;973090103;H
9246;2017-02;973;97309;2017;90;2.0;EDEN 1;819371683;1826AS;;;1;1012.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;244.0;0.0;0.0;0.0;7.0;2017-02-28;;;;;4.8913083;-52.3036578;97309;0103;973090103;H
21240;2017-07;973;97309;2016;90;2.0;;;200AS;;;2;8000.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;12.0;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1173.0;0.0;0.0;0.0;7.0;2017-07-31;2017-02-17;;;;4.892924674431194;-52.306354985875466;97309;0103;973090103;H
21248;2017-07;973;97309;2017;90;2.0;LE CLOS DES EMERAUDES;en cours;1934AS;;;1;12905.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;17.0;0.0;17.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1822.0;0.0;0.0;0.0;7.0;2017-07-31;;;;;4.892924674431194;-52.306354985875466;97309;0103;973090103;H
84744;2019-07;973;97309;2019;90;2.0;CANNELLE;84156646600014;860AK;;;2;9730.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;170.0;1945.0;0.0;170.0;0.0;12.0;2019-07-31;2019-04-17;;;;4.900450019585179;-52.26430004102379;97309;0103;973090103;H
4926;2019-08;973;97307;2018;30;2.0;TOPAZ PROMO;80450180700023;267AN;;;2;4000.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;390.0;0.0;0.0;0.0;7.0;2019-08-31;2019-04-17;;;;4.829458;-52.3137395;97307;0105;973070105;H
4928;2019-08;973;97307;2019;90;2.0;HIPPO-BAT;83211149600010;303AS;304AS;305AS;1;27709.0;0.0;0.0;0.0;8.0;7.0;0.0;0.0;15.0;0.0;15.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1923.0;0.0;0.0;0.0;7.0;2019-08-31;;;;;4.778201478728578;-52.34267840023756;97307;0105;973070105;H
7171;2017-01;973;97307;2016;30;2.0;TOPAZ PROMO;80450180700015;373AP;;;2;3251.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;330.0;0.0;0.0;0.0;7.0;2017-01-31;2016-10-17;;;;4.803193085687786;-52.361225162278146;97307;0105;973070105;H
