index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1262;2018-04;51;51030;2018;10;2.0;Domaine Henri GIRAUD II;75280339500017;32810F;03510F;39130F;2;1287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;490.0;117.0;0.0;0.0;0.0;6.0;2018-04-30;2018-04-19;;;;49.05409000769913;3.999289983883159;51030;0000;510300000;Z
22755;2017-08;51;51030;2016;10;2.0;;;08960H;;;3;1104.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;106.0;0.0;0.0;14.0;2017-08-31;2016-12-19;2017-02-17;;;49.0551435;3.9964038;51030;0000;510300000;Z
69539;2019-02;51;51030;2019;90;2.0;;;38690F;38710F;;1;801.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;91.0;116.0;0.0;0.0;0.0;7.0;2019-02-28;;;;;49.053675273452534;4.002981160504839;51030;0000;510300000;Z
72232;2019-03;51;51030;2019;90;2.0;;;0157AC;0298AC;0156AC;1;1162.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;369.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;49.0426121;4.0864206;51030;0000;510300000;Z
1263;2018-04;51;51108;2017;90;2.0;SARL ISTRIA;53399366300012;192BI;;;2;5249.0;0.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1764.0;0.0;0.0;14.0;2018-04-30;2018-04-20;;;;48.95013001698541;4.370390029796567;51108;0501;511080501;H
1265;2018-04;51;51108;2018;90;2.0;OPHLM;39279516700023;406AD;;;1;3072.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;18.0;18.0;3.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1361.0;0.0;0.0;0.0;7.0;2018-04-30;;;;;48.9537273256711;4.3753328416990795;51108;0501;511080501;H
17508;2017-06;51;51108;2017;20;2.0;OPHLM;39279516700023;406AD;;;1;3072.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;18.0;18.0;3.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1351.0;0.0;0.0;0.0;7.0;2017-06-30;;;;;48.9537273256711;4.3753328416990795;51108;0501;511080501;H
27942;2017-10;51;51108;2017;90;2.0;SARL ISTRIA;53399366300012;192BI;;;1;5249.0;0.0;14.0;44.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1764.0;0.0;0.0;14.0;2017-10-31;;;;;48.95013001698541;4.370390029796567;51108;0501;511080501;H
56426;2018-09;51;51108;2018;20;2.0;OPHLM;39279516700023;406AD;;;2;3072.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;18.0;18.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1361.0;0.0;0.0;0.0;7.0;2018-09-30;2018-09-26;;;;48.9537273256711;4.3753328416990795;51108;0501;511080501;H
1264;2018-04;51;51108;2017;30;2.0;IMMOBILIERE CBFB;80428562500012;378BC;;;2;845.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;8.0;8.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;438.0;42.0;435.0;3.0;435.0;14.0;2018-04-30;2018-04-13;;;;48.959679980277855;4.365170031956012;51108;0402;511080402;H
30692;2017-11;51;51108;2017;30;2.0;IMMOBILIERE CBFB;80428562500012;378BC;;;1;845.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;8.0;8.0;3.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;438.0;42.0;21.0;3.0;0.0;12.0;2017-11-30;;;;;48.959679980277855;4.365170031956012;51108;0402;511080402;H
42432;2018-03;51;51108;2018;90;2.0;DIOCESAINE DE CHALONS EN CHAMPAGNE;78036963300018;685BC;684BC;;1;8215.0;2.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;3.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;92.0;66.0;1124.0;0.0;0.0;14.0;2018-03-30;;;;;48.9600081;4.3639743;51108;0402;511080402;H
51220;2018-07;51;51108;2018;90;2.0;Association MAISON SAINT-JOSEPH;78036963300018;685BC;684BC;;2;8215.0;2.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;21.0;4.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;92.0;66.0;1124.0;0.0;0.0;14.0;2018-07-31;2018-07-06;;;;48.95990000523622;4.363990027626983;51108;0402;511080402;H
1266;2018-04;51;51230;2016;90;2.0;PLURIAL NOVILIA;33548067900018;3BI;4BI;;3;989.0;30.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;41.0;41.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2090.0;0.0;0.0;0.0;14.0;2018-04-30;2017-03-09;2018-02-07;;;49.0408939;3.9522661;51230;0301;512300301;H
27946;2017-10;51;51230;2016;90;2.0;PLURIAL NOVILIA;33548067900018;3BI;4BI;;2;989.0;30.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;41.0;41.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2090.0;0.0;0.0;0.0;14.0;2017-10-31;2017-03-09;;;;49.0408800025661;3.9522499888913103;51230;0301;512300301;H
72238;2019-03;51;51230;2019;10;2.0;SARL Champagne A. BERGERE;33846362300029;1296BI;521BI;;2;238.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;375.0;0.0;0.0;0.0;5.0;2019-03-31;2019-03-06;;;;49.0441279;3.9580425;51230;0301;512300301;H
92322;2019-11;51;51230;2019;90;2.0;SARL VITI-P.V.M.;43429905300018;326BI;792BI;793BI;1;869.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;182.0;0.0;0.0;12.0;2019-11-30;;;;;49.04531998049717;3.953910024815201;51230;0301;512300301;H
95396;2019-12;51;51230;2019;90;2.0;SCI LES EPICIERS GOURMANDS;81960186500010;;;;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;190.0;0.0;0.0;0.0;14.0;2019-12-31;;;;;49.0440699872766;3.952340010531401;51230;0301;512300301;H
1267;2018-04;51;51389;2018;20;2.0;OPH;39279516700023;130AD;;;2;1074.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;4.0;0.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;362.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-03;;;;49.13301793906321;4.314604418130983;51389;0000;513890000;Z
39611;2018-02;51;51389;2018;90;2.0;OPH;39279516700023;130AD;;;1;1074.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;4.0;0.0;4.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0.0;362.0;0.0;0.0;0.0;6.0;;;;;2018-02-28;49.13301793906321;4.314604418130983;51389;0000;513890000;Z
1268;2018-04;51;51507;2017;20;2.0;OPHLM;39279516700023;0588AB;0587AB;;2;4984.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;308.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-11;;;;49.10067987771895;4.940901308727103;51507;0102;515070102;H
83283;2019-07;51;51507;2019;32;2.0;SCI SOFA;37978494500014;0487AB;;;2;559.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;122.0;110.0;0.0;0.0;0.0;7.0;2019-07-31;2019-07-25;;;;49.088039984501904;4.897119973272595;51507;0102;515070102;H
1269;2018-04;51;51649;2017;90;2.0;PLURIAL NOVILIA;335480 679 000;0538AP;;;2;1818.0;0.0;9.0;8.0;4.0;0.0;0.0;0.0;0.0;21.0;21.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1817.0;0.0;0.0;0.0;7.0;2018-04-30;2018-03-26;;;;48.7251519;4.5910081;51649;0303;516490303;H
33930;2017-12;51;51649;2017;90;2.0;SCI MR2B;79786556500015;0077AO;0078AO;0079AO;1;2433.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;98.0;0.0;;0.0;5.0;;;;0.0;2017/12;48.722282354248975;4.599762257072043;51649;0303;516490303;H
36967;2018-01;51;51649;2017;32;2.0;SCI MR2B;79786556500015;0077AO;0078AO;0079AO;2;2433.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;98.0;0.0;0.0;0.0;5.0;2018-01-31;2018-01-23;;;;48.72241998497509;4.598850032593532;51649;0303;516490303;H
36968;2018-01;51;51649;2017;90;2.0;PLURIAL NOVILIA;335480 679 000;0538AP;;;1;1818.0;0.0;9.0;8.0;4.0;0.0;0.0;0.0;21.0;0.0;21.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1817.0;0.0;0.0;0.0;7.0;2018-01-31;;;;;48.725983133466535;4.591425278289424;51649;0303;516490303;H
67108;2019-01;51;51649;2018;90;2.0;LE FOYER REMOIS;33558121100026;0213AO;;;1;3055.0;32.0;4.0;0.0;7.0;0.0;0.0;0.0;7.0;36.0;43.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1813.0;0.0;0.0;0.0;7.0;2019-01-31;;;;;48.7246164;4.5990326;51649;0303;516490303;H
83285;2019-07;51;51649;2018;21;2.0;LE FOYER REMOIS;33558121100026;0213AO;;;2;3055.0;32.0;4.0;0.0;7.0;0.0;0.0;0.0;7.0;36.0;43.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1813.0;0.0;0.0;0.0;7.0;2019-07-31;2019-04-30;;;;48.72435000200028;4.598590025957009;51649;0303;516490303;H
