index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
395;2018-04;18;18242;2018;90;2.0;;51516124800015;103AL;;;1;2043.0;0.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;687.0;0.0;0.0;14.0;2018-04-30;;;;;46.82881000769734;2.91829998740846;18242;0000;182420000;Z
47050;2018-06;18;18242;2018;30;2.0;;51516124800015;103AL;;;2;2043.0;0.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;687.0;0.0;0.0;14.0;2018-06-30;2018-06-15;;;;46.82881000769734;2.91829998740846;18242;0000;182420000;Z
2889;2019-08;18;18018;2019;10;2.0;;;11100A;;;2;881.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;89.0;0.0;0.0;0.0;5.0;2019-08-31;2019-08-23;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
2890;2019-08;18;18018;2019;90;2.0;;;11360A;;;1;720.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;106.0;0.0;0.0;0.0;5.0;2019-08-31;;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
2891;2019-08;18;18018;2019;90;2.0;;;11110A;;;1;880.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;148.0;0.0;0.0;0.0;5.0;2019-08-31;;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
41349;2018-03;18;18018;2018;90;2.0;SARL BATEC;44387400300025;09980A;;;1;838.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;173.0;0.0;0.0;0.0;7.0;2018-03-30;;;;;47.0342809;2.6495232;18018;0000;180180000;Z
66230;2019-01;18;18018;2018;21;2.0;OPH du CHER - LOT N_16;27180001300028;10550A;;;2;771.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;157.0;0.0;0.0;0.0;7.0;2019-01-31;2019-01-16;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
71231;2019-03;18;18018;2019;90;2.0;;;10830A;;;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;84.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
76576;2019-05;18;18018;2019;10;2.0;;;10830A;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;84.0;0.0;0.0;0.0;5.0;2019-05-31;2019-04-18;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
87955;2019-10;18;18018;2019;10;2.0;;;11360A;;;2;720.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;106.0;0.0;0.0;0.0;5.0;2019-10-31;2019-10-14;;;;47.033805482305134;2.6604277108637024;18018;0000;180180000;Z
