index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
360;2018-04;15;15006;2018;90;2.0;;27150001900010;385BT;384BT;383BT;1;2014.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;242.0;0.0;0.0;0.0;7.0;2018-04-30;;;;;45.2033065;2.4399703739669407;15006;0000;150060000;Z
47005;2018-06;15;15006;2018;20;2.0;;27150001900010;383BT;384BT;385BT;2;2014.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;242.0;0.0;0.0;0.0;7.0;2018-06-30;2018-05-31;;;;45.22877139103686;2.424510817627208;15006;0000;150060000;Z
361;2018-04;15;15122;2018;90;2.0;;27150001900010;115AB;114AB;297AB;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1057.0;0.0;0.0;0.0;7.0;2018-04-30;2018-03-28;;;;44.71150977317234;2.2017466098590175;15122;0000;151220000;Z
35887;2018-01;15;15122;2018;90;2.0;LOGISENS;27115000190001;114AB;115AB;297AB;1;5850.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;16.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1057.0;0.0;0.0;0.0;7.0;2018-01-31;;;;;44.71150977317234;2.2017466098590175;15122;0000;151220000;Z
2836;2019-08;15;15149;2019;10;2.0;;75006785200012;487A;489A;488A;2;5790.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;11.0;221.0;0.0;0.0;14.0;2019-08-31;2019-07-31;;;;44.885912559294674;2.842632800125703;15149;0000;151490000;Z
49990;2018-07;15;15149;2018;90;2.0;;48197686700010;567C;569C;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;9514.0;0.0;514.0;0.0;514.0;12.0;2018-07-31;2018-07-05;;;;44.85874480349669;2.7745169257454716;15149;0000;151490000;Z
2837;2019-08;15;15192;2019;32;2.0;;83474535800012;541C;540C;538C;2;367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;378.0;0.0;0.0;10.0;2019-08-31;2019-07-27;;;;45.046485343465875;2.712868725764091;15192;0000;151920000;Z
7562;2017-02;15;15014;2017;90;2.0;;27150001900010;351BX;;;1;2561.0;0.0;5.0;0.0;10.0;2.0;0.0;0.0;12.0;5.0;17.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1450.0;0.0;0.0;0.0;7.0;2017-02-28;;;;;44.91811982029856;2.4290350840032024;15014;0106;150140106;H
14139;2017-05;15;15014;2017;90;2.0;;27150001900010;351BX;;;2;2561.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;5.0;17.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1450.0;0.0;0.0;0.0;7.0;2017-05-31;2017-05-04;;;;44.91811982029856;2.4290350840032024;15014;0106;150140106;H
7563;2017-02;15;15067;2016;43;2.0;;21150067300010;137AM;;;2;2565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;71.0;0.0;0.0;14.0;2017-02-28;2017-02-15;;;;49.8858232;4.6306649;08284;0000;082840000;Z
7564;2017-02;15;15267;2017;21;2.0;;40542015900031;329CB;;;1;536.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2017-02-28;;;;;44.908349986611086;2.3528200026381967;15267;0000;152670000;Z
9636;2017-03;15;15267;2017;21;2.0;;40542015900031;329CB;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2017-03-31;2017-03-06;;;;44.908349986611086;2.3528200026381967;15267;0000;152670000;Z
24311;2017-09;15;15267;2017;30;2.0;;39158487700016;100BN;;;1;11560.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;12.0;0.0;12.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1105.0;0.0;0.0;0.0;7.0;2017-09-30;;;;;44.935551864344454;2.3942877939299048;15267;0000;152670000;Z
24312;2017-09;15;15267;2017;21;2.0;;40542015900031;233pCB;;;1;835.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;96.0;0.0;0.0;0.0;5.0;2017-09-30;;;;;44.90816001077562;2.353140023701428;15267;0000;152670000;Z
35890;2018-01;15;15267;2017;30;2.0;;39158487700016;100BN;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;12.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1105.0;0.0;0.0;0.0;7.0;2018-01-31;2017-12-26;;;;44.935551864344454;2.3942877939299048;15267;0000;152670000;Z
35891;2018-01;15;15267;2017;21;2.0;;40542015900031;233pCB;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;96.0;0.0;0.0;0.0;5.0;2018-01-31;2017-10-17;;;;44.90816001077562;2.353140023701428;15267;0000;152670000;Z
44177;2018-05;15;15267;2017;21;2.0;;40542015900031;233pCB;;;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;96.0;0.0;0.0;0.0;5.0;2018-05-31;2017-10-17;2018-02-14;;;44.90816001077562;2.353140023701428;15267;0000;152670000;Z
71181;2019-03;15;15267;2018;21;2.0;;40542015900031;346CB;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;111.0;0.0;0.0;0.0;5.0;2019-03-31;2019-01-22;;;;44.90724001308308;2.352769962676234;15267;0000;152670000;Z
26879;2017-10;15;15083;2016;21;2.0;Interregionale Polygone SA d'HLM;40542015900031;238AB;;;3;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;97.0;0.0;0.0;0.0;5.0;2017-10-31;2016-07-22;2017-07-18;;;43.91201000377163;1.9798999940882993;81225;0000;812250000;Z
11968;2017-04;15;15131;2017;43;2.0;;;21ZB;;;1;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;105.0;0.0;0.0;10.0;2017-04-30;;;;;45.317405000000065;2.47364280000005;15131;0000;151310000;Z
19109;2017-07;15;15131;2017;43;2.0;;;21ZB;;;2;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;105.0;0.0;0.0;10.0;2017-07-31;2017-07-24;;;;45.317405000000065;2.47364280000005;15131;0000;151310000;Z
32548;2017-12;15;15131;2017;43;2.0;;;21ZB;;;2;390.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;119.0;;0.0;10.0;;2017-11-07;;0.0;2017/12;45.317405000000065;2.47364280000005;15131;0000;151310000;Z
11969;2017-04;15;15169;2017;21;2.0;Directeur General;40542015900031;1346A;;;1;9798.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;255.0;0.0;0.0;0.0;7.0;2017-04-30;;;;;45.33760985446575;2.482415497367699;15169;0000;151690000;Z
16492;2017-06;15;15169;2017;21;2.0;Directeur General;40542015900031;1346A;;;2;9798.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;255.0;0.0;0.0;0.0;7.0;2017-06-30;2017-05-16;;;;45.33760985446575;2.482415497367699;15169;0000;151690000;Z
60978;2018-11;15;15169;2017;21;2.0;Directeur General;40542015900031;1346A;;;3;9798.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;259.0;0.0;0.0;0.0;7.0;2018-11-30;2017-05-16;2018-10-01;;;45.33760985446575;2.482415497367699;15169;0000;151690000;Z
11970;2017-04;15;15248;2017;21;2.0;;40542015900031;88ZR;;;1;1081.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;188.0;0.0;0.0;0.0;7.0;2017-04-30;;;;;45.0525094;2.9334407;15248;0000;152480000;Z
16495;2017-06;15;15248;2017;21;2.0;;40542015900031;88ZR;;;2;1081.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;188.0;0.0;0.0;0.0;7.0;2017-06-30;2017-06-14;;;;45.046294788330954;2.9481724485222993;15248;0000;152480000;Z
14140;2017-05;15;15120;2017;21;2.0;;40542015900031;870E;;;1;808.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;82.0;0.0;0.0;0.0;5.0;2017-05-31;;;;;45.2165681156559;2.326108880855977;15120;0000;151200000;Z
14141;2017-05;15;15120;2017;21;2.0;;40542015900031;871E;;;1;882.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;81.0;0.0;0.0;0.0;5.0;2017-05-31;;;;;45.2165681156559;2.326108880855977;15120;0000;151200000;Z
19107;2017-07;15;15120;2017;21;2.0;;40542015900031;870E;;;2;808.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;82.0;0.0;0.0;0.0;5.0;2017-07-31;2017-06-23;;;;45.2165681156559;2.326108880855977;15120;0000;151200000;Z
19108;2017-07;15;15120;2017;21;2.0;;40542015900031;871E;;;2;882.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;81.0;0.0;0.0;0.0;5.0;2017-07-31;2017-06-23;;;;45.2165681156559;2.326108880855977;15120;0000;151200000;Z
