index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1677;2018-04;71;71056;2017;10;2.0;;;08690E;;;2;2257.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;105.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-12;;;;46.64681507161261;5.158772420685624;71056;0000;710560000;Z
20515;2017-07;71;71056;2017;10;2.0;;;02830F;;;1;1781.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;94.0;0.0;0.0;0.0;5.0;2017-07-31;;;;;46.64277900304743;5.13523226886489;71056;0000;710560000;Z
25725;2017-09;71;71056;2017;10;2.0;;;02830F;;;2;1781.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;94.0;0.0;0.0;0.0;5.0;2017-09-30;2017-09-08;;;;46.6428728;5.1351122;71056;0000;710560000;Z
31227;2017-11;71;71056;2017;10;2.0;;;08690E;;;1;2257.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;105.0;0.0;0.0;0.0;5.0;2017-11-30;;;;;46.64681507161261;5.158772420685624;71056;0000;710560000;Z
56862;2018-09;71;71319;2018;10;2.0;;;05190C;;;2;1963.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;102.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-06;;;;46.66475673169135;5.150064792873197;71056;0000;710560000;Z
1678;2018-04;71;71075;2018;90;2.0;;75920075100130;218AB;;;1;1489.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;72.0;0.0;0.0;0.0;14.0;2018-04-30;;;;;46.59881502697189;3.8487050700228167;71075;0000;710750000;Z
31228;2017-11;71;71075;2017;20;2.0;;75920075100130;220AB;162AB;160AB;1;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;664.0;0.0;0.0;0.0;7.0;2017-11-30;;;;;46.59684549423918;3.8482786032399754;71075;0000;710750000;Z
42946;2018-03;71;71075;2017;20;2.0;;75920075100130;220AB;162AB;160AB;2;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;664.0;0.0;0.0;0.0;7.0;2018-03-30;2018-03-19;;;;46.59684549423918;3.8482786032399754;71075;0000;710750000;Z
54446;2018-08;71;71075;2018;20;2.0;;75920075100130;218AB;;;2;1489.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;72.0;0.0;0.0;0.0;14.0;2018-08-31;2018-06-28;;;;46.59881502697189;3.8487050700228167;71075;0000;710750000;Z
1679;2018-04;71;71076;2018;32;2.0;SCI LES HORTENSIAS;38288091600011;38BZ;;;2;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;213.0;0.0;0.0;10.0;2018-04-30;2018-04-24;;;;46.78540997988796;4.853199974099738;71076;0115;710760115;H
86645;2019-09;71;71076;2019;90;2.0;SAS PINTO INVEST;85292361400014;116CE;;;1;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;285.0;0.0;97.0;0.0;0.0;10.0;2019-09-30;;;;;46.7846900163147;4.850869972655033;71076;0115;710760115;H
98905;2020-01;71;71076;2019;90;2.0;SAS PINTO INVEST;85292361400014;116CE;;;2;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;285.0;0.0;97.0;0.0;0.0;10.0;2020-01-31;2020-01-27;;;;46.7846900163147;4.850869972655033;71076;0115;710760115;H
1680;2018-04;71;71076;2018;90;2.0;AXIM;53947825500026;224BM;;;1;1115.0;3.0;10.0;5.0;4.0;0.0;0.0;0.0;0.0;22.0;22.0;3.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1849.0;0.0;0.0;14.0;2018-04-30;;;;;46.7831322;4.8620957;71076;0116;710760116;H
54447;2018-08;71;71076;2018;90;2.0;AXIM;53947825500026;224BM;;;2;1115.0;3.0;10.0;5.0;4.0;0.0;0.0;0.0;0.0;22.0;22.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1849.0;0.0;0.0;14.0;2018-08-31;2018-07-06;;;;46.7831322;4.8620957;71076;0116;710760116;H
69879;2019-02;71;71076;2019;90;2.0;S.C.I  BERTRAND;43812254100024;110AX;;;1;383.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;66.0;0.0;0.0;12.0;2019-02-28;;;;;46.78898000008846;4.857859976989147;71076;0116;710760116;H
101540;2020-02;71;71076;2019;32;2.0;S.C.I  BERTRAND;43812254100024;110AX;;;2;383.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;66.0;0.0;0.0;10.0;2020-02-29;2020-01-10;;;;46.78898000008846;4.857859976989147;71076;0116;710760116;H
