index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
235;2018-04;07;07010;2018;90;2.0;LE BELVEDERE;45129016700027;280AX;284AX;;1;2400.0;0.0;9.0;27.0;11.0;6.0;0.0;6.0;0.0;53.0;53.0;4.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;270.0;3987.0;0.0;270.0;0.0;14.0;2018-04-30;;;;;45.24251091286995;4.674022427656084;07010;0103;070100103;H
2657;2019-08;07;07010;2019;90;2.0;JG INVESTISSEMENT;44771175500010;497AY;498AY;499AY;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;207.0;0.0;0.0;0.0;7.0;2019-08-31;2019-08-09;;;;45.24350998236031;4.680950019825701;07010;0103;070100103;H
32334;2017-12;07;07010;2017;32;2.0;SCI MOA;;2651AZ;;;2;1515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;;0.0;5.0;;2017-12-27;;0.0;2017/12;45.2451054;4.6832671;07010;0103;070100103;H
32335;2017-12;07;07010;2017;32;2.0;SCI KAM;;2651AZ;;;2;1515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;;0.0;5.0;;2017-12-27;;0.0;2017/12;45.24470000306363;4.6829999818853025;07010;0103;070100103;H
49807;2018-07;07;07010;2018;90;2.0;JG INVESTISSEMENT;44771175500010;331AY;498AY;499AY;1;3046.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;102.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;45.24350998236031;4.680950019825701;07010;0103;070100103;H
49808;2018-07;07;07010;2018;90;2.0;JG INVESTISEMENT;44771175500010;497AY;499AY;;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;104.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;45.24350998236031;4.680950019825701;07010;0103;070100103;H
52878;2018-08;07;07010;2017;32;2.0;;;2651AZ;;;3;1515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;0.0;0.0;5.0;2018-08-31;2017-12-27;2018-04-01;;;45.2451054;4.6832671;07010;0103;070100103;H
52879;2018-08;07;07010;2017;32;2.0;;;2651AZ;;;3;1515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;0.0;0.0;5.0;2018-08-31;2017-12-27;2018-04-01;;;45.24470000306363;4.6829999818853025;07010;0103;070100103;H
52880;2018-08;07;07010;2018;10;2.0;JG INVESTISSEMENT;44771175500010;331AY;498AY;499AY;2;3046.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;102.0;0.0;0.0;0.0;5.0;2018-08-31;2018-08-13;;;;45.24350998236031;4.680950019825701;07010;0103;070100103;H
52881;2018-08;07;07010;2018;10;2.0;JG INVESTISEMENT;44771175500010;497AY;499AY;;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;104.0;0.0;0.0;0.0;5.0;2018-08-31;2018-08-13;;;;45.2434924;4.6809548;07010;0103;070100103;H
