index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1937;2018-04;79;79003;2018;32;2.0;SCI LA BELVOISIENNE;833290877;0209AW;;;2;511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-17;;;;46.28702827588813;-0.4103953876217073;79003;0101;790030101;H
43193;2018-03;79;79003;2018;90;2.0;SCI LA BELVOISIENNE;833290877;0209AW;;;1;511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2018-03-30;;;;;46.28702827588813;-0.4103953876217073;79003;0101;790030101;H
1938;2018-04;79;79081;2018;32;2.0;;;0218BD;;;2;424.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;113.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-25;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
34800;2017-12;79;79081;2017;32;2.0;SCI LA BELVOISIENNE;;0215BD;;;2;435.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;99.0;0.0;;0.0;5.0;;2017-12-13;;0.0;2017/12;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
60021;2018-10;79;79081;2018;90;2.0;;;0565AP;0566AP;;2;1087.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;268.0;0.0;0.0;0.0;7.0;2018-10-31;2018-06-29;;;;46.34922767397668;-0.3799952141459398;79081;0101;790810101;A
75605;2019-04;79;79081;2019;30;2.0;SARL IBC IMMOBILIER;;0211AL;0213AL;;2;513.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;177.0;0.0;0.0;0.0;7.0;2019-04-30;2019-04-17;;;;46.348739216235145;-0.3824508361734212;79081;0101;790810101;A
86885;2019-09;79;79081;2019;30;2.0;;;0128BB;;;2;339.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;132.0;0.0;0.0;0.0;5.0;2019-09-30;2019-09-06;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
90079;2019-10;79;79081;2019;90;2.0;;;0135BB;;;1;606.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;144.0;0.0;0.0;0.0;5.0;2019-10-31;;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
93087;2019-11;79;79081;2019;30;2.0;;;0135BB;;;2;606.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;144.0;0.0;0.0;0.0;5.0;2019-11-30;2019-11-27;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
93088;2019-11;79;79081;2019;10;2.0;;;0147BE;;;2;392.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;98.0;0.0;0.0;0.0;5.0;2019-11-30;2019-11-27;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
99207;2020-01;79;79081;2020;90;2.0;;;0134BB;;;1;568.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;153.0;0.0;0.0;0.0;5.0;2020-01-31;;;;;46.35377500000004;-0.3812459359999707;79081;0101;790810101;A
1939;2018-04;79;79166;2017;30;2.0;IMMOBILIERE ATLANTIQUE AMENAGEMENT;30432689500014;0046YH;;;2;4225.0;0.0;0.0;10.0;2.0;0.0;0.0;0.0;12.0;0.0;12.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;829.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-10;;;;46.196526420266466;-0.4149029446820566;79166;0000;791660000;Z
