index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
396;2018-04;19;19229;2016;32;2.0;SNC SAINT-PANTALEON GALANDY;82496681600000;32BB;;;3;2280.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;0.0;7.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;670.0;0.0;0.0;0.0;7.0;2018-04-30;2017-03-16;2018-04-17;;;45.150969684532;1.4626149848512282;19229;0000;192290000;Z
397;2018-04;19;19229;2016;32;2.0;SNC SAINT-PANTALEON GALANDY;82496681600000;32BB;;;3;8090.0;0.0;0.0;12.0;13.0;0.0;0.0;0.0;25.0;0.0;25.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2180.0;0.0;0.0;0.0;7.0;2018-04-30;2017-03-17;2018-04-17;;;45.150969684532;1.4626149848512282;19229;0000;192290000;Z
5382;2017-01;19;19229;2016;30;2.0;LMB IMMO;797641362;311AW;312AW;;2;2011.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;65.0;87.0;0.0;0.0;0.0;7.0;2017-01-31;2016-01-04;;;;45.1309892;1.4082862;19229;0000;192290000;Z
9662;2017-03;19;19229;2016;32;2.0;SNC SAINT-PANTALEON GALANDY;82496681600000;32BB;;;2;2280.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;0.0;7.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;670.0;0.0;0.0;0.0;7.0;2017-03-31;2017-03-16;;;;45.150969684532;1.4626149848512282;19229;0000;192290000;Z
9663;2017-03;19;19229;2016;32;2.0;SNC SAINT-PANTALEON GALANDY;82496681600000;32BB;;;2;8090.0;0.0;0.0;12.0;13.0;0.0;0.0;0.0;25.0;0.0;25.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2180.0;0.0;0.0;0.0;7.0;2017-03-31;2017-03-17;;;;45.150969684532;1.4626149848512282;19229;0000;192290000;Z
398;2018-04;19;19275;2018;90;2.0;RAHMA;814874244;385AN;;;2;1556.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;362.0;0.0;0.0;10.0;2018-04-30;2018-02-16;;;;45.553660013505095;2.317140001019993;19275;0202;192750202;H
2894;2019-08;19;19031;2019;32;2.0;SCI ELMA;45216246400013;35BI;;;2;982.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;296.0;61.0;200.0;0.0;0.0;14.0;2019-08-31;2019-08-02;;;;45.1571799838716;1.528870035674828;19031;0103;190310103;H
5377;2017-01;19;19031;2016;32;2.0;SCI LAMARTINE;49918332500012;160BI;;;2;973.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;505.0;0.0;0.0;0.0;14.0;2017-01-31;2016-10-25;;;;45.15471997910865;1.5320600203853303;19031;0103;190310103;H
71233;2019-03;19;19031;2019;90;2.0;SARL IMMO DEVESA;482975422;497BN;;;1;270.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;4.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;297.0;0.0;0.0;10.0;2019-03-31;;;;;45.15541;1.5339848;19031;0103;190310103;H
74019;2019-04;19;19031;2019;30;2.0;SARL IMMO DEVESA;482975422;497BN;;;2;270.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;297.0;0.0;0.0;10.0;2019-04-30;2019-04-24;;;;45.155439984591425;1.5342600185117874;19031;0103;190310103;H
79263;2019-06;19;19031;2019;90;2.0;SCI ELMA;45216246400013;35BI;;;1;982.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;296.0;61.0;200.0;0.0;0.0;14.0;2019-06-30;;;;;45.1571799838716;1.528870035674828;19031;0103;190310103;H
2895;2019-08;19;19073;2019;10;2.0;;;0131BA;0133BA;0135BA;2;3412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;422.0;0.0;0.0;0.0;5.0;2019-08-31;2019-08-05;;;;45.4022492;2.0275706;19073;0101;190730101;H
71235;2019-03;19;19073;2019;90;2.0;;;0036AE;;;1;8198.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;332.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;45.41398949397244;2.0501543257383927;19073;0101;190730101;H
76579;2019-05;19;19073;2019;10;2.0;;;0036AE;;;2;8198.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;332.0;0.0;0.0;0.0;5.0;2019-05-31;2019-04-26;;;;45.4089678;2.0465289;19073;0101;190730101;H
2896;2019-08;19;19202;2019;20;2.0;OFFICE PUBLIC DE L'HABITAT CORREZE;271927121;64AP;69AP;;2;4748.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;980.0;980.0;0.0;0.0;0.0;7.0;2019-08-31;2019-07-15;;;;45.22909981699149;1.583337684903707;19202;0000;192020000;Z
79266;2019-06;19;19202;2019;90;2.0;SCI 2LS;849350988;203AE;;;1;1045.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;0.0;0.0;0.0;5.0;2019-06-30;;;;;45.22625003546511;1.5893295265834149;19202;0000;192020000;Z
82082;2019-07;19;19202;2019;32;2.0;SCI 2LS;849350988;203AE;;;2;1045.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;0.0;0.0;0.0;5.0;2019-07-31;2019-07-11;;;;45.22625003546511;1.5893295265834149;19202;0000;192020000;Z
91217;2019-11;19;19202;2019;10;2.0;BUILDING ASSOCIATION CONCEPT;41316825300016;461AZ;462AZ;464AZ;2;4390.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;257.0;0.0;0.0;0.0;5.0;2019-11-30;2019-11-14;;;;45.1928845865293;1.5716689157223602;19202;0000;192020000;Z
5378;2017-01;19;19031;2016;32;2.0;SCI RUGBY IMMOB;81298774100012;198BY;;;2;404.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;51.0;60.0;0.0;0.0;0.0;7.0;2017-01-31;2016-11-25;;;;45.167850020885396;1.547350036700891;19031;0701;190310701;H
44220;2018-05;19;19031;2018;90;2.0;SCCV BRIVE TURGOT;EN COURS;798BE;799BE;934BE;1;1784.0;0.0;24.0;24.0;3.0;0.0;0.0;0.0;0.0;51.0;51.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;3033.0;0.0;0.0;0.0;14.0;2018-05-31;;;;;45.1661000052309;1.52644003812523;19031;0701;190310701;H
53063;2018-08;19;19031;2018;32;2.0;SCCV BRIVE TURGOT;EN COURS;798BE;799BE;934BE;2;1784.0;0.0;24.0;24.0;3.0;0.0;0.0;0.0;0.0;51.0;51.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;3033.0;0.0;0.0;0.0;14.0;2018-08-31;2018-08-02;;;;45.1661000052309;1.52644003812523;19031;0701;190310701;H
85254;2019-09;19;19031;2019;32;2.0;SCI MAJU;48133993500019;560BH;;;2;214.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;36.0;40.0;0.0;0.0;14.0;2019-09-30;2019-09-05;;;;45.16735089602205;1.5267301219448959;19031;0701;190310701;H
