index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1270;2018-04;52;52121;2017;90;2.0;HAMARIS;40389199700146;0449BE;0103BE;;2;26.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;75.0;0.0;355.0;0.0;0.0;10.0;2018-04-30;2018-04-09;;;;48.11302000103194;5.138609979831898;52121;0103;521210103;H
30701;2017-11;52;52121;2017;90;2.0;HAMARIS;40389199700146;0449BE;0103BE;;1;26.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;75.0;0.0;355.0;0.0;0.0;10.0;2017-11-30;;;;;48.11302000103194;5.138609979831898;52121;0103;521210103;H
77539;2019-05;52;52121;2018;32;2.0;;;0110BE;0516BE;;2;395.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;99.0;145.0;0.0;0.0;0.0;7.0;2019-05-31;2019-03-04;;;;48.1132874;5.1375742;52121;0103;521210103;H
103686;2021-03;52;52121;2021;90;2.0;SCI SAINT JEAN;881107544;0523BE;;;1;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;203.0;0.0;42.0;0.0;0.0;12.0;2021-03-31;;;;;48.111880020290556;5.13918003306685;52121;0103;521210103;H
1271;2018-04;52;52292;2018;20;2.0;;40389199700013;60AA;;;2;1055.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;255.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-05;;;;47.76568998478618;5.310730014606719;52292;0000;522920000;Z
39613;2018-02;52;52292;2018;90;2.0;;40389199700013;60AA;;;1;1055.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;1.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;324.0;0.0;0.0;0.0;7.0;;;;;2018-02-28;47.76568998478618;5.310730014606719;52292;0000;522920000;Z
89147;2019-10;52;52292;2019;90;2.0;;40389199700013;233AB;;;1;1591.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;303.0;0.0;0.0;0.0;7.0;2019-10-31;;;;;47.76657655063461;5.310575881850991;52292;0000;522920000;Z
101146;2020-02;52;52292;2019;90;2.0;;40389199700013;233AB;;;2;1591.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;303.0;0.0;0.0;0.0;7.0;2020-02-29;2020-02-17;;;;47.76657655063461;5.310575881850991;52292;0000;522920000;Z
1272;2018-04;52;52353;2018;90;2.0;HAMARIS represente par Monsieur BARBELIN Jean-Pi;40389199700013;1174AC;1173AC;1077AC;1;858.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;868.0;0.0;0.0;0.0;7.0;2018-04-30;;;;;48.0269625;5.3439786;52353;0000;523530000;Z
33931;2017-12;52;52353;2017;32;2.0;;82466246400018;1155AC;;;2;222.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;230.0;0.0;154.0;;77.0;14.0;;2017-10-30;;0.0;2017/12;48.02749998775661;5.3424000299267504;52353;0000;523530000;Z
45213;2018-05;52;52353;2018;90;2.0;SCI FLORALEX;82265033900010;0772AD;0769AD;;1;1276.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;121.0;0.0;0.0;0.0;5.0;2018-05-31;;;;;48.026645861579006;5.3505361054964915;52353;0000;523530000;Z
51232;2018-07;52;52353;2018;32;2.0;SCI FLORALEX;82265033900010;0772AD;0769AD;;2;1276.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;121.0;0.0;0.0;0.0;5.0;2018-07-31;2018-06-07;;;;48.026645861579006;5.3505361054964915;52353;0000;523530000;Z
53998;2018-08;52;52353;2018;90;2.0;HAMARIS;40389199700013;1170AC;1076AC;1169AC;2;858.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;868.0;0.0;0.0;0.0;7.0;2018-08-31;2018-07-31;;;;48.02700007361918;5.344060228476314;52353;0000;523530000;Z
1273;2018-04;52;52492;2018;32;2.0;;83497536900010;52AD;51AD;;2;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;171.0;0.0;0.0;10.0;2018-04-30;2018-04-05;;;;47.81588999918472;5.464080034505599;52492;0000;524920000;Z
42439;2018-03;52;52492;2018;90;2.0;;83497536900010;52AD;51AD;;1;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;171.0;0.0;0.0;10.0;2018-03-30;;;;;47.81588999918472;5.464080034505599;52492;0000;524920000;Z
8301;2017-02;52;52414;2016;32;2.0;;80305405500000;395AB;;;3;1500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;227.0;0.0;0.0;0.0;5.0;2017-02-28;2016-05-29;2016-11-02;;;48.5334358;5.0974593;52414;0000;524140000;Z
8302;2017-02;52;52541;2015;43;2.0;;21520386000014;342D;208D;;3;878.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;82.0;0.0;96.0;0.0;0.0;14.0;2017-02-28;2016-01-23;2016-12-20;;;47.98940764662262;5.336636955550477;52541;0000;525410000;Z
12817;2017-04;52;52297;2017;32;2.0;SCI SOUS L'ESSARTON;34939030200017;0117ZA;;;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;135.0;0.0;0.0;0.0;5.0;2017-04-30;;;;;48.058580000912116;5.186469976411416;52297;0000;522970000;Z
17515;2017-06;52;52297;2017;32;2.0;SCI SOUS L'ESSARTON;34939030200017;0117ZA;;;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;135.0;0.0;0.0;0.0;5.0;2017-06-30;2017-06-08;;;;48.058580000912116;5.186469976411416;52297;0000;522970000;Z
36970;2018-01;52;52297;2017;32;2.0;SCI SOUS L'ESSARTON;34939030200017;0117ZA;;;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;135.0;0.0;0.0;0.0;5.0;2018-01-31;2017-06-08;2018-02-05;;;48.058580000912116;5.186469976411416;52297;0000;522970000;Z
15042;2017-05;52;52205;2016;20;2.0;Compagnons d'Emmaus;;0032AA;0033AA;0034AA;2;23255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1232.0;74.0;0.0;0.0;0.0;14.0;2017-05-31;2017-01-24;;;;48.0442300150377;5.2073300188441465;52205;0000;522050000;Z
42437;2018-03;52;52205;2016;20;2.0;Compagnons d'Emmaus;;0032AA;0033AA;0034AA;3;23255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1232.0;74.0;0.0;0.0;0.0;14.0;2018-03-30;2017-01-24;2018-02-01;;;48.0442300150377;5.2073300188441465;52205;0000;522050000;Z
48111;2018-06;52;52205;2018;10;2.0;;;0084YE;;;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;119.0;0.0;0.0;0.0;5.0;2018-06-30;2018-06-07;;;;48.03370177587153;5.202674362003279;52205;0000;522050000;Z
15043;2017-05;52;52250;2017;20;2.0;Habitat social de la Haute-Marne;40389199700013;151ZK;153ZK;156ZK;1;17771.0;0.0;0.0;19.0;6.0;1.0;0.0;0.0;26.0;0.0;26.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2123.0;0.0;0.0;0.0;7.0;2017-05-31;;;;;48.44311648307121;5.153920822386387;52250;0000;522500000;Z
