index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1103;2018-04;44;44002;2018;90;2.0;;;124AB;;;2;1604.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;3.0;2.0;5.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;147.0;269.0;105.0;19.0;105.0;14.0;2018-04-30;2018-03-29;;;;47.07588001483859;-1.401229995024039;44002;0000;440020000;Z
42275;2018-03;44;44037;2018;90;2.0;LES LANDES;83127041800013;1189C;;;2;800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;401.0;0.0;0.0;0.0;7.0;2018-03-30;2018-03-20;;;;47.08930503674286;-1.4317599457836536;44002;0000;440020000;Z
51008;2018-07;44;44002;2018;90;2.0;TK PROMOTION;48025990200017;538ZT;;;1;259.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
51009;2018-07;44;44002;2018;90;2.0;TK PROMOTION;48025990200017;539ZT;;;1;267.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
51010;2018-07;44;44002;2018;90;2.0;TK PROMOTION;48025990200017;540ZT;;;1;275.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
51011;2018-07;44;44002;2018;90;2.0;;;541ZT;;;1;237.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-07-31;;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
56303;2018-09;44;44002;2018;30;2.0;TK PROMOTION;48025990200017;538ZT;;;2;259.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-17;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
56304;2018-09;44;44002;2018;30;2.0;TK PROMOTION;48025990200017;539ZT;;;2;267.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-17;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
56305;2018-09;44;44002;2018;30;2.0;TK PROMOTION;48025990200017;540ZT;;;2;275.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-17;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
56306;2018-09;44;44002;2018;30;2.0;;;541ZT;;;2;237.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;87.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-17;;;;47.0798459317268;-1.409368103091555;44002;0000;440020000;Z
