index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
340;2018-04;14;14014;2018;90;2.0;SCI VIGOU-RABOTEAU;81888036100014;;;;1;500.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2018-04-30;;;;;49.26513922560761;-0.410031945537039;14014;0000;140140000;Z
32507;2017-12;14;14014;2017;90;2.0;PARTELIOS HABITAT;62615010600054;;;;1;0.0;0.0;5.0;5.0;3.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;758.0;0.0;;0.0;14.0;;;;0.0;2017/12;49.2652536176376;-0.4275549269340321;14014;0000;140140000;Z
44156;2018-05;14;14014;2018;32;2.0;SCI VIGOU-RABOTEAU;81888036100014;;;;2;500.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;93.0;0.0;0.0;0.0;5.0;2018-05-31;2018-05-16;;;;49.26513922560761;-0.410031945537039;14014;0000;140140000;Z
49965;2018-07;14;14014;2017;20;2.0;PARTELIOS HABITAT;62615010600054;;;;2;0.0;0.0;5.0;5.0;3.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;758.0;0.0;0.0;0.0;14.0;2018-07-31;2018-07-04;;;;49.2652536176376;-0.4275549269340321;14014;0000;140140000;Z
49966;2018-07;14;14014;2018;20;2.0;A2L HABITAT REPRESENTEE PAR M. LEHOUX;;0083ZC;;;2;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;240.0;0.0;0.0;0.0;7.0;2018-07-31;2018-06-05;;;;49.26513922560761;-0.410031945537039;14014;0000;140140000;Z
53001;2018-08;14;14014;2018;90;2.0;SAGONNE;50739034200024;;;;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;48.0;35.0;0.0;0.0;0.0;7.0;2018-08-31;;;;;49.264443650000004;-0.395335988000002;14014;0000;140140000;Z
91100;2019-11;14;14014;2019;32;2.0;FULL'HOUSE;87834133800019;0085ZC;;;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;111.0;0.0;0.0;0.0;5.0;2019-11-30;2019-11-28;;;;49.26350417566185;-0.4052777607737063;14014;0000;140140000;Z
341;2018-04;14;14034;2018;90;2.0;SCI;8189859600015;34AB;;;1;2058.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;136.0;0.0;0.0;0.0;5.0;2018-04-30;;;;;49.10001998725349;-0.4583000021326882;14034;0000;140340000;Z
46982;2018-06;14;14034;2018;32;2.0;SCI;8189859600015;34AB;;;2;2058.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;136.0;0.0;0.0;0.0;5.0;2018-06-30;2018-06-09;;;;49.10001998725349;-0.4583000021326882;14034;0000;140340000;Z
342;2018-04;14;14101;2018;90;2.0;MARIGNAN RESIDENCES;438357295;318ZM;;;2;1721.0;0.0;12.0;16.0;2.0;0.0;0.0;0.0;0.0;30.0;30.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2145.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-24;;;;49.17345288526659;-0.4221341196609066;14101;0000;141010000;Z
2809;2019-08;14;14101;2019;90;2.0;;;316ZM;317ZM;;2;2272.0;0.0;9.0;17.0;4.0;0.0;0.0;0.0;0.0;30.0;30.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2322.0;0.0;0.0;0.0;7.0;2019-08-31;2019-08-12;;;;49.173739999147955;-0.4224299827695006;14101;0000;141010000;Z
