index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1274;2018-04;53;53007;2018;21;2.0;COOP LOGIS;55645016100030;0345AC;0346AC;0347AC;2;1558.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;329.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-03;;;;48.0842999965345;-0.6411600209032997;53007;0000;530070000;Z
10591;2017-03;53;53007;2016;21;2.0;COOP LOGIS;55645016100030;0332AA;;;2;469.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;90.0;0.0;0.0;0.0;5.0;2017-03-31;2017-03-03;;;;48.08603841538971;-0.6492418174507811;53007;0000;530070000;Z
36971;2018-01;53;53007;2017;20;2.0;MAYENNE HABITAT;27530001000012;0170AD;;;2;1600.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;728.0;0.0;0.0;0.0;7.0;2018-01-31;2018-01-23;;;;48.090185389931904;-0.6365847576351226;53007;0000;530070000;Z
54000;2018-08;53;53007;2018;90;2.0;MAYENNE HABITAT;27530001000012;0220AD;0221AD;0222AD;1;1224.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0.0;350.0;0.0;0.0;0.0;6.0;2018-08-31;;;;;48.09056999538586;-0.6367499663665797;53007;0000;530070000;Z
64535;2018-12;53;53007;2018;20;2.0;MAYENNE HABITAT;27530001000012;0220AD;0221AD;0222AD;2;1224.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0.0;350.0;0.0;0.0;0.0;6.0;2018-12-31;2018-11-27;;;;48.09056999538586;-0.6367499663665797;53007;0000;530070000;Z
1275;2018-04;53;53008;2018;21;2.0;SCIC COOP LOGIS;55645016100030;0273AB;0275AB;;2;617.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;110.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-07;;;;48.30008004480045;-0.5628249331204387;53008;0000;530080000;Z
42440;2018-03;53;53008;2018;90;2.0;SCIC COOP LOGIS;55645016100030;0273AB;0275AB;;1;617.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;110.0;0.0;0.0;0.0;5.0;2018-03-30;;;;;48.30008004480045;-0.5628249331204387;53008;0000;530080000;Z
48114;2018-06;53;53008;2018;90;2.0;SCIC COOP LOGIS;55645016100030;0217AB;0234AB;;1;662.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;120.0;0.0;0.0;0.0;5.0;2018-06-30;;;;;48.30008004480045;-0.5628249331204387;53008;0000;530080000;Z
54001;2018-08;53;53008;2018;21;2.0;SCIC COOP LOGIS;55645016100030;0217AB;0234AB;;2;662.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;120.0;0.0;0.0;0.0;5.0;2018-08-31;2018-07-10;;;;48.30008004480045;-0.5628249331204387;53008;0000;530080000;Z
1276;2018-04;53;53034;2018;21;2.0;SCIC COOP LOGIS;55645016100030;0270ZI;;;2;375.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;72.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-03;;;;48.08029998470113;-0.7131599824471095;53034;0000;530340000;Z
