index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
192;2018-04;06;06003;2018;32;2.0;SCI P ACQUISITIONS;45043902100038;01380B;;;2;453.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;221.0;0.0;0.0;10.0;2018-04-30;2018-04-22;;;;43.805063739742025;6.845767904229648;06003;0000;060030000;Z
5126;2017-01;06;06003;2017;90;2.0;;;11510C;;;1;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;28.0;64.0;0.0;0.0;0.0;7.0;2017-01-31;;;;;43.80596704825209;6.808510242251085;06003;0000;060030000;Z
16269;2017-06;06;06003;2017;90;2.0;LA COMBE CARLETTE;47826774300035;15940C;;;1;1110.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;297.0;0.0;0.0;0.0;5.0;2017-06-30;;;;;43.7728425;6.8013694;06003;0000;060030000;Z
193;2018-04;06;06004;2017;32;2.0;SCCV 10 BIS MIRABEAU ANTIBES;;0110BM;;;2;282.0;2.0;9.0;2.0;2.0;0.0;0.0;0.0;0.0;15.0;15.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;786.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-19;;;;43.58297998718126;7.122179990225561;06004;0114;060040114;H
7410;2017-02;06;06004;2016;32;2.0;SCCV AR DUGOMMIER;;0158BL;;;2;415.0;0.0;7.0;9.0;1.0;0.0;0.0;0.0;0.0;17.0;17.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;998.0;0.0;0.0;0.0;14.0;2017-02-28;2017-02-07;;;;43.583020010768905;7.119169964976209;06004;0114;060040114;H
16270;2017-06;06;06004;2016;10;2.0;;;0124BL;;;2;211.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;270.0;210.0;0.0;0.0;0.0;7.0;2017-06-30;2017-06-15;;;;43.582259981698485;7.1200300320610665;06004;0114;060040114;H
60781;2018-11;06;06004;2018;32;2.0;SCCV 30 THIERS ANTIBES;;0029BO;;;2;305.0;0.0;7.0;7.0;1.0;0.0;0.0;0.0;15.0;0.0;15.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;113.0;932.0;0.0;113.0;0.0;14.0;2018-11-30;2018-11-13;;;;43.582870016611594;7.122690029033777;06004;0114;060040114;H
68425;2019-02;06;06004;2018;20;2.0;SA SOPHIA ANTIPOLIS HABITAT;;0382BL;;;2;323.0;6.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;928.0;0.0;0.0;0.0;7.0;2019-02-28;2019-02-05;;;;43.58108001927894;7.118690017200407;06004;0114;060040114;H
194;2018-04;06;06004;2017;10;2.0;;;0434BV;;;2;4546.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1029.0;190.0;0.0;88.0;185.0;14.0;2018-04-30;2018-04-24;;;;43.5668299875999;7.124939983303165;06004;0124;060040124;H
21460;2017-08;06;06004;2017;90;2.0;;;0163BT;;;2;512.0;0.0;3.0;7.0;2.0;0.0;0.0;0.0;0.0;12.0;12.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;200.0;865.0;0.0;200.0;0.0;12.0;2017-08-31;2017-08-03;;;;43.57348999640601;7.117150010129961;06004;0124;060040124;H
21461;2017-08;06;06004;2017;32;2.0;SCCV 38 FOCH;;0249BS;;;2;633.0;0.0;8.0;6.0;2.0;0.0;0.0;0.0;0.0;16.0;16.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;310.0;996.0;0.0;310.0;0.0;14.0;2017-08-31;2017-07-03;;;;43.577139979962794;7.122769992390062;06004;0124;060040124;H
38390;2018-02;06;06004;2017;90;2.0;;;0086BT;0307BT;;2;1598.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;7.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2841.0;174.0;0.0;0.0;81.0;14.0;;2018-02-22;;;2018-02-28;43.575149990420385;7.124100032785947;06004;0124;060040124;H
