index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
2265;2018-04;94;94002;2018;20;2.0;LOGIAL OPH;38895630200029;77M;;;2;1310.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;4.0;4.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;301.0;0.0;0.0;10.0;2018-04-30;2018-04-18;;;;48.80503255;2.4153098609951145;94002;0106;940020106;H
35265;2017-12;94;94002;2017;90;2.0;SCCV ALFORTVILLE BAIGNADE;8337406810014;;;;1;0.0;11.0;39.0;38.0;14.0;0.0;0.0;4.0;0.0;0.0;104.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;700.0;5998.0;0.0;;0.0;14.0;;;;700.0;2017/12;48.8055400079142;2.4109599843672243;94002;0106;940020106;H
38019;2018-01;94;94002;2018;90;2.0;LOGIAL OPH;38895630200029;77M;;;1;1310.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;301.0;0.0;0.0;10.0;2018-01-31;;;;;48.80503255;2.4153098609951145;94002;0106;940020106;H
54999;2018-08;94;94002;2017;32;2.0;SCCV ALFORTVILLE BAIGNADE;8337406810014;1M;2M;3M;2;2233.0;11.0;38.0;38.0;14.0;2.0;0.0;4.0;0.0;103.0;103.0;;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;700.0;5998.0;0.0;700.0;0.0;14.0;2018-08-31;2018-08-23;;;;48.8055400079142;2.4109599843672243;94002;0106;940020106;H
60390;2018-10;94;94002;2018;90;2.0;COUVERTURE BATIMENT SANITAIRE;44480294600020;80N;;;1;551.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;131.0;151.0;0.0;0.0;0.0;14.0;2018-10-31;;;;;48.80339998230497;2.417059998222186;94002;0106;940020106;H
90439;2019-10;94;94002;2019;90;2.0;COUVERTURE BATIMENT SANITAIRE;44480294600020;80N;;;1;551.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;178.0;156.0;0.0;15.0;0.0;12.0;2019-10-31;;;;;48.8033937;2.4170601;94002;0106;940020106;H
99511;2020-01;94;94002;2017;32;2.0;SCCV ALFORTVILLE BAIGNADE;83374068100014;1M;2M;3M;3;2233.0;11.0;38.0;38.0;14.0;2.0;0.0;4.0;0.0;103.0;103.0;;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;700.0;5998.0;0.0;700.0;0.0;14.0;2020-01-31;2018-08-23;2019-12-23;;;48.8055400079142;2.4109599843672243;94002;0106;940020106;H
2266;2018-04;94;94003;2018;90;2.0;SCCV FIFAX ARCUEIL II;83848483000016;0013M;0014M;0015M;1;0.0;5.0;14.0;12.0;8.0;1.0;0.0;2.0;0.0;40.0;40.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;660.0;2516.0;0.0;312.0;0.0;14.0;2018-04-30;;;;;48.80713001303707;2.3339899733355196;94003;0103;940030103;H
26235;2017-09;94;94003;2017;90;2.0;;;0021X;;;1;561.0;0.0;1.0;10.0;2.0;0.0;0.0;1.0;0.0;13.0;13.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;280.0;887.0;0.0;280.0;0.0;12.0;2017-09-30;;;;;48.8055400079142;2.338240017340638;94003;0103;940030103;H
29031;2017-10;94;94003;2017;90;2.0;GARAGE GODH;39970167100014;0036M;;;1;171.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;3.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;166.0;0.0;118.0;0.0;166.0;12.0;2017-10-31;;;;;48.806539;2.334013;94003;0103;940030103;H
38024;2018-01;94;94003;2017;90;2.0;;;0021X;;;2;561.0;0.0;1.0;10.0;2.0;0.0;0.0;1.0;0.0;13.0;13.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;560.0;1774.0;0.0;560.0;0.0;12.0;2018-01-31;2018-01-29;;;;48.8055400079142;2.338240017340638;94003;0103;940030103;H
38026;2018-01;94;94003;2018;90;2.0;FRANKLIN INVESTISSEMENT;499891497;0170M;;;1;1062.0;15.0;11.0;5.0;6.0;0.0;0.0;10.0;0.0;28.0;37.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;676.0;2182.0;0.0;676.0;0.0;14.0;2018-01-31;;;;;48.80756997913474;2.334539993821892;94003;0103;940030103;H
40654;2018-02;94;94003;2018;90;2.0;GARAGE GODH;39970167100014;0036M;;;1;171.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;103.0;52.0;0.0;18.0;0.0;12.0;;;;;2018-02-28;48.80654001087254;2.3340100060840996;94003;0103;940030103;H
40655;2018-02;94;94003;2018;90;2.0;;;0007M;0008M;;1;1466.0;1.0;12.0;10.0;10.0;3.0;0.0;0.0;0.0;36.0;36.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2585.0;0.0;0.0;0.0;14.0;;;;;2018-02-28;48.80720000192858;2.3331500228183017;94003;0103;940030103;H
49263;2018-06;94;94003;2018;90;2.0;EURL Garage GODH;39970167100014;0036M;;;1;171.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;3.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;163.0;56.0;0.0;16.0;87.0;12.0;2018-06-30;;;;;48.806539;2.334013;94003;0103;940030103;H
60392;2018-10;94;94003;2018;90;2.0;;;0007M;0008M;;2;1466.0;1.0;12.0;10.0;10.0;3.0;0.0;0.0;0.0;36.0;36.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;5165.0;0.0;0.0;0.0;14.0;2018-10-31;2018-09-27;;;;48.80720000192858;2.3331500228183017;94003;0103;940030103;H
