index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
251;2018-04;08;08105;2018;90;2.0;Espace habitat;7852040700013;305AO;;;1;209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;267.0;0.0;75.0;0.0;8.0;14.0;2018-04-30;;;;;49.77213999245882;4.727419961582598;08105;0402;081050402;H
29568;2017-11;08;08105;2017;30;2.0;PLM Immobilier;;283AS;;;1;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;4.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;155.0;0.0;0.0;14.0;2017-11-30;;;;;49.76975001849689;4.719699977300934;08105;0402;081050402;H
32355;2017-12;08;08105;2017;30;2.0;PLM Immobilier;;283AS;;;2;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;155.0;;0.0;10.0;;2017-12-20;;0.0;2017/12;49.76975001849689;4.719699977300934;08105;0402;081050402;H
46839;2018-06;08;08105;2018;21;2.0;Espace habitat;7852040700013;305AO;;;2;209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;267.0;0.0;75.0;0.0;8.0;14.0;2018-06-30;2018-06-13;;;;49.7721434;4.727432;08105;0402;081050402;H
252;2018-04;08;08193;2017;43;2.0;COMMUNE DE GIVRY;21080176700018;398AD;;;2;1840.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;67.0;0.0;0.0;14.0;2018-04-30;2018-01-19;;;;49.48982999170656;4.536339978005884;08193;0000;081930000;Z
32356;2017-12;08;08193;2017;90;2.0;COMMUNE DE GIVRY;21080176700018;398AD;;;1;1840.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;67.0;;0.0;14.0;;;;0.0;2017/12;49.48982999170656;4.536339978005884;08193;0000;081930000;Z
2671;2019-08;08;08386;2019;10;2.0;;81359377900016;544E;541E;;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;92.0;0.0;0.0;0.0;5.0;2019-08-31;2019-08-13;;;;49.45585367629223;4.22338718105353;08386;0000;083860000;Z
79059;2019-06;08;08386;2019;90;2.0;;81359377900000;544E;541E;;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;92.0;0.0;0.0;0.0;5.0;2019-06-30;;;;;49.45585367629223;4.22338718105353;08386;0000;083860000;Z
7479;2017-02;08;08003;2017;20;2.0;Espace Habitat;78542040700013;;;;1;6423.0;0.0;0.0;7.0;9.0;3.0;0.0;0.0;19.0;0.0;19.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1862.0;0.0;0.0;0.0;7.0;2017-02-28;;;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
14026;2017-05;08;08003;2017;20;2.0;Espace Habitat;78542040700013;;;;2;6423.0;0.0;0.0;7.0;9.0;3.0;0.0;0.0;19.0;0.0;19.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1862.0;0.0;0.0;0.0;7.0;2017-05-31;2017-05-05;;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
55442;2018-09;08;08003;2017;20;2.0;Espace Habitat;78542040700013;;;;3;6423.0;0.0;0.0;7.0;9.0;3.0;0.0;0.0;19.0;0.0;19.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1862.0;0.0;0.0;0.0;7.0;2018-09-30;2017-05-05;2018-08-01;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
76383;2019-05;08;08003;2019;90;2.0;;;915AH;916AH;917AH;1;1372.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;303.0;0.0;0.0;0.0;7.0;2019-05-31;;;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
81839;2019-07;08;08003;2019;20;2.0;Espace Habitat;;915AH;916AH;917AH;2;1372.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;303.0;0.0;0.0;0.0;7.0;2019-07-31;2019-07-15;;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
87726;2019-10;08;08003;2019;90;2.0;Espace Habitat;78542040700013;1274AC;1290AC;1292AC;1;5890.0;0.0;0.0;7.0;6.0;2.0;0.0;0.0;15.0;0.0;15.0;4.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1293.0;0.0;0.0;0.0;7.0;2019-10-31;;;;;49.78360232753254;4.7660924547409635;08003;0000;080030000;Z
7480;2017-02;08;08095;2016;10;2.0;;24080086200015;870B;610B;607B;3;2839.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;78.0;0.0;0.0;10.0;2017-02-28;2016-07-01;2017-02-20;;;49.57577999661481;4.703739995464559;08095;0000;080950000;Z
7481;2017-02;08;08105;2016;21;2.0;Espace Habitat;78542040700013;102DO;103DO;188DO;2;30503.0;0.0;0.0;12.0;14.0;0.0;0.0;0.0;26.0;0.0;26.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1964.0;0.0;0.0;0.0;7.0;2017-02-28;2017-01-27;;;;49.74761019741358;4.71392643029629;08105;0702;081050702;H
7482;2017-02;08;08105;2016;32;2.0;SCI Huentitan;82189758400016;;;;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;33.0;87.0;0.0;0.0;14.0;2017-02-28;2017-02-07;;;;49.7708865;4.7235257;08105;0401;081050401;H
41150;2018-03;08;08105;2014;20;2.0;HABITAT 08;;281AL;5AL;282AL;3;4448.0;0.0;15.0;22.0;12.0;3.0;0.0;0.0;0.0;52.0;52.0;;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;163.0;3469.0;0.0;0.0;0.0;14.0;2018-03-30;2015-03-26;2016-08-30;;;49.77610340755385;4.718261493968996;08105;0401;081050401;H
79056;2019-06;08;08105;2019;90;2.0;Clairimmo;53904776100033;;;;1;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;503.0;0.0;1053.0;0.0;0.0;10.0;2019-06-30;;;;;49.77438001417292;4.722259978168779;08105;0401;081050401;H
79058;2019-06;08;08105;2019;90;2.0;SAS Tetris;82831052400016;48XA;;;1;494.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;480.0;51.0;0.0;14.0;2019-06-30;;;;;49.77409000032307;4.7190200373153175;08105;0401;081050401;H
85049;2019-09;08;08105;2019;90;2.0;SAS Tetris;82831052400016;48XA;;;1;494.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;7.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;480.0;51.0;0.0;14.0;2019-09-30;;;;;49.77409000032307;4.7190200373153175;08105;0401;081050401;H
85050;2019-09;08;08105;2019;90;2.0;RC;84850388400019;669AM;;;1;1315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;55.0;85.0;0.0;0.0;14.0;2019-09-30;;;;;49.772130017994044;4.720189983360569;08105;0401;081050401;H
97230;2020-01;08;08105;2019;90;2.0;Clairimmo;53904776100033;;;;2;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;503.0;0.0;1053.0;0.0;0.0;10.0;2020-01-31;2019-01-09;;;;49.77438001417292;4.722259978168779;08105;0401;081050401;H
7483;2017-02;08;08329;2016;32;2.0;;82262551300012;172AK;;;2;1242.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;116.0;0.0;0.0;0.0;5.0;2017-02-28;2017-01-23;;;;49.58827679803586;4.420530199044915;08329;0000;083290000;Z
7484;2017-02;08;08329;2016;32;2.0;;82262551300012;171AK;;;2;1295.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;116.0;0.0;0.0;0.0;5.0;2017-02-28;2017-01-23;;;;49.58827679803586;4.420530199044915;08329;0000;083290000;Z
35745;2018-01;08;08329;2016;32;2.0;;82262551300012;172AK;;;3;1242.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;116.0;0.0;0.0;0.0;5.0;2018-01-31;2017-01-23;2017-04-01;;;49.58827679803586;4.420530199044915;08329;0000;083290000;Z
35746;2018-01;08;08329;2016;32;2.0;;82262551300012;171AK;;;3;1295.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;116.0;0.0;0.0;0.0;5.0;2018-01-31;2017-01-23;2017-04-01;;;49.58827679803586;4.420530199044915;08329;0000;083290000;Z
7485;2017-02;08;08403;2017;32;2.0;SCI MALI;43854825700023;178AE;172AE;173AE;1;785.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;167.0;0.0;0.0;0.0;7.0;2017-02-28;;;;;49.5018392;4.3596248;08403;0000;084030000;Z
29571;2017-11;08;08403;2016;32;2.0;SCI MALY;43854825700023;64AE;;;2;1801.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;181.0;0.0;0.0;0.0;14.0;2017-11-30;2016-10-11;;;;49.5018392;4.3596248;08403;0000;084030000;Z
32358;2017-12;08;08403;2016;32;2.0;SCI MALY;43854825700023;64AE;;;3;1801.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;181.0;0.0;;0.0;14.0;;2016-10-11;2017-10-15;0.0;2017/12;49.5018392;4.3596248;08403;0000;084030000;Z
9518;2017-03;08;08008;2017;20;2.0;HABITAT DE CHAMPAGNE;78632068900049;173ZI;174ZI;184ZI;1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;0.0;9.0;2.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;740.0;0.0;0.0;0.0;7.0;2017-03-31;;;;;49.518242997087825;4.367913635757819;08362;0102;083620102;H
14027;2017-05;08;08008;2017;90;2.0;LA FINANCIERE - LE BATIMENT ASSOCIE;45127875800011;165ZI;211ZI;181ZI;1;3122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1051.0;0.0;0.0;0.0;7.0;2017-05-31;;;;;49.517979984878565;4.368820015512796;08362;0102;083620102;H
18946;2017-07;08;08008;2017;90;2.0;LA FINANCIERE - LE BATIMENT ASSOCIE;45127875800011;165ZI;211ZI;181ZI;2;3122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1051.0;0.0;0.0;0.0;7.0;2017-07-31;2017-07-28;;;;49.517979984878565;4.368820015512796;08362;0102;083620102;H
16335;2017-06;08;08199;2016;10;2.0;;34200057700011;295AC;236AC;298AC;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;141.0;0.0;0.0;0.0;5.0;2017-06-30;2016-11-05;2017-03-16;;;49.79036721094243;4.801185023623455;08199;0000;081990000;Z
18947;2017-07;08;08116;2017;90;2.0;;33548067900018;353AB;350AB;;1;1173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;323.0;0.0;0.0;0.0;7.0;2017-07-31;;;;;49.51836576406445;4.754750088395969;08116;0000;081160000;Z
21522;2017-08;08;08116;2017;90;2.0;;33548067900018;353AB;350AB;;2;1173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;323.0;0.0;0.0;0.0;7.0;2017-08-31;2017-08-14;;;;49.5160506;4.7630856;08116;0000;081160000;Z
18948;2017-07;08;08145;2017;90;2.0;PLURIAL NOVILLIA;33548067900018;281ZH;282ZH;283ZH;1;2762.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;6.0;0.0;6.0;1.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;530.0;0.0;0.0;0.0;7.0;2017-07-31;;;;;49.66826844002914;5.031398758670225;08145;0000;081450000;Z
