index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
499;2018-04;27;27103;2017;30;2.0;EUROPEAN HOMES FRANCE;78481812200045;903ZH;;;2;23603.0;0.0;8.0;8.0;22.0;3.0;0.0;0.0;25.0;16.0;41.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;3105.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-23;;;;49.34790999598238;0.8214899622003884;27103;0000;271030000;Z
5473;2017-01;27;27103;2017;90;2.0;SO COIF;44372740900015;265AB;;;1;277.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;159.0;0.0;15.0;19.0;0.0;14.0;2017-01-31;;;;;49.354709982571535;0.81582999826216;27103;0000;271030000;Z
7694;2017-02;27;27103;2017;32;2.0;SCI DU BOIS INGER;52045007300017;486ZE;487ZE;488ZE;1;1781.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;150.0;0.0;0.0;0.0;5.0;2017-02-28;;;;;49.355115038042484;0.8001600721851787;27103;0000;271030000;Z
12121;2017-04;27;27103;2017;32;2.0;SCI DU BOIS INGER;52045007300017;486ZE;487ZE;488ZE;2;1781.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;150.0;0.0;0.0;0.0;5.0;2017-04-30;2017-03-29;;;;49.355115038042484;0.8001600721851787;27103;0000;271030000;Z
16679;2017-06;27;27103;2017;90;2.0;SO COIF;44372740900015;265AB;;;2;277.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;159.0;15.0;19.0;0.0;14.0;2017-06-30;2017-04-24;;;;49.354709982571535;0.81582999826216;27103;0000;271030000;Z
32853;2017-12;27;27103;2017;90;2.0;EUROPEAN HOMES FRANCE;78481812200045;903ZH;;;1;23603.0;0.0;8.0;8.0;22.0;3.0;0.0;0.0;25.0;16.0;41.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;3105.0;0.0;;0.0;7.0;;;;0.0;2017/12;49.3500683;0.8207806;27103;0000;271030000;Z
38778;2018-02;27;27103;2018;90;2.0;SARL HONNET;3816956500018;794ZH;795ZH;796ZH;1;17707.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;7.0;0.0;7.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;650.0;1124.0;0.0;0.0;0.0;7.0;;;;;2018-02-28;49.3478533;0.8092255;27103;0000;271030000;Z
44385;2018-05;27;27103;2018;90;2.0;SCI HETIANA;49119051800010;115ZE;;;1;3532.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;242.0;0.0;0.0;0.0;5.0;2018-05-31;;;;;49.3476551;0.8069472;27103;0000;271030000;Z
47196;2018-06;27;27103;2018;32;2.0;SCI HETIANA;49119051800010;115ZE;;;2;3532.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;242.0;0.0;0.0;0.0;5.0;2018-06-30;2018-06-26;;;;49.3476551;0.8069472;27103;0000;271030000;Z
66360;2019-01;27;27103;2019;90;2.0;SARL ROCABAT;791588601;437ZC;438ZC;;1;5392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;0.0;0.0;14.0;2019-01-31;;;;;49.35855334846448;0.8131116152347679;27103;0000;271030000;Z
71392;2019-03;27;27103;2019;90;2.0;SCI LES BERANGERS;53435774400018;191YA;;;1;601.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;123.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;49.35634345655128;0.8164352958524481;27103;0000;271030000;Z
71393;2019-03;27;27103;2019;90;2.0;SCI LES BERANGERS;53435774400018;192YA;;;1;541.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;123.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;49.35634345655128;0.8164352958524481;27103;0000;271030000;Z
71394;2019-03;27;27103;2019;90;2.0;SCI RDS;82051420600011;996ZH;;;1;678.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;137.0;0.0;0.0;0.0;5.0;2019-03-31;;;;;49.354665381266436;0.8190471784639424;27103;0000;271030000;Z
76747;2019-05;27;27103;2019;10;2.0;SARL ROCABAT;791588601;437ZC;438ZC;;2;5392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;115.0;0.0;0.0;0.0;14.0;2019-05-31;2019-05-09;;;;49.35855334846448;0.8131116152347679;27103;0000;271030000;Z
79441;2019-06;27;27103;2019;32;2.0;SCI LES BERANGERS;53435774400018;191YA;;;2;601.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;123.0;0.0;0.0;0.0;5.0;2019-06-30;2019-03-29;;;;49.35634345655128;0.8164352958524481;27103;0000;271030000;Z
79442;2019-06;27;27103;2019;32;2.0;SCI LES BERANGERS;53435774400018;192YA;;;2;541.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;123.0;0.0;0.0;0.0;5.0;2019-06-30;2019-03-29;;;;49.35634345655128;0.8164352958524481;27103;0000;271030000;Z
79443;2019-06;27;27103;2019;32;2.0;SCI RDS;82051420600011;996ZH;;;2;678.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;137.0;0.0;0.0;0.0;5.0;2019-06-30;2019-04-09;;;;49.354665381266436;0.8190471784639424;27103;0000;271030000;Z
91389;2019-11;27;27103;2019;90;2.0;SCI DES QUATRE B;84419713700012;16ZC;;;1;1103.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;73.0;116.0;0.0;0.0;0.0;7.0;2019-11-30;;;;;49.3568899898589;0.8262699939432991;27103;0000;271030000;Z
94428;2019-12;27;27103;2019;90;2.0;SAS HOLDING IMMOBILIERE DU SQUARE FOCH;43386836100018;354ZD;;;1;427.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;142.0;0.0;0.0;0.0;5.0;2019-12-31;;;;;49.35378255000256;0.8105009076901787;27103;0000;271030000;Z
