index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1980;2018-04;83;83016;2018;10;2.0;;;0840AE;;;2;1460.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;42.0;149.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-17;;;;43.1624643;5.8336583;83053;0000;830530000;Z
8888;2017-02;83;83053;2016;30;2.0;SCI LA REPPE E O MOURO;53867613100013;1166A;1167A;1169A;2;21738.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;150.0;0.0;0.0;0.0;14.0;2017-02-28;2017-02-10;;;;43.171365786558056;5.831149593557874;83053;0000;830530000;Z
1981;2018-04;83;83016;2018;10;2.0;;;1456AB;;;2;404.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;120.0;0.0;0.0;0.0;5.0;2018-04-30;2018-04-24;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
1982;2018-04;83;83016;2018;90;2.0;;;1456AB;;;1;523.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;113.0;0.0;0.0;0.0;5.0;2018-04-30;;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
8878;2017-02;83;83016;2017;10;2.0;;;1670AC;;;1;169.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;83.0;0.0;0.0;0.0;5.0;2017-02-28;;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
11244;2017-03;83;83016;2017;10;2.0;;;1670AC;;;2;169.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;83.0;0.0;0.0;0.0;5.0;2017-03-31;2017-03-29;;;;43.1988273;5.8007195;83016;0101;830160101;H
20835;2017-07;83;83016;2017;10;2.0;;;53 pAC;;;1;853.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;99.0;0.0;0.0;0.0;5.0;2017-07-31;;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
34863;2017-12;83;83016;2017;10;2.0;;;;;;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;220.0;0.0;;0.0;5.0;;2017-12-06;;0.0;2017/12;43.1988273;5.8007195;83016;0101;830160101;H
37704;2018-01;83;83016;2018;90;2.0;SAS ARMADIMMO - M. EKNADISSIAN Patrice;82064427600017;0790AB;0791AB;;1;669.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;799.0;0.0;0.0;0.0;14.0;2018-01-31;;;;;43.2003589;5.7979172;83016;0101;830160101;H
43251;2018-03;83;83016;2018;90;2.0;;;1456AB;;;1;404.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;120.0;0.0;0.0;0.0;5.0;2018-03-30;;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
62619;2018-11;83;83016;2018;90;2.0;;;0612AB;;;1;410.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;142.0;65.0;0.0;0.0;0.0;7.0;2018-11-30;;;;;43.19679000098108;5.798970007244009;83016;0101;830160101;H
65250;2018-12;83;83016;2018;10;2.0;;;0612AB;;;2;410.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;142.0;65.0;0.0;0.0;0.0;7.0;2018-12-31;2018-12-31;;;;43.19679000098108;5.798970007244009;83016;0101;830160101;H
70234;2019-02;83;83016;2019;90;2.0;;;0516AB;;;1;316.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;66.0;113.0;0.0;0.0;0.0;7.0;2019-02-28;;;;;43.1960843;5.8015171;83016;0101;830160101;H
70235;2019-02;83;83016;2019;90;2.0;;;1492AB;;;1;477.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;150.0;0.0;0.0;0.0;5.0;2019-02-28;;;;;43.19629307941965;5.799907113143682;83016;0101;830160101;H
78294;2019-05;83;83016;2019;90;2.0;;;1189AB;;;1;503.0;0.0;1.0;7.0;0.0;0.0;0.0;2.0;0.0;4.0;2.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;390.0;275.0;0.0;131.0;0.0;12.0;2019-05-31;;;;;43.196889997085975;5.804949992245497;83016;0101;830160101;H
81070;2019-06;83;83016;2019;90;2.0;SAS LOGINVEST SUD Monsieur QUEIROZ ALVES Paulo;81282754100010;0862AB;;;2;660.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;344.0;0.0;0.0;0.0;7.0;2019-06-30;2019-06-27;;;;43.1988273;5.8007195;83016;0101;830160101;H
84178;2019-07;83;83016;2019;90;2.0;;;1189AB;;;2;503.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;390.0;275.0;0.0;131.0;0.0;12.0;2019-07-31;2019-07-09;;;;43.196207;5.8057337;83016;0101;830160101;H
90125;2019-10;83;83016;2019;90;2.0;;;2439A;;;1;835.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;84.0;0.0;0.0;0.0;5.0;2019-10-31;;;;;43.19595000000004;5.800170000000037;83016;0101;830160101;H
93138;2019-11;83;83016;2019;90;2.0;;;0498AB;0501AB;0502AB;1;417.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;76.0;0.0;0.0;0.0;5.0;2019-11-30;;;;;43.197399993984675;5.803850035091784;83016;0101;830160101;H
