index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1438;2018-04;61;61001;2018;90;2.0;ORIELS SAS;34905839600020;0452AO;0463AO;;1;1100.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;2.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;496.0;0.0;0.0;0.0;7.0;2018-04-30;;;;;48.437624981883225;0.0933473340864778;61001;0403;610010403;H
48301;2018-06;61;61001;2018;90;2.0;ORIELS SAS;34905839600020;0452AO;0463AO;;2;1100.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;496.0;0.0;0.0;0.0;7.0;2018-06-30;2018-06-12;;;;48.437624981883225;0.0933473340864778;61001;0403;610010403;H
3984;2019-08;61;61339;2019;90;2.0;;09682012100034;633AB;417AB;;1;5093.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;450.0;0.0;0.0;0.0;7.0;2019-08-31;;;;;48.762834864513884;-0.2479574245446005;61339;0000;613390000;Z
89449;2019-10;61;61339;2019;90;2.0;Le Logis Familial;09682012100034;633AB;417AB;;2;5093.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;450.0;0.0;0.0;0.0;7.0;2019-10-31;2019-10-10;;;;48.762834864513884;-0.2479574245446005;61339;0000;613390000;Z
3985;2019-08;61;61382;2019;90;2.0;RAS IMMOBILIER;835055070;0042AA;;;1;125.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;2019-08-31;;;;;48.45691170391784;-0.0564487406961497;61382;0000;613820000;Z
6441;2017-01;61;61153;2017;90;2.0;;;0170AC;;;1;1402.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;509.0;0.0;0.0;0.0;7.0;2017-01-31;;;;;48.7155792;-0.1243056;61153;0000;611530000;Z
10748;2017-03;61;61153;2017;90;2.0;;;0170AC;;;2;1402.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;6.0;6.0;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;509.0;0.0;0.0;0.0;7.0;2017-03-31;2017-03-23;;;;48.71568690424879;-0.1160669189602756;61153;0000;611530000;Z
10747;2017-03;61;61001;2017;32;2.0;ELET;79002948200029;0385BR;;;1;170.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;39.0;7.0;0.0;0.0;0.0;7.0;2017-03-31;;;;;48.426770017681065;0.0917700212876297;61001;0103;610010103;H
15176;2017-05;61;61001;2017;32;2.0;ELET;79002948200029;0385BR;;;2;170.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;39.0;7.0;23.0;0.0;0.0;14.0;2017-05-31;2017-05-12;;;;48.426770017681065;0.0917700212876297;61001;0103;610010103;H
95656;2019-12;61;61001;2019;90;2.0;;;0102BR;;;1;232.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;147.0;20.0;81.0;4.0;0.0;14.0;2019-12-31;;;;;48.426330009673876;0.0875400100310912;61001;0103;610010103;H
