index;date_collecte;DEP;COMM;ANNEE_DEPOT;CAT_MOA;TYPE_MOA;DENOMINATION_D;SIRET_D;CADASTRE1;CADASTRE2;CADASTRE3;TYPE_EVT;SUPERFICIE_T;NB_LGT_1P;NB_LGT_2P;NB_LGT_3P;NB_LGT_4P;NB_LGT_5P;NB_LGT_6P;NB_LGT_DEMOLIS;NB_LGT_IND_CREES;NB_LGT_COL_CREES;NB_LGT_TOT_CREES;NB_NIV_MAX;NATURE_PROJET;I_PERSONNELLE;I_VENTE;I_LOCATION;I_LGTR_SENIORS;I_LGTR_ETUDIANTS;I_LGTR_TOURISME;I_LGTR_HOTELIERESOC;I_LGTR_SOCIAL;I_LGTR_HANDICAPES;I_LGTR_AUTRE;I_LGTR_AUTRE_LIBELLE;SDP_A1;SDP_B1;SDP_D1;SDP_ E1;SDP_F1;TYPE_OPERATION_CONSTR;PERIODE_DEVRT;DATEREELLE_DECISION_FAV;DATEREELLE_DOC;SDP_E1;DPC;lat;lng;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS
1294;2018-04;54;54159;2018;30;2.0;GFS HABITAT CONSTRUCTION;42303119400024;138AK;;;2;804.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;406.0;386.0;0.0;0.0;0.0;7.0;2018-04-30;2018-04-13;;;;48.61883001337705;6.3644499920143005;54159;0102;541590102;H
8312;2017-02;54;54159;2017;30;2.0;GFS HABITAT CONSTRUCTION;42303119400024;339AK;340AK;341AK;1;1114.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;406.0;0.0;0.0;0.0;7.0;2017-02-28;;;;;48.62031165077489;6.361615729743792;54159;0102;541590102;H
12831;2017-04;54;54159;2017;30;2.0;GFS HABITAT CONSTRUCTION;42303119400024;339AK;340AK;341AK;2;1114.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;406.0;0.0;0.0;0.0;7.0;2017-04-30;2017-04-11;;;;48.6206454;6.3608349;54159;0102;541590102;H
39650;2018-02;54;54159;2018;90;2.0;GFS HABITAT CONSTRUCTION;42303119400024;138AK;;;1;804.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;406.0;386.0;0.0;0.0;0.0;7.0;;;;;2018-02-28;48.61883001337705;6.3644499920143005;54159;0102;541590102;H
56459;2018-09;54;54159;2018;32;2.0;SCI MOUTARDE;37814432300037;543AA;544AA;;2;5224.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;106.0;0.0;0.0;0.0;5.0;2018-09-30;2018-09-20;;;;48.62175999145106;6.351170039899273;54159;0102;541590102;H
1295;2018-04;54;54159;2018;90;2.0;TUNA;42414542300051;075AT;;;1;2413.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;109.0;0.0;0.0;0.0;5.0;2018-04-30;;;;;48.611879990721064;6.361139978450325;54159;0104;541590104;H
27973;2017-10;54;54159;2017;90;2.0;SCI CHAMINADAS;81891499600017;538AA;;;1;340.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;120.0;63.0;64.0;0.0;0.0;12.0;2017-10-31;;;;;48.62347999989217;6.352049972094619;54159;0104;541590104;H
51256;2018-07;54;54159;2018;90;2.0;TUNA;42414542300051;075AT;;;1;2413.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;165.0;109.0;0.0;0.0;0.0;7.0;2018-07-31;;;;;48.611879990721064;6.361139978450325;54159;0104;541590104;H
56460;2018-09;54;54159;2018;10;2.0;SARL TUNA;42414542300051;075AT;;;2;2413.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;165.0;109.0;0.0;0.0;0.0;7.0;2018-09-30;2018-09-20;;;;48.611879990721064;6.361139978450325;54159;0104;541590104;H
59275;2018-10;54;54159;2017;32;2.0;SCI CHAMINADAS;81891499600017;538AA;;;2;340.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;121.0;32.0;97.0;0.0;0.0;14.0;2018-10-31;2017-12-18;;;;48.6237733;6.3519293;54159;0104;541590104;H
