REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
32;02;02381;02381_0201;2019;D401;4.073615374132353;49.92470105638356
32;02;02361;02361;2019;D102;3.640050561060452;49.90284559950777
32;02;02361;02361;2019;D112;3.640050561060452;49.90284559950777
32;02;02361;02361;2019;D101;3.640050561060452;49.90284559950777
32;02;02304;02304;2019;D101;3.3603756174548196;49.66323973341454
32;02;02304;02304;2019;D102;3.3603756174548196;49.66323973341454
32;02;02558;02558;2019;D101;3.77899162266563;50.01229827397095
32;02;02558;02558;2019;D102;3.77899162266563;50.01229827397095
32;02;02558;02558;2019;D112;3.77899162266563;50.01229827397095
32;02;02691;02691_0505;2019;D601;3.2637343260901366;49.85165441138729
32;02;02691;02691_0403;2019;D104;3.26504334377087;49.842853712775174
32;02;02691;02691_0504;2019;D101;3.2691526828814834;49.86184540921281
32;02;02691;02691_0504;2019;D102;3.2691526828814834;49.86184540921281
32;02;02691;02691_0504;2019;D107;3.2691526828814834;49.86184540921281
32;02;02691;02691_0504;2019;D111;3.2691526828814834;49.86184540921281
32;02;02691;02691_0504;2019;D106;3.2691526828814834;49.86184540921281
32;02;02382;02382;2019;D601;3.211753063166364;49.85745578285145
32;02;02691;02691_0304;2019;D605;3.2959185786459377;49.83545908783742
32;02;02361;02361;2019;D601;3.6364770627669287;49.902037777818485
32;02;02738;02738_0201;2019;D601;3.283695419118019;49.661913343120204
32;02;02789;02789;2019;D102;3.9030880279142486;49.83237581993513
32;02;02789;02789;2019;D101;3.9030880279142486;49.83237581993513
32;02;02818;02818;2019;D102;3.2675056093605153;48.99503046351921
32;02;02722;02722_0501;2019;D101;3.3122711372589007;49.377329698678125
32;02;02722;02722_0501;2019;D104;3.3172332194374374;49.37541477803736
32;02;02408;02408_0000;2019;D102;3.6109682786375763;49.56371538670274
32;02;02408;02408_0501;2019;D101;3.6109682786375763;49.56371538670274
32;02;02408;02408_0501;2019;D106;3.6109682786375763;49.56371538670274
32;02;02408;02408_0501;2019;D111;3.6109682786375763;49.56371538670274
32;02;02408;02408_0501;2019;D107;3.6109682786375763;49.56371538670274
32;02;02430;02430;2019;D601;3.8037794533145184;49.60975924693907
32;02;02064;02064;2019;D601;3.330627078215749;49.36653038061491
32;02;02093;02093;2019;D601;3.1520993961623387;49.51513846223907
32;02;02232;02232;2019;D601;3.0449388682212093;49.234719486704535
32;02;02545;02545;2019;D601;3.8378778850909336;49.71088786018803
32;02;02408;02408_0101;2019;D601;3.652239737443611;49.57365419687262
32;02;02168;02168_0401;2019;D601;3.391226010755578;49.04571932953696
32;02;02720;02720;2019;D601;3.9011505805534132;49.57075159168084
32;02;02722;02722_0901;2019;D101;3.335823893740586;49.3709133632677
32;02;02722;02722_0901;2019;D106;3.335823893740586;49.3709133632677
32;02;02722;02722_0901;2019;D107;3.335823893740586;49.3709133632677
32;02;02722;02722_0901;2019;D111;3.335823893740586;49.3709133632677
32;02;02722;02722_0901;2019;D102;3.335823893740586;49.3709133632677
32;02;02624;02624;2019;D601;3.745100690615301;49.89330188135833
32;02;02173;02173_0101;2019;D101;3.20646552555766;49.61929014414043
32;02;02173;02173_0101;2019;D107;3.20646552555766;49.61929014414043
32;02;02173;02173_0101;2019;D102;3.20646552555766;49.61929014414043
32;02;02173;02173_0101;2019;D106;3.20646552555766;49.61929014414043
32;02;02619;02619;2019;D104;3.411204676229015;49.54419548647478
32;02;02237;02237;2019;D401;3.6219380660239984;49.69759238150249
32;02;02680;02680;2019;D102;3.4182893534918652;49.59977175991689
32;02;02168;02168_0501;2019;D101;3.4086563520834363;49.05053301247698
32;02;02168;02168_0501;2019;D106;3.4086563520834363;49.05053301247698
32;02;02168;02168_0501;2019;D107;3.4086563520834363;49.05053301247698
32;02;02381;02381_0201;2019;D101;4.073615374132353;49.92470105638356
32;02;02381;02381_0201;2019;D106;4.073615374132353;49.92470105638356
32;02;02381;02381_0201;2019;D102;4.073615374132353;49.92470105638356
32;02;02430;02430;2019;D605;3.8067334669107327;49.61081628435048
32;02;02691;02691_0601;2019;D605;3.2840056222886562;49.85253607829218
32;02;02173;02173_0301;2019;D111;3.221738024059183;49.61828913142797
32;02;02691;02691_0101;2019;D701;3.2855833763930344;49.84893708225465
32;02;02789;02789;2019;D603;3.900803101532649;49.830956974153
32;02;02028;02028;2019;D602;3.683200592527471;49.57288540055489
32;02;02408;02408_0501;2019;D111;3.611111125689495;49.56503755839922
32;02;02305;02305;2019;D402;3.5139744447669745;49.198450701473035
32;02;02305;02305;2019;D606;3.5139744447669745;49.198450701473035
32;02;02775;02775;2019;D401;3.3491962117816207;49.72223893770652
32;02;02722;02722_0301;2019;D104;3.313676377021628;49.38157499906259
32;02;02237;02237;2019;D403;3.623921568884805;49.69609420390245
32;02;02237;02237;2019;D402;3.623921568884805;49.69609420390245
32;02;02237;02237;2019;D606;3.623921568884805;49.69609420390245
32;02;02135;02135;2019;D401;3.830485258009887;49.96270875655669
