REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
27;39;39300;39300_0108;2019;D101;5.552606181655549;46.67699953409602
27;39;39300;39300_0108;2019;D102;5.552606181655549;46.67699953409602
27;39;39300;39300_0108;2019;D106;5.552606181655549;46.67699953409602
27;39;39300;39300_0108;2019;D107;5.552606181655549;46.67699953409602
27;39;39368;39368_0101;2019;D101;6.020379674407583;46.53084288823268
27;39;39368;39368_0101;2019;D102;6.020379674407583;46.53084288823268
27;39;39478;39478_0102;2019;D101;5.86651564867072;46.38547572630931
27;39;39478;39478_0102;2019;D106;5.86651564867072;46.38547572630931
27;39;39478;39478_0102;2019;D107;5.86651564867072;46.38547572630931
27;39;39478;39478_0102;2019;D111;5.86651564867072;46.38547572630931
27;39;39478;39478_0102;2019;D102;5.86651564867072;46.38547572630931
27;39;39500;39500;2019;D102;5.8783197079387595;46.94251008520742
27;39;39013;39013;2019;D102;5.775963232633896;46.90001385311189
27;39;39198;39198_0112;2019;D104;5.46147197696651;47.06815496334845
27;39;39198;39198_0107;2019;D101;5.474796533637144;47.08416232551528
27;39;39198;39198_0107;2019;D102;5.474796533637144;47.08416232551528
27;39;39198;39198_0107;2019;D106;5.474796533637144;47.08416232551528
27;39;39198;39198_0107;2019;D107;5.474796533637144;47.08416232551528
27;39;39198;39198_0107;2019;D111;5.474796533637144;47.08416232551528
27;39;39306;39306;2019;D403;5.540731591198766;46.644188017409235
27;39;39362;39362;2019;D403;5.530856956571081;46.67698067025439
27;39;39198;39198_0102;2019;D703;5.492292859859191;47.09952710129351
27;39;39162;39162;2019;D403;5.439790838585077;46.65004310197338
27;39;39169;39169;2019;D403;5.528915988553422;46.651703269204425
27;39;39500;39500;2019;D401;5.84827674104063;46.95392274037608
27;39;39241;39241;2019;D403;5.4849977825952365;46.65044040010585
27;39;39251;39251;2019;D403;5.506851765831851;46.63680090236472
27;39;39304;39304;2019;D403;5.583191469849217;46.73060532552518
27;39;39411;39411;2019;D403;5.584410497990705;46.66892685057444
27;39;39217;39217;2019;D403;5.533921785913812;46.716819198603226
27;39;39235;39235;2019;D403;5.760899357256471;47.14850681690494
27;39;39368;39368_0101;2019;D403;6.021804561120252;46.521436451077285
27;39;39198;39198_0113;2019;D601;5.4655399201083705;47.07673980382951
27;39;39404;39404;2019;D403;5.598136948121321;46.699541104759476
27;39;39300;39300_0107;2019;D403;5.553595954141023;46.67558472406675
27;39;39300;39300_0108;2019;D104;5.552606181655549;46.67699953409602
27;39;39368;39368_0103;2019;D104;6.0271230876873;46.523202508768094
27;39;39349;39349;2019;D403;5.579870088477335;46.719827002897844
27;39;39145;39145;2019;D403;5.57300708749619;46.69223903233499
27;39;39164;39164;2019;D403;5.599041806500506;46.65475186624535
27;39;39478;39478_0104;2019;D703;5.860349211939236;46.38851301848275
27;39;39198;39198_0110;2019;D703;5.494551240500354;47.0798327789202
27;39;39199;39199;2019;D403;5.597751800477641;46.76561871442029
27;39;39478;39478_0101;2019;D108;5.8650745188096;46.3908425976937
27;39;39170;39170;2019;D403;5.4969652818685075;46.6723399847523
27;39;39368;39368_0101;2019;D705;6.0222527397962935;46.52010268189735
27;39;39300;39300_0106;2019;D112;5.558248366723615;46.67957558411829
27;39;39478;39478_0101;2019;D401;5.861068313286565;46.38717673719716
27;39;39478;39478_0102;2019;D401;5.871496782158981;46.38313561865292
27;39;39478;39478_0102;2019;D401;5.87157923945111;46.382920892005146
27;39;39339;39339;2019;D401;5.76457565728576;46.353682185304955
27;39;39510;39510;2019;D401;5.908926047944718;46.369020532192074
27;39;39068;39068;2019;D401;5.819689825092303;46.29604558354832
27;39;39297;39297;2019;D401;5.930905039162328;46.462625275988486
27;39;39300;39300_0102;2019;D104;5.547063838351034;46.6731633601299
27;39;39198;39198_0112;2019;D603;5.46147197696651;47.06815496334845
27;39;39018;39018;2019;D401;5.488233864729104;46.27646118168373
27;39;39333;39333;2019;D401;5.731047489514071;46.43034316621354
