REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
93;05;05023;05023_0104;2019;D102;6.626877087238829;44.913164120145524
93;05;05162;05162;2019;D102;6.004700620740989;44.42397041936818
93;05;05061;05061_0104;2019;D101;6.070468669431085;44.56869773846787
93;05;05070;05070;2019;D109;5.816636835053957;44.319997893371216
93;05;05070;05070;2019;D104;5.816636835053957;44.319997893371216
93;05;05023;05023_0102;2019;D602;6.631087941613043;44.897764757030814
93;05;05003;05003;2019;D101;6.86724396267193;44.78094598567978
93;05;05023;05023_0104;2019;D111;6.63299546616609;44.907264269545536
93;05;05023;05023_0104;2019;D104;6.63299546616609;44.907264269545536
93;05;05023;05023_0104;2019;D106;6.63299546616609;44.907264269545536
93;05;05023;05023_0104;2019;D101;6.63299546616609;44.907264269545536
93;05;05023;05023_0104;2019;D109;6.63299546616609;44.907264269545536
93;05;05023;05023_0104;2019;D107;6.63299546616609;44.907264269545536
93;05;05046;05046_0101;2019;D101;6.492745094822921;44.5617588557019
93;05;05046;05046_0101;2019;D102;6.492745094822921;44.5617588557019
93;05;05046;05046_0101;2019;D106;6.492745094822921;44.5617588557019
93;05;05183;05183;2019;D102;6.639045394875128;44.878987858444845
93;05;05183;05183;2019;D102;6.6223402495111054;44.876061688430006
93;05;05023;05023_0104;2019;D601;6.627040126683103;44.910900131951884
93;05;05070;05070;2019;D102;5.823686293727741;44.31551073539243
93;05;05070;05070;2019;D101;5.823686293727741;44.31551073539243
93;05;05061;05061_0000;2019;D111;6.07326807225251;44.55639434462392
93;05;05061;05061_0102;2019;D101;6.07326807225251;44.55639434462392
93;05;05061;05061_0102;2019;D106;6.07326807225251;44.55639434462392
93;05;05061;05061_0102;2019;D107;6.07326807225251;44.55639434462392
93;05;05061;05061_0102;2019;D102;6.07326807225251;44.55639434462392
93;05;05061;05061_0102;2019;D112;6.07326807225251;44.55639434462392
93;05;05164;05164;2019;D601;6.3779493742269215;44.539409905768636
93;05;05023;05023_0103;2019;D102;6.638887575639065;44.89807269095597
93;05;05046;05046_0103;2019;D104;6.503158897870531;44.57615235918856
93;05;05023;05023_0104;2019;D102;6.63169699417576;44.90836487714084
93;05;05023;05023_0104;2019;D603;6.62939248784842;44.91106932644177
93;05;05023;05023_0104;2019;D102;6.62939248784842;44.91106932644177
93;05;05010;05010;2019;D403;5.750113710624637;44.5229548251626
93;05;05050;05050;2019;D403;6.215413213290438;44.467100022210275
93;05;05118;05118;2019;D403;5.858812183520583;44.22825259949361
93;05;05006;05006;2019;D403;6.557855568460743;44.79138406819594
93;05;05061;05061_0105;2019;D602;6.086634883664272;44.56354230490271
93;05;05132;05132;2019;D403;6.0743347102747505;44.68298848559757
93;05;05179;05179;2019;D403;5.816953303937628;44.53511284663589
93;05;05023;05023_0104;2019;D102;6.620581870216094;44.91840781301117
93;05;05023;05023_0104;2019;D104;6.620581870216094;44.91840781301117
93;05;05170;05170;2019;D102;6.065015807270713;44.46053497191677
93;05;05061;05061_0113;2019;D702;6.065692463122872;44.548827411202815
93;05;05070;05070;2019;D402;5.810997953126692;44.32028902936572
93;05;05070;05070;2019;D606;5.810997953126692;44.32028902936572
93;05;05023;05023_0104;2019;D401;6.628171827645264;44.90712185684446
93;05;05179;05179;2019;D402;5.819353034181251;44.533258063018174
93;05;05061;05061_0108;2019;D402;6.108968280394713;44.56747704932565
93;05;05070;05070;2019;D401;5.81665146117793;44.317919569501505
93;05;05166;05166;2019;D606;5.713365438914798;44.42685704040162
93;05;05166;05166;2019;D402;5.713365438914798;44.42685704040162
93;05;05003;05003;2019;D401;6.86724396267193;44.78094598567978
93;05;05070;05070;2019;D401;5.823686293727741;44.31551073539243
93;05;05023;05023_0104;2019;D304;6.630450834030351;44.90733578179049
93;05;05166;05166;2019;D403;5.714752178577782;44.428330675119774
93;05;05061;05061_0000;2019;D403;6.076757256317726;44.55561154204205
93;05;05132;05132;2019;D701;6.11291493978896;44.682772704083725
93;05;05061;05061_0103;2019;D701;6.064093031715382;44.56180986401172
93;05;05065;05065;2019;D401;6.653288698802241;44.66207270276129
93;05;05164;05164;2019;D401;6.404274098758883;44.5265013267207
93;05;05054;05054;2019;D401;6.066881290563416;44.67635708483299
93;05;05170;05170;2019;D605;6.068981534165555;44.453044597620156
93;05;05126;05126;2019;D605;5.476035023116311;44.38194404091213
93;05;05061;05061_0110;2019;D709;6.0810805097634475;44.55727567748601
93;05;05061;05061_0104;2019;D401;6.064521943470043;44.55764203003066
93;05;05061;05061_0201;2019;D605;6.10756355792218;44.58107756366204
93;05;05061;05061_0104;2019;D102;6.069093325929639;44.567741361898975
93;05;05061;05061_0105;2019;D109;6.083578566051378;44.565426867960554
93;05;05123;05123;2019;D701;5.976331614949306;44.549712124587195
93;05;05023;05023_0104;2019;D604;6.620581870216094;44.91840781301117
93;05;05174;05174;2019;D702;6.679766215318981;44.94590914360298
93;05;05023;05023_0104;2019;D604;6.628097055541548;44.911513640409204
93;05;05023;05023_0104;2019;D603;6.620581870216094;44.91840781301117
93;05;05061;05061_0116;2019;D601;6.052129730824951;44.541737503902624
93;05;05061;05061_0102;2019;D401;6.07262106425671;44.55818806873759
93;05;05006;05006;2019;D709;6.5571206787212;44.79003148163425
93;05;05070;05070;2019;D603;5.816636835053957;44.319997893371216
93;05;05145;05145;2019;D401;6.227902932123835;44.66412435434095
93;05;05023;05023_0104;2019;D111;6.6339643862810185;44.906187050003645
93;05;05023;05023_0104;2019;D603;6.620581870216094;44.91840781301117
93;05;05061;05061_0112;2019;D705;6.077204308790876;44.55643873808213
93;05;05070;05070;2019;D403;5.810997953126692;44.32028902936572
93;05;05170;05170;2019;D603;6.068981534165555;44.453044597620156
93;05;05061;05061_0117;2019;D104;6.092485496679547;44.56544169766715
93;05;05061;05061_0105;2019;D109;6.092485496679547;44.56544169766715
93;05;05061;05061_0105;2019;D604;6.086634883664272;44.56354230490271
