CODGEO;REG;DEP;PMUN19;PMUN18;PMUN17;PMUN16;PMUN15;PMUN14;PMUN13;PMUN12;PMUN11;PMUN10;PMUN09;PMUN08;PMUN07;PMUN06;PSDC99;PSDC90;PSDC82;PSDC75;PSDC68;PSDC62;PTOT54;PTOT36;PTOT1931;PTOT1926;PTOT1921;PTOT1911;PTOT1906;PTOT1901;PTOT1896;PTOT1891;PTOT1886;PTOT1881;PTOT1876
84017;93;84;3093;3096;3099;3101;3087;3072;3110;3147;3197;3207;3132;3076;3019;2974;2609;2215;1818;1635;1611;1580;1501.0;1617.0;1621.0;1546.0;1505.0;1908.0;1922.0;1927.0;2008.0;2056.0;2262.0;2374.0;2380.0
84018;93;84;518;501;511;520;530;515;491;476;462;447;452;436;425;414;337;274;228;215;198;198;210.0;245.0;222.0;219.0;239.0;351.0;350.0;319.0;338.0;373.0;411.0;465.0;507.0
84019;93;84;13439;13509;13504;13673;13617;13574;13776;14131;14040;13843;13885;14091;14001;13835;14130;13907;12679;11434;11555;9276;8312.0;5039.0;5469.0;5470.0;5265.0;6069.0;5719.0;5568.0;5484.0;5075.0;5388.0;5638.0;5478.0
84020;93;84;1206;1260;1315;1369;1362;1358;1376;1395;1413;1420;1424;1416;1408;1400;1417;1422;1385;1360;1292;1322;1312.0;1437.0;1489.0;1483.0;1435.0;1686.0;1722.0;1783.0;1845.0;2022.0;2175.0;2180.0;2507.0
84021;93;84;90;88;86;84;81;78;78;81;83;84;84;82;82;80;65;63;85;85;90;100;96.0;143.0;139.0;167.0;200.0;241.0;266.0;265.0;284.0;319.0;325.0;321.0;394.0
84022;93;84;277;288;298;297;294;282;271;259;272;278;290;302;315;323;264;195;166;148;181;217;204.0;214.0;246.0;249.0;264.0;290.0;310.0;302.0;319.0;335.0;379.0;462.0;455.0
84023;93;84;87;77;68;70;73;88;103;118;121;116;122;128;134;122;112;118;103;72;44;44;61.0;73.0;75.0;68.0;87.0;100.0;132.0;155.0;158.0;156.0;161.0;157.0;187.0
84024;93;84;957;956;955;952;948;921;895;867;852;841;842;844;845;819;651;532;429;400;415;352;332.0;307.0;302.0;311.0;326.0;404.0;419.0;405.0;408.0;373.0;403.0;452.0;515.0
84025;93;84;1835;1833;1816;1788;1760;1733;1750;1734;1772;1810;1854;1808;1744;1705;1422;1142;1004;780;709;671;624.0;572.0;554.0;504.0;415.0;523.0;535.0;603.0;636.0;635.0;620.0;641.0;722.0
84026;93;84;4201;4192;4190;4172;4154;4136;4132;4134;4110;4085;4061;4014;3963;3950;3883;3232;2640;2483;2401;2409;2140.0;2029.0;2032.0;2054.0;2027.0;2703.0;2658.0;2688.0;2522.0;2511.0;2534.0;2564.0;2773.0
84027;93;84;2651;2661;2667;2703;2738;2771;2747;2738;2736;2735;2733;2727;2712;2683;2496;2260;2007;2027;1667;1680;1759.0;1670.0;1759.0;1833.0;1908.0;2529.0;2599.0;2657.0;2819.0;2935.0;3060.0;3104.0;3025.0
84028;93;84;1084;1078;1072;1064;1062;1046;1029;1013;1014;983;949;914;885;871;850;863;840;809;871;889;814.0;771.0;756.0;698.0;695.0;779.0;815.0;815.0;804.0;809.0;861.0;946.0;1007.0
84029;93;84;4542;4533;4543;4556;4607;4659;4710;4659;4596;4518;4439;4361;4302;4207;3553;3121;2468;2255;1955;1794;1581.0;1516.0;1562.0;1544.0;1523.0;1785.0;1700.0;1633.0;1738.0;1890.0;1965.0;2053.0;2278.0
84030;93;84;3399;3370;3348;3298;3249;3199;3164;3171;3175;3179;3185;3204;3186;3177;3117;2640;2266;2114;1901;1763;1637.0;1561.0;1630.0;1663.0;1728.0;1979.0;1931.0;1893.0;1862.0;1852.0;1953.0;2105.0;2183.0
84031;93;84;29236;28798;28309;28554;28699;28447;28422;28520;28815;29278;29271;29015;28526;27451;26090;24212;24838;24251;21388;18199;15076.0;13732.0;12632.0;11805.0;11191.0;11390.0;10721.0;10443.0;10797.0;9778.0;9685.0;9699.0;10479.0
84032;93;84;493;493;489;500;511;522;508;502;475;448;421;413;407;401;355;313;242;206;217;176;196.0;273.0;290.0;271.0;272.0;383.0;408.0;441.0;447.0;465.0;510.0;552.0;599.0
84033;93;84;120;125;131;129;128;125;122;119;116;116;111;106;101;105;106;108;72;53;62;65;66.0;75.0;74.0;79.0;112.0;130.0;154.0;159.0;152.0;174.0;204.0;189.0;203.0
84034;93;84;4914;4899;4885;4855;4772;4718;4691;4663;4642;4635;4614;4584;4554;4538;4253;3717;2598;1951;1637;1487;1453.0;1396.0;1412.0;1306.0;1234.0;1403.0;1487.0;1533.0;1463.0;1482.0;1509.0;1570.0;1773.0
84035;93;84;26236;26198;26641;26492;26707;26201;25636;25289;25486;24951;24723;25417;25596;25819;24563;23102;20615;21259;18544;17058;14831.0;12522.0;11743.0;10451.0;8991.0;9416.0;9952.0;9850.0;9405.0;9077.0;9144.0;8591.0;8454.0
84036;93;84;3321;3328;3311;3304;3304;3303;3303;3279;3270;3259;3249;3238;3199;3157;2838;2619;2021;1678;1349;1222;1089.0;998.0;948.0;870.0;851.0;998.0;960.0;1002.0;975.0;1028.0;1064.0;1100.0;1200.0
84037;93;84;2055;2062;2116;2171;2225;2199;2199;2179;2159;2140;2130;2116;2112;2107;2078;2062;2060;2113;2159;1948;1826.0;1452.0;1318.0;1210.0;1108.0;1186.0;1152.0;1147.0;1109.0;1095.0;1151.0;1206.0;1184.0
84038;93;84;4290;4295;4276;4215;4154;4092;4113;4080;4109;4138;4163;4104;4048;3981;3524;3032;2372;2029;1880;1839;1821.0;1748.0;1702.0;1708.0;1541.0;1655.0;1622.0;1706.0;1664.0;1666.0;1778.0;1904.0;1917.0
84039;93;84;6026;5723;5639;5555;5476;5487;5489;5453;5418;5387;5335;5307;5309;5312;5364;5166;4498;4337;3947;3575;3174.0;3126.0;2937.0;2828.0;2817.0;3157.0;3057.0;3030.0;3105.0;3279.0;3199.0;3205.0;3248.0
84040;93;84;416;414;412;410;408;406;412;409;434;458;483;474;473;467;432;404;326;297;269;291;268.0;310.0;326.0;316.0;318.0;326.0;313.0;330.0;381.0;413.0;437.0;451.0;485.0
84041;93;84;475;472;470;478;475;473;470;465;443;448;452;457;445;434;398;370;265;171;134;186;154.0;169.0;228.0;202.0;238.0;282.0;302.0;359.0;423.0;473.0;484.0;519.0;548.0
84042;93;84;1771;1759;1766;1774;1781;1786;1797;1809;1820;1830;1844;1829;1816;1814;1792;1624;1409;1206;1177;1033;1013.0;949.0;955.0;990.0;964.0;1090.0;1148.0;1201.0;1307.0;1352.0;1480.0;1520.0;1636.0
84043;93;84;8595;8534;8472;8396;8399;8230;8134;8038;7941;7795;7690;7581;7473;7431;6612;5788;5335;4900;3357;2608;2467.0;2303.0;2474.0;2367.0;2069.0;2468.0;2291.0;1905.0;1802.0;1923.0;1940.0;1912.0;2057.0
84044;93;84;1134;1128;1112;1130;1147;1162;1141;1116;1094;1071;1049;1012;1008;989;869;809;724;637;635;655;633.0;640.0;712.0;746.0;752.0;817.0;978.0;754.0;796.0;849.0;888.0;922.0;981.0
84045;93;84;450;437;433;432;431;429;425;428;419;416;414;411;410;411;380;346;287;263;243;233;201.0;231.0;232.0;238.0;278.0;344.0;386.0;342.0;354.0;430.0;458.0;446.0;527.0
84046;93;84;478;474;465;455;444;434;423;411;412;412;412;412;410;404;341;332;295;251;249;237;239.0;275.0;275.0;256.0;267.0;323.0;359.0;369.0;400.0;428.0;450.0;447.0;472.0
84047;93;84;3078;3061;3039;3033;2976;2920;2863;2843;2900;2929;2957;2986;2995;2980;2928;2875;1870;1065;690;614;579.0;629.0;748.0;831.0;674.0;850.0;820.0;853.0;831.0;817.0;810.0;753.0;789.0
84048;93;84;71;69;68;67;67;61;56;50;54;56;59;61;64;66;48;35;29;21;29;26;32.0;60.0;63.0;70.0;82.0;87.0;105.0;107.0;125.0;197.0;189.0;197.0;204.0
84049;93;84;434;467;501;534;532;534;533;532;531;556;559;572;585;598;648;612;648;703;746;792;751.0;613.0;624.0;579.0;637.0;608.0;641.0;637.0;677.0;702.0;732.0;800.0;870.0
84050;93;84;1670;1672;1773;1873;1974;1961;1946;2001;2056;2113;2119;2134;2130;2126;2092;2031;1607;1574;1536;1363;1075.0;1165.0;1111.0;1069.0;1057.0;1360.0;1447.0;1562.0;1638.0;1767.0;2010.0;2204.0;2512.0
84051;93;84;1100;1097;1099;1113;1126;1139;1142;1147;1154;1161;1169;1176;1207;1217;1285;1281;1109;1051;945;898;958.0;1050.0;1016.0;1002.0;901.0;1044.0;1022.0;1102.0;1223.0;1166.0;1247.0;1289.0;1597.0
84052;93;84;1226;1239;1251;1264;1252;1244;1199;1154;1110;1110;1130;1138;1147;1155;1113;903;709;548;465;452;413.0;419.0;417.0;401.0;455.0;462.0;510.0;532.0;529.0;575.0;650.0;661.0;689.0
84053;93;84;1749;1742;1750;1758;1766;1764;1747;1733;1718;1705;1703;1704;1702;1700;1686;1580;1389;1129;984;828;760.0;814.0;834.0;884.0;912.0;1050.0;1136.0;1080.0;1121.0;1125.0;1180.0;1280.0;1235.0
84054;93;84;20042;19706;19421;19398;19483;19240;18955;18902;19086;19048;18936;18933;18799;18015;16971;15564;12728;11508;9740;8704;7590.0;6505.0;6396.0;6134.0;5739.0;6062.0;6462.0;6514.0;6266.0;6003.0;6317.0;6208.0;6508.0
84055;93;84;1550;1528;1507;1484;1462;1440;1418;1395;1354;1358;1313;1269;1224;1239;1236;1088;812;477;253;213;219.0;201.0;215.0;187.0;180.0;210.0;234.0;236.0;238.0;253.0;250.0;235.0;310.0
84056;93;84;5469;5436;5399;5331;5146;4962;4778;4702;4710;4576;4442;4309;4294;4268;3926;3780;3351;3064;2697;2524;2354.0;2139.0;2144.0;2144.0;2034.0;2176.0;2199.0;1988.0;1944.0;1900.0;2021.0;2148.0;2370.0
84057;93;84;347;340;338;337;329;329;324;325;325;326;325;316;315;315;317;258;210;204;201;163;173.0;180.0;175.0;169.0;181.0;212.0;206.0;219.0;232.0;265.0;307.0;311.0;397.0
84058;93;84;423;410;409;409;409;409;408;404;408;413;417;423;436;432;408;402;309;277;300;278;253.0;280.0;311.0;343.0;349.0;437.0;499.0;491.0;435.0;440.0;474.0;515.0;520.0
84059;93;84;121;119;116;121;126;131;125;117;115;113;110;104;102;101;97;73;75;55;63;67;81.0;88.0;92.0;74.0;97.0;111.0;107.0;115.0;132.0;122.0;127.0;153.0;171.0
84060;93;84;32;34;36;37;39;38;36;35;37;37;37;36;36;36;26;33;40;40;37;27;44.0;53.0;35.0;45.0;61.0;70.0;68.0;71.0;77.0;84.0;91.0;86.0;98.0
84061;93;84;327;328;330;316;312;312;311;311;304;304;294;285;275;274;297;279;255;135;130;116;105.0;116.0;124.0;126.0;151.0;151.0;164.0;160.0;165.0;192.0;223.0;233.0;227.0
84062;93;84;1641;1645;1635;1629;1622;1613;1636;1633;1657;1681;1706;1693;1674;1647;1473;1397;1108;1021;1025;1018;1006.0;957.0;963.0;922.0;832.0;902.0;919.0;898.0;912.0;946.0;960.0;998.0;973.0
84063;93;84;395;396;398;399;401;406;399;402;404;407;409;401;402;403;416;358;372;385;397;353;351.0;375.0;365.0;391.0;381.0;447.0;425.0;459.0;487.0;464.0;462.0;455.0;454.0
84064;93;84;3830;3817;3805;3795;3812;3863;3913;3966;3910;3832;3685;3539;3425;3425;3267;3332;3133;2260;2345;1477;1359.0;1215.0;1293.0;1332.0;1371.0;1561.0;1585.0;1629.0;1675.0;1909.0;2071.0;2204.0;2322.0
84065;93;84;3879;3867;3856;3817;3789;3787;3785;3789;3709;3655;3537;3420;3302;3283;3102;2571;1810;1620;1558;1464;1537.0;1262.0;1129.0;1173.0;1161.0;1528.0;1532.0;1594.0;1404.0;1436.0;1519.0;1522.0;1581.0
84066;93;84;291;290;288;275;262;250;248;243;248;252;258;255;251;251;248;324;197;213;176;197;362.0;319.0;235.0;225.0;273.0;373.0;356.0;322.0;361.0;384.0;432.0;497.0;471.0
84067;93;84;2520;2551;2603;2600;2570;2549;2528;2487;2422;2390;2339;2288;2238;2186;1871;1710;1426;1191;903;875;857.0;769.0;766.0;734.0;671.0;655.0;627.0;628.0;580.0;546.0;542.0;492.0;540.0
84068;93;84;1040;1043;1076;1109;1142;1145;1129;1088;1046;1005;1000;997;1011;1024;1119;1108;858;685;615;612;665.0;603.0;620.0;688.0;705.0;803.0;834.0;903.0;914.0;948.0;950.0;1069.0;1142.0
84069;93;84;2785;2834;2903;2896;2849;2804;2758;2684;2683;2665;2658;2652;2691;2691;2538;2172;2096;1955;1940;1780;1613.0;1711.0;1743.0;1704.0;1703.0;2062.0;2098.0;2093.0;2215.0;2245.0;2370.0;2560.0;2697.0
84070;93;84;1887;1827;1782;1749;1715;1682;1633;1607;1558;1510;1461;1435;1409;1383;1203;985;814;706;746;733;698.0;591.0;642.0;651.0;670.0;780.0;797.0;827.0;897.0;939.0;973.0;1084.0;1191.0
84071;93;84;1920;1933;1930;1914;1898;1883;1864;1867;1870;1874;1877;1829;1791;1763;1581;1199;973;697;568;570;525.0;469.0;479.0;428.0;382.0;404.0;417.0;423.0;462.0;490.0;500.0;535.0;542.0
84072;93;84;6201;6127;6036;5944;5842;5841;5816;5804;5791;5792;5641;5585;5515;5445;4943;4459;3729;2896;2320;2021;1916.0;1730.0;1755.0;1791.0;1799.0;2006.0;2057.0;2140.0;2268.0;2428.0;2529.0;2730.0;2884.0
84073;93;84;1002;1000;990;991;995;999;1005;1019;1079;1104;1129;1153;1144;1157;995;1118;1027;899;891;924;833.0;845.0;833.0;901.0;902.0;1133.0;1176.0;1326.0;1403.0;1405.0;1430.0;1418.0;1403.0
84074;93;84;2189;2147;2097;2058;2023;2011;1999;1987;1969;1966;1953;1939;1926;1923;1798;1521;1221;1021;869;725;672.0;671.0;702.0;707.0;693.0;812.0;788.0;759.0;789.0;778.0;795.0;868.0;878.0
84075;93;84;442;439;436;428;427;416;405;392;382;396;395;395;394;395;397;352;330;282;287;297;303.0;294.0;355.0;344.0;481.0;465.0;457.0;484.0;542.0;596.0;631.0;681.0;751.0
84076;93;84;1344;1324;1288;1253;1218;1223;1212;1203;1194;1184;1163;1097;1076;1055;907;770;458;410;277;287;259.0;311.0;342.0;302.0;315.0;408.0;420.0;450.0;493.0;484.0;549.0;505.0;558.0
84077;93;84;465;457;453;453;454;454;447;449;436;422;409;388;388;374;275;252;217;174;163;168;158.0;116.0;136.0;144.0;146.0;155.0;172.0;158.0;151.0;152.0;172.0;166.0;166.0
84078;93;84;3736;3754;3792;3830;3868;3856;3745;3727;3709;3691;3665;3574;3548;3523;3363;3118;2913;2399;2592;1945;1845.0;1713.0;1802.0;1795.0;1905.0;2084.0;2098.0;2139.0;2241.0;2368.0;2408.0;2516.0;2585.0
84079;93;84;282;289;317;344;372;364;356;350;344;338;344;344;334;323;250;158;171;122;151;163;211.0;259.0;281.0;317.0;391.0;495.0;556.0;577.0;627.0;724.0;786.0;792.0;804.0
84080;93;84;12935;12875;12909;12870;12671;12537;12015;11436;11122;10989;10850;10789;10728;10704;9564;8157;7524;6471;5867;5237;4710.0;4416.0;4185.0;4005.0;3882.0;4146.0;4040.0;4036.0;3847.0;3530.0;3697.0;3722.0;4058.0
84081;93;84;8786;8563;8317;8295;8198;8100;7999;7955;7741;7676;7611;7530;7589;7413;6535;6405;6083;3477;2163;1615;1321.0;1197.0;1054.0;1004.0;1006.0;1071.0;1021.0;1154.0;1094.0;1014.0;1164.0;1236.0;1442.0
84082;93;84;1864;1864;1873;1883;1892;1897;1886;1899;1913;1927;1891;1849;1817;1785;1562;1264;1070;1018;997;956;922.0;967.0;912.0;963.0;961.0;1186.0;1294.0;1318.0;1387.0;1534.0;1719.0;1920.0;2110.0
84083;93;84;2438;2420;2407;2406;2405;2403;2374;2334;2320;2305;2292;2265;2248;2243;2209;2087;1737;1189;1103;915;840.0;861.0;874.0;919.0;942.0;1127.0;1169.0;1150.0;1237.0;1287.0;1346.0;1420.0;1391.0
84084;93;84;1371;1359;1334;1339;1344;1349;1333;1330;1340;1350;1359;1328;1288;1253;1010;748;591;442;371;295;295.0;413.0;405.0;409.0;417.0;429.0;414.0;411.0;329.0;335.0;409.0;415.0;428.0
84085;93;84;418;414;419;419;419;419;411;410;416;422;428;433;425;424;415;391;334;306;277;263;211.0;250.0;225.0;266.0;303.0;387.0;407.0;421.0;471.0;484.0;528.0;568.0;616.0
84086;93;84;1295;1304;1332;1361;1389;1337;1329;1339;1348;1359;1342;1336;1324;1311;1226;1127;1015;907;902;867;840.0;857.0;875.0;873.0;895.0;1036.0;1076.0;1027.0;1019.0;1070.0;1157.0;1180.0;1309.0
84087;93;84;28772;28922;28919;29212;29561;29482;29193;28948;29302;29135;28990;29527;30025;29859;27989;26964;26499;25371;24562;19912;17478.0;12946.0;11956.0;10799.0;10766.0;11087.0;10303.0;10096.0;9980.0;9859.0;10280.0;10301.0;10212.0
84088;93;84;10170;9975;9620;9286;9556;9823;10121;10429;10496;10405;10454;10440;10506;10410;10170;8304;6961;6088;5560;4860;4268.0;3795.0;3708.0;3607.0;3654.0;3930.0;3974.0;3880.0;3790.0;3806.0;3992.0;4162.0;4551.0
84089;93;84;20557;20397;20380;20135;19645;19523;19498;19141;19033;18931;18706;18872;18680;18611;17833;15791;12430;10117;8355;6774;5621.0;5229.0;5401.0;5030.0;4772.0;4973.0;4956.0;4838.0;4910.0;4927.0;5484.0;5612.0;5649.0
84090;93;84;673;674;674;656;652;640;627;615;607;599;598;596;595;586;473;385;310;221;206;211;212.0;214.0;211.0;207.0;186.0;305.0;302.0;278.0;291.0;283.0;334.0;343.0;381.0
84091;93;84;5394;5324;5253;5151;5083;5093;5103;5113;5080;5006;4853;4701;4548;4495;4296;3830;3259;2594;2184;1868;1701.0;1480.0;1542.0;1441.0;1452.0;1586.0;1562.0;1596.0;1687.0;1785.0;1820.0;1904.0;1975.0
84092;93;84;17041;17273;17530;17556;17563;17476;17344;17002;16899;16731;16891;16886;17531;17365;15594;15688;12920;10465;8178;5080;3679.0;2946.0;2683.0;2407.0;2144.0;2194.0;2150.0;2087.0;2007.0;1934.0;1825.0;1676.0;1691.0
84093;93;84;819;785;769;761;735;724;712;681;683;674;669;663;658;652;589;475;333;168;131;152;135.0;124.0;135.0;121.0;117.0;200.0;221.0;202.0;189.0;174.0;177.0;204.0;207.0
84094;93;84;580;587;595;605;603;606;623;640;654;648;647;636;626;615;610;537;436;414;387;406;426.0;442.0;477.0;491.0;506.0;576.0;572.0;595.0;609.0;671.0;668.0;697.0;718.0
84095;93;84;830;817;817;817;819;808;793;778;763;757;741;731;711;691;541;434;297;232;163;152;187.0;180.0;180.0;181.0;181.0;205.0;217.0;215.0;233.0;242.0;211.0;223.0;205.0
84096;93;84;803;824;846;870;851;826;820;814;805;798;781;766;750;742;674;673;657;566;659;664;609.0;604.0;616.0;571.0;523.0;610.0;635.0;620.0;640.0;677.0;721.0;799.0;877.0
84097;93;84;537;578;619;665;672;650;661;671;696;696;672;684;696;691;616;542;466;445;454;362;369.0;419.0;413.0;468.0;471.0;592.0;607.0;566.0;607.0;613.0;622.0;660.0;738.0
84098;93;84;634;638;644;649;655;662;646;646;647;647;644;611;608;606;587;499;423;415;362;333;311.0;294.0;327.0;335.0;334.0;406.0;431.0;422.0;416.0;388.0;418.0;506.0;514.0
84099;93;84;4631;4587;4531;4514;4393;4273;4152;4129;4141;4120;4098;4084;3982;3941;3844;3417;3197;2431;2059;1925;1589.0;1564.0;1560.0;1503.0;1441.0;1561.0;1518.0;1523.0;1515.0;1533.0;1589.0;1655.0;1704.0
84100;93;84;52;52;51;51;51;51;51;52;58;64;71;68;71;69;54;59;52;36;33;42;33.0;47.0;51.0;53.0;40.0;79.0;85.0;71.0;74.0;75.0;92.0;94.0;106.0
84101;93;84;416;416;415;414;417;425;433;441;439;431;423;416;408;411;447;357;262;235;233;175;149.0;95.0;132.0;130.0;150.0;226.0;242.0;259.0;253.0;260.0;245.0;291.0;344.0
84102;93;84;1289;1303;1305;1317;1328;1339;1323;1318;1312;1305;1300;1291;1280;1265;1161;1165;1313;1093;827;702;713.0;841.0;930.0;1021.0;936.0;1103.0;1156.0;1144.0;1241.0;1255.0;1263.0;1385.0;1514.0
84103;93;84;661;675;688;702;714;714;733;753;772;749;739;711;683;655;614;636;540;393;375;268;273.0;365.0;474.0;467.0;401.0;442.0;476.0;484.0;484.0;531.0;618.0;601.0;661.0
84104;93;84;1349;1316;1284;1264;1249;1240;1232;1223;1224;1219;1243;1267;1301;1267;1282;1168;1014;982;1039;1007;886.0;883.0;928.0;865.0;897.0;975.0;989.0;1075.0;968.0;1007.0;1028.0;1117.0;1162.0
84105;93;84;929;955;980;1007;1012;1015;1016;1017;1018;1024;1032;1031;1030;1039;994;1018;910;680;521;396;418.0;521.0;476.0;538.0;518.0;642.0;651.0;678.0;665.0;704.0;774.0;817.0;892.0
84106;93;84;2591;2548;2505;2460;2445;2420;2394;2369;2353;2295;2268;2241;2214;2179;2100;1927;1818;1644;1735;1642;1569.0;1515.0;1484.0;1416.0;1431.0;1660.0;1681.0;1647.0;1626.0;1722.0;1887.0;1960.0;2146.0
84107;93;84;1401;1373;1345;1347;1348;1118;1236;1357;1349;1350;1272;1194;1116;1104;555;636;700;366;673;256;295.0;347.0;390.0;384.0;402.0;424.0;459.0;473.0;491.0;545.0;560.0;560.0;576.0
84108;93;84;1996;2006;2144;2146;2136;2125;2118;2147;2149;2128;2106;2084;2048;2024;1847;1657;1313;1067;1024;795;782.0;809.0;647.0;634.0;565.0;610.0;691.0;756.0;777.0;777.0;900.0;899.0;846.0
84109;93;84;167;172;178;183;182;180;174;167;161;164;167;166;166;165;179;169;119;96;93;116;110.0;124.0;144.0;145.0;123.0;121.0;127.0;113.0;141.0;147.0;166.0;184.0;215.0
84110;93;84;33;33;34;36;37;39;39;38;36;33;31;30;31;30;24;31;33;28;30;36;42.0;63.0;70.0;69.0;83.0;86.0;99.0;106.0;118.0;122.0;129.0;145.0;146.0
84111;93;84;327;320;312;312;313;325;337;349;343;340;342;343;345;336;284;271;196;146;109;102;90.0;93.0;84.0;77.0;109.0;103.0;119.0;118.0;106.0;123.0;144.0;148.0;157.0
84112;93;84;728;755;781;774;767;760;752;741;753;751;742;734;726;739;563;526;528;449;387;380;365.0;496.0;560.0;631.0;679.0;826.0;943.0;985.0;1011.0;1033.0;1092.0;1131.0;1164.0
84113;93;84;815;832;840;848;856;852;859;822;785;748;748;736;727;718;656;517;377;255;247;256;266.0;409.0;409.0;402.0;413.0;422.0;418.0;408.0;324.0;334.0;355.0;383.0;401.0
84114;93;84;189;189;200;211;222;213;208;201;193;186;183;190;189;187;177;122;91;88;98;82;63.0;67.0;64.0;66.0;82.0;88.0;93.0;85.0;86.0;71.0;97.0;92.0;127.0
84115;93;84;509;517;525;521;518;516;514;512;492;493;491;489;487;467;433;407;305;281;301;296;285.0;270.0;309.0;322.0;291.0;324.0;367.0;350.0;333.0;354.0;360.0;352.0;390.0
84116;93;84;783;788;802;812;832;853;873;857;861;856;851;847;833;793;730;687;644;526;417;368;314.0;313.0;324.0;343.0;409.0;368.0;387.0;403.0;406.0;409.0;447.0;477.0;481.0
84117;93;84;330;328;325;331;331;332;334;335;328;326;315;305;294;282;255;253;242;244;237;237;203.0;220.0;236.0;255.0;260.0;320.0;338.0;328.0;325.0;407.0;438.0;428.0;461.0
84118;93;84;2877;2844;2811;2766;2732;2730;2729;2726;2722;2658;2648;2637;2628;2587;2341;2144;1741;1430;1212;1090;966.0;1097.0;1108.0;1146.0;1196.0;1387.0;1468.0;1508.0;1625.0;1770.0;1898.0;2086.0;2224.0
