CODGEO;REG;DEP;PMUN19;PMUN18;PMUN17;PMUN16;PMUN15;PMUN14;PMUN13;PMUN12;PMUN11;PMUN10;PMUN09;PMUN08;PMUN07;PMUN06;PSDC99;PSDC90;PSDC82;PSDC75;PSDC68;PSDC62;PTOT54;PTOT36;PTOT1931;PTOT1926;PTOT1921;PTOT1911;PTOT1906;PTOT1901;PTOT1896;PTOT1891;PTOT1886;PTOT1881;PTOT1876
13001;93;13;145133;143097;142482;143006;142668;142149;141545;141148;140684;141438;141895;142743;143404;142534;134222;123842;121327;110659;89566;67943;54217.0;42615.0;38332.0;35106.0;29983.0;29836.0;29829.0;29418.0;28913.0;28357.0;29057.0;29257.0;28693.0
13002;93;13;21372;20860;21187;21228;21332;21481;21276;20690;20243;19521;18646;18728;18747;19057;18907;16092;13519;11149;10013;8528;8406.0;5231.0;4885.0;3777.0;2795.0;2246.0;2090.0;2033.0;2017.0;1925.0;1708.0;1807.0;1944.0
13003;93;13;2626;2516;2512;2519;2494;2468;2443;2428;2403;2414;2426;2437;2424;2368;2071;1759;1224;1041;975;969;821.0;718.0;721.0;734.0;728.0;847.0;814.0;855.0;983.0;991.0;1034.0;1075.0;1086.0
13004;93;13;50454;51031;52548;52857;52886;52697;52566;52439;52510;52661;52979;52729;52197;51970;50513;52058;50500;50059;45774;41932;37443.0;29165.0;32485.0;29146.0;28743.0;28739.0;26057.0;25108.0;21042.0;20803.0;20120.0;20111.0;21494.0
13005;93;13;47535;47208;46209;45290;45410;45128;45303;45243;45800;46423;46568;46093;44804;44682;42638;41100;38561;33595;27938;21211;17639.0;13949.0;13085.0;11707.0;10271.0;9744.0;9614.0;8724.0;8400.0;8154.0;8239.0;7885.0;8027.0
13006;93;13;1545;1522;1522;1537;1553;1568;1550;1544;1521;1499;1476;1462;1463;1450;1357;1220;835;573;518;465;440.0;314.0;307.0;348.0;336.0;385.0;376.0;409.0;469.0;537.0;611.0;558.0;601.0
13007;93;13;12922;12771;11908;11417;11538;11377;11325;11621;11886;11764;11685;11969;11699;11442;9461;6788;5222;3278;3000;2741;2657.0;2807.0;2823.0;2827.0;2731.0;2701.0;2739.0;2650.0;2640.0;2685.0;2753.0;2942.0;3195.0
13008;93;13;563;560;551;542;533;533;531;531;532;532;545;531;529;527;515;355;282;247;150;105;70.0;75.0;86.0;108.0;85.0;151.0;182.0;240.0;201.0;177.0;189.0;191.0;213.0
13009;93;13;828;836;845;853;814;798;761;724;687;684;701;703;704;706;555;500;420;350;315;259;224.0;196.0;192.0;192.0;212.0;231.0;282.0;283.0;269.0;275.0;311.0;306.0;310.0
13010;93;13;4192;4156;4143;4127;4123;4039;3956;3877;3899;3791;3777;3763;3757;3711;3645;3273;3201;2864;2795;2616;2427.0;2432.0;2581.0;2511.0;2404.0;2607.0;2619.0;2681.0;2787.0;2797.0;2884.0;2851.0;2947.0
13011;93;13;342;349;355;361;391;420;450;465;451;436;421;406;369;381;434;457;433;367;295;253;180.0;198.0;204.0;220.0;216.0;300.0;301.0;355.0;338.0;337.0;367.0;350.0;360.0
13012;93;13;593;586;582;578;578;545;539;551;564;613;612;610;610;611;568;510;458;391;259;335;283.0;114.0;126.0;121.0;110.0;123.0;134.0;232.0;272.0;201.0;142.0;127.0;348.0
13013;93;13;1916;1919;1898;1902;1906;1909;1861;1849;1824;1799;1791;1743;1731;1697;1434;865;542;327;195;131;141.0;127.0;131.0;194.0;183.0;171.0;190.0;189.0;186.0;184.0;185.0;195.0;210.0
13014;93;13;13660;13520;13472;13483;13477;13689;13937;13978;13840;13582;13853;13881;13805;13953;13415;12672;12562;12069;11588;10327;7922.0;5998.0;4611.0;2355.0;2376.0;1725.0;1976.0;1938.0;1570.0;1695.0;1811.0;1922.0;2036.0
13015;93;13;14838;14784;14654;14477;14351;14097;13963;13844;13761;13679;13461;13437;13604;13711;12297;11512;8714;4533;3210;2158;1606.0;867.0;842.0;743.0;794.0;813.0;825.0;798.0;895.0;908.0;933.0;938.0;1062.0
13016;93;13;6270;6254;6194;6135;6079;6056;6046;6022;5997;5990;5906;5743;5652;5561;4904;4115;3117;2231;1959;1715;1601.0;1400.0;1575.0;1521.0;1243.0;1332.0;1410.0;1329.0;1236.0;1304.0;1315.0;1378.0;1497.0
13017;93;13;1509;1518;1506;1495;1483;1497;1497;1510;1522;1535;1536;1538;1535;1532;1510;1329;1042;836;935;867;863.0;912.0;922.0;961.0;901.0;1020.0;1041.0;1011.0;1015.0;1026.0;1073.0;1112.0;1121.0
13018;93;13;4439;4443;4441;4439;4414;4423;4372;4357;4341;4319;4300;4314;4291;4268;4119;3929;2982;2767;2698;2487;2252.0;2104.0;2067.0;1941.0;1791.0;1969.0;1830.0;1777.0;1583.0;1506.0;1542.0;1515.0;1509.0
13019;93;13;9918;9834;9751;9708;9627;9492;9251;9011;8800;8572;8059;8182;8305;8362;7890;7720;6120;3328;2109;1614;1343.0;846.0;825.0;839.0;810.0;808.0;892.0;903.0;911.0;871.0;887.0;951.0;965.0
13020;93;13;2168;2162;2161;2159;2158;2135;2123;2123;2124;2124;2134;2136;2130;2125;2087;1626;1239;1112;1125;1138;1158.0;1133.0;1230.0;1126.0;1122.0;1005.0;1005.0;919.0;878.0;931.0;845.0;856.0;749.0
13021;93;13;5690;5756;5823;5892;5891;5908;6053;6197;6338;6305;6320;6331;6342;6358;6009;5224;4570;3304;2353;1739;1069.0;399.0;353.0;265.0;246.0;584.0;246.0;231.0;254.0;245.0;217.0;238.0;234.0
13022;93;13;6905;7027;7149;7162;7221;7333;7446;7560;7712;7722;7758;7793;7833;7788;8001;7967;6304;5831;4852;3611;3152.0;2528.0;2434.0;2354.0;2193.0;1990.0;1980.0;1972.0;1956.0;1974.0;1879.0;1907.0;1809.0
13023;93;13;4729;4656;4584;4539;4489;4385;4282;4178;4183;4112;4121;4130;4139;4076;3636;3004;2544;2037;1581;1298;949.0;686.0;591.0;559.0;522.0;627.0;553.0;624.0;636.0;629.0;592.0;587.0;610.0
13024;93;13;2669;2684;2700;2715;2731;2604;2532;2515;2498;2481;2411;2397;2360;2324;2080;1877;1684;1417;1278;1347;1005.0;996.0;1004.0;1008.0;904.0;891.0;900.0;921.0;965.0;934.0;947.0;1022.0;1073.0
13025;93;13;2380;2307;2235;2162;2172;2171;2150;2130;2109;2123;2129;2104;2078;2053;1869;1283;1071;285;165;113;112.0;114.0;117.0;100.0;113.0;138.0;131.0;127.0;120.0;146.0;158.0;232.0;289.0
13026;93;13;17606;17425;16850;16349;15057;14146;13792;13277;12266;11665;11331;11564;11643;11829;11375;10911;10173;8600;6781;4822;3611.0;2325.0;1360.0;1292.0;1163.0;1262.0;987.0;910.0;954.0;933.0;919.0;859.0;1022.0
13027;93;13;16063;16012;15814;15440;15624;15644;15780;15934;15665;14928;14971;14817;14495;14000;12999;11790;11072;11027;10220;9602;9063.0;8695.0;8872.0;8646.0;8016.0;8638.0;8036.0;7398.0;6194.0;5960.0;5934.0;5801.0;5554.0
13028;93;13;35993;35281;35174;35366;35580;35631;34655;34063;33738;33829;33812;33790;32901;32126;31630;30620;31727;32721;23916;18827;15159.0;13428.0;12425.0;11877.0;10690.0;9975.0;12370.0;11622.0;12734.0;12223.0;10689.0;9702.0;10058.0
13029;93;13;1437;1370;1373;1372;1371;1370;1350;1348;1342;1337;1339;1345;1327;1304;1167;1060;980;810;562;411;388.0;338.0;328.0;292.0;273.0;324.0;338.0;364.0;377.0;354.0;408.0;455.0;495.0
13030;93;13;5244;5147;5080;5043;5007;4977;4947;4922;4898;4873;4836;4743;4708;4589;3754;2655;1875;1282;1433;1109;847.0;721.0;749.0;808.0;741.0;894.0;935.0;997.0;1119.0;1207.0;1260.0;1302.0;1434.0
13031;93;13;3768;3757;3503;3442;3381;3320;3101;3074;3013;2953;2892;2758;2736;2705;2489;2270;1755;1205;854;748;688.0;700.0;771.0;702.0;703.0;712.0;644.0;581.0;550.0;629.0;578.0;572.0;593.0
13032;93;13;8030;7957;7856;7764;7672;7579;7510;7453;7504;7554;7607;7604;7544;7491;7127;5950;4473;3033;2016;1181;827.0;728.0;758.0;763.0;708.0;843.0;881.0;853.0;966.0;895.0;946.0;1143.0;1343.0
13033;93;13;5783;5527;5484;5483;5467;5451;5365;5311;5254;5225;5197;5224;5166;5096;4547;3029;2204;1699;1192;1041;704.0;514.0;375.0;336.0;311.0;548.0;290.0;270.0;283.0;277.0;265.0;264.0;298.0
13034;93;13;1740;1790;1839;1889;1830;1778;1769;1761;1752;1775;1772;1830;1887;1955;1851;1594;1427;1284;1233;1251;1033.0;1159.0;1141.0;1172.0;1060.0;1163.0;1207.0;1263.0;1244.0;1244.0;1270.0;1287.0;1355.0
13035;93;13;6844;6926;7008;7112;6996;6852;6724;6596;6446;6404;6424;6378;6331;6285;5392;4481;4171;3284;2742;2450;2119.0;2005.0;1951.0;2021.0;1946.0;2091.0;2267.0;2333.0;2326.0;2368.0;2678.0;2591.0;2771.0
13036;93;13;4496;4468;4468;4436;4354;4271;4189;4178;4100;4170;4241;4338;4258;4179;3941;3504;2968;2512;2288;2092;2015.0;1878.0;1767.0;1745.0;1575.0;1935.0;1937.0;1957.0;1946.0;2008.0;2069.0;2191.0;2361.0
13037;93;13;8744;8666;8476;8287;8097;8039;7980;7618;7256;6895;6710;6526;6501;6476;6334;6095;5043;3526;2747;2370;1680.0;1160.0;1149.0;951.0;887.0;954.0;1022.0;1066.0;1084.0;1080.0;1193.0;1129.0;1176.0
13038;93;13;3544;3568;3591;3614;3627;3619;3636;3653;3670;3621;3594;3533;3472;3417;3456;3642;3374;2935;2440;2388;2244.0;2079.0;2079.0;2057.0;2027.0;2104.0;2252.0;2515.0;2541.0;2591.0;2840.0;2596.0;2565.0
13039;93;13;15687;15602;15494;15608;15831;15857;15814;15859;15499;15357;15453;15448;15832;15734;13922;11605;9031;6709;2869;2898;2349.0;1543.0;1531.0;1350.0;1223.0;1114.0;996.0;1287.0;1361.0;1353.0;1059.0;1054.0;961.0
13040;93;13;10161;10157;10157;9971;9756;9638;9519;9369;9350;9247;9070;8894;8683;8653;7509;6410;4029;3348;3028;2528;2448.0;2072.0;2272.0;2197.0;2065.0;2300.0;2357.0;2184.0;2190.0;2482.0;2593.0;2684.0;3069.0
13041;93;13;21521;21376;20794;20407;19749;19910;19844;20616;20473;20474;20785;21121;20903;21062;19344;17864;15122;14120;12601;11261;8973.0;7334.0;7128.0;6460.0;5301.0;4242.0;4062.0;3593.0;3062.0;2797.0;2657.0;2781.0;3062.0
13042;93;13;6635;6551;6502;6452;6387;6179;6232;6198;6165;6137;6037;6007;5945;5882;5485;5025;4548;3029;2807;2597;2194.0;1547.0;1437.0;1430.0;1520.0;1444.0;1510.0;1555.0;1498.0;1468.0;1554.0;1564.0;1534.0
13043;93;13;9887;9606;9326;9045;9063;9129;9099;9070;9055;9018;9127;9186;9245;9310;9189;8772;4361;3568;2666;1963;1687.0;1364.0;1240.0;1270.0;1314.0;987.0;991.0;946.0;938.0;940.0;915.0;863.0;887.0
13044;93;13;5196;5120;5118;4911;4703;4457;4362;4319;4282;4245;4217;4153;4078;4033;3753;3436;3095;2801;2446;2216;1985.0;1620.0;1588.0;1577.0;1589.0;1847.0;1774.0;1740.0;1779.0;1706.0;1807.0;1794.0;1937.0
13045;93;13;4856;4857;4864;4874;4838;4659;4479;4271;4032;3914;3875;3836;3797;3736;3188;2752;2276;2134;2024;2035;1912.0;1888.0;1805.0;1814.0;1665.0;1758.0;1754.0;1684.0;1616.0;1615.0;1622.0;1570.0;1600.0
13046;93;13;4271;4253;4235;4217;4111;4033;4059;4086;4112;4109;4019;3948;3878;3809;3576;3081;2674;2439;2309;2073;2053.0;1671.0;1898.0;1806.0;1172.0;849.0;792.0;815.0;775.0;821.0;831.0;903.0;854.0
13047;93;13;43626;43411;43133;42925;43086;43463;42937;42944;42943;42544;42460;42603;42775;42090;38993;35163;28561;18129;13404;9478;8009.0;7286.0;7034.0;5547.0;5462.0;3810.0;3681.0;3517.0;3495.0;3405.0;3750.0;3701.0;3849.0
13048;93;13;4406;4423;4413;4403;4393;4377;4267;4257;4248;4238;4127;4089;4007;3925;3321;3062;2238;2096;2047;1831;1004.0;934.0;1027.0;1022.0;1081.0;1130.0;1218.0;1344.0;1301.0;1506.0;1508.0;1504.0;1502.0
13049;93;13;2037;1989;2004;2020;2031;2007;1977;1900;1823;1747;1739;1740;1737;1735;1713;1487;1377;1025;735;708;670.0;487.0;528.0;532.0;505.0;451.0;429.0;439.0;450.0;433.0;404.0;441.0;438.0
13050;93;13;9909;9799;9672;9657;9584;9459;9335;9261;9250;9239;8991;8743;8445;8195;7604;6698;5353;3588;2822;2560;2109.0;1961.0;1992.0;2010.0;2022.0;2432.0;2369.0;2630.0;2352.0;2410.0;2740.0;2765.0;2829.0
13051;93;13;8941;8947;8959;8885;8811;8738;8671;8473;8399;8326;8258;8010;7674;7530;6688;6224;3990;2743;2018;1664;1428.0;921.0;948.0;947.0;960.0;1125.0;1262.0;1285.0;1290.0;1325.0;1473.0;1508.0;1663.0
13052;93;13;2667;2625;2582;2540;2518;2494;2465;2437;2408;2318;2283;2219;2156;2092;1880;1664;1571;1430;1472;1354;1306.0;1308.0;1372.0;1354.0;1325.0;1407.0;1369.0;1373.0;1347.0;1383.0;1342.0;1347.0;1390.0
13053;93;13;6134;6084;6019;5948;5880;5972;6063;6197;6208;6041;5925;5809;5676;5590;4984;4366;3946;3344;3090;3029;2427.0;2141.0;1969.0;1867.0;1979.0;2259.0;2195.0;2215.0;2201.0;2059.0;2147.0;2149.0;2130.0
13054;93;13;32384;32793;32920;33658;33929;34154;33986;34405;34393;34485;34226;33909;33159;32921;34006;32325;31109;26477;20044;10664;5316.0;3545.0;3184.0;2501.0;2517.0;1993.0;1956.0;1898.0;1917.0;1761.0;1782.0;1853.0;2048.0
13055;93;13;870731;868277;863310;862211;861635;858120;855393;852516;850636;850726;850602;851420;852395;839043;798430;800550;874436;908600;889029;778071;661407.0;914168.0;800881.0;652196.0;586341.0;550619.0;517498.0;491161.0;442239.0;403749.0;376143.0;360099.0;318868.0
13056;93;13;48574;48420;48188;48783;49403;48870;47904;47624;47614;47544;46625;46471;46247;46318;43493;42678;42037;38373;27945;21515;15150.0;10489.0;9394.0;8876.0;6304.0;7450.0;5734.0;6280.0;5659.0;5918.0;6494.0;6483.0;6963.0
13057;93;13;517;507;511;516;518;515;508;507;505;502;507;506;491;476;373;348;248;139;136;134;131.0;136.0;158.0;152.0;136.0;132.0;134.0;134.0;131.0;122.0;139.0;221.0;125.0
13058;93;13;2362;2326;2289;2253;2226;2203;2222;2242;2261;2132;2076;2102;2127;2153;1968;1886;1514;1352;1251;1212;1153.0;1111.0;1171.0;1236.0;1286.0;1356.0;1307.0;1426.0;1372.0;1383.0;1392.0;1541.0;1567.0
13059;93;13;3855;3840;3804;3751;3745;3738;3743;3704;3625;3578;3531;3473;3480;3400;3282;2814;2406;2222;2196;1525;1020.0;810.0;879.0;826.0;772.0;853.0;953.0;1021.0;1005.0;939.0;880.0;967.0;1117.0
