CODGEO;REG;DEP;PMUN19;PMUN18;PMUN17;PMUN16;PMUN15;PMUN14;PMUN13;PMUN12;PMUN11;PMUN10;PMUN09;PMUN08;PMUN07;PMUN06;PSDC99;PSDC90;PSDC82;PSDC75;PSDC68;PSDC62;PTOT54;PTOT36;PTOT1931;PTOT1926;PTOT1921;PTOT1911;PTOT1906;PTOT1901;PTOT1896;PTOT1891;PTOT1886;PTOT1881;PTOT1876
97112;1;971;4870;4941;5012;5085;5179;5273;5376;5423;5470;5530;5590;5642;5674;5707;5934;6244;6150;6611;6529;6710;6042.0;;;;;;;;;;;;
97113;1;971;26489;26692;26783;26666;27057;27590;26900;26613;26739;26311;26550;26895;27193;27370;25360;20688;15381;13906;13025;10150;7947.0;;;;;;;;;;;;
97114;1;971;7621;7588;7555;7526;7569;7612;7845;8079;8309;8065;7829;7745;7661;7575;5060;3652;2919;2588;3120;1929;1783.0;;;;;;;;;;;;
97115;1;971;16354;16536;16573;16687;16139;15958;15897;15624;15486;15913;15866;15831;15785;15738;13434;11334;9885;9643;8919;8840;6942.0;;;;;;;;;;;;
97116;1;971;16495;16875;17434;17288;17407;17225;17046;16959;16767;16725;17057;17043;16875;16703;17154;16042;13724;15034;14925;14591;11099.0;;;;;;;;;;;;
97117;1;971;22149;22315;22150;22435;22329;22101;22456;22689;22533;22381;21777;21347;21318;21027;20827;18054;15224;16705;16111;15012;12002.0;;;;;;;;;;;;
97118;1;971;24753;24522;24277;24211;24086;23994;24039;23782;23729;23199;22499;22171;21283;21153;20528;14867;13078;11948;10342;9480;7804.0;;;;;;;;;;;;
97119;1;971;8203;8212;8220;8194;8167;8112;8057;8005;8022;8038;8107;8177;8243;8180;7752;6590;5843;5826;5887;5095;4236.0;;;;;;;;;;;;
97120;1;971;15181;15410;15923;16035;16343;16261;15826;15598;16063;16427;17017;17216;17408;17541;20948;26029;25310;23889;29522;27966;26160.0;;;;;;;;;;;;
97121;1;971;6031;6069;6107;6159;6280;6403;6594;6785;6957;7006;7056;7086;7115;7149;7689;7537;7698;7324;8114;7437;6162.0;;;;;;;;;;;;
97122;1;971;5618;5635;5704;5772;5840;5795;5751;5646;5541;5440;5436;5451;5466;5481;5580;5641;6653;6968;6779;5992;4768.0;;;;;;;;;;;;
97124;1;971;10466;10659;10381;10289;10299;10335;10443;10439;10505;10467;10624;10380;10548;10502;10237;10316;8943;9745;10295;8998;7958.0;;;;;;;;;;;;
97125;1;971;11689;12348;12816;13095;13841;14434;14780;14797;14953;14797;14369;14149;13886;13424;10659;7987;6972;5593;5789;6254;5380.0;;;;;;;;;;;;
97126;1;971;2397;2421;2447;2472;2477;2483;2488;2535;2582;2650;2719;2788;2810;2833;2995;3404;3624;4155;4299;4331;4255.0;;;;;;;;;;;;
97128;1;971;24151;23767;23675;24245;24379;24665;24653;24712;24346;24192;23625;23457;23095;23073;20410;16934;13826;13785;13435;12481;9859.0;;;;;;;;;;;;
97129;1;971;17985;18650;19162;19468;19899;20060;20144;20379;20241;20155;20194;19587;19738;19989;17574;13995;12299;12050;11624;10290;8184.0;;;;;;;;;;;;
97130;1;971;975;1011;1046;1053;1060;1076;1093;1109;1102;1095;1063;1031;1000;1030;1269;1509;1427;1631;1795;1508;1421.0;;;;;;;;;;;;
97131;1;971;1519;1526;1532;1566;1601;1658;1715;1773;1780;1787;1809;1831;1854;1838;1729;1527;1474;1453;1474;1264;1153.0;;;;;;;;;;;;
97132;1;971;7862;7991;8124;8210;8297;8437;8578;8714;8735;8755;8798;8841;8884;8864;8738;8556;8094;8869;9268;9099;8059.0;;;;;;;;;;;;
97133;1;971;1842;1844;1845;1854;1864;1873;1858;1843;1834;1824;1815;1792;1770;1749;1601;1478;1232;1157;1260;1209;1080.0;;;;;;;;;;;;
97134;1;971;7110;7154;7210;7267;7324;7374;7425;7521;7617;7703;7697;7692;7684;7675;7611;7373;7445;7391;7680;6155;4810.0;;;;;;;;;;;;
