idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1701603;pr;m;v;0;273;1018.0;5;995000;;;0;0;0;0;NS;;-12.73697;45.204;Non;3.0;;;False;0;NS;;;;;False;;;;;;;;m;n;14.0;m;2025-02;97610;0103;976100103;H;H;9761001;9F302;6;976;;;;;;;3644.69
iad-france-1715041;pr;m;v;0;125;454.0;5;620000;;;0;0;0;0;0;;-12.75763;45.22144;Non;2.0;;;False;0;;2001.0;;;;False;;;;;;;;m;n;14.0;m;2024-12;97610;0600;976100600;H;H;9761001;9F302;6;976;;;;;;;4960.0
iad-france-1674500;pr;m;v;0;110;503.0;4;339000;;;0;0;0;0;NS;;-12.74508;45.21796;Oui;2.0;;;False;0;NS;2000.0;;;;False;;;;;;;;m;n;6.0;m;2024-10;97610;0504;976100504;H;H;9761001;9F302;6;976;;;;12.61;1.0;0.049;3081.82
iad-france-1673022;pr;m;v;0;110;301.0;5;675000;;;0;0;0;0;NS;;-12.7555;45.22037;Non;2.0;;;False;0;NS;;;;;True;;;;;;;;m;n;6.0;m;2024-10;97610;0600;976100600;H;H;9761001;9F302;6;976;;;;;;;6136.36
iad-france-1631349;pr;m;v;0;137;226.0;5;445000;;;0;0;0;0;NS;;-12.81897;45.18798;Non;2.0;;;False;0;NS;2023.0;;;;False;;;;;;;;m;n;14.0;m;2024-08;97611;0700;976110700;H;H;9761101;9F501;6;976;;;;;;;3248.18
iad-france-1626105;pr;a;v;0;78;;4;250000;;;0;0;0;0;NS;;-12.81332;45.19022;Non;;;1.0;False;0;NS;2000.0;;;;True;;False;82.0;1360.0;;;;m;n;29.0;a;2024-07;97611;0700;976110700;H;H;9761101;9F501;6;976;;;;;;;3205.13
iad-france-1584724;pr;a;v;1;74;;3;244000;;;0;0;0;0;NS;;-12.7617;45.22864;Non;3.0;;1.0;False;0;NS;2005.0;;;;False;;False;22.0;1664.0;Électrique;;Collectif;m;n;64.0;a;2024-06;97611;0302;976110302;A;H;9761101;9F501;6;976;;;;15.71;3.0;0.057;3297.3
iad-france-1568415;pr;a;v;0;28;;1;95000;;;0;0;0;0;NS;;-12.74999;45.22731;Non;;;;False;0;NS;2010.0;;;;False;;False;;;Électrique;;Collectif;m;n;64.0;a;2024-06;97610;0503;976100503;H;H;9761001;9F302;6;976;;;;18.25;1.0;0.065;3392.86
iad-france-1574948;pr;m;v;0;196;971.0;5;885000;;;0;0;0;0;NS;;-12.74203;45.20997;Non;;;;False;0;NS;1997.0;;;;False;;;;;;;;m;n;71.0;m;2024-05;97610;0105;976100105;D;H;9761001;9F302;6;976;;;;;;;4515.31
iad-france-1560963;pr;a;v;0;125;;6;428500;;;0;0;0;0;NS;;-12.75385;45.22197;Non;;;1.0;False;0;NS;2010.0;;;;True;;False;;;;;;m;n;119.0;a;2024-04;97610;0600;976100600;H;H;9761001;9F302;6;976;;;;;;;3428.0
